RouteID|BMP|EMP|ValueDate|Comments|ValueNumeric|StateID|BeginDate|ValueText|DataItem
30200520000EB|22.1|22.2|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|22.2|22.28|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.08|26.1|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.1|26.2|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.2|26.3|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.3|26.4|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.4|26.5|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520000EB|26.5|26.53|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520004NB|0.096|0.1|2009|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520004NB|0.1|0.2|2009|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520004NB|0.2|0.3|2009|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30200520004NB|0.3|0.39|2009|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|11.73|11.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|11.8|11.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|11.9|12.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.0|12.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.1|12.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.2|12.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.3|12.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.4|12.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.5|12.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.6|12.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.7|12.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.88|12.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|12.9|13.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.0|13.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.1|13.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.2|13.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.3|13.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.4|13.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.5|13.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.6|13.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.7|13.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.8|13.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|13.9|14.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|14.0|14.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|14.1|14.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
30201190000NB|14.2|14.28|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.05|7.1|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.1|7.2|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.2|7.3|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.3|7.4|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.4|7.5|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.5|7.6|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.6|7.7|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.7|7.8|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.8|7.9|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|7.9|8.0|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.0|8.1|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.1|8.2|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.2|8.3|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.3|8.4|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.4|8.5|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.5|8.6|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.6|8.7|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.7|8.8|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.8|8.9|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|8.9|9.0|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|9.0|9.1|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|9.1|9.2|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|9.2|9.3|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|9.3|9.4|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3030080000000|9.4|9.46|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.0|0.1|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.1|0.11|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.11|0.2|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.2|0.3|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.3|0.4|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.4|0.5|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.5|0.6|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.6|0.7|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.7|0.8|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.8|0.9|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|0.9|1.0|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.0|1.1|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.1|1.2|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.2|1.25|2017|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.29|1.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.3|1.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.4|1.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.5|1.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.6|1.66|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.66|1.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.7|1.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.8|1.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|1.9|2.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.0|2.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.1|2.17|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.17|2.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.2|2.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.3|2.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.4|2.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.5|2.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.6|2.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.7|2.75|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.75|2.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.8|2.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|2.9|3.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.0|3.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.1|3.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.2|3.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.3|3.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.4|3.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.5|3.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.6|3.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.7|3.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.8|3.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|3.9|4.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.0|4.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.1|4.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.2|4.22|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.22|4.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.3|4.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.4|4.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.5|4.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.6|4.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.7|4.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.8|4.9|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|4.9|5.0|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.0|5.1|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.1|5.2|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.2|5.29|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.29|5.3|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.3|5.4|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.4|5.5|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.5|5.6|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.6|5.7|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.7|5.8|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50100640000EB|5.8|5.87|2015|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|5.8|5.9|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|5.9|6.0|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.0|6.1|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.1|6.2|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.2|6.3|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.3|6.4|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.4|6.5|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|6.5|6.51|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.12|29.2|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.2|29.3|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.3|29.4|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.4|29.5|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.5|29.6|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.6|29.7|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.7|29.8|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.8|29.9|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|29.9|30.0|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.0|30.1|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.1|30.2|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.2|30.3|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.3|30.4|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.4|30.5|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.5|30.6|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.6|30.7|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.7|30.8|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.8|30.9|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|30.9|31.0|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|31.0|31.1|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|31.1|31.2|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|31.2|31.3|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200520000EB|31.3|31.4|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.0|0.1|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.1|0.16|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.16|0.2|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.2|0.24|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.49|0.5|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.5|0.6|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.6|0.7|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|0.7|0.72|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.13|1.2|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.2|1.3|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.3|1.4|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.4|1.5|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.5|1.6|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.6|1.7|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.7|1.8|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|1.8|1.83|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|3.79|3.8|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|3.8|3.9|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|3.9|4.0|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|4.0|4.04|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|4.04|4.1|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|4.1|4.2|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|4.2|4.3|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
50200600000EB|4.3|4.39|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5030152000000|29.86|30.39|2008|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5030152000000|40.4|43.98|2020|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5030152000000|43.98|44.59|2020|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040001000000|2.16|2.29|2020|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003000000|3.75|3.85|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003000000|3.94|4.06|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.09|0.1|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.1|0.2|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.2|0.3|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.3|0.4|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.4|0.5|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.5|0.6|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.6|0.65|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003010000|0.65|0.68|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.0|0.1|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.1|0.2|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.2|0.3|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.3|0.4|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.4|0.5|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.5|0.6|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.6|0.64|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.64|0.7|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.7|0.8|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.8|0.9|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|0.9|1.0|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|1.0|1.1|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|1.1|1.2|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040003020000|1.2|1.25|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040007000000|17.84|18.87|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040007000000|19.35|19.76|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040008000000|0.0|0.45|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040009000000|0.65|1.92|2011|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040009000000|1.92|3.59|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040012000000|3.176|4.65|2016|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040060030000|1.37|1.47|2019|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040060040000|1.24|2.4|2012|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040060070000|0.24|0.87|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
5040060070000|0.87|1.44|2018|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.0|0.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.1|0.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.2|0.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.3|0.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.4|0.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.5|0.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.6|0.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.7|0.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.8|0.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|0.9|1.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|1.0|1.09|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|2.54|2.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|2.6|2.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|2.7|2.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|2.8|2.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|2.9|3.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.0|3.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.1|3.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.2|3.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.3|3.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.4|3.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.5|3.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.6|3.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|3.7|3.72|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.19|5.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.2|5.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.3|5.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.4|5.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.5|5.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.6|5.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.7|5.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.8|5.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|5.9|6.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.0|6.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.1|6.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.2|6.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.3|6.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.4|6.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.5|6.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.6|6.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.7|6.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.8|6.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|6.9|7.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.0|7.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.1|7.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.2|7.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.3|7.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.4|7.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.5|7.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.6|7.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.7|7.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.8|7.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|7.9|7.91|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|9.59|9.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|9.6|9.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|9.7|9.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|9.8|9.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|9.9|10.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.0|10.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.1|10.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.2|10.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.3|10.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.4|10.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.5|10.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.6|10.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.7|10.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.8|10.9|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|10.9|11.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.0|11.1|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.1|11.2|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.2|11.3|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.3|11.4|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.4|11.5|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.5|11.6|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.6|11.7|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
24200520000EB|11.7|11.8|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
