BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|2430083000000|4.1|4.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.2|4.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.3|4.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.4|4.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.5|4.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.6|4.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.7|4.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.8|4.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|4.9|5.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.0|5.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.1|5.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.2|5.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.3|5.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.4|5.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.5|5.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.6|5.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.7|5.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.8|5.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|5.9|6.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.0|6.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.1|6.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.2|6.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.3|6.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.4|6.42|last_overlay_thickness|1.5|||
