RouteID|BMP|EMP|ValueNumeric|DataItem|BeginDate|ValueText|ValueDate|StateID|Comments
1771783001900|0.0|0.64|0.245|Curves_F|01/01/2024|||54|
3140857000000|5.11|5.59|0.178|Curves_F|01/01/2024|||54|
1740024060000|0.29|0.6|0.061|Curves_F|01/01/2024|||54|
5440047040000|0.0|0.23|0.053|Curves_F|01/01/2024|||54|
5440047040000|0.23|0.93|0.076|Curves_F|01/01/2024|||54|
5440047040000|0.93|2.86|0.079|Curves_F|01/01/2024|||54|
1230042000000|16.97|21.26|0.364|Curves_F|01/01/2024|||54|
1230042000000|21.78|22.74|0.095|Curves_F|01/01/2024|||54|
3174813001900|0.0|1.24|0.149|Curves_F|01/01/2024|||54|
1740006000000|0.0|0.808|0.11|Curves_F|01/01/2024|||54|
3930072000000|18.42|20.44|0.048|Curves_F|01/01/2024|||54|
4240031000000|0.0|1.81|1.487|Curves_F|01/01/2024|||54|
3174807001900|0.0|0.4|0.384|Curves_F|01/01/2024|||54|
3140067000000|6.22|7.97|0.411|Curves_F|01/01/2024|||54|
3140067000000|7.97|8.36|0.093|Curves_F|01/01/2024|||54|
2040008000000|0.86|1.17|0.018|Curves_F|01/01/2024|||54|
3140070000000|0.0|0.38|0.244|Curves_F|01/01/2024|||54|
3140070000000|0.387|1.47|0.4|Curves_F|01/01/2024|||54|
4040050000000|13.38|14.06|0.296|Curves_F|01/01/2024|||54|
0540027040000|0.0|0.13|0.037|Curves_F|01/01/2024|||54|
0540027040000|0.44|0.84|0.227|Curves_F|01/01/2024|||54|
0140046010000|0.0|1.62|0.123|Curves_F|01/01/2024|||54|
2640088120000|0.37|0.52|0.025|Curves_F|01/01/2024|||54|
4140016160000|0.0|0.42|0.08|Curves_F|01/01/2024|||54|
3940003000000|4.6|7.27|0.973|Curves_F|01/01/2024|||54|
0240009050000|1.67|3.26|0.181|Curves_F|01/01/2024|||54|
2040038000000|0.0|2.43|0.07|Curves_F|01/01/2024|||54|
3140059000000|0.0|0.33|0.038|Curves_F|01/01/2024|||54|
3140059000000|0.33|0.85|0.3|Curves_F|01/01/2024|||54|
1771771001900|0.43|0.62|0.01|Curves_F|01/01/2024|||54|
5040009000000|0.65|1.92|0.26|Curves_F|01/01/2024|||54|
5040009000000|1.92|3.59|0.312|Curves_F|01/01/2024|||54|
3540004000000|0.19|0.37|0.036|Curves_F|01/01/2024|||54|
2640003000000|0.0|1.31|0.2|Curves_F|01/01/2024|||54|
2040160070000|0.27|0.51|0.01|Curves_F|01/01/2024|||54|
0530027000000|1.58|2.26|0.354|Curves_F|01/01/2024|||54|
2870507001900|0.0|0.66|0.042|Curves_F|01/01/2024|||54|
0673313001900|0.0|0.17|0.025|Curves_F|01/01/2024|||54|
1040019430000|0.09|0.34|0.027|Curves_F|01/01/2024|||54|
4140009000000|5.28|5.54|0.001|Curves_F|01/01/2024|||54|
0330099000000|0.0|1.84|0.651|Curves_F|01/01/2024|||54|
3140061000000|0.0|0.94|0.155|Curves_F|01/01/2024|||54|
1771761001900|0.0|0.26|0.04|Curves_F|01/01/2024|||54|
3578271001900|0.0|1.04|0.508|Curves_F|01/01/2024|||54|
4140011000000|0.0|1.26|0.053|Curves_F|01/01/2024|||54|
2540019310000|0.4|0.89|0.045|Curves_F|01/01/2024|||54|
3140019220000|0.12|0.68|0.136|Curves_F|01/01/2024|||54|
1540011020000|0.0|0.57|0.444|Curves_F|01/01/2024|||54|
1540011020000|0.57|2.75|0.481|Curves_F|01/01/2024|||54|
0274273001900|0.0|0.11|0.024|Curves_F|01/01/2024|||54|
0340006000000|2.99|5.53|0.087|Curves_F|01/01/2024|||54|
4840007020000|0.0|1.01|0.25|Curves_F|01/01/2024|||54|
3140064000000|0.0|0.38|0.012|Curves_F|01/01/2024|||54|
3140019190000|1.29|1.7|0.036|Curves_F|01/01/2024|||54|
0540507020000|0.0|1.22|0.022|Curves_F|01/01/2024|||54|
1040061100000|0.08|0.45|0.036|Curves_F|01/01/2024|||54|
4940001000000|2.28|3.17|0.063|Curves_F|01/01/2024|||54|
5440021010000|0.01|0.53|0.093|Curves_F|01/01/2024|||54|
5440021010000|1.2|1.71|0.205|Curves_F|01/01/2024|||54|
4170034001900|0.17|0.38|0.085|Curves_F|01/01/2024|||54|
2540054000000|0.0|0.183|0.018|Curves_F|01/01/2024|||54|
3140055000000|0.0|0.45|0.142|Curves_F|01/01/2024|||54|
3230012000000|0.78|5.93|0.295|Curves_F|01/01/2024|||54|
3230012000000|9.33|11.31|0.23|Curves_F|01/01/2024|||54|
2040012000000|0.0|2.55|0.12|Curves_F|01/01/2024|||54|
2040012000000|3.6|4.14|0.035|Curves_F|01/01/2024|||54|
2040006060000|0.0|0.47|0.062|Curves_F|01/01/2024|||54|
2040006060000|0.8|1.16|0.05|Curves_F|01/01/2024|||54|
2040006060000|1.16|2.24|0.071|Curves_F|01/01/2024|||54|
2071058001900|0.09|1.81|0.128|Curves_F|01/01/2024|||54|
4140008030000|0.0|0.65|0.033|Curves_F|01/01/2024|||54|
25200190000NB|3.003|4.64|0.104|Curves_F|01/01/2024|||54|
3140082000000|0.0|1.88|0.869|Curves_F|01/01/2024|||54|
3578261001900|0.0|0.39|0.087|Curves_F|01/01/2024|||54|
0240034030000|0.0|1.01|0.143|Curves_F|01/01/2024|||54|
2540250310000|0.0|0.55|0.233|Curves_F|01/01/2024|||54|
0540003010000|0.61|1.65|0.169|Curves_F|01/01/2024|||54|
0540003010000|1.65|1.94|0.079|Curves_F|01/01/2024|||54|
3540015000000|1.91|2.26|0.257|Curves_F|01/01/2024|||54|
3540018030000|0.61|1.15|0.184|Curves_F|01/01/2024|||54|
1530105000000|0.38|1.141|0.554|Curves_F|01/01/2024|||54|
0340005000000|5.42|6.96|0.177|Curves_F|01/01/2024|||54|
0140024000000|1.64|2.79|0.527|Curves_F|01/01/2024|||54|
0140024000000|2.79|4.74|0.337|Curves_F|01/01/2024|||54|
2040013080000|0.0|0.77|0.279|Curves_F|01/01/2024|||54|
0540007010000|0.0|0.742|0.312|Curves_F|01/01/2024|||54|
0540007010000|0.742|1.99|0.043|Curves_F|01/01/2024|||54|
4040046000000|0.0|2.29|0.505|Curves_F|01/01/2024|||54|
4040046000000|2.55|3.42|0.064|Curves_F|01/01/2024|||54|
2071062001900|0.0|1.38|0.578|Curves_F|01/01/2024|||54|
5275515001900|0.0|0.22|0.088|Curves_F|01/01/2024|||54|
4140018000000|2.99|3.0|0.008|Curves_F|01/01/2024|||54|
4140018000000|3.0|3.51|0.191|Curves_F|01/01/2024|||54|
4140018000000|3.51|4.41|0.073|Curves_F|01/01/2024|||54|
3140069050000|0.0|1.77|1.077|Curves_F|01/01/2024|||54|
3140069050000|1.77|2.02|0.137|Curves_F|01/01/2024|||54|
2040027000000|5.07|7.24|0.008|Curves_F|01/01/2024|||54|
2540031010000|1.72|2.03|0.058|Curves_F|01/01/2024|||54|
3140019080000|0.0|0.23|0.132|Curves_F|01/01/2024|||54|
2572506001900|0.5|0.62|0.051|Curves_F|01/01/2024|||54|
1540011000000|0.0|2.31|0.067|Curves_F|01/01/2024|||54|
1540011000000|4.91|5.16|0.005|Curves_F|01/01/2024|||54|
1540011000000|5.16|5.35|0.02|Curves_F|01/01/2024|||54|
1740019570000|0.0|0.49|0.029|Curves_F|01/01/2024|||54|
1340045000000|0.66|1.04|0.062|Curves_F|01/01/2024|||54|
2776504001900|0.0|0.14|0.01|Curves_F|01/01/2024|||54|
1540507000000|1.51|3.33|0.426|Curves_F|01/01/2024|||54|
3540005000000|0.0|1.47|0.214|Curves_F|01/01/2024|||54|
2940028010000|2.45|2.85|0.075|Curves_F|01/01/2024|||54|
4940009010000|0.0|0.97|0.179|Curves_F|01/01/2024|||54|
26202500000NB|0.0|3.56|0.732|Curves_F|01/01/2024|||54|
26202500000NB|3.56|4.01|0.387|Curves_F|01/01/2024|||54|
26202500000NB|4.65|7.1|0.56|Curves_F|01/01/2024|||54|
26202500000NB|8.07|9.79|0.074|Curves_F|01/01/2024|||54|
26202500000NB|13.4|15.31|0.068|Curves_F|01/01/2024|||54|
26202500000NB|29.07|29.71|0.262|Curves_F|01/01/2024|||54|
26202500000NB|29.71|30.09|0.38|Curves_F|01/01/2024|||54|
26202500000NB|30.09|30.92|0.011|Curves_F|01/01/2024|||54|
3140055070000|0.0|0.26|0.182|Curves_F|01/01/2024|||54|
2071069001900|0.0|0.22|0.156|Curves_F|01/01/2024|||54|
3140064030000|0.0|0.29|0.115|Curves_F|01/01/2024|||54|
4170052001900|0.31|0.57|0.05|Curves_F|01/01/2024|||54|
5440034000000|0.0|0.76|0.237|Curves_F|01/01/2024|||54|
31201190000NB|11.9|12.06|0.054|Curves_F|01/01/2024|||54|
31201190000NB|13.99|14.1|0.071|Curves_F|01/01/2024|||54|
31201190000NB|14.85|15.15|0.123|Curves_F|01/01/2024|||54|
31201190000NB|16.82|17.35|0.061|Curves_F|01/01/2024|||54|
3140061010000|0.0|0.37|0.213|Curves_F|01/01/2024|||54|
4140016390000|0.0|0.64|0.264|Curves_F|01/01/2024|||54|
0530067000000|6.14|6.71|0.134|Curves_F|01/01/2024|||54|
1577259001900|0.62|1.16|0.376|Curves_F|01/01/2024|||54|
35200400000EB|1.99|2.102|0.044|Curves_F|01/01/2024|||54|
5330014000000|19.34|20.71|0.265|Curves_F|01/01/2024|||54|
2870502001900|0.0|1.01|0.193|Curves_F|01/01/2024|||54|
2870502001900|1.01|1.36|0.091|Curves_F|01/01/2024|||54|
2870502001900|1.36|1.6|0.008|Curves_F|01/01/2024|||54|
2870502001900|1.6|1.78|0.009|Curves_F|01/01/2024|||54|
42202190000NB|0.0|3.24|0.553|Curves_F|01/01/2024|||54|
0240019000000|1.55|3.438|0.111|Curves_F|01/01/2024|||54|
0240019000000|3.438|4.04|0.125|Curves_F|01/01/2024|||54|
4170038001900|0.33|0.49|0.059|Curves_F|01/01/2024|||54|
2030114000000|0.5|1.44|0.227|Curves_F|01/01/2024|||54|
2630086000000|0.2|0.51|0.183|Curves_F|01/01/2024|||54|
3174771001900|0.3|0.65|0.012|Curves_F|01/01/2024|||54|
2930028000100|2.63|2.97|0.034|Curves_F|01/01/2024|||54|
2870517001900|0.38|0.83|0.154|Curves_F|01/01/2024|||54|
2870504001900|0.0|0.47|0.187|Curves_F|01/01/2024|||54|
2870504001900|0.47|0.71|0.103|Curves_F|01/01/2024|||54|
3140067010000|0.0|0.65|0.057|Curves_F|01/01/2024|||54|
4640044080000|0.0|0.33|0.016|Curves_F|01/01/2024|||54|
4130307000000|4.55|5.59|0.319|Curves_F|01/01/2024|||54|
4130307000000|7.42|8.45|0.109|Curves_F|01/01/2024|||54|
1640012000000|14.85|15.91|0.042|Curves_F|01/01/2024|||54|
1340037120000|0.0|0.14|0.059|Curves_F|01/01/2024|||54|
1540005000000|1.86|3.674|0.51|Curves_F|01/01/2024|||54|
0540001080000|0.81|0.95|0.125|Curves_F|01/01/2024|||54|
1540015000000|0.0|1.44|0.359|Curves_F|01/01/2024|||54|
4170054001900|0.0|0.44|0.077|Curves_F|01/01/2024|||54|
0240001000000|8.14|9.32|0.107|Curves_F|01/01/2024|||54|
1040009010000|0.0|1.93|0.337|Curves_F|01/01/2024|||54|
1040015000000|0.0|1.58|0.077|Curves_F|01/01/2024|||54|
1740024020000|1.09|1.86|0.41|Curves_F|01/01/2024|||54|
1740024020000|1.86|2.95|0.238|Curves_F|01/01/2024|||54|
2071013001900|0.0|1.48|0.237|Curves_F|01/01/2024|||54|
5040060070000|0.24|0.87|0.128|Curves_F|01/01/2024|||54|
1540009000000|0.0|0.79|0.559|Curves_F|01/01/2024|||54|
3140059020000|0.0|0.44|0.139|Curves_F|01/01/2024|||54|
38202500000NB|0.0|5.0|0.197|Curves_F|01/01/2024|||54|
2071308001900|0.77|1.62|0.122|Curves_F|01/01/2024|||54|
2040114010000|0.0|1.07|0.05|Curves_F|01/01/2024|||54|
2840016010000|0.59|0.74|0.079|Curves_F|01/01/2024|||54|
1040018230000|0.0|0.44|0.063|Curves_F|01/01/2024|||54|
4140006030000|0.53|1.48|0.303|Curves_F|01/01/2024|||54|
0530027000100|0.96|3.35|0.193|Curves_F|01/01/2024|||54|
17200190000NB|18.61|20.62|0.096|Curves_F|01/01/2024|||54|
4640119300000|0.0|0.6|0.145|Curves_F|01/01/2024|||54|
4170045001900|0.0|0.26|0.014|Curves_F|01/01/2024|||54|
2540072040000|0.0|0.13|0.087|Curves_F|01/01/2024|||54|
3540013000000|0.0|0.99|0.236|Curves_F|01/01/2024|||54|
2840027000000|0.0|1.57|0.251|Curves_F|01/01/2024|||54|
1040012000000|0.18|1.9|0.041|Curves_F|01/01/2024|||54|
1040012000000|1.9|3.28|0.419|Curves_F|01/01/2024|||54|
1730098000000|0.42|1.96|0.244|Curves_F|01/01/2024|||54|
2040009030000|0.97|2.86|0.09|Curves_F|01/01/2024|||54|
3140081000000|7.25|8.03|0.023|Curves_F|01/01/2024|||54|
2930046000000|15.38|16.59|0.077|Curves_F|01/01/2024|||54|
0640021000000|1.51|2.939|0.058|Curves_F|01/01/2024|||54|
5073253001900|0.0|0.13|0.019|Curves_F|01/01/2024|||54|
0740004000000|0.0|0.67|0.075|Curves_F|01/01/2024|||54|
4640044000000|1.92|2.03|0.023|Curves_F|01/01/2024|||54|
1577270001900|0.0|0.5|0.414|Curves_F|01/01/2024|||54|
2840016100000|0.0|0.66|0.16|Curves_F|01/01/2024|||54|
0540008000000|0.0|0.75|0.1|Curves_F|01/01/2024|||54|
1230093000000|9.71|13.45|0.109|Curves_F|01/01/2024|||54|
4130016000000|8.47|9.485|0.05|Curves_F|01/01/2024|||54|
3140068070000|0.25|0.75|0.024|Curves_F|01/01/2024|||54|
3140068070000|1.61|2.15|0.188|Curves_F|01/01/2024|||54|
1730131000000|4.33|5.47|0.219|Curves_F|01/01/2024|||54|
3130007000000|33.83|34.1|0.041|Curves_F|01/01/2024|||54|
0274265001900|0.0|0.57|0.03|Curves_F|01/01/2024|||54|
2030622000000|4.23|5.57|0.178|Curves_F|01/01/2024|||54|
2040025250000|0.15|2.17|0.037|Curves_F|01/01/2024|||54|
2974002001900|0.0|0.39|0.026|Curves_F|01/01/2024|||54|
38202190000NB|3.69|4.37|0.105|Curves_F|01/01/2024|||54|
38202190000NB|4.37|6.01|0.027|Curves_F|01/01/2024|||54|
38202190000NB|25.34|26.37|0.053|Curves_F|01/01/2024|||54|
5440030000000|0.0|0.98|0.148|Curves_F|01/01/2024|||54|
3530088000000|0.0|1.06|0.154|Curves_F|01/01/2024|||54|
3530088000000|7.12|7.47|0.293|Curves_F|01/01/2024|||54|
3530088000000|7.77|8.5|0.017|Curves_F|01/01/2024|||54|
3530088000000|8.89|10.06|0.098|Curves_F|01/01/2024|||54|
1374103001900|0.0|0.31|0.053|Curves_F|01/01/2024|||54|
1771759001900|0.0|0.19|0.058|Curves_F|01/01/2024|||54|
3140061040000|0.45|0.91|0.347|Curves_F|01/01/2024|||54|
2640034000000|4.38|5.18|0.021|Curves_F|01/01/2024|||54|
2040006010000|0.46|1.89|0.175|Curves_F|01/01/2024|||54|
2040016000000|4.25|5.42|0.45|Curves_F|01/01/2024|||54|
11200330000EB|22.28|25.09|0.254|Curves_F|01/01/2024|||54|
1540003060000|2.171|2.32|0.047|Curves_F|01/01/2024|||54|
4140041210000|0.0|1.63|0.137|Curves_F|01/01/2024|||54|
5475791001900|0.0|0.37|0.079|Curves_F|01/01/2024|||54|
3174786001900|0.04|0.15|0.063|Curves_F|01/01/2024|||54|
0673287001900|0.0|0.28|0.093|Curves_F|01/01/2024|||54|
3174770001900|0.0|0.4|0.038|Curves_F|01/01/2024|||54|
3174770001900|0.4|0.44|0.038|Curves_F|01/01/2024|||54|
0240009130000|0.4|1.92|0.178|Curves_F|01/01/2024|||54|
3174784001900|0.0|0.41|0.032|Curves_F|01/01/2024|||54|
5475763001900|0.0|0.9|0.159|Curves_F|01/01/2024|||54|
2540250500000|0.0|0.39|0.111|Curves_F|01/01/2024|||54|
2330010000000|17.892|17.911|0.019|Curves_F|01/01/2024|||54|
3540017000000|0.27|0.95|0.17|Curves_F|01/01/2024|||54|
0140030000000|6.14|6.83|0.167|Curves_F|01/01/2024|||54|
5475759001900|0.0|0.48|0.066|Curves_F|01/01/2024|||54|
4170014001900|0.12|0.29|0.106|Curves_F|01/01/2024|||54|
1040008000000|3.28|6.25|0.129|Curves_F|01/01/2024|||54|
4330053000000|0.0|1.4|0.056|Curves_F|01/01/2024|||54|
0230045000000|17.53|18.23|0.028|Curves_F|01/01/2024|||54|
5530097000000|28.09|32.88|0.159|Curves_F|01/01/2024|||54|
0140030070000|0.0|0.92|0.299|Curves_F|01/01/2024|||54|
0140030070000|0.92|2.0|0.021|Curves_F|01/01/2024|||54|
0640001000000|2.477|2.619|0.004|Curves_F|01/01/2024|||54|
2040028000000|4.95|5.91|0.687|Curves_F|01/01/2024|||54|
2040028000000|5.91|7.37|0.05|Curves_F|01/01/2024|||54|
0540007000000|1.29|2.449|0.038|Curves_F|01/01/2024|||54|
3730016000000|7.41|8.23|0.75|Curves_F|01/01/2024|||54|
2840024000000|0.0|0.3|0.024|Curves_F|01/01/2024|||54|
2840024000000|0.3|2.789|0.21|Curves_F|01/01/2024|||54|
4940005090000|0.0|0.28|0.154|Curves_F|01/01/2024|||54|
46201190000NB|8.59|9.32|0.029|Curves_F|01/01/2024|||54|
2675256001900|0.42|0.59|0.01|Curves_F|01/01/2024|||54|
4140025000000|3.7|5.9|0.574|Curves_F|01/01/2024|||54|
2877019001900|0.0|0.13|0.029|Curves_F|01/01/2024|||54|
2540072020000|0.0|0.5|0.113|Curves_F|01/01/2024|||54|
2540072020000|0.72|1.17|0.104|Curves_F|01/01/2024|||54|
2540072020000|1.17|1.71|0.108|Curves_F|01/01/2024|||54|
1940029000000|0.0|1.26|0.103|Curves_F|01/01/2024|||54|
1940029000000|1.26|2.19|0.258|Curves_F|01/01/2024|||54|
0540018000000|0.0|0.55|0.394|Curves_F|01/01/2024|||54|
4330016000000|19.02|21.98|0.259|Curves_F|01/01/2024|||54|
0140006000000|0.11|3.13|0.006|Curves_F|01/01/2024|||54|
2940220010000|0.11|1.09|0.25|Curves_F|01/01/2024|||54|
2940046040000|4.532|4.93|0.148|Curves_F|01/01/2024|||54|
3540040010000|0.85|1.08|0.23|Curves_F|01/01/2024|||54|
