RouteID|BMP|EMP|ValueNumeric|DataItem|BeginDate|ValueText|ValueDate|StateID|Comments
2071068001900|0.0|0.48|0.022|Curves_A|01/01/2024|||54|
27200350000NB|9.534|10.26|0.206|Curves_A|01/01/2024|||54|
27200350000NB|16.507|17.102|0.1|Curves_A|01/01/2024|||54|
27200350000NB|17.226|17.39|0.064|Curves_A|01/01/2024|||54|
27200350000NB|17.753|18.071|0.113|Curves_A|01/01/2024|||54|
0540507000000|0.0|0.25|0.25|Curves_A|01/01/2024|||54|
0540507000000|0.25|0.34|0.09|Curves_A|01/01/2024|||54|
0540507000000|0.62|1.2|0.206|Curves_A|01/01/2024|||54|
06200520004NB|0.0|0.32|0.045|Curves_A|01/01/2024|||54|
06200520004NB|0.321|0.46|0.017|Curves_A|01/01/2024|||54|
1040005000000|0.06|0.62|0.103|Curves_A|01/01/2024|||54|
0130020000000|0.0|2.15|0.772|Curves_A|01/01/2024|||54|
09200500000EB|0.0|3.98|0.131|Curves_A|01/01/2024|||54|
09200500000EB|3.98|5.61|0.118|Curves_A|01/01/2024|||54|
09200500000EB|8.26|8.8|0.048|Curves_A|01/01/2024|||54|
09200500000EB|8.8|9.75|0.191|Curves_A|01/01/2024|||54|
09200500000EB|9.75|11.01|0.12|Curves_A|01/01/2024|||54|
09200500000EB|11.43|12.1|0.074|Curves_A|01/01/2024|||54|
09200500000EB|12.1|12.96|0.066|Curves_A|01/01/2024|||54|
4940020310000|0.0|0.22|0.036|Curves_A|01/01/2024|||54|
08100790000NB|36.0|39.91|0.34|Curves_A|01/01/2024|||54|
08100790000NB|39.91|41.43|1.159|Curves_A|01/01/2024|||54|
08100790000NB|41.43|44.6|0.694|Curves_A|01/01/2024|||54|
1230028000000|3.35|4.76|1.084|Curves_A|01/01/2024|||54|
1230028000000|8.23|12.58|0.691|Curves_A|01/01/2024|||54|
1230028000000|12.58|12.95|0.122|Curves_A|01/01/2024|||54|
47202190000NB|5.57|7.37|0.343|Curves_A|01/01/2024|||54|
47202190000NB|13.1|17.49|0.239|Curves_A|01/01/2024|||54|
47202190000NB|17.49|18.0|0.102|Curves_A|01/01/2024|||54|
47202190000NB|22.16|25.83|0.518|Curves_A|01/01/2024|||54|
47202190000NB|25.83|26.1|0.02|Curves_A|01/01/2024|||54|
47202190000NB|26.1|27.76|0.049|Curves_A|01/01/2024|||54|
2040026000000|4.62|4.96|0.061|Curves_A|01/01/2024|||54|
4272252001900|0.0|0.39|0.071|Curves_A|01/01/2024|||54|
