DataYear|RouteID|BMP|EMP|Section_Length|SampleId|StateID
2025|55200520000EB|4.78|7.65|2.87|550520000478|54
2025|55200520000EB|7.65|8.34|0.6899999999999995|550520000765|54
2025|0230243000000|0.0|1.06|1.06|022430000000|54
2025|0230243000000|1.06|1.68|0.6199999999999999|022430001060|54
2025|32202190000NB|1.92|7.87|5.95|322190000192|54
2025|32202190000NB|14.38|16.18|1.799999999999999|322190001438|54
2025|32202190000NB|16.18|19.24|3.0599999999999987|322190001618|54
2025|32202190000NB|19.24|19.66|0.4200000000000017|322190001924|54
2025|32202190000NB|19.66|23.0|3.34|322190001966|54
2025|32202190000NB|24.92|26.24|1.3199999999999967|322190002492|54
2025|32202190000NB|26.24|28.68|2.4400000000000013|322190002624|54
2025|0540507000000|0.0|0.25|0.25|055070000000|54
2025|0540507000000|0.62|1.2|0.58|055070000062|54
2025|2040060630000|0.06|0.354|0.294|200606300006|54
2025|0630010000100|1.94|2.56|0.6200000000000001|06010A000194|54
2025|2340002000000|0.0|0.263|0.263|230020000000|54
2025|2440009000000|7.87|9.2|1.3299999999999992|240090000787|54
2025|0673288001900|0.78|0.89|0.10999999999999999|060328800078|54
2025|0540027040000|0.0|0.13|0.13|050270400000|54
2025|5275515001900|0.0|0.22|0.22|520551500000|54
2025|4970755001900|0.1|0.64|0.54|490075500010|54
2025|4970755001900|0.64|1.05|0.41000000000000003|490075500064|54
2025|1577259001900|0.62|1.16|0.5399999999999999|150725900062|54
2025|3540039000000|0.01|0.42|0.41|350390000001|54
2025|3540039000000|0.42|1.56|1.1400000000000001|350390000042|54
2025|3540039000000|1.56|2.05|0.48999999999999977|350390000156|54
2025|4330016000000|1.45|3.62|2.17|430160000145|54
2025|4330016000000|19.02|21.98|2.960000000000001|430160001902|54
2025|50100640000EB|0.0|1.25|1.25|500640000000|54
2025|50100640000EB|1.29|1.66|0.3699999999999999|500640000129|54
2025|50100640000EB|1.66|2.17|0.51|500640000166|54
2025|50100640000EB|2.17|2.75|0.5800000000000001|500640000217|54
2025|50100640000EB|2.75|4.22|1.4699999999999998|500640000275|54
2025|50100640000EB|4.22|5.29|1.0700000000000003|500640000422|54
2025|50100640000EB|5.29|5.87|0.5800000000000001|500640000529|54
2025|0673274001900|1.46|1.56|0.10000000000000009|060327400146|54
2025|3540013000000|0.0|0.99|0.99|350130000000|54
2025|0330094000000|0.0|3.01|3.01|030940000000|54
2025|2870504001900|0.0|0.47|0.47|280050400000|54
2025|2870504001900|0.47|0.71|0.24|280050400047|54
2025|4140008000000|0.0|0.11|0.11|410080000000|54
2025|4140008000000|0.19|0.75|0.56|410080000190|54
2025|2940028010000|0.0|0.1|0.1|290280100000|54
2025|2940028010000|0.1|1.09|0.9900000000000001|290280100010|54
2025|2940028010000|1.19|2.14|0.9500000000000002|290280100119|54
2025|2940028010000|2.31|2.45|0.14000000000000012|290280100231|54
2025|0240010010000|0.0|0.69|0.69|020100100000|54
2025|2770100001900|5.61|5.81|0.1999999999999993|270010000561|54
2025|1740050340000|0.0|0.69|0.69|170503400000|54
2025|5240002090000|0.0|0.19|0.19|520020900000|54
2025|3540018030000|0.0|0.61|0.61|350180300000|54
2025|3540018030000|0.61|1.15|0.5399999999999999|350180300061|54
2025|3540018030000|1.75|2.03|0.2799999999999998|350180300175|54
2025|2330010000000|10.58|10.76|0.17999999999999972|230001001058|54
2025|2330010000000|12.79|12.95|0.16000000000000014|230100001279|54
2025|2330010000000|15.633|15.742|0.10900000000000176|230100015633|54
2025|2330010000000|17.892|17.911|0.019000000000001904|230100017892|54
2025|2330010000000|20.131|20.39|0.25900000000000034|230100020131|54
2025|2330010000000|26.308|27.71|1.402000000000001|230100002714|54
2025|2330010000000|31.734|32.27|0.5360000000000014|230100031734|54
2025|4530003000000|9.56|10.91|1.3499999999999996|450030000956|54
2025|2840007050000|0.0|0.324|0.324|280007050000|54
2025|2840007050000|0.324|0.343|0.019000000000000017|280070500324|54
2025|2840007050000|0.343|1.11|0.7670000000000001|280007050343|54
2025|2840007050000|1.11|1.83|0.72|280070500111|54
2025|2840007050000|1.836|2.1|0.264|280070501836|54
2025|4240009000000|0.0|0.18|0.18|420090000000|54
2025|4240009000000|0.18|0.32|0.14|420090000020|54
2025|0440032000000|6.27|6.5|0.23000000000000043|040320000627|54
2025|20100770023NB|0.0|0.462|0.462|20077C000000|54
2025|20100770023NB|0.535|1.02|0.485|20077C000535|54
2025|4140041210000|0.0|1.63|1.63|410412100000|54
2025|4330053000000|0.0|1.4|1.4|430530000000|54
2025|2540073730000|2.11|2.33|0.2200000000000002|250737300211|54
2025|2540073730000|2.62|2.673|0.052999999999999936|250737300262|54
2025|2540073730000|2.673|3.34|0.6669999999999998|250737302673|54
2025|0140010000000|7.41|8.63|1.2200000000000006|010100000741|54
2025|5275518001900|0.0|0.13|0.13|520551800000|54
2025|20100770016NB|67.21|74.17|6.960000000000008|200770006721|54
2025|20100770016NB|74.36|75.0|0.6400000000000006|200770007436|54
2025|20100770016NB|77.51|77.83|0.3199999999999932|200770007751|54
2025|20100770016NB|83.45|84.42|0.9699999999999989|200770008345|54
2025|20100770016NB|86.68|88.52|1.8399999999999892|200770008668|54
2025|20100770016NB|88.52|89.18|0.6600000000000108|200770008852|54
2025|20100770016NB|89.18|89.5|0.3199999999999932|200770008918|54
2025|20100770016NB|93.31|93.93|0.6200000000000045|200770009331|54
2025|20100770016NB|93.93|94.43|0.5|200770009393|54
2025|20100770016NB|94.43|94.69|0.2599999999999909|200770009443|54
2025|20100770016NB|94.96|95.34|0.38000000000000966|200770009496|54
2025|4140016390000|0.0|0.64|0.64|410163900000|54
2025|20100770005SB|0.0|0.3|0.3|20077S000000|54
2025|20100770005SB|0.39|0.67|0.28|20077S000390|54
2025|0240011240000|0.0|0.85|0.85|020112400000|54
2025|16202200000NB|10.0|10.53|0.5299999999999994|162200001000|54
2025|16202200000NB|10.53|10.69|0.16000000000000014|160220001053|54
2025|16202200000NB|10.7|11.7|1.0|162200001070|54
2025|16202200000NB|11.8|12.96|1.1600000000000001|162200001180|54
2025|2040039000000|7.15|8.83|1.6799999999999997|200390000715|54
2025|1540003060000|2.171|2.32|0.14900000000000002|150030602171|54
2025|3578281001900|0.21|0.34|0.13000000000000003|350828100021|54
2025|0140011000000|3.05|3.78|0.73|010110000307|54
2025|31100790000NB|142.37|143.81|1.4399999999999977|310790014237|54
2025|31100790000NB|143.81|145.2|1.3899999999999864|310790014381|54
2025|31100790000NB|145.2|145.65|0.45000000000001705|310790014520|54
2025|31100790000NB|145.65|147.85|2.1999999999999886|310790014565|54
2025|31100790000NB|147.85|148.022|0.17199999999999704|310790014785|54
2025|31100790000NB|149.38|149.68|0.30000000000001137|310790014938|54
2025|31100790000NB|150.74|151.07|0.3299999999999841|310790015074|54
2025|31100790000NB|151.07|151.1|0.030000000000001137|310790015107|54
2025|31100790000NB|152.32|152.5|0.18000000000000682|310790015232|54
2025|31100790000NB|152.5|152.92|0.4199999999999875|310790015250|54
2025|31100790000NB|157.0|160.52|3.5200000000000102|310790015700|54
2025|0830036000000|2.48|4.2|1.7200000000000002|080360000248|54
2025|17100790000NB|106.42|107.57|1.1499999999999915|170790010642|54
2025|17100790000NB|107.57|107.94|0.37000000000000455|170790010757|54
2025|17100790000NB|107.94|109.77|1.8299999999999983|170790010794|54
2025|17100790000NB|109.77|110.29|0.5200000000000102|170790010977|54
2025|17100790000NB|110.29|111.13|0.8399999999999892|170790011029|54
2025|17100790000NB|111.13|111.91|0.7800000000000011|170790011113|54
2025|17100790000NB|111.91|114.132|2.2220000000000084|170790011191|54
2025|17100790000NB|114.132|114.9|0.7680000000000007|170790011413|54
2025|17100790000NB|114.9|115.33|0.4299999999999926|170790011490|54
2025|17100790000NB|115.33|117.17|1.8400000000000034|170790011533|54
2025|17100790000NB|117.8|118.5|0.7000000000000028|170790011780|54
2025|17100790000NB|118.5|118.7|0.20000000000000284|170790011850|54
2025|17100790000NB|120.962|121.32|0.3579999999999899|170790012096|54
2025|17100790000NB|122.43|122.9|0.46999999999999886|170790012243|54
2025|17100790000NB|123.94|124.2|0.2600000000000051|170790012394|54
2025|17100790000NB|124.2|124.7|0.5|170790012420|54
2025|17100790000NB|124.7|125.38|0.6799999999999926|170790012470|54
2025|17100790000NB|125.38|125.8|0.4200000000000017|170790012538|54
2025|17100790000NB|125.8|126.666|0.8659999999999997|170790012580|54
2025|3174786001900|0.04|0.15|0.10999999999999999|310478600004|54
2025|5475756001900|0.0|0.25|0.25|540575600000|54
2025|2640003000000|0.0|1.31|1.31|260030000000|54
2025|5430002000000|22.7|22.957|0.25700000000000145|540020022700|54
2025|1940017000000|0.0|0.43|0.43|190170000000|54
2025|1940003000000|1.403|1.82|0.41700000000000004|190030001403|54
2025|1940003000000|1.82|2.02|0.19999999999999996|190030001820|54
2025|1940003000000|2.02|2.36|0.33999999999999986|190030002020|54
2025|2040046000000|0.0|0.41|0.41|200460000000|54
2025|4140016100000|0.53|0.9|0.37|410161000530|54
2025|3040065050000|5.74|7.12|1.38|300650500574|54
2025|2040027000000|5.07|7.24|2.17|200270000507|54
2025|3140055000000|0.0|0.45|0.45|310550000000|54
2025|3140068070000|0.25|0.75|0.5|310680700025|54
2025|3140068070000|0.75|1.32|0.5700000000000001|310680700075|54
2025|3140068070000|1.61|2.15|0.5399999999999998|310680700161|54
2025|2776504001900|0.0|0.14|0.14|270650400000|54
2025|14200500000EB|7.48|7.98|0.5|140500000748|54
2025|14200500000EB|8.26|8.44|0.17999999999999972|140500000826|54
2025|14200500000EB|8.56|8.92|0.35999999999999943|140500000856|54
2025|14200500000EB|13.37|14.67|1.3000000000000007|140500001337|54
2025|14200500000EB|15.88|16.97|1.089999999999998|140500001588|54
2025|14200500000EB|29.25|30.33|1.0799999999999983|140500002925|54
2025|0130038000000|0.43|2.43|2.0|010380000043|54
2025|0130038000000|5.53|6.31|0.7799999999999994|010380000553|54
2025|1740050180000|0.1|0.19|0.09|170501800100|54
2025|3140857000000|0.5|1.41|0.9099999999999999|318570000050|54
2025|3140857000000|5.11|5.59|0.47999999999999954|318570000511|54
2025|3140857000000|10.85|11.35|0.5|318570001085|54
2025|5230020000000|19.48|20.04|0.5599999999999987|520200001948|54
2025|2430016000000|0.06|1.73|1.67|240160000006|54
2025|2430016000000|4.05|6.18|2.13|240160000405|54
2025|2430016000000|9.47|10.14|0.6699999999999999|240160000947|54
2025|2430016000000|13.75|14.05|0.3000000000000007|240160001375|54
2025|2430016000000|16.06|19.56|3.5|240160001606|54
2025|2430016000000|19.56|20.79|1.2300000000000004|240160001956|54
2025|2430016000000|20.79|22.05|1.2600000000000016|240160002079|54
2025|2430016000000|22.05|23.76|1.7100000000000009|240160002205|54
2025|2430016000000|23.76|24.86|1.0999999999999979|240160002376|54
2025|2430016000000|29.19|29.41|0.21999999999999886|240160002919|54
2025|2430016000000|32.7|35.38|2.6799999999999997|240160003270|54
2025|5240003000000|0.15|0.28|0.13000000000000003|520030000015|54
2025|3530088000000|0.0|1.06|1.06|350880000000|54
2025|3530088000000|7.08|7.12|0.040000000000000036|350880007080|54
2025|3530088000000|7.12|7.47|0.34999999999999964|350880000712|54
2025|3530088000000|8.57|8.89|0.3200000000000003|350880000857|54
2025|3530088000000|8.89|10.06|1.17|350880000889|54
2025|3530088000000|10.06|10.16|0.09999999999999964|350880001006|54
2025|0640017000000|0.0|1.577|1.577|060170000000|54
2025|0640017000000|4.05|4.17|0.1200000000000001|060170000405|54
2025|0640017000000|4.3|4.41|0.11000000000000032|060170000430|54
2025|0640017000000|4.47|5.02|0.5499999999999998|060170000447|54
2025|0630010000000|15.69|15.798|0.10800000000000054|060100001569|54
2025|0630010000000|15.82|16.27|0.4499999999999993|060100001582|54
2025|0630010000000|17.21|17.37|0.16000000000000014|060100001721|54
2025|0630010000000|17.46|18.41|0.9499999999999993|060100001746|54
2025|4940005090000|0.0|0.28|0.28|490050900000|54
2025|2870513001900|0.0|0.37|0.37|280051300000|54
2025|0240013000000|0.43|1.03|0.6000000000000001|020130000043|54
2025|0240013000000|1.03|1.5|0.47|020130000103|54
2025|0240013000000|2.75|3.716|0.9660000000000002|020130000275|54
2025|4940013000000|0.0|0.86|0.86|490130000000|54
2025|1140009000000|0.0|3.41|3.41|110090000000|54
2025|1230028000000|3.35|4.76|1.4099999999999997|120280000335|54
2025|1230028000000|8.23|12.58|4.35|120280000823|54
2025|1230028000000|12.58|12.95|0.3699999999999992|120280001258|54
2025|1230028000000|13.03|13.38|0.3500000000000014|120280001303|54
2025|07200330000EB|0.09|2.33|2.24|070330000009|54
2025|07200330000EB|3.68|5.03|1.35|070330000368|54
2025|07200330000EB|5.59|6.2|0.6100000000000003|070330000559|54
2025|07200330000EB|6.2|6.6|0.39999999999999947|070330000620|54
2025|07200330000EB|6.62|8.3|1.6800000000000006|070330000662|54
2025|07200330000EB|10.13|14.3|4.17|070330001013|54
2025|07200330000EB|14.3|14.86|0.5599999999999987|070330001430|54
2025|5040009000000|0.65|1.92|1.27|500090000650|54
2025|5040009000000|1.92|3.59|1.67|500090000192|54
2025|1640010000000|4.6|5.8|1.2000000000000002|160100000046|54
2025|3578280001900|0.0|0.4|0.4|350828000000|54
2025|4130003000000|35.98|36.18|0.20000000000000284|410030035980|54
2025|4130003000000|36.23|36.49|0.2600000000000051|410030036230|54
2025|4130003000000|37.1|37.73|0.6299999999999955|410030003710|54
2025|0577278001900|0.0|0.16|0.16|050727800000|54
2025|0540007010000|0.0|0.742|0.742|050070100000|54
2025|0540007010000|0.742|1.99|1.248|050070100084|54
2025|5475760001900|0.0|0.21|0.21|540576000000|54
2025|2040060640000|0.0|0.35|0.35|200606400000|54
2025|2340012040000|0.1|0.14|0.04000000000000001|230120400100|54
2025|0274265001900|0.0|0.57|0.57|020426500000|54
2025|4140030000000|4.27|4.52|0.25|410300000427|54
2025|3030065000000|10.03|11.05|1.0200000000000014|300650001003|54
2025|0673287001900|0.0|0.28|0.28|060328700000|54
2025|0673287001900|1.03|1.14|0.10999999999999988|060328700103|54
2025|3140069060000|0.0|0.32|0.32|310690600000|54
2025|1930009000000|0.0|1.45|1.45|190090000000|54
2025|1930009000000|4.97|6.35|1.38|190090000497|54
2025|1930009000000|6.52|8.03|1.5099999999999998|190090006520|54
2025|1930009000000|8.03|9.12|1.0899999999999999|190090008030|54
2025|1930009000000|10.91|11.418|0.5079999999999991|190090001091|54
2025|1930009000000|14.435|14.96|0.5250000000000004|190090014435|54
2025|20201190023NB|0.0|0.51|0.51|200119C00000|54
2025|20201190023NB|0.7|1.17|0.47|201190000070|54
2025|3430041000000|0.03|2.59|2.56|340410000003|54
2025|3130705000000|0.0|0.51|0.51|317050000000|54
2025|3130705000000|0.68|1.23|0.5499999999999999|317050000068|54
2025|3130705000000|1.23|1.64|0.4099999999999999|317050000123|54
2025|3130705000000|1.64|1.81|0.17000000000000015|317050000163|54
2025|3130705000000|1.81|2.68|0.8700000000000001|317050001810|54
2025|5475766001900|0.0|0.46|0.46|540576600000|54
2025|31201190000NB|9.82|10.005|0.1850000000000005|311190009820|54
2025|31201190000NB|10.005|10.66|0.6549999999999994|311190010005|54
2025|31201190000NB|11.9|12.06|0.16000000000000014|311190001190|54
2025|31201190000NB|13.78|13.99|0.21000000000000085|311190001378|54
2025|31201190000NB|13.99|14.1|0.10999999999999943|311190001399|54
2025|31201190000NB|14.42|14.62|0.1999999999999993|311190001442|54
2025|31201190000NB|14.85|15.15|0.3000000000000007|311190001485|54
2025|31201190000NB|15.72|16.0|0.27999999999999936|311190001572|54
2025|31201190000NB|16.82|17.35|0.5300000000000011|311190001682|54
2025|31201190000NB|17.44|18.2|0.759999999999998|311190001744|54
2025|31201190000NB|18.2|19.66|1.4600000000000009|311190001820|54
2025|31201190000NB|19.66|20.0|0.33999999999999986|310119001966|54
2025|5040003020000|0.0|0.64|0.64|500030200000|54
2025|5040003020000|0.64|1.25|0.61|500030200064|54
2025|2030601000000|0.0|0.95|0.95|206010000000|54
2025|3030080000000|4.6|5.6|1.0|300800000460|54
2025|3030080000000|7.05|9.46|2.410000000000001|300800000705|54
2025|1540005000000|1.86|3.674|1.8139999999999998|150050000185|54
2025|2040006060000|0.8|1.16|0.3599999999999999|200060600080|54
2025|2040006060000|1.16|2.24|1.0800000000000003|200060600116|54
2025|2040006060000|2.24|3.11|0.8699999999999997|200060600224|54
2025|2040006060000|3.7|5.75|2.05|200060600370|54
2025|4630310000000|0.0|0.2|0.2|463100000000|54
2025|1740707000000|0.0|0.57|0.57|177070000000|54
2025|1740707000000|0.816|0.91|0.09400000000000008|177070000816|54
2025|33205220000NB|0.0|6.35|6.35|335220000000|54
2025|33205220000NB|6.35|7.81|1.46|335220000635|54
2025|33205220000NB|12.67|13.11|0.4399999999999995|335220001267|54
2025|33205220000NB|14.68|15.97|1.290000000000001|335220001468|54
2025|2870517001900|0.19|0.38|0.19|280051700190|54
2025|2870517001900|0.38|0.83|0.44999999999999996|280051700380|54
2025|1577269001900|0.65|0.97|0.31999999999999995|150726900065|54
2025|1730131000000|4.33|5.47|1.1399999999999997|171310000433|54
2025|2071308001900|0.77|1.62|0.8500000000000001|200130800077|54
2025|2040160070000|0.0|0.27|0.27|201600700000|54
2025|2040160070000|0.27|0.51|0.24|201600700027|54
2025|01200330000EB|0.0|1.87|1.87|010330000000|54
2025|0673317001900|0.0|0.24|0.24|060331700000|54
2025|5430095000000|3.77|3.99|0.2200000000000002|540950000377|54
2025|5430095000000|4.2|6.12|1.92|540950000420|54
2025|5430095000000|6.12|6.29|0.16999999999999993|540950000612|54
2025|5430095000000|6.44|6.58|0.13999999999999968|540950000644|54
2025|4840007020000|0.0|1.01|1.01|480070200000|54
2025|44100790000NB|21.28|25.79|4.509999999999998|440790002128|54
2025|44100790000NB|25.79|33.99|8.200000000000003|440790002579|54
2025|44100790000NB|33.99|36.0|2.009999999999998|440790003399|54
2025|47202190000NB|5.57|7.37|1.7999999999999998|472190000557|54
2025|47202190000NB|13.1|17.49|4.389999999999999|472190001310|54
2025|47202190000NB|17.49|18.0|0.5100000000000016|472190001749|54
2025|47202190000NB|22.16|25.83|3.669999999999998|472190002216|54
2025|47202190000NB|25.83|26.1|0.2700000000000031|472190002583|54
2025|47202190000NB|26.1|27.76|1.6600000000000001|472190002610|54
2025|1940340180000|0.64|1.24|0.6|193401800064|54
2025|1030061000000|22.53|25.56|3.0299999999999976|100610002253|54
2025|28100770016NB|8.98|9.19|0.20999999999999908|280770000898|54
2025|28100770016NB|9.5|9.79|0.28999999999999915|280770000950|54
2025|28100770016NB|11.2|11.44|0.2400000000000002|28077TL11200|54
2025|28100770016NB|11.44|12.16|0.7200000000000006|280770001144|54
2025|0673295001900|0.0|1.08|1.08|060329500000|54
2025|4640044000000|0.24|0.73|0.49|460440000240|54
2025|4640044000000|0.76|1.76|1.0|460440000076|54
2025|3530002000000|1.9|2.13|0.22999999999999998|350020000190|54
2025|3530002000000|2.36|2.84|0.48|350020000236|54
2025|3530002000000|5.81|7.04|1.2300000000000004|350020000581|54
2025|3530002000000|7.35|7.57|0.22000000000000064|350020000735|54
2025|3530002000000|8.22|8.5|0.27999999999999936|350020000822|54
2025|0130092000000|8.64|10.73|2.09|010920000864|54
2025|2040008000000|0.86|1.17|0.30999999999999994|204000800000|54
2025|5475780001900|0.0|0.12|0.12|540578000000|54
2025|2040049000000|0.68|1.17|0.4899999999999999|200490000068|54
2025|3140064000000|0.0|0.38|0.38|310640000000|54
2025|41200190023EB|0.0|0.033|0.033|41019C000000|54
2025|41200190023EB|1.1|1.36|0.26|410190001100|54
2025|1730020000000|7.22|7.414|0.19399999999999995|170200000722|54
2025|11200330000EB|0.0|0.59|0.59|110330000000|54
2025|11200330000EB|1.12|1.39|0.2699999999999998|110330000112|54
2025|11200330000EB|1.39|1.96|0.5700000000000001|110330000139|54
2025|11200330000EB|2.2|6.44|4.24|110330000220|54
2025|11200330000EB|17.3|17.82|0.5199999999999996|110330001730|54
2025|11200330000EB|18.2|19.62|1.4200000000000017|110330001820|54
2025|11200330000EB|19.62|22.18|2.5599999999999987|110330001962|54
2025|11200330000EB|22.28|25.09|2.8099999999999987|110330002228|54
2025|11200330000EB|25.09|26.73|1.6400000000000006|110330002509|54
2025|3140060000000|0.0|0.85|0.85|310600000000|54
2025|3140060000000|0.85|1.75|0.9|310600000085|54
2025|4140009090000|0.0|1.81|1.81|410090900000|54
2025|4030034000000|14.57|14.97|0.40000000000000036|400340001457|54
2025|4030034000000|15.27|15.39|0.120000000000001|400340001527|54
2025|4030034000000|15.68|17.018|1.338000000000001|400340001568|54
2025|4030034000000|17.018|17.081|0.06299999999999883|400340001702|54
2025|4030034000000|17.081|18.41|1.3290000000000006|400034017081|54
2025|4030034000000|18.41|19.87|1.4600000000000009|400340001841|54
2025|1771754001900|0.18|0.47|0.29|170175400018|54
2025|1771754001900|0.47|0.57|0.09999999999999998|170175400047|54
2025|2877012001900|0.0|0.96|0.96|280701200000|54
2025|4240219420000|0.0|0.21|0.21|422194200000|54
2025|2572520001900|1.04|1.81|0.77|250252000104|54
2025|2572520001900|1.88|2.0|0.1200000000000001|250252000188|54
2025|1940017040000|0.63|0.92|0.29000000000000004|190170400630|54
2025|0274256001900|0.0|0.66|0.66|020425600000|54
2025|2030025000000|2.46|2.68|0.2200000000000002|200250000246|54
2025|2030025000000|3.89|5.11|1.2200000000000002|200250000389|54
2025|2030025000000|9.42|10.42|1.0|200250000942|54
2025|2774501001900|0.0|0.15|0.15|270450100000|54
2025|0240015000000|2.78|3.06|0.28000000000000025|020150000278|54
2025|18100770000NB|117.5|119.26|1.7600000000000051|180770011750|54
2025|18100770000NB|119.26|119.91|0.6499999999999915|180770011926|54
2025|18100770000NB|119.91|120.71|0.7999999999999972|180770011991|54
2025|18100770000NB|120.71|122.73|2.0200000000000102|180770012071|54
2025|18100770000NB|122.73|124.92|2.1899999999999977|180770012273|54
2025|18100770000NB|124.92|126.39|1.4699999999999989|180770012492|54
2025|18100770000NB|126.39|128.33|1.940000000000012|180770012639|54
2025|18100770000NB|128.33|132.44|4.109999999999985|180770012833|54
2025|18100770000NB|132.44|137.74|5.300000000000011|180770013244|54
2025|18100770000NB|137.74|138.83|1.0900000000000034|180770013774|54
2025|18100770000NB|138.83|145.99|7.159999999999997|180770013883|54
2025|18100770000NB|145.99|150.45|4.4599999999999795|180770014599|54
2025|18100770000NB|150.45|153.79|3.3400000000000034|180770015045|54
2025|18100770000NB|153.79|154.41|0.6200000000000045|180770015379|54
2025|18100770000NB|154.41|156.01|1.5999999999999943|180770015441|54
2025|18100770000NB|156.01|156.99|0.9800000000000182|180770015601|54
2025|1930115000000|0.0|0.22|0.22|191150000000|54
2025|1930115000000|0.64|1.15|0.5099999999999999|191150000064|54
2025|1730058000000|2.43|2.82|0.3899999999999997|170580002430|54
2025|2540250180000|0.0|0.08|0.08|252501800000|54
2025|3730002000000|3.71|4.75|1.04|370020000371|54
2025|3730002000000|5.72|6.86|1.1400000000000006|370020000572|54
2025|3730002000000|10.51|10.84|0.33000000000000007|370020001051|54
2025|3730002000000|14.95|17.49|2.539999999999999|370020001495|54
2025|1430028000000|16.47|22.27|5.800000000000001|140280001647|54
2025|3430020000000|28.29|29.07|0.7800000000000011|340200028290|54
2025|2840011000000|0.08|0.58|0.49999999999999994|280110000008|54
2025|2840011000000|0.58|2.5|1.92|280110000580|54
2025|1540013000000|0.0|0.2|0.2|150130000000|54
2025|1540013000000|0.2|0.5|0.3|150130000020|54
2025|0330099000000|0.0|1.84|1.84|030990000000|54
2025|0240009270000|0.0|0.31|0.31|020092700000|54
2025|0230009000000|0.35|2.2|1.85|020090000035|54
2025|0230009000000|6.17|6.27|0.09999999999999964|020090000617|54
2025|0230009000000|6.47|7.58|1.1100000000000003|020090000647|54
2025|0230009000000|7.584|9.95|2.3659999999999997|020090007584|54
2025|0230009000000|10.12|10.37|0.25|020090001012|54
2025|0230009000000|10.532|10.893|0.36100000000000065|020090001052|54
2025|0230009000000|10.893|11.243|0.34999999999999964|020090001084|54
2025|0230009000000|14.0|14.2|0.1999999999999993|020090001400|54
2025|0230009000000|14.55|14.9|0.34999999999999964|020090001455|54
2025|0230009000000|15.57|15.79|0.21999999999999886|020090001557|54
2025|0230009000000|15.79|16.09|0.3000000000000007|020090001579|54
2025|0230009000000|17.07|17.48|0.41000000000000014|020090001707|54
2025|0230009000000|18.18|20.16|1.9800000000000004|020090001818|54
2025|4130307000000|4.55|5.59|1.04|413070000455|54
2025|4130307000000|7.42|8.45|1.0299999999999994|413070000742|54
2025|3730016000000|7.41|8.23|0.8200000000000003|370160000741|54
2025|35100700000EB|0.0|0.08|0.08|350700000000|54
2025|35100700000EB|0.08|0.49|0.41|350700000008|54
2025|35100700000EB|0.49|0.85|0.36|350700000049|54
2025|35100700000EB|0.85|1.23|0.38|350700000085|54
2025|35100700000EB|1.44|1.92|0.48|350700000144|54
2025|35100700000EB|1.92|2.19|0.27|350700000192|54
2025|35100700000EB|4.7|5.37|0.6699999999999999|350700000470|54
2025|35100700000EB|5.37|5.93|0.5599999999999996|350700000537|54
2025|35100700000EB|5.93|6.9|0.9700000000000006|350700000593|54
2025|35100700000EB|6.9|8.07|1.17|350700000690|54
2025|35100700000EB|10.75|11.06|0.3100000000000005|350700001075|54
2025|35100700000EB|11.06|11.761|0.7009999999999987|350700001106|54
2025|3540015010000|2.48|2.77|0.29000000000000004|350150100248|54
2025|5440004100000|0.0|0.4|0.4|540041000000|54
2025|5430047000000|0.45|0.56|0.11000000000000004|540470000045|54
2025|3540091010000|0.0|0.2|0.2|350910100000|54
2025|5440021020000|0.0|0.39|0.39|54400210200|54
2025|5440021020000|0.5|1.98|1.48|540210200050|54
2025|4272253001900|0.0|0.16|0.16|420225300000|54
2025|4272253001900|0.16|0.25|0.09|420225300016|54
2025|1130005000000|10.83|12.51|1.6799999999999997|110050001083|54
2025|1130005000000|14.58|14.89|0.3100000000000005|110050001458|54
2025|28100770000NB|0.69|2.56|1.87|280770000069|54
2025|28100770000NB|2.56|5.12|2.56|280770000256|54
2025|28100770000NB|8.3|8.98|0.6799999999999997|280770008300|54
2025|34200190000NB|1.38|3.4|2.02|340190000138|54
2025|34200190000NB|11.03|11.47|0.4400000000000013|340190001103|54
2025|34200190000NB|31.65|31.85|0.20000000000000284|340190003165|54
2025|2040060280000|0.0|0.55|0.55|200602800000|54
2025|2340210250000|8.09|8.78|0.6899999999999995|230100001677|54
2025|2340210250000|8.78|9.08|0.3000000000000007|230100001746|54
2025|2340210250000|9.08|9.53|0.4499999999999993|230100001776|54
2025|2340210250000|10.07|10.72|0.6500000000000004|230100001876|54
2025|0630527000100|0.0|0.19|0.19|06527A000000|54
2025|27200350000NB|9.534|10.26|0.7259999999999991|270350009644|54
2025|27200350000NB|11.422|11.76|0.3379999999999992|270350011532|54
2025|27200350000NB|15.918|16.293|0.375|270350015918|54
2025|27200350000NB|16.293|16.47|0.1769999999999996|270350016410|54
2025|27200350000NB|16.507|17.102|0.5949999999999989|270350001664|54
2025|27200350000NB|17.226|17.39|0.16400000000000148|270350017413|54
2025|27200350000NB|17.632|17.753|0.12099999999999866|270350001785|54
2025|1740025000000|12.11|12.26|0.15000000000000036|170250001211|54
2025|1740025000000|12.26|12.62|0.35999999999999943|170250001226|54
2025|0540002010000|0.0|0.13|0.13|050020100000|54
2025|4170038001900|0.0|0.15|0.15|410003800000|54
2025|4170038001900|0.33|0.49|0.15999999999999998|410003800033|54
2025|2870516001900|0.0|0.41|0.41|280051600000|54
2025|4440033040000|0.76|2.046|1.2859999999999998|440330000433|54
2025|4440033040000|3.195|5.395|2.1999999999999997|440330000675|54
2025|54100770000NB|156.99|158.69|1.6999999999999886|540770015699|54
