,RouteID,BeginPoint,EndPoint,ValueNumeric,Comments,ValueDate,StateCode,BeginDate,ValueText,DataItem
315,4730032000000,16.09,16.45,5,,,54,01/01/2022,,BASE_TYPE
316,38202190000NB,26.37,29.12,5,,,54,01/01/2022,,BASE_TYPE
317,42200330000EB,7.76,8.05,2,not all covered,,54,01/01/2022,,BASE_TYPE
318,42202190000NB,17.4,19.15,5,,,54,01/01/2022,,BASE_TYPE
319,4730093000000,2.34,7.42,7,,,54,01/01/2022,,BASE_TYPE
320,38202190000NB,34.47,34.78,5,,,54,01/01/2022,,BASE_TYPE
321,38202190000NB,0.0,3.69,5,,,54,01/01/2022,,BASE_TYPE
322,47202190000NB,22.16,25.83,5,,,54,01/01/2022,,BASE_TYPE
323,38202190000NB,34.79,37.89,5,,,54,01/01/2022,,BASE_TYPE
324,42202190000NB,27.85,30.16,5,,,54,01/01/2022,,BASE_TYPE
325,4240033070000,0.0,2.01,8,,,54,01/01/2022,,BASE_TYPE
326,42202190000NB,8.74,9.68,5,,,54,01/01/2022,,BASE_TYPE
327,4730032000000,14.79,16.09,5,,,54,01/01/2022,,BASE_TYPE
328,4240011000000,2.48,2.491,5,,,54,01/01/2022,,BASE_TYPE
329,47202190000NB,26.1,27.76,5,,,54,01/01/2022,,BASE_TYPE
330,38202190000NB,6.01,7.15,5,,,54,01/01/2022,,BASE_TYPE
331,3830039000000,27.78,28.08,5,,,54,01/01/2022,,BASE_TYPE
332,42200330000EB,10.26,10.99,5,,,54,01/01/2022,,BASE_TYPE
333,38202190000NB,4.37,6.01,5,,,54,01/01/2022,,BASE_TYPE
334,42202190000NB,19.15,21.44,5,,,54,01/01/2022,,BASE_TYPE
335,47202190000NB,5.57,7.37,5,,,54,01/01/2022,,BASE_TYPE
336,36200330000EB,5.49,5.92,5,,,54,01/01/2022,,BASE_TYPE
337,42200330000EB,9.5,9.74,5,,,54,01/01/2022,,BASE_TYPE
338,4730032000000,0.0,3.26,5,,,54,01/01/2022,,BASE_TYPE
339,3830092000000,0.0,5.83,5,,,54,01/01/2022,,BASE_TYPE
340,38202190000NB,14.15,14.67,5,,,54,01/01/2022,,BASE_TYPE
341,4272254001900,0.0,0.3,5,,,54,01/01/2022,,BASE_TYPE
342,42202190000NB,0.0,3.24,5,,,54,01/01/2022,,BASE_TYPE
343,42202190000NB,15.89,17.4,5,,,54,01/01/2022,,BASE_TYPE
344,47300320005SB,0.04,0.19,5,,,54,01/01/2022,,BASE_TYPE
345,38202190000NB,19.58,21.84,5,,,54,01/01/2022,,BASE_TYPE
346,4240031000000,0.0,1.81,5,,,54,01/01/2022,,BASE_TYPE
347,47202190000NB,13.1,17.49,5,,,54,01/01/2022,,BASE_TYPE
348,4730093000000,0.15,0.91,7,,,54,01/01/2022,,BASE_TYPE
349,47202190000NB,17.49,18.0,5,,,54,01/01/2022,,BASE_TYPE
350,42202190000NB,21.48,21.67,5,,,54,01/01/2022,,BASE_TYPE
351,38202190000NB,7.77,9.82,5,,,54,01/01/2022,,BASE_TYPE
352,42202190000NB,8.55,8.74,5,,,54,01/01/2022,,BASE_TYPE
353,38202190000NB,3.69,4.37,5,,,54,01/01/2022,,BASE_TYPE
354,4730093000000,0.0,0.15,5,,,54,01/01/2022,,BASE_TYPE
355,08100790000NB,36.0,39.91,3,,,54,01/01/2022,,BASE_TYPE
356,03201190000NB,16.97,17.83,2,,,54,01/01/2022,,BASE_TYPE
357,03201190000NB,12.83,13.54,2,,,54,01/01/2022,,BASE_TYPE
358,03201190000NB,11.49,12.83,3,,,54,01/01/2022,,BASE_TYPE
359,03201190000NB,9.44,11.49,3,,,54,01/01/2022,,BASE_TYPE
360,0330003000000,8.17,11.14,2,,,54,01/01/2022,,BASE_TYPE
361,03201190000NB,0.0,2.93,2,,,54,01/01/2022,,BASE_TYPE
362,08100790000NB,39.91,41.43,5,,,54,01/01/2022,,BASE_TYPE
363,0330099000000,0.0,1.84,2,,,54,01/01/2022,,BASE_TYPE
364,20100640000EB,45.39,47.44,3,,,54,01/01/2022,,BASE_TYPE
365,0830004000000,21.98,22.98,5,,,54,01/01/2022,,BASE_TYPE
366,08100790000NB,41.43,44.6,5,,,54,01/01/2022,,BASE_TYPE
367,20100770000NB,102.66,103.69,3,,,54,01/01/2022,,BASE_TYPE
368,20100770000NB,100.78,101.08,3,,,54,01/01/2022,,BASE_TYPE
369,20100770000NB,110.78,111.16,3,,,54,01/01/2022,,BASE_TYPE
370,20100790000NB,5.42,5.56,3,,,54,01/01/2022,,BASE_TYPE
371,20100770000NB,114.59,116.05,3,,,54,01/01/2022,,BASE_TYPE
372,20100640000EB,47.44,48.4,3,,,54,01/01/2022,,BASE_TYPE
373,20100790000NB,6.82,7.19,3,,,54,01/01/2022,,BASE_TYPE
374,20100770000NB,111.16,112.52,3,,,54,01/01/2022,,BASE_TYPE
375,2040160070000,0.27,0.51,5,,,54,01/01/2022,,BASE_TYPE
376,20100640000EB,48.4,49.75,3,,,54,01/01/2022,,BASE_TYPE
377,20100640000EB,51.56,52.38,3,,,54,01/01/2022,,BASE_TYPE
378,20100790000NB,5.56,6.12,3,,,54,01/01/2022,,BASE_TYPE
379,20100640000EB,53.75,54.37,5,,,54,01/01/2022,,BASE_TYPE
380,20100770000NB,112.52,113.47,3,,,54,01/01/2022,,BASE_TYPE
381,20100770000NB,106.17,107.6,3,,,54,01/01/2022,,BASE_TYPE
382,20100790000NB,20.62,21.28,3,,,54,01/01/2022,,BASE_TYPE
383,20100640000EB,55.21,56.33,3,,,54,01/01/2022,,BASE_TYPE
384,27200350000NB,17.85,17.98,5,,,54,01/01/2022,,BASE_TYPE
385,2730002000000,15.93,18.05,3,,,54,01/01/2022,,BASE_TYPE
386,20100640000EB,54.37,54.8,3,,,54,01/01/2022,,BASE_TYPE
387,20100770000NB,99.12,100.07,3,,,54,01/01/2022,,BASE_TYPE
388,27200350000NB,18.35,18.74,5,,,54,01/01/2022,,BASE_TYPE
389,20100790000NB,7.19,7.476,3,,,54,01/01/2022,,BASE_TYPE
390,20100770000NB,95.87,96.15,3,,,54,01/01/2022,,BASE_TYPE
391,2030622000000,2.72,3.79,5,,,54,01/01/2022,,BASE_TYPE
392,2040160070000,0.0,0.27,5,,,54,01/01/2022,,BASE_TYPE
393,20100790000NB,0.0,0.81,3,,,54,01/01/2022,,BASE_TYPE
394,20100640000EB,56.33,57.02,3,,,54,01/01/2022,,BASE_TYPE
395,27200350000NB,16.41,16.6,5,,,54,01/01/2022,,BASE_TYPE
396,20100790000NB,3.51,4.51,3,,,54,01/01/2022,,BASE_TYPE
397,20100770000NB,103.69,104.81,3,,,54,01/01/2022,,BASE_TYPE
398,20100770000NB,110.13,110.78,3,,,54,01/01/2022,,BASE_TYPE
399,20100790000NB,19.22,20.62,3,,,54,01/01/2022,,BASE_TYPE
400,2730002000000,18.91,19.89,3,,,54,01/01/2022,,BASE_TYPE
401,20100790000NB,0.81,1.95,3,,,54,01/01/2022,,BASE_TYPE
402,20100640000EB,57.02,57.48,3,,,54,01/01/2022,,BASE_TYPE
403,20100640000EB,52.73,53.75,5,,,54,01/01/2022,,BASE_TYPE
404,20100770000NB,113.47,114.59,3,,,54,01/01/2022,,BASE_TYPE
405,20100640006EB,0.0,0.3,2,,,54,01/01/2022,,BASE_TYPE
406,27200350000NB,17.98,18.322,5,,,54,01/01/2022,,BASE_TYPE
407,20100790000NB,9.97,10.64,3,,,54,01/01/2022,,BASE_TYPE
408,20100640000EB,57.48,57.92,2,,,54,01/01/2022,,BASE_TYPE
409,27200350000NB,8.53,8.85,5,,,54,01/01/2022,,BASE_TYPE
410,20100770000NB,116.05,116.66,3,,,54,01/01/2022,,BASE_TYPE
411,20100770000NB,107.6,110.13,3,,,54,01/01/2022,,BASE_TYPE
412,20100770000NB,100.28,100.78,3,,,54,01/01/2022,,BASE_TYPE
413,2040025260000,0.0,0.31,5,,,54,01/01/2022,,BASE_TYPE
414,20100770000NB,101.65,102.16,3,,,54,01/01/2022,,BASE_TYPE
415,20100770000NB,100.07,100.28,3,,,54,01/01/2022,,BASE_TYPE
416,2040022000000,0.86,1.19,5,,,54,01/01/2022,,BASE_TYPE
417,20100770000NB,116.66,117.5,3,,,54,01/01/2022,,BASE_TYPE
418,2040025260000,0.4,0.71,5,,,54,01/01/2022,,BASE_TYPE
419,20100770000NB,97.22,98.17,3,,,54,01/01/2022,,BASE_TYPE
420,27200350000NB,9.644,10.37,5,,,54,01/01/2022,,BASE_TYPE
421,20100790000NB,4.51,5.42,3,,,54,01/01/2022,,BASE_TYPE
422,20100640000EB,50.11,51.56,3,,,54,01/01/2022,,BASE_TYPE
423,20100640000EB,57.92,58.3,2,,,54,01/01/2022,,BASE_TYPE
424,27200350000NB,17.413,17.59,5,,,54,01/01/2022,,BASE_TYPE
425,2040022000000,1.19,2.47,5,,,54,01/01/2022,,BASE_TYPE
426,20100770000NB,104.81,105.002,3,,,54,01/01/2022,,BASE_TYPE
427,20100790000NB,10.64,16.04,3,,,54,01/01/2022,,BASE_TYPE
428,27200350000NB,11.532,11.87,5,,,54,01/01/2022,,BASE_TYPE
429,20100640000EB,49.75,50.11,3,,,54,01/01/2022,,BASE_TYPE
430,20100790000NB,1.95,2.24,3,,,54,01/01/2022,,BASE_TYPE
431,20100770000NB,98.28,99.12,3,,,54,01/01/2022,,BASE_TYPE
432,27200350000NB,16.64,17.28,5,,,54,01/01/2022,,BASE_TYPE
433,20100640000EB,54.8,55.21,3,,,54,01/01/2022,,BASE_TYPE
434,20100770000NB,95.34,95.87,3,,,54,01/01/2022,,BASE_TYPE
435,20100790000NB,16.04,19.22,5,,,54,01/01/2022,,BASE_TYPE
436,20100640000EB,52.38,52.73,3,,,54,01/01/2022,,BASE_TYPE
437,20100790000NB,2.24,3.51,3,,,54,01/01/2022,,BASE_TYPE
438,20100770000NB,102.16,102.66,3,,,54,01/01/2022,,BASE_TYPE
439,40100640000EB,31.77,32.57,5,,,54,01/01/2022,,BASE_TYPE
440,40100640000EB,36.27,38.68,5,,,54,01/01/2022,,BASE_TYPE
441,40200350000NB,1.64,2.06,5,,,54,01/01/2022,,BASE_TYPE
442,40100640000EB,41.546,41.66,3,,,54,01/01/2022,,BASE_TYPE
443,40100640000EB,34.45,36.27,5,,,54,01/01/2022,,BASE_TYPE
444,40100640000EB,41.86,42.78,3,,,54,01/01/2022,,BASE_TYPE
445,40100640000EB,41.66,41.86,3,,,54,01/01/2022,,BASE_TYPE
446,40200350000NB,0.29,0.65,5,,,54,01/01/2022,,BASE_TYPE
447,40100640000EB,44.47,45.39,3,,,54,01/01/2022,,BASE_TYPE
448,40100640000EB,43.77,44.47,3,,,54,01/01/2022,,BASE_TYPE
449,40200350000NB,2.1,2.532,5,,,54,01/01/2022,,BASE_TYPE
450,40100640000EB,40.46,41.546,5,,,54,01/01/2022,,BASE_TYPE
451,40100640000EB,33.45,34.45,5,,,54,01/01/2022,,BASE_TYPE
452,40100640000EB,32.57,33.45,5,,,54,01/01/2022,,BASE_TYPE
453,40100640000EB,42.79,43.77,3,,,54,01/01/2022,,BASE_TYPE
454,40200350000NB,1.36,1.6,5,,,54,01/01/2022,,BASE_TYPE
455,44100790000NB,25.67,29.58,5,,,54,01/01/2022,,BASE_TYPE
456,44100790000SB,25.67,29.58,5,,,54,01/01/2022,,BASE_TYPE
457,24200520000EB,0.0,1.09,3,same as 2020,,54,01/01/2022,,BASE_TYPE
458,24200520000EB,2.54,3.72,3,same as 2020,,54,01/01/2022,,BASE_TYPE
459,24200520000EB,5.19,6.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
460,24200520000EB,6.4,7.91,3,same as 2020,,54,01/01/2022,,BASE_TYPE
461,24200520000EB,9.59,12.82,3,same as 2020,,54,01/01/2022,,BASE_TYPE
462,24200520000EB,24.59,26.77,3,same as 2020,,54,01/01/2022,,BASE_TYPE
463,2430016000000,0.06,1.73,3,same as 2020,,54,01/01/2022,,BASE_TYPE
464,2430016000000,4.05,6.18,3,same as 2020,,54,01/01/2022,,BASE_TYPE
465,2430016000000,9.47,10.14,3,same as 2020,,54,01/01/2022,,BASE_TYPE
466,2430016000000,13.75,14.05,3,same as 2020,,54,01/01/2022,,BASE_TYPE
467,2430016000000,16.06,19.56,3,same as 2020,,54,01/01/2022,,BASE_TYPE
468,2430016000000,19.56,20.79,3,same as 2020,,54,01/01/2022,,BASE_TYPE
469,2430016000000,20.79,22.05,3,same as 2020,,54,01/01/2022,,BASE_TYPE
470,2430016000000,22.05,23.76,3,same as 2020,,54,01/01/2022,,BASE_TYPE
471,2430016000000,23.76,24.86,3,same as 2020,,54,01/01/2022,,BASE_TYPE
472,2430016000000,29.19,29.41,3,same as 2020,,54,01/01/2022,,BASE_TYPE
473,2430016000000,32.7,35.38,3,same as 2020,,54,01/01/2022,,BASE_TYPE
474,2430083000000,0.0,6.42,3,same as 2020,,54,01/01/2022,,BASE_TYPE
475,2430083000000,6.42,7.46,3,same as 2020,,54,01/01/2022,,BASE_TYPE
476,2430083000000,7.94,8.06,3,same as 2020,,54,01/01/2022,,BASE_TYPE
477,2430083000000,17.6,18.01,3,same as 2020,,54,01/01/2022,,BASE_TYPE
478,2430083000000,14.092,17.6,3,same as 2020,,54,01/01/2022,,BASE_TYPE
479,2440009000000,7.87,9.2,3,same as 2020,,54,01/01/2022,,BASE_TYPE
480,28100770000NB,8.189,8.98,6,same as 2020,,54,01/01/2022,,BASE_TYPE
481,28100770000NB,0.69,2.56,6,same as 2020,,54,01/01/2022,,BASE_TYPE
482,28100770000NB,2.56,5.12,6,same as 2020,,54,01/01/2022,,BASE_TYPE
483,28100770000NB,5.12,6.9,6,same as 2020,,54,01/01/2022,,BASE_TYPE
484,28200190000NB,2.88,3.87,3,same as 2020,,54,01/01/2022,,BASE_TYPE
485,28200190000NB,5.34,5.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
486,28200190000NB,5.4,5.5,3,same as 2020,,54,01/01/2022,,BASE_TYPE
487,28200190000NB,5.5,6.01,3,same as 2020,,54,01/01/2022,,BASE_TYPE
488,28200190000NB,6.01,7.44,3,same as 2020,,54,01/01/2022,,BASE_TYPE
489,28200190000NB,10.76,11.7,3,same as 2020,,54,01/01/2022,,BASE_TYPE
490,28200520000EB,12.97,13.39,3,same as 2020,,54,01/01/2022,,BASE_TYPE
491,28200520000EB,13.44,13.67,3,same as 2020,,54,01/01/2022,,BASE_TYPE
492,28200520000EB,0.0,0.58,3,same as 2020,,54,01/01/2022,,BASE_TYPE
493,28200520000EB,4.12,5.2,3,same as 2020,,54,01/01/2022,,BASE_TYPE
494,28200520000EB,14.91,15.37,3,same as 2020,,54,01/01/2022,,BASE_TYPE
495,28200520000EB,6.96,7.76,3,same as 2020,,54,01/01/2022,,BASE_TYPE
496,28200520004NB,0.0,0.22,3,same as 2020,,54,01/01/2022,,BASE_TYPE
497,28200520018EB,0.0,0.02,3,New 2021,,54,01/01/2022,,BASE_TYPE
498,28204600000EB,0.029,1.06,6,same as 2020,,54,01/01/2022,,BASE_TYPE
499,28204600000EB,1.33,2.9,6,same as 2020,,54,01/01/2022,,BASE_TYPE
500,28204600000EB,2.9,3.09,6,same as 2020,,54,01/01/2022,,BASE_TYPE
501,28204600000EB,4.29,5.38,6,same as 2020,,54,01/01/2022,,BASE_TYPE
502,28204600000EB,13.48,14.72,6,same as 2020,,54,01/01/2022,,BASE_TYPE
503,28204600000EB,14.72,15.15,6,same as 2020,,54,01/01/2022,,BASE_TYPE
504,2830020000000,4.23,5.2,3,same as 2020,,54,01/01/2022,,BASE_TYPE
505,2830020000000,10.32,11.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
506,2830020000000,12.05,12.78,3,same as 2020,,54,01/01/2022,,BASE_TYPE
507,2830104000000,1.65,1.93,6,same as 2020,,54,01/01/2022,,BASE_TYPE
508,2830104000000,1.93,1.95,6,same as 2020,,54,01/01/2022,,BASE_TYPE
509,2830104000000,1.95,2.65,6,same as 2020,,54,01/01/2022,,BASE_TYPE
510,2830598000000,0.0,2.13,3,same as 2020,,54,01/01/2022,,BASE_TYPE
511,2830598000000,2.4,2.59,3,same as 2020,,54,01/01/2022,,BASE_TYPE
512,2830598000000,2.59,2.98,3,same as 2020,,54,01/01/2022,,BASE_TYPE
513,2840007050000,0.0,0.324,3,same as 2020,,54,01/01/2022,,BASE_TYPE
514,2840007050000,0.343,1.11,3,same as 2020,,54,01/01/2022,,BASE_TYPE
515,2840007050000,1.11,1.83,3,same as 2020,,54,01/01/2022,,BASE_TYPE
516,2840007050000,1.836,2.1,3,same as 2020,,54,01/01/2022,,BASE_TYPE
517,2840011000000,0.08,0.58,3,same as 2020,,54,01/01/2022,,BASE_TYPE
518,2840014000000,0.0,0.63,3,same as 2020,,54,01/01/2022,,BASE_TYPE
519,2840016000000,1.7,2.5,3,same as 2020,,54,01/01/2022,,BASE_TYPE
520,2840016000000,2.5,2.614,3,same as 2020,,54,01/01/2022,,BASE_TYPE
521,2840016010000,0.59,0.74,3,same as 2020,,54,01/01/2022,,BASE_TYPE
522,2840016100000,0.0,0.66,3,same as 2020,,54,01/01/2022,,BASE_TYPE
523,2840019290000,2.54,3.32,3,same as 2020,,54,01/01/2022,,BASE_TYPE
524,2840021010000,0.0,0.89,3,same as 2020,,54,01/01/2022,,BASE_TYPE
525,2840024000000,0.0,0.3,3,same as 2020,,54,01/01/2022,,BASE_TYPE
526,2840024000000,0.3,2.789,3,same as 2020,,54,01/01/2022,,BASE_TYPE
527,2840025000000,0.0,0.57,3,same as 2020,,54,01/01/2022,,BASE_TYPE
528,2840025000000,0.57,1.53,3,same as 2020,,54,01/01/2022,,BASE_TYPE
529,2840027000000,0.0,1.57,3,same as 2020,,54,01/01/2022,,BASE_TYPE
530,2840027000000,2.12,2.59,3,same as 2020,,54,01/01/2022,,BASE_TYPE
531,2840052200000,0.001,0.82,3,same as 2020,,54,01/01/2022,,BASE_TYPE
532,41100640000EB,128.91,129.49,6,same as 2020,,54,01/01/2022,,BASE_TYPE
533,41100640000EB,129.49,132.0,6,same as 2020,,54,01/01/2022,,BASE_TYPE
534,41100640000EB,120.69,122.62,6,New 2021,,54,01/01/2022,,BASE_TYPE
535,41100640000EB,122.71,122.9,6,same as 2020,,54,01/01/2022,,BASE_TYPE
536,41100640000EB,122.9,123.0,6,same as 2020,,54,01/01/2022,,BASE_TYPE
537,41100640000EB,123.0,123.18,6,same as 2020,,54,01/01/2022,,BASE_TYPE
538,41100640000EB,123.63,124.47,6,same as 2020,,54,01/01/2022,,BASE_TYPE
539,41100640000EB,126.65,127.58,6,same as 2020,,54,01/01/2022,,BASE_TYPE
540,41100640000EB,132.0,132.53,6,same as 2020,,54,01/01/2022,,BASE_TYPE
541,41100640000EB,132.84,137.48,6,same as 2020,,54,01/01/2022,,BASE_TYPE
542,41100640000EB,137.48,138.01,6,same as 2020,,54,01/01/2022,,BASE_TYPE
543,41200190000NB,0.0,2.17,3,same as 2020,,54,01/01/2022,,BASE_TYPE
544,41200190000NB,2.17,6.47,3,same as 2020,,54,01/01/2022,,BASE_TYPE
545,41200190000NB,17.18,17.95,3,same as 2020,,54,01/01/2022,,BASE_TYPE
546,41200190000NB,18.31,18.41,3,same as 2020,,54,01/01/2022,,BASE_TYPE
547,41200190000NB,18.41,18.64,3,same as 2020,,54,01/01/2022,,BASE_TYPE
548,41200190000NB,18.64,19.33,3,same as 2020,,54,01/01/2022,,BASE_TYPE
549,41200190000NB,19.8,21.61,3,same as 2020,,54,01/01/2022,,BASE_TYPE
550,41200190000NB,23.31,24.09,3,same as 2020,,54,01/01/2022,,BASE_TYPE
551,41200190000NB,16.669,16.925,3,same as 2020,,54,01/01/2022,,BASE_TYPE
552,41200190014NB,0.0,2.0,3,same as 2020,,54,01/01/2022,,BASE_TYPE
553,41200190014NB,2.0,2.3,3,same as 2020,,54,01/01/2022,,BASE_TYPE
554,41200190014NB,2.3,2.7,3,same as 2020,,54,01/01/2022,,BASE_TYPE
555,41200190023EB,0.034,1.1,3,same as 2020,,54,01/01/2022,,BASE_TYPE
556,41200190023EB,1.1,1.2,3,same as 2020,,54,01/01/2022,,BASE_TYPE
557,41200190023EB,1.2,1.36,3,same as 2020,,54,01/01/2022,,BASE_TYPE
558,41200190023EB,0.0,0.033,3,New 2021,,54,01/01/2022,,BASE_TYPE
559,41200190023EB,0.033,0.034,3,New 2021,,54,01/01/2022,,BASE_TYPE
560,4130003000000,37.1,37.73,3,same as 2020,,54,01/01/2022,,BASE_TYPE
561,4130003000000,35.98,36.18,3,same as 2020,,54,01/01/2022,,BASE_TYPE
562,4130003000000,36.23,36.49,3,same as 2020,,54,01/01/2022,,BASE_TYPE
563,4130016000000,8.47,9.485,3,same as 2020,,54,01/01/2022,,BASE_TYPE
564,4130016000000,12.0,14.12,3,same as 2020,,54,01/01/2022,,BASE_TYPE
565,4130016000000,14.42,14.72,3,same as 2020,,54,01/01/2022,,BASE_TYPE
566,4130016000000,14.72,15.08,3,same as 2020,,54,01/01/2022,,BASE_TYPE
567,4130016000000,15.65,15.81,3,same as 2020,,54,01/01/2022,,BASE_TYPE
568,4130016000000,18.53,18.82,3,same as 2020,,54,01/01/2022,,BASE_TYPE
569,4130016000000,18.82,18.96,3,New 2021,,54,01/01/2022,,BASE_TYPE
570,4130016000000,18.96,19.79,3,same as 2020,,54,01/01/2022,,BASE_TYPE
571,4130016000000,9.485,9.8,3,same as 2020,,54,01/01/2022,,BASE_TYPE
572,4130016000000,15.08,15.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
573,4130041000000,0.0,0.71,3,same as 2020,,54,01/01/2022,,BASE_TYPE
574,4130041000000,1.85,1.9,3,same as 2020,,54,01/01/2022,,BASE_TYPE
575,4130041000000,1.99,2.19,3,same as 2020,,54,01/01/2022,,BASE_TYPE
576,4130054000000,2.48,4.86,3,same as 2020,,54,01/01/2022,,BASE_TYPE
577,4130054000000,4.86,5.72,3,same as 2020,,54,01/01/2022,,BASE_TYPE
578,4130054000000,6.35,6.54,3,same as 2020,,54,01/01/2022,,BASE_TYPE
579,4130054000000,6.54,7.1,3,same as 2020,,54,01/01/2022,,BASE_TYPE
580,4130054000000,7.1,7.41,3,same as 2020,,54,01/01/2022,,BASE_TYPE
581,4130054000000,7.41,8.84,3,same as 2020,,54,01/01/2022,,BASE_TYPE
582,4130054000000,10.14,10.33,3,same as 2020,,54,01/01/2022,,BASE_TYPE
583,4130061000000,2.604,3.29,3,same as 2020,,54,01/01/2022,,BASE_TYPE
584,4130210000000,1.2,1.89,3,New 2021,,54,01/01/2022,,BASE_TYPE
585,4130210000000,1.89,2.79,3,same as 2020,,54,01/01/2022,,BASE_TYPE
586,4130307000000,4.55,5.59,3,same as 2020,,54,01/01/2022,,BASE_TYPE
587,4130307000000,7.42,8.45,6,same as 2020,,54,01/01/2022,,BASE_TYPE
588,4140001000000,1.95,3.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
589,4140001000000,3.4,4.14,3,same as 2020,,54,01/01/2022,,BASE_TYPE
590,4140003180000,2.77,3.51,3,same as 2020,,54,01/01/2022,,BASE_TYPE
591,4140004030000,0.0,0.47,3,same as 2020,,54,01/01/2022,,BASE_TYPE
592,4140006000000,0.0,0.14,3,same as 2020,,54,01/01/2022,,BASE_TYPE
593,4140006000000,0.91,1.13,3,same as 2020,,54,01/01/2022,,BASE_TYPE
594,4140006020000,1.57,1.69,3,same as 2020,,54,01/01/2022,,BASE_TYPE
595,4140006030000,0.53,1.48,3,same as 2020,,54,01/01/2022,,BASE_TYPE
596,4140006090000,0.6,1.37,3,New 2021,,54,01/01/2022,,BASE_TYPE
597,4140008000000,0.0,0.11,3,same as 2020,,54,01/01/2022,,BASE_TYPE
598,4140008000000,0.19,0.75,3,same as 2020,,54,01/01/2022,,BASE_TYPE
599,4140008010000,1.02,1.6,3,same as 2020,,54,01/01/2022,,BASE_TYPE
600,4140008030000,0.0,0.65,3,same as 2020,,54,01/01/2022,,BASE_TYPE
601,4140009000000,5.28,5.54,3,same as 2020,,54,01/01/2022,,BASE_TYPE
602,4140011000000,0.0,1.26,3,same as 2020,,54,01/01/2022,,BASE_TYPE
603,4140016100000,0.53,0.9,3,same as 2020,,54,01/01/2022,,BASE_TYPE
604,4140016160000,0.0,0.42,3,same as 2020,,54,01/01/2022,,BASE_TYPE
605,4140016390000,0.0,0.64,3,same as 2020,,54,01/01/2022,,BASE_TYPE
606,4140018000000,2.99,3.0,3,same as 2020,,54,01/01/2022,,BASE_TYPE
607,4140018000000,3.0,3.51,3,same as 2020,,54,01/01/2022,,BASE_TYPE
608,4140018000000,3.51,4.41,3,same as 2020,,54,01/01/2022,,BASE_TYPE
609,4140019030000,0.387,0.5,3,same as 2020,,54,01/01/2022,,BASE_TYPE
610,4140019030000,0.5,0.98,3,same as 2020,,54,01/01/2022,,BASE_TYPE
611,4140019210000,3.73,5.14,3,same as 2020,,54,01/01/2022,,BASE_TYPE
612,4140025000000,3.7,5.9,3,same as 2020,,54,01/01/2022,,BASE_TYPE
613,4140030000000,4.27,4.52,3,same as 2020,,54,01/01/2022,,BASE_TYPE
614,4140041210000,0.0,1.63,3,same as 2020,,54,01/01/2022,,BASE_TYPE
615,4140048000000,0.0,1.9,3,same as 2020,,54,01/01/2022,,BASE_TYPE
616,55200520000EB,0.0,1.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
617,55200520000EB,4.78,7.65,3,same as 2020,,54,01/01/2022,,BASE_TYPE
618,55200520000EB,7.65,8.34,3,same as 2020,,54,01/01/2022,,BASE_TYPE
619,5530010000000,24.14,24.38,3,same as 2020,,54,01/01/2022,,BASE_TYPE
620,5530016000000,1.73,3.33,3,same as 2020,,54,01/01/2022,,BASE_TYPE
621,5530016000000,6.42,8.95,3,same as 2020,,54,01/01/2022,,BASE_TYPE
622,5530016000000,10.99,11.4,3,same as 2020,,54,01/01/2022,,BASE_TYPE
623,5530097000000,21.56,22.26,3,same as 2020,,54,01/01/2022,,BASE_TYPE
624,5530097000000,22.83,23.2,3,same as 2020,,54,01/01/2022,,BASE_TYPE
625,5530097000000,28.09,32.88,3,same as 2020,,54,01/01/2022,,BASE_TYPE
626,1030006000000,0.0,0.12,2,,,54,01/01/2022,,BASE_TYPE
627,1030006000000,0.12,0.33,2,,,54,01/01/2022,,BASE_TYPE
628,1030016000000,1.75,2.38,2,,,54,01/01/2022,,BASE_TYPE
629,1030016000000,14.84,14.97,2,,,54,01/01/2022,,BASE_TYPE
630,1030016000000,15.75,16.89,2,,,54,01/01/2022,,BASE_TYPE
631,1030016000000,23.4,23.74,2,,,54,01/01/2022,,BASE_TYPE
632,1030061000000,0.0,1.12,2,,,54,01/01/2022,,BASE_TYPE
633,1030061000000,8.74,9.33,2,,,54,01/01/2022,,BASE_TYPE
634,1030061000000,22.53,25.56,2,,,54,01/01/2022,,BASE_TYPE
635,1030061000100,0.0,0.16,2,,,54,01/01/2022,,BASE_TYPE
636,1040005000000,0.06,0.62,2,,,54,01/01/2022,,BASE_TYPE
637,1040008000000,1.3,2.0,2,,,54,01/01/2022,,BASE_TYPE
638,1040008000000,2.47,2.82,2,,,54,01/01/2022,,BASE_TYPE
639,1040008000000,3.28,6.25,2,,,54,01/01/2022,,BASE_TYPE
640,1040009000000,4.52,4.528,2,,,54,01/01/2022,,BASE_TYPE
641,1040009010000,0.0,1.93,2,,,54,01/01/2022,,BASE_TYPE
642,1040012000000,0.18,1.9,2,,,54,01/01/2022,,BASE_TYPE
643,1040012000000,1.9,3.28,2,,,54,01/01/2022,,BASE_TYPE
644,1040014020000,0.2,0.35,2,,,54,01/01/2022,,BASE_TYPE
645,1040015000000,0.0,1.58,2,,,54,01/01/2022,,BASE_TYPE
