,RouteID,BeginPoint,EndPoint,ValueNumeric,Comments,ValueDate,StateCode,BeginDate,ValueText,DataItem
29,04100790000NB,57.51,59.0,9,,,54,01/01/2022,,BASE_THICKNESS
30,04100790000NB,46.22,49.73,9,,,54,01/01/2022,,BASE_THICKNESS
31,04100790000NB,62.04,63.46,9,,,54,01/01/2022,,BASE_THICKNESS
32,01201190000NB,6.95,9.29,12,,,54,01/01/2022,,BASE_THICKNESS
33,11200330000EB,17.3,17.82,12,,,54,01/01/2022,,BASE_THICKNESS
34,0130020000000,0.0,2.15,9,,,54,01/01/2022,,BASE_THICKNESS
35,04100790000NB,50.35,51.61,9,,,54,01/01/2022,,BASE_THICKNESS
36,0140024000000,1.64,2.79,8,,,54,01/01/2022,,BASE_THICKNESS
37,0130038000000,5.53,6.31,9,,,54,01/01/2022,,BASE_THICKNESS
38,04100790000NB,59.0,61.47,9,,,54,01/01/2022,,BASE_THICKNESS
39,04200190000NB,26.57,27.64,11,,,54,01/01/2022,,BASE_THICKNESS
40,04100790000NB,44.6,46.22,9,,,54,01/01/2022,,BASE_THICKNESS
41,1130005000000,14.58,14.89,8,,,54,01/01/2022,,BASE_THICKNESS
42,04100790000NB,52.61,53.27,9,,,54,01/01/2022,,BASE_THICKNESS
43,21200330000EB,20.19,21.03,12,,,54,01/01/2022,,BASE_THICKNESS
44,21100790000NB,87.45,90.82,9,,,54,01/01/2022,,BASE_THICKNESS
45,21100790000NB,96.17,97.13,9,,,54,01/01/2022,,BASE_THICKNESS
46,21200330000EB,17.59,17.96,12,,,54,01/01/2022,,BASE_THICKNESS
47,21100790000NB,90.82,96.17,9,,,54,01/01/2022,,BASE_THICKNESS
48,21100790000NB,104.15,104.69,9,,,54,01/01/2022,,BASE_THICKNESS
49,2140007000000,3.84,4.17,5,,,54,01/01/2022,,BASE_THICKNESS
50,2140013000000,0.0,0.4,8,,,54,01/01/2022,,BASE_THICKNESS
51,21100790000NB,100.39,101.69,9,,,54,01/01/2022,,BASE_THICKNESS
52,21100790000NB,101.69,104.15,9,,,54,01/01/2022,,BASE_THICKNESS
53,21200330000EB,22.25,22.84,12,,,54,01/01/2022,,BASE_THICKNESS
54,21200330000EB,16.0,16.23,12,,,54,01/01/2022,,BASE_THICKNESS
55,21100790000NB,104.69,106.42,9,,,54,01/01/2022,,BASE_THICKNESS
56,21100790000NB,83.55,87.45,9,,,54,01/01/2022,,BASE_THICKNESS
57,21200190000NB,22.37,22.58,6,,,54,01/01/2022,,BASE_THICKNESS
58,21100790000NB,98.63,98.925,9,,,54,01/01/2022,,BASE_THICKNESS
59,21100790000NB,97.13,98.287,9,,,54,01/01/2022,,BASE_THICKNESS
60,21200330000EB,19.84,20.19,12,,,54,01/01/2022,,BASE_THICKNESS
61,21100790000NB,98.4,98.63,9,,,54,01/01/2022,,BASE_THICKNESS
62,21200330000EB,21.25,22.25,12,,,54,01/01/2022,,BASE_THICKNESS
63,21200190000NB,22.72,23.48,6,,,54,01/01/2022,,BASE_THICKNESS
64,49200330000EB,5.37,7.192,10,,,54,01/01/2022,,BASE_THICKNESS
65,49200330000EB,4.0,4.35,10,,,54,01/01/2022,,BASE_THICKNESS
66,4930020000000,22.87,23.54,6,,,54,01/01/2022,,BASE_THICKNESS
67,5130015000000,6.3,8.48,8,,,54,01/01/2022,,BASE_THICKNESS
68,49200330000EB,2.51,4.0,10,,,54,01/01/2022,,BASE_THICKNESS
69,49200330000EB,1.22,2.51,10,,,54,01/01/2022,,BASE_THICKNESS
70,4940001000000,2.28,3.17,8,,,54,01/01/2022,,BASE_THICKNESS
71,49200330000EB,8.31,10.87,10,,,54,01/01/2022,,BASE_THICKNESS
72,0630010000000,15.69,15.82,2,same as 2020,,54,01/01/2022,,BASE_THICKNESS
73,0630010000000,15.82,16.27,2,same as 2020,,54,01/01/2022,,BASE_THICKNESS
74,5430014000000,15.19,15.32,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
75,5430014000000,15.32,15.45,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
76,5430014000000,16.1,16.76,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
77,1830002000000,10.86,11.0,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
78,1830002000000,11.14,11.28,5,same as 2020,,54,01/01/2022,,BASE_THICKNESS
79,18100770000NB,145.99,150.45,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
80,18100770000NB,153.79,154.41,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
81,18100770000NB,154.41,156.01,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
82,18100770000NB,156.01,156.99,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
83,54100770000NB,162.73,168.205,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
84,39100680000EB,14.66,18.1,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
85,39100680000EB,18.1,18.12,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
86,39100680000EB,18.12,18.2,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
87,39100680000EB,18.2,23.34,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
88,39100680000EB,26.75,28.64,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
89,39100680000EB,28.64,29.23,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
90,39100680000EB,29.23,31.24,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
91,39100680000EB,31.24,31.42,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
92,39100680000EB,31.42,32.06,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
93,39202190000NB,0.0,0.8,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
94,39202190000NB,0.8,3.01,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
95,39202190000NB,3.01,3.31,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
96,39202190000NB,3.31,4.76,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
97,3930072000000,18.42,20.44,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
98,3940003000000,4.6,7.27,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
99,02100810000NB,0.0,1.39,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
100,02100810000NB,1.39,6.27,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
101,02100810000NB,6.27,11.63,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
102,02100810000NB,11.63,13.54,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
103,02100810000NB,13.54,14.26,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
104,02100810000NB,14.26,15.22,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
105,02100810000NB,15.22,15.62,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
106,02100810000NB,15.62,15.95,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
107,02100810000NB,15.95,16.23,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
108,02100810000NB,16.23,17.3,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
109,02100810000NB,17.3,18.13,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
110,02100810000NB,18.13,20.37,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
111,02100810000NB,20.37,23.0,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
112,02100810000NB,23.0,23.4,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
113,02100810000NB,23.4,23.46,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
114,02100810000NB,23.46,23.5,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
115,02100810000NB,23.5,24.53,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
116,02100810000NB,24.53,25.9,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
117,02100810000NB,25.9,26.0,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
118,0230009000000,0.35,2.2,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
119,0230009000000,4.9,6.17,4,New 2021,,54,01/01/2022,,BASE_THICKNESS
120,0230009000000,6.17,6.27,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
121,0230009000000,6.47,7.58,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
122,0230009000000,10.12,10.37,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
123,0230009000000,10.52,10.84,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
124,0230009000000,10.84,11.15,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
125,0230009000000,14.55,14.9,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
126,0230009000000,15.57,15.79,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
127,0230009000000,15.79,16.09,12,same as 2020,,54,01/01/2022,,BASE_THICKNESS
128,0230009000000,17.07,17.48,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
129,0230009000000,18.18,20.16,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
130,0230009000000,6.381,6.47,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
131,0230009000000,7.584,9.95,4,same as 2020,,54,01/01/2022,,BASE_THICKNESS
132,1230093000000,9.71,13.45,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
133,19203400000NB,8.56,9.13,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
134,19203400000NB,9.13,9.38,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
135,19203400000NB,9.38,9.5,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
136,19203400000NB,11.9,12.047,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
137,19203400000NB,12.88,13.26,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
138,19203400000NB,13.26,13.82,10,same as 2020,,54,01/01/2022,,BASE_THICKNESS
139,19203400000NB,14.66,14.7,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
140,19203400000NB,14.7,14.86,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
141,19203400000NB,14.86,14.9,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
142,19203400000NB,14.9,15.31,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
143,19203400005SB,0.17,0.37,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
144,19203400005SB,0.371,0.6,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
145,19203400005SB,0.0,0.1,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
146,19203400005SB,0.1,0.17,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
147,1930009000000,0.0,1.45,11,New 2021,,54,01/01/2022,,BASE_THICKNESS
148,1930009000000,1.45,3.94,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
149,1930009000000,4.97,6.35,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
150,1930009000000,10.91,11.418,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
151,1930009000000,14.435,14.96,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
152,1930051000000,8.66,8.78,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
153,29202200000NB,12.61,13.26,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
154,2930093000000,0.0,3.42,6,same as 2020,,54,01/01/2022,,BASE_THICKNESS
155,3630028000000,24.07,25.57,5,,,54,01/01/2022,,BASE_THICKNESS
156,42202500000NB,9.71,12.45,5,,,54,01/01/2022,,BASE_THICKNESS
157,4730032000000,16.09,16.45,5,,,54,01/01/2022,,BASE_THICKNESS
158,38202190000NB,26.37,29.12,5,,,54,01/01/2022,,BASE_THICKNESS
159,42200330000EB,7.76,8.05,12,not all covered,,54,01/01/2022,,BASE_THICKNESS
160,42202190000NB,17.4,19.15,5,,,54,01/01/2022,,BASE_THICKNESS
161,4730093000000,2.34,7.42,6,,,54,01/01/2022,,BASE_THICKNESS
162,38202190000NB,34.47,34.78,5,,,54,01/01/2022,,BASE_THICKNESS
163,38202190000NB,0.0,3.69,5,,,54,01/01/2022,,BASE_THICKNESS
164,47202190000NB,22.16,25.83,5,,,54,01/01/2022,,BASE_THICKNESS
165,38202190000NB,34.79,37.89,5,,,54,01/01/2022,,BASE_THICKNESS
166,42202190000NB,27.85,30.16,5,,,54,01/01/2022,,BASE_THICKNESS
167,4240033070000,0.0,2.01,10,,,54,01/01/2022,,BASE_THICKNESS
168,42202190000NB,8.74,9.68,5,,,54,01/01/2022,,BASE_THICKNESS
169,4730032000000,14.79,16.09,5,,,54,01/01/2022,,BASE_THICKNESS
170,4240011000000,2.48,2.491,5,,,54,01/01/2022,,BASE_THICKNESS
171,47202190000NB,26.1,27.76,5,,,54,01/01/2022,,BASE_THICKNESS
172,38202190000NB,6.01,7.15,5,,,54,01/01/2022,,BASE_THICKNESS
173,3830039000000,27.78,28.08,5,,,54,01/01/2022,,BASE_THICKNESS
174,42200330000EB,10.26,10.99,5,,,54,01/01/2022,,BASE_THICKNESS
175,38202190000NB,4.37,6.01,5,,,54,01/01/2022,,BASE_THICKNESS
176,42202190000NB,19.15,21.44,5,,,54,01/01/2022,,BASE_THICKNESS
177,47202190000NB,5.57,7.37,5,,,54,01/01/2022,,BASE_THICKNESS
178,36200330000EB,5.49,5.92,5,,,54,01/01/2022,,BASE_THICKNESS
179,42200330000EB,9.5,9.74,5,,,54,01/01/2022,,BASE_THICKNESS
180,4730032000000,0.0,3.26,5,,,54,01/01/2022,,BASE_THICKNESS
181,3830092000000,0.0,5.83,5,,,54,01/01/2022,,BASE_THICKNESS
182,38202190000NB,14.15,14.67,5,,,54,01/01/2022,,BASE_THICKNESS
183,4272254001900,0.0,0.3,5,,,54,01/01/2022,,BASE_THICKNESS
184,42202190000NB,0.0,3.24,5,,,54,01/01/2022,,BASE_THICKNESS
185,42202190000NB,15.89,17.4,5,,,54,01/01/2022,,BASE_THICKNESS
186,47300320005SB,0.04,0.19,5,,,54,01/01/2022,,BASE_THICKNESS
187,38202190000NB,19.58,21.84,5,,,54,01/01/2022,,BASE_THICKNESS
188,4240031000000,0.0,1.81,5,,,54,01/01/2022,,BASE_THICKNESS
189,47202190000NB,13.1,17.49,5,,,54,01/01/2022,,BASE_THICKNESS
190,4730093000000,0.15,0.91,6,,,54,01/01/2022,,BASE_THICKNESS
191,47202190000NB,17.49,18.0,5,,,54,01/01/2022,,BASE_THICKNESS
192,42202190000NB,21.48,21.67,5,,,54,01/01/2022,,BASE_THICKNESS
193,38202190000NB,7.77,9.82,5,,,54,01/01/2022,,BASE_THICKNESS
194,42202190000NB,8.55,8.74,5,,,54,01/01/2022,,BASE_THICKNESS
195,38202190000NB,3.69,4.37,5,,,54,01/01/2022,,BASE_THICKNESS
196,4730093000000,0.0,0.15,5,,,54,01/01/2022,,BASE_THICKNESS
197,08100790000NB,36.0,39.91,9,,,54,01/01/2022,,BASE_THICKNESS
198,03201190000NB,16.97,17.83,6,,,54,01/01/2022,,BASE_THICKNESS
199,03201190000NB,12.83,13.54,6,,,54,01/01/2022,,BASE_THICKNESS
200,03201190000NB,11.49,12.83,9,,,54,01/01/2022,,BASE_THICKNESS
201,03201190000NB,9.44,11.49,9,,,54,01/01/2022,,BASE_THICKNESS
202,03201190000NB,0.0,2.93,6,,,54,01/01/2022,,BASE_THICKNESS
203,08100790000NB,39.91,41.43,7,,,54,01/01/2022,,BASE_THICKNESS
204,0330099000000,0.0,1.84,5,,,54,01/01/2022,,BASE_THICKNESS
205,20100640000EB,45.39,47.44,9,,,54,01/01/2022,,BASE_THICKNESS
206,08100790000NB,41.43,44.6,7,,,54,01/01/2022,,BASE_THICKNESS
207,20100770000NB,102.66,103.69,8,,,54,01/01/2022,,BASE_THICKNESS
208,20100770000NB,100.78,101.08,8,,,54,01/01/2022,,BASE_THICKNESS
209,20100770000NB,110.78,111.16,9,,,54,01/01/2022,,BASE_THICKNESS
210,20100790000NB,5.42,5.56,9,,,54,01/01/2022,,BASE_THICKNESS
211,20100770000NB,114.59,116.05,10,,,54,01/01/2022,,BASE_THICKNESS
212,20100640000EB,47.44,48.4,9,,,54,01/01/2022,,BASE_THICKNESS
213,20100790000NB,6.82,7.19,9,,,54,01/01/2022,,BASE_THICKNESS
214,20100770000NB,111.16,112.52,9,,,54,01/01/2022,,BASE_THICKNESS
215,20100640000EB,48.4,49.75,9,,,54,01/01/2022,,BASE_THICKNESS
216,20100640000EB,51.56,52.38,9,,,54,01/01/2022,,BASE_THICKNESS
217,20100790000NB,5.56,6.12,9,,,54,01/01/2022,,BASE_THICKNESS
218,20100640000EB,53.75,54.37,6,,,54,01/01/2022,,BASE_THICKNESS
219,20100770000NB,112.52,113.47,9,,,54,01/01/2022,,BASE_THICKNESS
220,20100770000NB,106.17,107.6,8,,,54,01/01/2022,,BASE_THICKNESS
221,20100790000NB,20.62,21.28,9,,,54,01/01/2022,,BASE_THICKNESS
222,20100640000EB,55.21,56.33,9,,,54,01/01/2022,,BASE_THICKNESS
223,27200350000NB,17.85,17.98,13,,,54,01/01/2022,,BASE_THICKNESS
224,2730002000000,15.93,18.05,9,,,54,01/01/2022,,BASE_THICKNESS
225,20100640000EB,54.37,54.8,9,,,54,01/01/2022,,BASE_THICKNESS
226,20100770000NB,99.12,100.07,8,,,54,01/01/2022,,BASE_THICKNESS
227,27200350000NB,18.35,18.74,13,,,54,01/01/2022,,BASE_THICKNESS
228,20100790000NB,7.19,7.476,9,,,54,01/01/2022,,BASE_THICKNESS
229,20100770000NB,95.87,96.15,8,,,54,01/01/2022,,BASE_THICKNESS
230,20100790000NB,0.0,0.81,9,,,54,01/01/2022,,BASE_THICKNESS
231,20100640000EB,56.33,57.02,8,,,54,01/01/2022,,BASE_THICKNESS
232,27200350000NB,16.41,16.6,13,,,54,01/01/2022,,BASE_THICKNESS
233,20100790000NB,3.51,4.51,9,,,54,01/01/2022,,BASE_THICKNESS
234,20100770000NB,103.69,104.81,8,,,54,01/01/2022,,BASE_THICKNESS
235,20100770000NB,110.13,110.78,9,,,54,01/01/2022,,BASE_THICKNESS
236,20100790000NB,19.22,20.62,9,,,54,01/01/2022,,BASE_THICKNESS
237,2730002000000,18.91,19.89,9,,,54,01/01/2022,,BASE_THICKNESS
238,20100790000NB,0.81,1.95,9,,,54,01/01/2022,,BASE_THICKNESS
239,20100640000EB,57.02,57.48,8,,,54,01/01/2022,,BASE_THICKNESS
240,20100640000EB,52.73,53.75,6,,,54,01/01/2022,,BASE_THICKNESS
241,20100770000NB,113.47,114.59,10,,,54,01/01/2022,,BASE_THICKNESS
242,20100640006EB,0.0,0.3,6,,,54,01/01/2022,,BASE_THICKNESS
243,27200350000NB,17.98,18.322,13,,,54,01/01/2022,,BASE_THICKNESS
244,20100790000NB,9.97,10.64,9,,,54,01/01/2022,,BASE_THICKNESS
245,20100640000EB,57.48,57.92,6,,,54,01/01/2022,,BASE_THICKNESS
246,27200350000NB,8.53,8.85,11,,,54,01/01/2022,,BASE_THICKNESS
247,20100770000NB,116.05,116.66,10,,,54,01/01/2022,,BASE_THICKNESS
248,20100770000NB,107.6,110.13,8,,,54,01/01/2022,,BASE_THICKNESS
249,20100770000NB,100.28,100.78,8,,,54,01/01/2022,,BASE_THICKNESS
250,20100770000NB,101.65,102.16,8,,,54,01/01/2022,,BASE_THICKNESS
251,20100770000NB,100.07,100.28,8,,,54,01/01/2022,,BASE_THICKNESS
252,20100770000NB,97.22,98.17,8,,,54,01/01/2022,,BASE_THICKNESS
253,27200350000NB,9.644,10.37,11,,,54,01/01/2022,,BASE_THICKNESS
254,20100790000NB,4.51,5.42,9,,,54,01/01/2022,,BASE_THICKNESS
255,20100640000EB,50.11,51.56,9,,,54,01/01/2022,,BASE_THICKNESS
256,20100640000EB,57.92,58.3,6,,,54,01/01/2022,,BASE_THICKNESS
257,27200350000NB,17.413,17.59,13,,,54,01/01/2022,,BASE_THICKNESS
258,20100770000NB,104.81,105.002,8,,,54,01/01/2022,,BASE_THICKNESS
259,20100790000NB,10.64,16.04,9,,,54,01/01/2022,,BASE_THICKNESS
260,27200350000NB,11.532,11.87,11,,,54,01/01/2022,,BASE_THICKNESS
261,20100640000EB,49.75,50.11,9,,,54,01/01/2022,,BASE_THICKNESS
262,20100790000NB,1.95,2.24,9,,,54,01/01/2022,,BASE_THICKNESS
263,20100770000NB,98.28,99.12,8,,,54,01/01/2022,,BASE_THICKNESS
264,27200350000NB,16.64,17.28,13,,,54,01/01/2022,,BASE_THICKNESS
265,20100640000EB,54.8,55.21,9,,,54,01/01/2022,,BASE_THICKNESS
266,20100770000NB,95.34,95.87,8,,,54,01/01/2022,,BASE_THICKNESS
267,20100790000NB,16.04,19.22,7,,,54,01/01/2022,,BASE_THICKNESS
268,20100640000EB,52.38,52.73,9,,,54,01/01/2022,,BASE_THICKNESS
269,20100790000NB,2.24,3.51,9,,,54,01/01/2022,,BASE_THICKNESS
270,20100770000NB,102.16,102.66,8,,,54,01/01/2022,,BASE_THICKNESS
271,40100640000EB,31.77,32.57,7,,,54,01/01/2022,,BASE_THICKNESS
272,40100640000EB,36.27,38.68,7,,,54,01/01/2022,,BASE_THICKNESS
273,40200350000NB,1.64,2.06,11,,,54,01/01/2022,,BASE_THICKNESS
274,40100640000EB,41.546,41.66,9,,,54,01/01/2022,,BASE_THICKNESS
275,40100640000EB,34.45,36.27,7,,,54,01/01/2022,,BASE_THICKNESS
276,40100640000EB,41.86,42.78,10,,,54,01/01/2022,,BASE_THICKNESS
277,40100640000EB,41.66,41.86,9,,,54,01/01/2022,,BASE_THICKNESS
278,40200350000NB,0.29,0.65,11,,,54,01/01/2022,,BASE_THICKNESS
279,40100640000EB,44.47,45.39,9,,,54,01/01/2022,,BASE_THICKNESS
280,40100640000EB,43.77,44.47,9,,,54,01/01/2022,,BASE_THICKNESS
281,40200350000NB,2.1,2.532,11,,,54,01/01/2022,,BASE_THICKNESS
282,40100640000EB,40.46,41.546,7,,,54,01/01/2022,,BASE_THICKNESS
283,40100640000EB,33.45,34.45,7,,,54,01/01/2022,,BASE_THICKNESS
284,40100640000EB,32.57,33.45,7,,,54,01/01/2022,,BASE_THICKNESS
285,40100640000EB,42.79,43.77,10,,,54,01/01/2022,,BASE_THICKNESS
286,40200350000NB,1.36,1.6,11,,,54,01/01/2022,,BASE_THICKNESS
287,44100790000NB,25.67,29.58,7,,,54,01/01/2022,,BASE_THICKNESS
288,44100790000SB,25.67,29.58,7,,,54,01/01/2022,,BASE_THICKNESS
289,24200520000EB,0.0,1.09,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
290,24200520000EB,2.54,3.72,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
291,24200520000EB,5.19,6.4,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
292,24200520000EB,6.4,7.91,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
293,24200520000EB,9.59,12.82,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
294,24200520000EB,24.59,26.77,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
295,2430016000000,0.06,1.73,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
296,2430016000000,4.05,6.18,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
297,2430016000000,9.47,10.14,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
298,2430016000000,13.75,14.05,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
299,2430016000000,16.06,19.56,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
300,2430016000000,19.56,20.79,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
301,2430016000000,20.79,22.05,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
302,2430016000000,22.05,23.76,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
303,2430016000000,23.76,24.86,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
304,2430016000000,29.19,29.41,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
305,2430016000000,32.7,35.38,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
306,2430083000000,0.0,6.42,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
307,2430083000000,6.42,7.46,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
308,2430083000000,7.94,8.06,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
309,2430083000000,17.6,18.01,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
310,2430083000000,14.092,17.6,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
311,2440009000000,7.87,9.2,8,same as 2020,,54,01/01/2022,,BASE_THICKNESS
312,28100770000NB,8.189,8.98,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
313,28100770000NB,0.69,2.56,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
314,28100770000NB,2.56,5.12,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
315,28100770000NB,5.12,6.9,11,same as 2020,,54,01/01/2022,,BASE_THICKNESS
316,28200190000NB,2.88,3.87,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
317,28200190000NB,5.34,5.4,9,same as 2020,,54,01/01/2022,,BASE_THICKNESS
