RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
19203400000NB|15.3|15.31|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.0|0.059|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.059|0.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.1|0.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.2|0.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.3|0.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.4|0.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.5|0.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.6|0.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.7|0.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.8|0.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|0.9|1.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.0|1.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.1|1.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.2|1.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.3|1.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.4|1.45|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.45|1.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.5|1.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.6|1.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.7|1.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.8|1.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|1.9|2.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.0|2.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.1|2.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.2|2.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.3|2.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.4|2.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.5|2.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.6|2.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.7|2.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.8|2.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|2.9|3.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.0|3.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.1|3.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.2|3.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.3|3.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.4|3.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.5|3.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.6|3.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.7|3.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.8|3.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|3.9|3.94|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|4.97|5.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.0|5.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.1|5.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.2|5.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.3|5.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.4|5.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.5|5.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.6|5.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.7|5.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.8|5.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|5.9|6.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|6.0|6.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|6.1|6.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|6.2|6.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|6.3|6.35|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|10.91|11.0|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|11.0|11.1|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|11.1|11.2|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|11.2|11.3|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|11.3|11.4|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|11.4|11.418|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.435|14.5|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.5|14.6|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.6|14.7|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.7|14.8|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.8|14.9|10.0|||54|01/01/2023||THICKNESS_RIGID
1930009000000|14.9|14.96|10.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|0.69|0.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|0.7|0.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|0.8|0.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|0.9|1.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.0|1.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.1|1.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.2|1.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.3|1.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.4|1.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.5|1.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.6|1.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.7|1.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.8|1.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|1.9|2.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.0|2.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.1|2.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.2|2.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.3|2.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.4|2.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.5|2.56|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.56|2.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.6|2.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.7|2.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.8|2.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|2.9|3.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.0|3.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.1|3.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.2|3.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.3|3.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.4|3.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.5|3.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.6|3.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.7|3.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.8|3.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|3.9|4.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.0|4.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.1|4.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.2|4.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.3|4.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.4|4.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.5|4.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.6|4.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.7|4.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.8|4.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|4.9|5.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.0|5.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.1|5.12|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.12|5.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.2|5.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.3|5.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.4|5.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.5|5.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.6|5.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.7|5.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.8|5.9|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|5.9|6.0|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.0|6.1|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.1|6.2|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.2|6.3|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.3|6.4|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.4|6.5|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.5|6.6|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.6|6.7|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.7|6.8|11.0|||54|01/01/2023||THICKNESS_RIGID
28100770000NB|6.8|6.9|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|120.0|120.1|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|120.69|120.7|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|120.7|120.8|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|120.8|120.9|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|120.9|121.0|11.0|||54|01/01/2023||THICKNESS_RIGID
