RouteID,BMP,EMP,year_last_constructed_16_ValueDate,year_last_constructed_17_ValueDate,year_last_constructed_18_ValueDate
06100640000EB,30.9,31,2018,2018,2018
06100640000EB,31,31.1,2018,2018,2018
06100640000EB,31.1,31.2,2018,2018,2018
06100640000EB,31.2,31.3,2018,2018,2018
06100640000EB,31.3,31.4,2018,2018,2018
06100640000EB,31.4,31.5,2018,2018,2018
06100640000EB,31.5,31.6,2018,2018,2018
06100640000EB,31.6,31.7,2018,2018,2018
06100640000EB,31.7,31.77,2018,2018,2018
20100770000NB,98.28,99.12,2012,2012,2012
20100770000NB,99.12,100.07,2012,2012,2012
20100770000NB,100.07,100.28,2012,2012,2012
20100770000NB,100.28,100.7,1973,1973,1973
20100770000NB,100.7,100.78,1973,,
20100770000NB,100.78,101,1973,1973,1973
20100770000NB,101,101.08,1973,,
20100770000NB,101.65,102.16,2009,2009,2009
20100770000NB,102.16,102.66,2009,2009,2009
20100770000NB,102.66,103.69,2009,2009,2009
20100770000NB,103.69,104.81,2011,2011,2011
20100770000NB,104.81,105.002,2011,2011,2011
20100770000NB,106.17,107.6,2011,2011,2011
20100770000NB,113.47,114.59,2010,2010,2010
20100770000NB,114.59,116.05,2010,2010,2010
20100770000NB,116.05,116.66,2010,2010,2010
20100770000NB,116.66,117.2,2010,2010,2010
20100770000NB,117.2,117.5,2010,,2010
1740024270000,0,0.41,1991,1991,1991
3140057000000,1.21,1.33,1970,1970,1970
0630002001300,0,0.1,2007,2007,2007
0630002001300,0.1,0.17,2007,2007,2007
0630002001300,0.17,0.2,2013,2013,2013
0630002001300,0.2,0.3,2013,2013,2013
0630002001300,0.3,0.39,2013,2013,2013
2540060000000,2.11,2.61,1988,1988,1988
4140048000000,0,1.9,1973,1973,1973
3140068070000,0.25,0.75,1990,1990,1990
3140068070000,0.75,1.32,1990,1990,1990
3140068070000,1.61,2.15,1990,1990,1990
2330010000000,12.79,12.8,2008,2022,2022
2330010000000,12.8,12.9,2008,2022,2022
2330010000000,12.9,12.95,2008,2022,2022
2330010000000,14.782,14.8,2010,2010,2010
2330010000000,14.8,14.9,2010,2010,2010
2330010000000,14.9,15,2010,2010,2010
2330010000000,15,15.1,2010,2010,2010
2330010000000,15.1,15.2,2010,2010,2010
2330010000000,15.2,15.25,2010,2010,2010
2330010000000,15.25,15.3,2010,2010,2010
2330010000000,15.3,15.4,2010,2010,2010
2330010000000,15.4,15.5,2010,2010,2010
2330010000000,15.5,15.6,2010,2010,2010
2330010000000,15.6,15.7,2010,2010,2010
2330010000000,15.7,15.8,2010,2010,2010
2330010000000,15.8,15.9,2010,2010,2010
2330010000000,15.9,16,2010,2010,2010
2330010000000,16,16.1,2010,2010,2010
2330010000000,16.1,16.17,2010,2010,2010
2330010000000,16.77,16.8,2008,2008,2008
2330010000000,16.8,16.9,2008,2008,2008
2330010000000,16.9,17,2008,2008,2008
2330010000000,17,17.1,2008,2008,2008
2330010000000,17.1,17.2,2008,2008,2008
2330010000000,17.2,17.3,2008,2008,2008
2330010000000,17.3,17.4,2008,2008,2008
2330010000000,17.4,17.46,2008,2008,2008
2330010000000,17.46,17.5,2010,2010,2010
2330010000000,17.5,17.6,2010,2010,2010
2330010000000,17.6,17.7,2010,2010,2010
2330010000000,17.7,17.76,2010,2010,2010
2330010000000,17.76,17.8,2008,2008,2008
2330010000000,17.8,17.9,2008,2008,2008
2330010000000,17.9,18,2008,2008,2008
2330010000000,18,18.1,2008,2008,2008
2330010000000,18.1,18.2,2008,2008,2008
2330010000000,18.2,18.21,2008,2008,2008
2330010000000,18.76,18.8,2008,2008,2008
2330010000000,18.8,18.9,2008,2008,2008
2330010000000,18.9,19,2008,2008,2008
2330010000000,19,19.1,2008,2008,2008
2330010000000,19.1,19.2,2008,2008,2008
2330010000000,19.2,19.3,2008,2008,2008
2330010000000,19.3,19.4,2008,2008,2008
2330010000000,19.4,19.41,2008,2008,2008
2330010000000,19.41,19.5,2008,2008,2008
2330010000000,19.5,19.6,2008,2008,2008
2330010000000,19.6,19.7,2008,2008,2008
2330010000000,19.7,19.8,2008,2008,2008
2330010000000,19.8,19.9,2008,2008,2008
2330010000000,19.9,20,2008,2008,2008
2330010000000,20,20.1,2008,2008,2008
2330010000000,20.1,20.2,2008,2008,2008
2330010000000,20.2,20.3,2008,2008,2008
2330010000000,20.3,20.39,2008,2008,2008
2330010000000,20.39,20.4,2021,2021,2021
2330010000000,20.4,20.5,2021,2021,2021
2330010000000,20.5,20.6,2021,2021,2021
2330010000000,20.6,20.7,2021,2021,2021
2330010000000,20.7,20.8,2021,2021,2021
2330010000000,20.8,20.9,2021,2021,2021
2330010000000,20.9,21,2021,2021,2021
2330010000000,21,21.1,2021,2021,2021
2330010000000,21.1,21.2,2021,2021,2021
2330010000000,21.2,21.3,2021,2021,2021
2330010000000,21.3,21.4,2021,2021,2021
2330010000000,21.4,21.421,2021,2021,2021
2330010000000,21.421,21.5,2021,2021,2021
2330010000000,21.5,21.6,2021,2021,2021
2330010000000,21.6,21.7,2021,2021,2021
2330010000000,21.7,21.8,2021,2021,2021
2330010000000,21.8,21.9,2021,2021,2021
2330010000000,21.9,22,2021,2021,2021
2330010000000,22,22.05,2021,2021,2021
2330010000000,26.308,27.14,,,2021
2330010000000,27.14,27.71,2021,2021,2021
2330010000000,27.71,28.6,2021,2021,2021
4140004030000,0,0.47,1973,1973,1973
1140007000000,6.97,8.45,,1944,1944
1140007000000,8.45,8.67,,1944,1944
0330094000000,0,3.01,2017,2017,2024
4140019030000,0.387,0.5,1922,1922,1922
4140019030000,0.5,0.98,1922,1922,1922
3130100000000,0,0.97,1987,1987,1987
3130100000000,0.97,1.34,1987,1987,1987
3130100000000,1.34,1.64,1987,1987,1987
3130100000000,2.54,2.9,1988,1988,1988
3130100000000,2.9,3.08,1987,1987,1987
4530020000000,24.37,24.94,2022,1943,1943
4530020000000,24.94,24.99,,1943,1943
4530020000000,24.99,25.32,,1943,1943
4530020000000,25.32,32,,1943,1943
4530020000000,32,32.14,,1943,1943
11200330000EB,0,0.1,,1926,1926
11200330000EB,0.1,0.2,,1926,1926
11200330000EB,0.2,0.3,,1926,1926
11200330000EB,0.3,0.4,,1926,1926
11200330000EB,0.4,0.5,,1926,1926
11200330000EB,0.5,0.59,,1926,1926
11200330000EB,1.12,1.18,,1926,1926
11200330000EB,1.18,1.2,,1926,1926
11200330000EB,1.2,1.3,,1926,1926
11200330000EB,1.3,1.39,,1926,1926
11200330000EB,1.39,1.4,,1926,1926
11200330000EB,1.4,1.5,,1926,1926
11200330000EB,1.5,1.6,,1926,1926
11200330000EB,1.6,1.7,,1926,1926
11200330000EB,1.7,1.8,,1926,1926
11200330000EB,1.8,1.9,,1926,1926
11200330000EB,1.9,1.96,,1926,1926
11200330000EB,2.2,2.3,,1926,1926
11200330000EB,2.3,2.4,,1926,1926
11200330000EB,2.4,2.5,,1926,1926
11200330000EB,2.5,2.6,,1926,1926
11200330000EB,2.6,2.7,,1926,1926
11200330000EB,2.7,2.8,,1926,1926
11200330000EB,2.8,2.9,,1926,1926
11200330000EB,2.9,3,,1926,1926
11200330000EB,3,3.1,,1926,1926
11200330000EB,3.1,3.2,,1926,1926
11200330000EB,3.2,3.3,,1926,1926
11200330000EB,3.3,3.4,,1926,1926
11200330000EB,3.4,3.5,,1926,1926
11200330000EB,3.5,3.6,,1926,1926
11200330000EB,3.6,3.7,,1926,1926
11200330000EB,3.7,3.8,,1926,1926
11200330000EB,3.8,3.9,,1926,1926
11200330000EB,3.9,4,,1926,1926
11200330000EB,4,4.1,,1926,1926
11200330000EB,4.1,4.2,,1926,1926
11200330000EB,4.2,4.3,,1926,1926
11200330000EB,4.3,4.4,,1926,1926
11200330000EB,4.4,4.5,,1926,1926
11200330000EB,4.5,4.6,,1926,1926
11200330000EB,4.6,4.7,,1926,1926
11200330000EB,4.7,4.8,,1926,1926
11200330000EB,4.8,4.9,,1926,1926
11200330000EB,4.9,5,,1926,1926
11200330000EB,5,5.05,,1926,1926
11200330000EB,5.05,5.1,,1926,1926
11200330000EB,5.1,5.2,,1926,1926
11200330000EB,5.2,5.3,,1926,1926
11200330000EB,5.3,5.4,,1926,1926
11200330000EB,5.4,5.5,,1926,1926
11200330000EB,5.5,5.6,,1926,1926
11200330000EB,5.6,5.7,,1926,1926
11200330000EB,5.7,5.8,,1926,1926
11200330000EB,5.8,5.9,,1926,1926
11200330000EB,5.9,6,,1926,1926
11200330000EB,6,6.1,,1926,1926
11200330000EB,6.1,6.2,,1926,1926
11200330000EB,6.2,6.3,,1926,1926
11200330000EB,6.3,6.4,,1926,1926
11200330000EB,6.4,6.44,,1926,1926
11200330000EB,17.3,17.4,,1926,1926
11200330000EB,17.4,17.5,,1926,1926
11200330000EB,17.5,17.6,,1926,1926
11200330000EB,17.6,17.7,,1926,1926
11200330000EB,17.7,17.8,,1926,1926
11200330000EB,17.8,17.82,,1926,1926
11200330000EB,18.2,18.3,,1926,1926
11200330000EB,18.3,18.4,,1926,1926
11200330000EB,18.4,18.5,,1926,1926
11200330000EB,18.5,18.6,,1926,1926
11200330000EB,18.6,18.7,,1926,1926
11200330000EB,18.7,18.8,,1926,1926
11200330000EB,18.8,18.9,,1926,1926
11200330000EB,18.9,19,,1926,1926
11200330000EB,19,19.1,,1926,1926
11200330000EB,19.1,19.2,,1926,1926
11200330000EB,19.2,19.3,,1926,1926
11200330000EB,19.3,19.4,,1926,1926
11200330000EB,19.4,19.5,,1926,1926
11200330000EB,19.5,19.6,,1926,1926
11200330000EB,19.6,19.62,,1926,1926
11200330000EB,19.62,19.7,,1926,1926
11200330000EB,19.7,19.8,,1926,1926
11200330000EB,19.8,19.9,,1926,1926
11200330000EB,19.9,20,,1926,1926
11200330000EB,20,20.1,,1926,1926
11200330000EB,20.1,20.2,,1926,1926
11200330000EB,20.2,20.3,,1926,1926
11200330000EB,20.3,20.4,,1926,1926
11200330000EB,20.4,20.5,,1926,1926
11200330000EB,20.5,20.6,,1926,1926
11200330000EB,20.6,20.7,,1926,1926
11200330000EB,20.7,20.8,,1926,1926
11200330000EB,20.8,20.9,,1926,1926
11200330000EB,20.9,21,,1926,1926
11200330000EB,21,21.1,,1926,1926
11200330000EB,21.1,21.2,,1926,1926
11200330000EB,21.2,21.3,,1926,1926
11200330000EB,21.3,21.4,,1926,1926
11200330000EB,21.4,21.5,,1926,1926
11200330000EB,21.5,21.6,,1926,1926
11200330000EB,21.6,21.7,,1926,1926
11200330000EB,21.7,21.8,,1926,1926
11200330000EB,21.8,21.9,,1926,1926
11200330000EB,21.9,22,,1926,1926
11200330000EB,22,22.1,,1926,1926
11200330000EB,22.1,22.18,,1926,1926
11200330000EB,22.28,22.3,,1926,1926
11200330000EB,22.3,22.4,,1926,1926
11200330000EB,22.4,22.5,,1926,1926
11200330000EB,22.5,22.6,,1926,1926
11200330000EB,22.6,22.7,,1926,1926
11200330000EB,22.7,22.8,,1926,1926
11200330000EB,22.8,22.9,,1926,1926
11200330000EB,22.9,23,,1926,1926
11200330000EB,23,23.1,,1926,1926
11200330000EB,23.1,23.146,,1926,1926
11200330000EB,23.146,23.2,,1926,1926
11200330000EB,23.2,23.3,,1926,1926
11200330000EB,23.3,23.4,,1926,1926
11200330000EB,23.4,23.5,,1926,1926
11200330000EB,23.5,23.6,,1926,1926
11200330000EB,23.6,23.7,,1926,1926
11200330000EB,23.7,23.8,,1926,1926
11200330000EB,23.8,23.9,,1926,1926
11200330000EB,23.9,24,,1926,1926
11200330000EB,24,24.1,,1926,1926
11200330000EB,24.1,24.2,,1926,1926
11200330000EB,24.2,24.3,,1926,1926
11200330000EB,24.3,24.4,,1926,1926
11200330000EB,24.4,24.5,,1926,1926
11200330000EB,24.5,24.6,,1926,1926
11200330000EB,24.6,24.7,,1926,1926
11200330000EB,24.7,24.8,,1926,1926
11200330000EB,24.8,24.9,,1926,1926
11200330000EB,24.9,25,,1926,1926
11200330000EB,25,25.09,,1926,1926
11200330000EB,25.09,25.1,,1926,1926
11200330000EB,25.1,25.2,,1926,1926
11200330000EB,25.2,25.3,,1926,1926
11200330000EB,25.3,25.4,,1926,1926
11200330000EB,25.4,25.5,,1926,1926
11200330000EB,25.5,25.6,,1926,1926
11200330000EB,25.6,25.7,,1926,1926
11200330000EB,25.7,25.8,,1926,1926
11200330000EB,25.8,25.9,,1926,1926
11200330000EB,25.9,26,,1926,1926
11200330000EB,26,26.1,,1926,1926
11200330000EB,26.1,26.2,,1926,1926
11200330000EB,26.2,26.3,,1926,1926
11200330000EB,26.3,26.4,,1926,1926
11200330000EB,26.4,26.5,,1926,1926
11200330000EB,26.5,26.6,,1926,1926
11200330000EB,26.6,26.7,,1926,1926
11200330000EB,26.7,26.73,,1926,1926
5530016000000,1.73,1.8,1966,1966,1966
5530016000000,1.8,1.9,1966,1966,1966
5530016000000,1.9,2,1966,1966,1966
5530016000000,2,2.1,1966,1966,1966
5530016000000,2.1,2.2,1966,1966,1966
5530016000000,2.2,2.3,1966,1966,1966
5530016000000,2.3,2.4,1966,1966,1966
5530016000000,2.4,2.5,1966,1966,1966
5530016000000,2.5,2.6,1966,1966,1966
5530016000000,2.6,2.7,1966,1966,1966
5530016000000,2.7,2.8,1966,1966,1966
5530016000000,2.8,2.9,1966,1966,1966
5530016000000,2.9,3,1966,1966,1966
5530016000000,3,3.1,1966,1966,1966
5530016000000,3.1,3.2,1966,1966,1966
5530016000000,3.2,3.3,1966,1966,1966
5530016000000,3.3,3.33,1966,1966,1966
5530016000000,6.42,6.5,1966,1966,1966
5530016000000,6.5,6.6,1966,1966,1966
5530016000000,6.6,6.7,1966,1966,1966
5530016000000,6.7,6.8,1966,1966,1966
5530016000000,6.8,6.9,1966,1966,1966
5530016000000,6.9,7,1966,1966,1966
5530016000000,7,7.1,1966,1966,1966
5530016000000,7.1,7.2,1966,1966,1966
5530016000000,7.2,7.3,1966,1966,1966
5530016000000,7.3,7.4,1966,1966,1966
5530016000000,7.4,7.5,1966,1966,1966
5530016000000,7.5,7.6,1966,1966,1966
5530016000000,7.6,7.7,1966,1966,1966
5530016000000,7.7,7.8,1966,1966,1966
5530016000000,7.8,7.9,1966,1966,1966
5530016000000,7.9,8,1966,1966,1966
5530016000000,8,8.1,1966,1966,1966
5530016000000,8.1,8.2,1966,1966,1966
5530016000000,8.2,8.3,1966,1966,1966
5530016000000,8.3,8.4,1966,1966,1966
5530016000000,8.4,8.5,1966,1966,1966
5530016000000,8.5,8.6,1966,1966,1966
5530016000000,8.6,8.7,1966,1966,1966
5530016000000,8.7,8.8,1966,1966,1966
5530016000000,8.8,8.9,1966,1966,1966
5530016000000,8.9,8.95,1966,1966,1966
5530016000000,10.99,11,1966,1966,1966
5530016000000,11,11.1,1966,1966,1966
5530016000000,11.1,11.2,1966,1966,1966
5530016000000,11.2,11.3,1966,1966,1966
5530016000000,11.3,11.4,1966,1966,1966
4240037080000,6.535,6.537,,,1995
2030062000000,7.93,8.26,,,2024
2540031010000,1.72,2.03,1972,1972,1972
39100680000EB,14.66,18.1,1972,1972,1972
39100680000EB,18.1,18.12,1972,1972,1972
39100680000EB,18.12,18.2,1972,1972,1972
39100680000EB,18.2,23.34,1972,1972,1972
39100680000EB,26.75,28.64,1972,1972,1972
39100680000EB,28.64,29.23,1972,1972,1972
39100680000EB,29.23,31.24,1972,1972,1972
39100680000EB,31.24,31.42,1972,1972,1972
39100680000EB,31.42,32.06,1972,1972,1972
0830016000000,19.19,20.35,,,2024
0130092000000,8.64,9.265,,1934,1934
0130092000000,9.265,10.73,,1934,1934
2840019290000,0,2.54,,,1975
2840019290000,2.54,3.32,1975,1975,1975
0340005000016,1.6,4,,2022,2022
0630010000000,15.69,15.7,2021,2021,2021
0630010000000,15.7,15.798,2021,2021,2021
0630010000000,15.798,15.8,2021,2021,2021
0630010000000,15.8,15.82,2021,2021,2021
0630010000000,15.82,15.9,2021,2021,2021
0630010000000,15.9,16,2021,2021,2021
0630010000000,16,16.1,2021,2021,2021
0630010000000,16.1,16.2,2021,2021,2021
0630010000000,16.2,16.27,2021,2021,2021
0630010000000,17.21,17.37,,,2024
0630010000000,17.46,17.5,2012,2012,2024
0630010000000,17.5,17.6,2012,2012,2024
0630010000000,17.6,17.7,2012,2012,2024
0630010000000,17.7,17.8,2012,2012,2024
0630010000000,17.8,17.9,2012,2012,2024
0630010000000,17.9,18,2012,2012,2024
0630010000000,18,18.1,2012,2012,2024
0630010000000,18.1,18.2,2012,2012,2024
0630010000000,18.2,18.3,2012,2012,2024
0630010000000,18.3,18.4,2012,2012,2024
0630010000000,18.4,18.41,2012,2012,2024
3430039000000,24.6,24.96,,1921,1921
28204600000EB,0.029,0.1,1947,1947,1947
28204600000EB,0.1,0.2,1947,1947,1947
28204600000EB,0.2,0.3,1947,1947,1947
28204600000EB,0.3,0.4,1947,1947,1947
28204600000EB,0.4,0.5,1947,1947,1947
28204600000EB,0.5,0.6,1947,1947,1947
28204600000EB,0.6,0.7,1947,1947,1947
28204600000EB,0.7,0.8,1947,1947,1947
28204600000EB,0.8,0.9,1947,1947,1947
28204600000EB,0.9,1,1947,1947,1947
28204600000EB,1,1.06,1947,1947,1947
28204600000EB,1.33,1.4,1947,1947,1947
28204600000EB,1.4,1.5,1947,1947,1947
28204600000EB,1.5,1.6,1947,1947,1947
28204600000EB,1.6,1.7,1947,1947,1947
28204600000EB,1.7,1.8,1947,1947,1947
28204600000EB,1.8,1.9,1947,1947,1947
28204600000EB,1.9,2,1947,1947,1947
28204600000EB,2,2.1,1947,1947,1947
28204600000EB,2.1,2.2,1947,1947,1947
28204600000EB,2.2,2.3,1947,1947,1947
28204600000EB,2.3,2.4,1947,1947,1947
28204600000EB,2.4,2.5,1947,1947,1947
28204600000EB,2.5,2.6,1947,1947,1947
28204600000EB,2.6,2.7,1947,1947,1947
28204600000EB,2.7,2.8,1947,1947,1947
28204600000EB,2.8,2.9,1947,1947,1947
28204600000EB,2.9,3,1947,1947,1947
28204600000EB,3,3.09,1947,1947,1947
28204600000EB,4.29,4.3,1947,1947,1947
28204600000EB,4.3,4.4,1947,1947,1947
28204600000EB,4.4,4.5,1947,1947,1947
28204600000EB,4.5,4.6,1947,1947,1947
28204600000EB,4.6,4.7,1947,1947,1947
28204600000EB,4.7,4.8,1947,1947,1947
28204600000EB,4.8,4.9,1947,1947,1947
28204600000EB,4.9,5,1947,1947,1947
28204600000EB,5,5.1,1947,1947,1947
28204600000EB,5.1,5.2,1947,1947,1947
28204600000EB,5.2,5.3,1947,1947,1947
28204600000EB,5.3,5.38,1947,1947,1947
28204600000EB,13.48,13.5,1947,1947,1947
28204600000EB,13.5,13.6,1947,1947,1947
28204600000EB,13.6,13.7,1947,1947,1947
28204600000EB,13.7,13.8,1947,1947,1947
28204600000EB,13.8,13.9,1947,1947,1947
28204600000EB,13.9,14,1947,1947,1947
28204600000EB,14,14.1,1947,1947,1947
28204600000EB,14.1,14.2,1947,1947,1947
28204600000EB,14.2,14.3,1947,1947,1947
28204600000EB,14.3,14.4,1947,1947,1947
28204600000EB,14.4,14.5,1947,1947,1947
28204600000EB,14.5,14.6,1947,1947,1947
28204600000EB,14.6,14.7,1947,1947,1947
28204600000EB,14.7,14.72,1947,1947,1947
28204600000EB,14.72,14.8,1947,1947,1947
28204600000EB,14.8,14.9,1947,1947,1947
28204600000EB,14.9,15,1947,1947,1947
28204600000EB,15,15.1,1947,1947,1947
28204600000EB,15.1,15.15,1947,1947,1947
0230051000000,4.54,4.58,,2022,2023
0230051000000,4.58,4.62,,2022,2023
0230051000000,4.62,5.18,,2022,2023
3530002000000,1.9,2,2020,,
3530002000000,2,2.13,2019,,
3530002000000,2.36,2.84,2014,,
3530002000000,5.81,7.04,2014,,
3530002000000,7.35,7.57,2014,,
1740024000000,4.76,4.78,,,1986
1740024000000,4.78,5.65,1986,1986,1986
1740024000000,5.65,5.67,1986,1986,1986
1030061000000,0,1.04,2017,1921,1921
1030061000000,1.04,1.12,2017,1921,1921
1030061000000,8.74,9.33,2020,1921,1921
1030061000000,22.53,25.56,2011,1921,1921
06200520004NB,0,0.1,2022,2022,2022
06200520004NB,0.1,0.2,2022,2022,2022
06200520004NB,0.2,0.3,2022,2022,2022
06200520004NB,0.3,0.32,2022,2022,2022
06200520004NB,0.321,0.4,2022,2022,2022
06200520004NB,0.4,0.46,2022,2022,2022
3140070000000,0,0.38,1990,1990,1990
3140070000000,0.387,1.47,1990,1990,1990
4130054000000,2.48,2.5,1961,1961,1961
4130054000000,2.5,2.6,1961,1961,1961
4130054000000,2.6,2.7,1961,1961,1961
4130054000000,2.7,2.8,1961,1961,1961
4130054000000,2.8,2.9,1961,1961,1961
4130054000000,2.9,3,1961,1961,1961
4130054000000,3,3.1,1961,1961,1961
4130054000000,3.1,3.2,1961,1961,1961
4130054000000,3.2,3.3,1961,1961,1961
4130054000000,3.3,3.4,1961,1961,1961
4130054000000,3.4,3.5,1961,1961,1961
4130054000000,3.5,3.6,1961,1961,1961
4130054000000,3.6,3.7,1961,1961,1961
4130054000000,3.7,3.8,1961,1961,1961
4130054000000,3.8,3.9,1961,1961,1961
4130054000000,3.9,4,1961,1961,1961
4130054000000,4,4.1,1961,1961,1961
4130054000000,4.1,4.2,1961,1961,1961
4130054000000,4.2,4.3,1961,1961,1961
4130054000000,4.3,4.4,1961,1961,1961
4130054000000,4.4,4.5,1961,1961,1961
4130054000000,4.5,4.6,1961,1961,1961
4130054000000,4.6,4.7,1961,1961,1961
4130054000000,4.7,4.8,1961,1961,1961
4130054000000,4.8,4.86,1961,1961,1961
4130054000000,4.86,4.9,1961,1961,1961
4130054000000,4.9,5,1961,1961,1961
4130054000000,5,5.1,1961,1961,1961
4130054000000,5.1,5.2,1961,1961,1961
4130054000000,5.2,5.3,1961,1961,1961
4130054000000,5.3,5.4,1961,1961,1961
4130054000000,5.4,5.5,1961,1961,1961
4130054000000,5.5,5.6,1961,1961,1961
4130054000000,5.6,5.7,1961,1961,1961
4130054000000,5.7,5.72,1961,1961,1961
4130054000000,6.35,6.4,1961,1961,1961
4130054000000,6.4,6.5,1961,1961,1961
4130054000000,6.5,6.54,1961,1961,1961
4130054000000,6.54,6.6,1961,1961,1961
4130054000000,6.6,6.7,1961,1961,1961
4130054000000,6.7,6.8,1961,1961,1961
4130054000000,6.8,6.9,1961,1961,1961
4130054000000,6.9,7,1961,1961,1961
4130054000000,7,7.1,1961,1961,1961
4130054000000,7.1,7.2,1961,1961,1961
4130054000000,7.2,7.3,1961,1961,1961
4130054000000,7.3,7.4,1961,1961,1961
4130054000000,7.4,7.41,1961,1961,1961
4130054000000,7.41,7.5,1961,1961,1961
4130054000000,7.5,7.6,1961,1961,1961
4130054000000,7.6,7.7,1961,1961,1961
4130054000000,7.7,7.8,1961,1961,1961
4130054000000,7.8,7.9,1961,1961,1961
4130054000000,7.9,8,1961,1961,1961
4130054000000,8,8.1,1961,1961,1961
4130054000000,8.1,8.2,1961,1961,1961
4130054000000,8.2,8.3,1961,1961,1961
4130054000000,8.3,8.4,1961,1961,1961
4130054000000,8.4,8.5,1961,1961,1961
4130054000000,8.5,8.6,1961,1961,1961
4130054000000,8.6,8.7,1961,1961,1961
4130054000000,8.7,8.8,1961,1961,1961
4130054000000,8.8,8.84,1961,1961,1961
4130054000000,10.14,10.2,1961,1961,1961
4130054000000,10.2,10.3,1961,1961,1961
4130054000000,10.3,10.33,1961,1961,1961
0340005000000,15.1,17.57,2011,2011,2011
4530107000000,0.29,0.76,,1976,1976
21200330000EB,16,16.1,,1973,1973
21200330000EB,16.1,16.2,,1973,1973
21200330000EB,16.2,16.23,,1973,1973
21200330000EB,17.59,17.6,,1973,1973
21200330000EB,17.6,17.7,,1973,1973
21200330000EB,17.7,17.8,,1973,1973
21200330000EB,17.8,17.9,,1973,1973
21200330000EB,17.9,17.967,,1973,1973
21200330000EB,19.84,19.9,,1973,1973
21200330000EB,19.9,20,,1973,1973
21200330000EB,20,20.1,,1973,1973
21200330000EB,20.1,20.19,,1973,1973
21200330000EB,20.19,20.2,,1973,1973
21200330000EB,20.2,20.3,,1973,1973
21200330000EB,20.3,20.4,,1973,1973
21200330000EB,20.4,20.5,,1973,1973
21200330000EB,20.5,20.6,,1973,1973
21200330000EB,20.6,20.7,,1973,1973
21200330000EB,20.7,20.8,,1973,1973
21200330000EB,20.8,20.9,,1973,1973
21200330000EB,20.9,21,,1973,1973
21200330000EB,21,21.03,,1973,1973
21200330000EB,21.25,21.3,,1973,1973
21200330000EB,21.3,21.4,,1973,1973
21200330000EB,21.4,21.5,,1973,1973
21200330000EB,21.5,21.6,,1973,1973
21200330000EB,21.6,21.7,,1973,1973
21200330000EB,21.7,21.8,,1973,1973
21200330000EB,21.8,21.9,,1973,1973
21200330000EB,21.9,22,,1973,1973
21200330000EB,22,22.1,,1973,1973
21200330000EB,22.1,22.2,,1973,1973
21200330000EB,22.2,22.25,,1973,1973
21200330000EB,22.25,22.3,,1973,1973
21200330000EB,22.3,22.4,,1973,1973
21200330000EB,22.4,22.5,,1973,1973
21200330000EB,22.5,22.6,,1973,1973
21200330000EB,22.6,22.7,,1973,1973
21200330000EB,22.7,22.8,,1973,1973
21200330000EB,22.8,22.84,,1973,1973
1040008000000,1.3,2,2014,1933,1933
1040008000000,2.47,2.82,2014,1933,1933
1040008000000,3.28,6.25,2014,1933,1933
1040018230000,0,0.44,,1997,1997
04200190000NB,26.57,26.6,,1938,1938
04200190000NB,26.6,26.7,,1938,1938
04200190000NB,26.7,26.8,,1938,1938
04200190000NB,26.8,26.9,,1938,1938
04200190000NB,26.9,27,,1938,1938
04200190000NB,27,27.1,,1938,1938
04200190000NB,27.1,27.2,,1938,1938
04200190000NB,27.2,27.3,,1938,1938
04200190000NB,27.3,27.4,,1938,1938
04200190000NB,27.4,27.5,,1938,1938
04200190000NB,27.5,27.56,,1938,1938
04200190000NB,27.56,27.6,,1938,1938
04200190000NB,27.6,27.64,,1938,1938
5040060070000,0.24,0.87,2018,2018,2018
5040060070000,0.87,1.44,2018,2018,2018
1740011000000,4.24,4.7,1980,1980,1980
1740011000000,4.7,5.24,1980,1980,1980
2330017000000,0.32,1.074,2007,2007,2007
2330017000000,1.074,1.1,2007,2007,2007
2330017000000,1.394,2.174,,,2007
2010064005242,52.42,57.47,,2022,
30200520004NB,0.096,0.1,2009,2009,2009
30200520004NB,0.1,0.2,2009,2009,2009
30200520004NB,0.2,0.3,2009,2009,2009
30200520004NB,0.3,0.39,2009,2009,2009
2430083000000,0,0.1,1933,1933,1993
2430083000000,0.1,0.2,1933,1933,1993
2430083000000,0.2,0.3,1933,1933,1993
2430083000000,0.3,0.4,1933,1933,1993
2430083000000,0.4,0.5,1933,1933,1993
2430083000000,0.5,0.6,1933,1933,1993
2430083000000,0.6,0.7,1933,1933,1993
2430083000000,0.7,0.8,1933,1933,1993
2430083000000,0.8,0.9,1933,1933,1993
2430083000000,0.9,1,1933,1933,1993
2430083000000,1,1.1,1933,1933,1993
2430083000000,1.1,1.2,1933,1933,1993
2430083000000,1.2,1.3,1933,1933,1993
2430083000000,1.3,1.4,1933,1933,1993
2430083000000,1.4,1.5,1933,1933,1993
2430083000000,1.5,1.6,1933,1933,1993
2430083000000,1.6,1.7,1933,1933,1993
2430083000000,1.7,1.8,1933,1933,1993
2430083000000,1.8,1.9,1933,1933,1993
2430083000000,1.9,2,1933,1933,1993
2430083000000,2,2.1,1933,1933,1993
2430083000000,2.1,2.2,1933,1933,1993
2430083000000,2.2,2.3,1933,1933,1993
2430083000000,2.3,2.4,1933,1933,1993
2430083000000,2.4,2.5,1933,1933,1993
2430083000000,2.5,2.6,1933,1933,1993
2430083000000,2.6,2.7,1933,1933,1993
2430083000000,2.7,2.8,1933,1933,1993
