RouteID|BMP|EMP|ValueDate|Comments|StateID|BeginDate|ValueNumeric|ValueText|DataItem
28100770000NB|1.5|1.6|1965||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|18.6|18.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|18.7|18.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|18.8|18.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|18.9|19.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.0|19.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.1|19.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.2|19.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.3|19.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.4|19.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.5|19.56|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.56|19.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.6|19.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.7|19.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.8|19.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|19.9|20.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.0|20.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.1|20.156|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.156|20.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.2|20.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.3|20.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.4|20.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.5|20.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.6|20.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.7|20.79|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.79|20.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.8|20.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|20.9|21.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.0|21.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.1|21.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.2|21.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.3|21.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.4|21.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.5|21.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.6|21.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.7|21.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.8|21.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|21.9|22.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.0|22.05|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.05|22.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.1|22.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.2|22.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.3|22.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.4|22.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.5|22.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.6|22.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.7|22.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.8|22.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|22.9|23.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.0|23.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.1|23.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.2|23.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.3|23.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.4|23.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.5|23.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.6|23.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.7|23.76|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.76|23.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.8|23.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|23.9|24.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.0|24.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.1|24.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.2|24.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.3|24.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.4|24.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.5|24.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.6|24.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.7|24.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|24.8|24.86|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|29.19|29.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|29.2|29.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|29.3|29.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|29.4|29.41|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|32.7|32.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|32.8|32.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|32.9|33.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.0|33.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.1|33.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.2|33.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.3|33.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.4|33.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.5|33.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.6|33.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.7|33.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.8|33.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|33.9|34.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.0|34.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.1|34.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.2|34.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.3|34.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.4|34.5|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.5|34.6|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.6|34.7|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.7|34.8|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.8|34.9|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|34.9|35.0|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|35.0|35.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|35.1|35.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|35.2|35.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
2430016000000|35.3|35.38|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.9|20.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.0|20.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.1|20.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.2|20.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.3|20.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.4|20.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.5|20.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.6|20.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.7|20.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.8|20.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|20.9|21.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.0|21.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.1|21.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.2|21.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.3|21.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.4|21.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.5|21.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|21.6|21.61|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|18.64|18.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|18.7|18.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|18.8|18.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|18.9|19.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.0|19.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.1|19.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.2|19.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.3|19.329|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|19.329|19.33|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.18|17.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.2|17.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.3|17.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.4|17.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.5|17.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.6|17.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.7|17.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.8|17.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|17.9|17.95|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.17|2.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.2|2.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.3|2.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.4|2.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.5|2.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.6|2.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.7|2.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.8|2.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.9|3.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.0|3.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.1|3.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.2|3.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.3|3.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.4|3.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.5|3.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.6|3.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.7|3.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.8|3.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|3.9|4.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.0|4.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.1|4.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.2|4.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.3|4.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.4|4.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.5|4.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.6|4.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.7|4.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.8|4.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|4.9|5.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.0|5.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.1|5.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.2|5.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.3|5.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.4|5.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.5|5.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.6|5.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.7|5.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.8|5.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|5.9|6.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|6.0|6.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|6.1|6.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|6.2|6.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|6.3|6.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|6.4|6.47|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.0|0.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.1|0.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.2|0.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.3|0.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.4|0.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.5|0.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.6|0.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.7|0.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.8|0.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|0.9|1.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.0|1.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.1|1.2|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.2|1.3|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.3|1.4|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.4|1.5|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.5|1.6|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.6|1.7|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.7|1.8|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.8|1.9|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|1.9|2.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.0|2.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190000NB|2.1|2.17|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.0|0.1|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.1|0.2|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.2|0.3|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.3|0.4|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.4|0.5|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.5|0.6|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.6|0.7|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.7|0.8|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.8|0.9|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|0.9|1.0|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.0|1.1|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.1|1.2|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.2|1.3|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.3|1.4|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.4|1.5|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.5|1.6|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.6|1.7|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.7|1.8|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.8|1.9|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|1.9|2.0|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.0|2.1|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.1|2.2|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.2|2.3|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.3|2.4|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.4|2.5|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.5|2.6|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.6|2.63|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190014NB|2.63|2.7|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190023EB|0.0|0.033|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190023EB|1.1|1.2|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190023EB|1.2|1.3|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
41200190023EB|1.3|1.36|1922||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130003000000|36.23|36.49|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130003000000|35.98|36.0|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130003000000|36.0|36.1|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130003000000|36.1|36.18|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130003000000|37.1|37.73|1921||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130016000000|15.08|15.1|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130016000000|15.1|15.2|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130016000000|15.2|15.3|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130016000000|15.3|15.4|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.0|0.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.1|0.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.2|0.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.3|0.4|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.4|0.5|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.5|0.6|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.6|0.7|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.7|0.8|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.8|0.9|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|0.9|1.0|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|1.0|1.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|1.1|1.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|1.2|1.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|1.3|1.4|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|4.78|4.8|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|4.8|4.9|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|4.9|5.0|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.0|5.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.1|5.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.2|5.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.3|5.4|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.4|5.5|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.5|5.6|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.6|5.7|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.7|5.8|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.8|5.9|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|5.9|6.0|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.0|6.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.1|6.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.2|6.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.3|6.4|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.4|6.5|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.5|6.6|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.6|6.7|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.7|6.8|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.8|6.9|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|6.9|7.0|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.0|7.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.1|7.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.2|7.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.3|7.4|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.4|7.5|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.5|7.6|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.6|7.65|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.65|7.7|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.7|7.8|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.8|7.9|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|7.9|8.0|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|8.0|8.1|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|8.1|8.2|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|8.2|8.3|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
55200520000EB|8.3|8.34|1931||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
28100770000NB|1.6|1.7|1965||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
28100770000NB|1.7|1.8|1965||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
28100770000NB|1.8|1.9|1965||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
4130016000000|15.4|15.61|1943||54|01/01/2025|||YEAR_LAST_CONSTRUCTION
