RouteID|BMP|EMP|ValueNumeric|Comments|StateID|BeginDate|ValueDate|ValueText|DataItem
28100770000NB|2.8|2.9|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|2.9|3.0|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.0|3.1|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.1|3.2|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.2|3.3|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.3|3.4|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.4|3.5|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.5|3.6|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.6|3.7|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.7|3.8|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.8|3.9|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|3.9|4.0|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.0|4.1|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.1|4.2|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.2|4.3|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.3|4.4|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.4|4.5|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.5|4.6|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.6|4.7|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.7|4.8|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.8|4.9|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|4.9|5.0|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|5.0|5.1|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|5.1|5.12|11.0||54|01/01/2025|||THICKNESS_RIGID
28100770000NB|8.3|8.98|11.0||54|01/01/2025|||THICKNESS_RIGID
4130307000000|7.42|8.45|11.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.029|0.1|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.1|0.2|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.2|0.3|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.3|0.4|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.4|0.5|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.5|0.6|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.6|0.7|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.7|0.8|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.8|0.9|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|0.9|1.0|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|1.0|1.06|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|2.9|3.0|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|3.0|3.09|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.29|4.3|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.3|4.4|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.4|4.5|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.5|4.6|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.6|4.7|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.7|4.8|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.8|4.9|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|4.9|5.0|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|5.0|5.1|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|5.1|5.2|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|5.2|5.3|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|5.3|5.38|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.48|13.5|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.5|13.6|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.6|13.7|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.7|13.8|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.8|13.9|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|13.9|14.0|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.0|14.1|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.1|14.2|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.2|14.3|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.3|14.4|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.4|14.5|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.5|14.6|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.6|14.7|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.7|14.72|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.72|14.8|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.8|14.9|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|14.9|15.0|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|15.0|15.1|9.0||54|01/01/2025|||THICKNESS_RIGID
28204600000EB|15.1|15.15|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|97.22|98.17|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|99.12|100.07|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|100.07|100.28|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|100.884|101.0|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|101.0|101.08|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|101.65|102.16|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|103.69|104.81|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|104.81|105.002|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|106.17|107.6|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|107.6|110.13|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|110.13|110.78|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|110.78|111.16|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|111.16|112.52|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|112.52|113.47|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|113.47|114.59|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|114.59|116.05|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|116.05|116.66|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|116.66|117.2|9.0||54|01/01/2025|||THICKNESS_RIGID
20100770000NB|117.2|117.5|9.0||54|01/01/2025|||THICKNESS_RIGID
2030214000000|8.0|8.12|9.0||54|01/01/2025|||THICKNESS_RIGID
20100640006EB|0.0|0.2|9.0||54|01/01/2025|||THICKNESS_RIGID
20100640006EB|0.2|0.3|9.0||54|01/01/2025|||THICKNESS_RIGID
27200350000NB|9.534|9.644|11.0||54|01/01/2025|||THICKNESS_RIGID
27200350000NB|9.644|10.26|11.0||54|01/01/2025|||THICKNESS_RIGID
27200350000NB|11.422|11.532|11.0||54|01/01/2025|||THICKNESS_RIGID
27200350000NB|11.532|11.76|11.0||54|01/01/2025|||THICKNESS_RIGID
2040025470000|0.1|0.36|1.0||54|01/01/2025|||THICKNESS_RIGID
2040025470000|0.36|0.57|1.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|67.21|74.17|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|74.36|75.0|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|77.51|77.83|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|83.45|84.42|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|86.68|88.52|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|88.52|89.18|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|89.18|89.5|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|93.31|93.93|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|93.93|94.43|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|94.43|94.69|10.0||54|01/01/2025|||THICKNESS_RIGID
20100770016NB|94.96|95.34|10.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|0.0|0.8|9.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|0.8|0.81|9.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|0.81|0.9|9.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|0.9|1.95|9.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|4.51|5.42|9.0||54|01/01/2025|||THICKNESS_RIGID
20100790000NB|5.42|5.56|9.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|0.0|2.93|9.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|9.44|11.49|9.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|11.49|12.36|9.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|12.36|12.83|9.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|12.83|13.54|10.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|16.97|17.8|10.0||54|01/01/2025|||THICKNESS_RIGID
03201190000NB|17.8|17.83|10.0||54|01/01/2025|||THICKNESS_RIGID
07200330000EB|3.68|5.03|5.0||54|01/01/2025|||THICKNESS_RIGID
07200330000EB|6.62|8.3|5.0||54|01/01/2025|||THICKNESS_RIGID
0240005000000|5.9|7.94|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.0|0.059|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.059|0.1|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.1|0.2|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.2|0.3|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.3|0.4|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.4|0.5|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.5|0.6|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.6|0.7|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.7|0.8|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.8|0.9|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|0.9|1.0|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|1.0|1.1|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|1.1|1.2|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|1.2|1.3|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|1.3|1.4|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|1.4|1.45|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|4.97|5.0|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.0|5.1|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.1|5.2|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.2|5.3|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.3|5.4|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.4|5.5|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.5|5.6|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.6|5.7|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.7|5.8|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.8|5.9|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|5.9|6.0|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|6.0|6.1|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|6.1|6.2|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|6.2|6.3|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|6.3|6.35|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|6.52|8.03|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|8.03|9.12|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|10.91|11.0|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|11.0|11.1|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|11.1|11.2|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|11.2|11.3|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|11.3|11.4|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|11.4|11.418|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.435|14.5|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.5|14.6|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.6|14.7|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.7|14.8|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.8|14.9|10.0||54|01/01/2025|||THICKNESS_RIGID
1930009000000|14.9|14.96|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.0|0.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.1|0.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.2|0.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.3|0.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.4|0.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.5|0.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.6|0.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.7|0.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.8|0.9|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|0.9|1.0|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.0|1.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.1|1.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.2|1.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.3|1.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.4|1.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.5|1.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.6|1.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.7|1.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.8|1.9|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|1.9|2.0|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.0|2.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.1|2.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.2|2.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.3|2.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.4|2.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.5|2.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.6|2.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.7|2.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.8|2.9|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|2.9|3.0|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.0|3.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.1|3.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.2|3.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.3|3.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.4|3.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.5|3.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.6|3.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.7|3.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.8|3.9|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|3.9|4.0|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.0|4.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.1|4.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.2|4.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.3|4.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.4|4.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.5|4.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.6|4.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.7|4.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.8|4.9|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|4.9|5.0|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.0|5.1|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.1|5.2|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.2|5.3|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.3|5.4|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.4|5.5|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.5|5.6|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.6|5.7|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.7|5.8|10.0||54|01/01/2025|||THICKNESS_RIGID
12200480000EB|5.8|5.82|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.13|9.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.2|9.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.3|9.38|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.38|9.4|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.4|9.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|9.5|9.55|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.41|10.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.5|10.6|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.6|10.7|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.7|10.8|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.8|10.9|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|10.9|11.0|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.0|11.1|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.1|11.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.2|11.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.3|11.4|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.4|11.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.5|11.6|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.6|11.7|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.7|11.8|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.8|11.86|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|11.9|12.0|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.0|12.047|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.047|12.1|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.1|12.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.2|12.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.3|12.4|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.4|12.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.5|12.6|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.6|12.7|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.7|12.711|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.88|12.9|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|12.9|13.0|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.0|13.1|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.1|13.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.2|13.26|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.26|13.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.3|13.4|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.4|13.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.5|13.6|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.6|13.7|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.7|13.8|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|13.8|13.82|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|14.66|14.7|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|14.7|14.8|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|14.8|14.86|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|14.86|14.9|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|14.9|15.0|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|15.0|15.1|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|15.1|15.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|15.2|15.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400000NB|15.3|15.31|10.0||54|01/01/2025|||THICKNESS_RIGID
1930051000000|8.66|8.78|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.0|0.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.1|0.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.2|0.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.3|0.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.4|0.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.5|0.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.6|0.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.7|0.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.8|0.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|0.9|1.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|1.0|1.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|1.1|1.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|1.2|1.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|1.3|1.39|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|11.63|11.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|11.7|11.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|11.8|11.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|11.9|12.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.0|12.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.1|12.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.2|12.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.3|12.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.4|12.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.5|12.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.6|12.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.7|12.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.8|12.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|12.9|13.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.0|13.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.1|13.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.2|13.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.3|13.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.4|13.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.5|13.54|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.54|13.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.6|13.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.7|13.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.8|13.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|13.9|14.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.0|14.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.1|14.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.2|14.26|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.26|14.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.3|14.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.4|14.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.5|14.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.6|14.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.7|14.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.8|14.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|14.9|15.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.0|15.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.1|15.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.2|15.22|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.22|15.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.3|15.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.4|15.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.5|15.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.6|15.62|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.62|15.7|10.0||54|01/01/2025|||THICKNESS_RIGID
