,RouteId,BeginPoint,EndPoint,SurfaceTypeVn,FacilityTypeVn,FsystemVn,NhsVn,DirThroughLanesVn,IriVn,PsrVn,SampleId
1141,4030817000000,6.3642,6.5639,,2,5,,,,,408170000206
1142,4030817000000,6.806,6.9613,,2,5,,,,,408170000206
1143,4030817000000,8.4415,8.656,,2,5,,,,,408170000206
1144,4030817000000,9.3748,9.4913,,2,5,,,,,408170000881
1145,4030817000000,10.2235,10.3579,,2,5,,,,,408170000881
1146,4030817000000,8.656,8.81,,2,5,,,,,408170000206
1147,4040012000000,10.5009,10.77,,2,5,,,,,400120000819
1148,4040012000000,8.8134,8.9096,,2,5,,,,,400120000819
1149,4040012000000,8.9096,9.09,,2,5,,,,,400120000819
1150,4030817000000,6.1683,6.2902,,2,5,,,,,408170000206
1151,4030817000000,6.6497,6.806,,2,5,,,,,408170000206
1152,4030817000000,9.9731,10.058,,2,5,,,,,408170000881
1153,4030817000000,10.058,10.1479,,2,5,,,,,408170000881
1154,4030817000000,10.1479,10.2235,,2,5,,,,,408170000881
1155,4040012000000,8.4598,8.5,,2,5,,,,,400120000819
1156,4030817000000,6.2902,6.355,,2,5,,,,,408170000206
1157,4030817000000,6.5639,6.6497,,2,5,,,,,408170000206
1158,4030817000000,9.8783,9.9275,,2,5,,,,,408170000881
1159,4030817000000,9.9275,9.9731,,2,5,,,,,408170000881
1160,4030817000000,10.3629,10.3935,,2,5,,,,,408170000881
1161,4030817000000,10.3935,10.4688,,2,5,,,,,408170000881
1162,4030817000000,10.5253,10.5624,,2,5,,,,,408170000881
1163,4030817000000,10.5624,10.62,,2,5,,,,,408170000881
1164,4030817000000,10.4688,10.5,,2,5,,,,,408170000881
1165,4030817000000,10.5,10.5253,,2,5,,,,,408170000881
1166,4030817000000,6.355,6.3642,,2,5,,,,,408170000206
1167,4030034000000,19.859,19.87,,2,5,,,,,400340001841
1168,4030817000000,10.3579,10.3629,,2,5,,,,,408170000881
1169,1840021000000,0.0,0.3,,2,5,,,,,180210000000
1170,2030622000000,16.6752,16.81,,2,4,,,,,206220001394
1171,2030622000000,16.4795,16.656,,2,4,,,,,206220001394
1172,2030622000000,16.39,16.4254,,2,4,,,,,206220001394
1173,2030622000000,16.4254,16.4795,,2,4,,,,,206220001394
1174,2030622000000,16.3281,16.39,,2,4,,,,,206220001394
1175,1840021000000,0.3,0.348,,2,5,,,,,180210000000
1176,2030622000000,16.656,16.6752,,2,4,,,,,206220001394
1177,2030622000000,16.831,16.851,,2,4,,,,,206220001394
1178,1840021000000,0.348,0.36,,2,5,,,,,180210000000
1179,2030622000000,16.81,16.831,,2,4,,,,,206220001394
1180,2030622000000,16.851,16.86,,2,4,,,,,206220001394
1181,2740035110000,0.0,0.07,,2,5,,,,,270351100000
1182,2740035110000,0.07,0.13,,2,5,,,,,270351100000
1183,2730062000000,19.7973,19.8692,,2,4,,,,,270620001972
1184,2740035110000,0.187,0.2462,,2,5,,,,,270351100000
1185,2740035110000,0.2462,0.37,,2,5,,,,,270351100000
1186,2730002000000,20.442,20.54,,2,3,1.0,,,,
1187,2730062000000,19.72,19.7973,,2,4,,,,,270620001972
1188,2730062000000,19.8692,19.9404,,2,4,,,,,270620001972
1189,2740035110000,0.13,0.187,,2,5,,,,,270351100000
1190,2730002000000,20.42,20.442,,2,3,1.0,,,,
1191,2730002000000,20.42,20.42,,2,3,1.0,,,,
1192,2730062000000,21.8087,21.94,,2,4,,,,,270620002055
1193,2730062000000,20.3313,20.5215,,2,4,,,,,270620002033
1194,2776503001900,0.0,0.1644,,2,5,,,,,270650300000
1195,2730062000000,20.574,20.8441,,2,4,,,,,270620002055
1196,2730062000000,21.22,21.3401,,2,4,,,,,270620002055
1197,2730062000000,19.9404,20.011,,2,4,,,,,270620001972
1198,2776503001900,0.1644,0.23,,2,5,,,,,270650300000
1199,2730062000000,20.9531,21.0422,,2,4,,,,,270620002055
1200,2730062000000,21.477,21.5712,,2,4,,,,,270620002055
1201,2730062000000,20.083,20.1573,,2,4,,,,,270620001972
1202,2730062000000,21.0752,21.1429,,2,4,,,,,270620002055
1203,2730062000000,20.231,20.3137,,2,4,,,,,270620001972
1204,2730062000000,21.6048,21.663,,2,4,,,,,270620002055
1205,2730062000000,21.6836,21.7732,,2,4,,,,,270620002055
1206,2776504001900,0.0749,0.14,,2,5,,,,,270650400000
1207,2776504001900,0.0064,0.0749,,2,5,,,,,270650400000
1208,2730062000000,20.8848,20.9531,,2,4,,,,,270620002055
1209,2730062000000,20.011,20.083,,2,4,,,,,270620001972
1210,2730062000000,21.3401,21.4234,,2,4,,,,,270620002055
1211,2730062000000,21.1429,21.22,,2,4,,,,,270620002055
1212,2730062000000,20.1573,20.231,,2,4,,,,,270620001972
1213,2730062000000,21.4234,21.4574,,2,4,,,,,270620002055
1214,2730062000000,21.0422,21.0752,,2,4,,,,,270620002055
1215,2730062000000,20.8441,20.8848,,2,4,,,,,270620002055
1216,2730062000000,21.4574,21.477,,2,4,,,,,270620002055
1217,2730062000000,21.5744,21.6048,,2,4,,,,,270620002055
1218,2730062000000,21.663,21.6836,,2,4,,,,,270620002055
1219,2730062000000,21.7732,21.8087,,2,4,,,,,270620002055
1220,2730062000000,20.3137,20.33,,2,4,,,,,270620001972
1221,2730062000000,20.55,20.574,,2,4,,,,,270620002055
1222,2776504001900,0.0,0.0064,,2,5,,,,,270650400000
1223,2730062000000,20.5215,20.53,,2,4,,,,,270620002033
1224,2730062000000,21.5712,21.5744,,2,4,,,,,270620002055
1225,2730062000000,20.33,20.3313,,2,4,,,,,270620002033
1226,2770100001900,5.61,5.7173,,2,5,,,,,270010000561
1227,2774501001900,0.0,0.0795,,2,5,,,,,270450100000
1228,2770100001900,5.7584,5.8011,,2,5,,,,,270010000561
1229,2774501001900,0.0795,0.1237,,2,5,,,,,270450100000
1230,2770100001900,5.7173,5.7584,,2,5,,,,,270010000561
1231,2774502001900,0.0,0.0629,,2,5,,,,,270450200000
1232,2774502001900,0.0844,0.1412,,2,5,,,,,270450200000
1233,2774501001900,0.1237,0.15,,2,5,,,,,270450100000
1234,2774502001900,0.0629,0.0844,,2,5,,,,,270450200000
1235,2774502001900,0.1412,0.1684,,2,5,,,,,270450200000
1236,2770100001900,5.8011,5.81,,2,5,,,,,270010000561
1237,2774502001900,0.1684,0.17,,2,5,,,,,270450200000
1238,2740001040000,1.647,1.65,,2,6,,,,,270010401647
1239,1840021000000,20.2388,20.33,,2,5,,,,,180210001964
1240,1840021000000,20.33,20.5604,,2,5,,,,,180210001964
1241,1840021000000,20.5604,20.9565,,2,5,,,,,180210001964
1242,1840021000000,19.9866,20.23,,2,5,,,,,180210001964
1243,1840021000000,19.64,19.8716,,2,5,,,,,180210001964
1244,1840021000000,19.8716,19.9866,,2,5,,,,,180210001964
1245,1840021000000,20.23,20.2388,,2,5,,,,,180210001964
1246,1840021000000,20.9565,20.96,,2,5,,,,,180210001964
1247,1840021000000,28.7494,29.88,,2,5,,,,,180210002832
1248,18200330000EB,3.3405,3.459,,2,4,,,,,180330000332
1249,1840021000000,28.32,28.43,,2,5,,,,,180210002832
1250,1840021000000,28.43,28.5,,2,5,,,,,180210002832
1251,1840021000000,28.62,28.7111,,2,5,,,,,180210002832
1252,18200330000EB,3.32,3.3405,,2,4,,,,,180330000332
1253,1840021000000,28.5,28.549,,2,5,,,,,180210002832
1254,1840021000000,28.557,28.62,,2,5,,,,,180210002832
1255,1840021000000,28.7111,28.74,,2,5,,,,,180210002832
1256,1840021000000,28.74,28.7494,,2,5,,,,,180210002832
1257,1840021000000,28.549,28.557,,2,5,,,,,180210002832
1258,18200330000EB,3.459,3.46,,2,4,,,,,180330000332
1259,5430068000000,0.046,0.35,,2,5,,,,,54300680000
1260,5430068000000,0.0,0.046,,2,5,,,,,54300680000
1261,5440011000000,7.679,8.3,,2,6,,,,,540110007679
1262,5430892000000,4.2111,4.43,,2,4,,,,,540892000281
1263,5440034000000,0.0,0.4164,,2,5,,,,,540340000000
1264,5440034000000,0.53,0.76,,2,5,,,,,540340000000
1265,5430892000000,4.05,4.2111,,2,4,,,,,540892000281
1266,5430892000000,4.43,4.73,,2,4,,,,,540892000281
1267,5430892000000,2.9501,3.0472,,2,4,,,,,540892000281
1268,5430892000000,3.0472,3.3048,,2,4,,,,,540892000281
1269,5430892000000,3.3048,3.4707,,2,4,,,,,540892000281
1270,5430892000000,7.02,7.298,,2,4,,,,,540892000702
1271,5430892000000,3.9426,4.05,,2,4,,,,,540892000281
1272,5440034000000,0.4164,0.53,,2,5,,,,,540340000000
1273,5430892000000,3.4919,3.64,,2,4,,,,,540892000281
1274,5430892000000,3.6945,3.784,,2,4,,,,,540892000281
1275,5430892000000,3.64,3.68,,2,4,,,,,540892000281
1276,5430892000000,2.8637,2.9501,,2,4,,,,,540892000281
1277,5430892000000,3.8603,3.8939,,2,4,,,,,540892000281
1278,5430892000000,3.8939,3.9426,,2,4,,,,,540892000281
1279,5430892000000,3.784,3.8172,,2,4,,,,,540892000281
1280,5430892000000,3.8172,3.8425,,2,4,,,,,540892000281
1281,5430892000000,3.8425,3.8603,,2,4,,,,,540892000281
1282,5430892000000,3.68,3.6945,,2,4,,,,,540892000281
1283,5430892000000,2.81,2.8637,,2,4,,,,,540892000281
1284,5430892000000,3.4707,3.4919,,2,4,,,,,540892000281
1285,5440034000000,1.45,1.76,,2,5,,,,,540340001450
1286,5430892000000,9.5614,9.8527,,2,4,,,,,548920000855
1287,5430892000000,7.5834,8.06,,2,4,,,,,540892000702
1288,5440030000000,0.2252,0.4205,,2,5,,,,,540300000000
1289,5430892000000,8.18,8.3282,,2,4,,,,,540892000702
1290,5430892000000,8.3282,8.4492,,2,4,,,,,540892000702
1291,5430892000000,8.617,8.7606,,2,4,,,,,548920000855
1292,5440030000000,0.7188,0.8715,,2,5,,,,,540300000000
1293,5440030000000,0.4205,0.5932,,2,5,,,,,540300000000
1294,5430892000000,7.4259,7.5736,,2,4,,,,,540892000702
1295,5440030000000,0.0233,0.2252,,2,5,,,,,540300000000
1296,5430892000000,9.46,9.5614,,2,4,,,,,548920000855
1297,5430892000000,9.2688,9.41,,2,4,,,,,548920000855
1298,5440030000000,0.8715,0.98,,2,5,,,,,540300000000
1299,5430892000000,8.7606,8.9019,,2,4,,,,,548920000855
1300,5440030000000,0.5932,0.7188,,2,5,,,,,540300000000
1301,5430892000000,8.9588,9.1022,,2,4,,,,,548920000855
1302,5430892000000,9.1022,9.2482,,2,4,,,,,548920000855
1303,5430892000000,7.3045,7.4057,,2,4,,,,,540892000702
1304,5475780001900,0.0778,0.12,,2,5,,,,,540578000000
1305,5430892000000,8.4492,8.4995,,2,4,,,,,540892000702
1306,5430892000000,8.4995,8.55,,2,4,,,,,540892000702
1307,5430892000000,8.55,8.617,,2,4,,,,,548920000855
1308,5430892000000,8.9035,8.9588,,2,4,,,,,548920000855
1309,5430892000000,8.1,8.18,,2,4,,,,,540892000702
1310,5430892000000,9.41,9.46,,2,4,,,,,548920000855
1311,5430892000000,9.8527,9.8764,,2,4,,,,,548920000855
1312,5440030000000,0.0,0.0233,,2,5,,,,,540300000000
1313,5430892000000,8.06,8.1,,2,4,,,,,540892000702
1314,5430892000000,9.8764,9.9,,2,4,,,,,548920000855
1315,5475780001900,0.0,0.05,,2,5,,,,,540578000000
1316,5475780001900,0.05,0.0778,,2,5,,,,,540578000000
1317,5430892000000,7.4117,7.4259,,2,4,,,,,540892000702
1318,5430892000000,9.2482,9.2688,,2,4,,,,,548920000855
1319,5430892000000,7.4057,7.4117,,2,4,,,,,540892000702
1320,5430892000000,7.298,7.3045,,2,4,,,,,540892000702
1321,5430892000000,7.5736,7.5834,,2,4,,,,,540892000702
1322,5430892000000,8.9019,8.9035,,2,4,,,,,548920000855
1323,2870507001900,1.2814,1.54,,2,4,,,,,280050700066
1324,2870515001900,0.0,0.2032,,2,4,,,,,280051500000
1325,2840011000000,0.2154,0.58,,2,5,,,,,280110000008
1326,2840052200000,0.001,0.2836,,2,5,,,,,280052200001
1327,2840021010000,0.0,0.3818,,2,4,,,,,280210100000
1328,2870507001900,0.8884,1.0327,,2,4,,,,,280050700066
1329,2840052200000,0.4348,0.5614,,2,5,,,,,280052200001
1330,2870507001900,1.1034,1.2814,,2,4,,,,,280050700066
1331,2840052200000,0.7127,0.82,,2,5,,,,,280052200001
1332,2840021010000,0.3818,0.5479,,2,4,,,,,280210100000
1333,2840021010000,0.5479,0.7536,,2,4,,,,,280210100000
1334,2870507001900,0.4506,0.6042,,2,5,,,,,280050700000
1335,2870514001900,0.0349,0.187,,2,5,,,,,280051400000
1336,2870514001900,0.187,0.3599,,2,5,,,,,280051400000
1337,2870514001900,0.3599,0.5328,,2,5,,,,,280051400000
1338,2870507001900,0.3301,0.4506,,2,5,,,,,280050700000
1339,2870507001900,1.0327,1.1034,,2,4,,,,,280050700066
1340,2870515001900,0.2032,0.2995,,2,4,,,,,280051500000
1341,2840052200000,0.6172,0.7127,,2,5,,,,,280052200001
1342,2870507001900,0.2235,0.3255,,2,5,,,,,280050700000
1343,2870507001900,0.7136,0.7782,,2,4,,,,,280050700066
1344,2870507001900,0.7782,0.8884,,2,4,,,,,280050700066
1345,2840052200000,0.3596,0.4348,,2,5,,,,,280052200001
1346,2840021010000,0.7536,0.89,,2,4,,,,,280210100000
1347,2840052200000,0.5614,0.6172,,2,5,,,,,280052200001
1348,2870507001900,0.169,0.2235,,2,5,,,,,280050700000
1349,2840011000000,0.1398,0.2154,,2,5,,,,,280110000008
1350,2840052200000,0.2836,0.3596,,2,5,,,,,280052200001
1351,2870507001900,0.66,0.7136,,2,4,,,,,280050700066
1352,2870507001900,0.6042,0.655,,2,5,,,,,280050700000
1353,2870514001900,0.5328,0.6,,2,5,,,,,280051400000
1354,2840011000000,0.1208,0.1398,,2,5,,,,,280110000008
1355,2870507001900,0.0691,0.1005,,2,5,,,,,280050700000
1356,2870507001900,0.1005,0.1343,,2,5,,,,,280050700000
1357,2870507001900,0.1343,0.169,,2,5,,,,,280050700000
1358,2870514001900,0.0,0.0349,,2,5,,,,,280051400000
1359,2870507001900,0.0,0.0359,,2,5,,,,,280050700000
1360,2870507001900,0.0359,0.0691,,2,5,,,,,280050700000
1361,2840011000000,0.08,0.1208,,2,5,,,,,280110000008
1362,2870515001900,0.2995,0.3098,,2,4,,,,,280051500000
1363,2870507001900,0.6556,0.66,,2,5,,,,,280050700000
1364,2870507001900,0.3255,0.3301,,2,5,,,,,280050700000
1365,2870507001900,0.655,0.6556,,2,5,,,,,280050700000
1366,2870516001900,0.1892,0.41,,2,5,,,,,280051600000
1367,2840025000000,0.0,0.13,,2,4,,,,,280250000000
1368,2870515001900,0.436,0.5273,,2,4,,,,,280051500000
1369,2870515001900,0.6136,0.7838,,2,4,,,,,280051500000
1370,2840025000000,0.18,0.34,,2,4,,,,,280250000000
1371,2840025000000,0.34,0.41,,2,4,,,,,280250000000
1372,2870515001900,0.8698,0.95,,2,4,,,,,280051500000
1373,2870515001900,0.3098,0.404,,2,4,,,,,280051500000
1374,2870517001900,0.215,0.3261,,2,5,,,,,280051700190
1375,2870516001900,0.0819,0.1811,,2,5,,,,,280051600000
1376,2870514001900,0.6,0.6996,,2,5,,,,,280051400060
1377,2870515001900,0.7838,0.832,,2,4,,,,,280051500000
1378,2870515001900,0.832,0.8698,,2,4,,,,,280051500000
1379,2870516001900,0.0,0.0819,,2,5,,,,,280051600000
1380,2870515001900,0.5273,0.5895,,2,4,,,,,280051500000
1381,2870514001900,0.6996,0.7766,,2,5,,,,,280051400060
1382,2840025000000,0.13,0.18,,2,4,,,,,280250000000
1383,2870515001900,0.404,0.436,,2,4,,,,,280051500000
1384,2870517001900,0.3261,0.3589,,2,5,,,,,280051700190
1385,2870515001900,0.5895,0.6136,,2,4,,,,,280051500000
1386,2870517001900,0.3589,0.38,,2,5,,,,,280051700190
1387,2870517001900,0.19,0.215,,2,5,,,,,280051700190
1388,2870516001900,0.1811,0.1892,,2,5,,,,,280051600000
1389,2870502001900,0.0,0.4198,,2,4,,,,,280050200000
1390,2870504001900,0.0,0.132,,2,4,,,,,280050400000
1391,2870514001900,0.7766,1.1771,,2,5,,,,,280051400060
1392,2870502001900,0.72,0.7761,,2,4,,,,,280050200000
1393,2870514001900,1.1771,1.2739,,2,5,,,,,280051400060
1394,2870513001900,0.0,0.1315,,2,5,,,,,280051300000
1395,2870504001900,0.132,0.2458,,2,4,,,,,280050400000
1396,2870514001900,1.2739,1.3934,,2,5,,,,,280051400060
1397,2870504001900,0.2458,0.3687,,2,4,,,,,280050400000
1398,2870502001900,0.6145,0.6771,,2,4,,,,,280050200000
1399,2870502001900,1.5416,1.5958,,2,4,,,,,280050200136
1400,2870502001900,1.2325,1.303,,2,4,,,,,280502M0101
1401,2870513001900,0.1315,0.2243,,2,5,,,,,280051300000
1402,2870513001900,0.2243,0.37,,2,5,,,,,280051300000
1403,2870502001900,1.01,1.1398,,2,4,,,,,280502M0101
1404,2870502001900,1.36,1.5416,,2,4,,,,,280050200136
1405,2870502001900,1.6,1.703,,2,4,,,,,280050200160
1406,2870502001900,1.703,1.78,,2,4,,,,,280050200160
1407,2870504001900,0.4013,0.47,,2,4,,,,,280050400000
1408,2870502001900,0.7761,0.8216,,2,4,,,,,280050200000
1409,2870502001900,1.7823,1.8741,,2,4,,,,,280050200178
1410,2870502001900,0.9028,0.9616,,2,4,,,,,280050200000
1411,2870502001900,0.9616,1.0063,,2,4,,,,,280050200000
1412,2870502001900,0.6771,0.72,,2,4,,,,,280050200000
1413,2870502001900,0.8216,0.8776,,2,4,,,,,280050200000
1414,2870502001900,0.4198,0.4919,,2,4,,,,,280050200000
1415,2870514001900,1.4904,1.52,,2,5,,,,,280051400141
1416,2870514001900,1.4348,1.4691,,2,5,,,,,280051400141
1417,2870502001900,0.5259,0.6123,,2,4,,,,,280050200000
1418,2870502001900,1.1559,1.2325,,2,4,,,,,280502M0101
1419,2870504001900,0.369,0.4013,,2,4,,,,,280050400000
1420,2870502001900,1.3107,1.36,,2,4,,,,,280502M0101
1421,2870502001900,0.8776,0.9028,,2,4,,,,,280050200000
1422,2870502001900,0.4969,0.5259,,2,4,,,,,280050200000
1423,2870502001900,1.1398,1.1559,,2,4,,,,,280502M0101
1424,2870514001900,1.3934,1.41,,2,5,,,,,280051400060
1425,2870514001900,1.41,1.4348,,2,5,,,,,280051400141
1426,2870502001900,1.8741,1.91,,2,4,,,,,280050200178
1427,2870514001900,1.4691,1.4904,,2,5,,,,,280051400141
1428,2870502001900,1.303,1.3107,,2,4,,,,,280502M0101
1429,2870502001900,0.4919,0.4969,,2,4,,,,,280050200000
1430,2870502001900,1.0063,1.01,,2,4,,,,,280050200000
1431,2870502001900,1.5958,1.6,,2,4,,,,,280050200136
1432,2870502001900,0.6123,0.6145,,2,4,,,,,280050200000
1433,2870502001900,1.78,1.7823,,2,4,,,,,280050200178
1434,2870504001900,0.3687,0.369,,2,4,,,,,280050400000
1435,5530097000000,21.7916,21.9865,,2,4,,,,,550970002156
1436,5530097000000,21.9865,22.1701,,2,4,,,,,550970002156
1437,5530097000000,21.56,21.6295,,2,4,,,,,550970002156
1438,5530097000000,21.69,21.7916,,2,4,,,,,550970002156
1439,5530097000000,22.1701,22.2199,,2,4,,,,,550970002156
1440,5530097000000,22.2286,22.2586,,2,4,,,,,550970002156
1441,5530097000000,21.6295,21.6714,,2,4,,,,,550970002156
1442,5530097000000,21.6714,21.69,,2,4,,,,,550970002156
1443,5530097000000,22.2199,22.2286,,2,4,,,,,550970002156
1444,5530097000000,22.2586,22.26,,2,4,,,,,550970002156
1445,2840025000000,0.9463,1.53,,2,4,,,,,280250000057
1446,2830020000000,4.23,4.45,,2,4,,,,,280200000423
1447,2830020000000,5.08,5.2,,2,4,,,,,280200000423
1448,2830020000000,4.6507,4.9,,2,4,,,,,280200000423
1449,2840025000000,0.67,0.9463,,2,4,,,,,280250000057
1450,2840025000000,0.41,0.5562,,2,4,,,,,280250000000
1451,2830020000000,4.45,4.6507,,2,4,,,,,280200000423
1452,2830020000000,4.9,5.0537,,2,4,,,,,280200000423
1453,2870504001900,0.499,0.6197,,2,4,,,,,280050400047
1454,2840025000000,0.57,0.67,,2,4,,,,,280250000057
1455,2870504001900,0.6197,0.71,,2,4,,,,,280050400047
1456,2830020000000,5.0537,5.08,,2,4,,,,,280200000423
1457,2870504001900,0.47,0.499,,2,4,,,,,280050400047
1458,2840025000000,0.5562,0.57,,2,4,,,,,280250000000
1459,2840027000000,0.1461,0.8132,,2,4,,,,,280270000000
1460,2840027000000,1.28,1.57,,2,4,,,,,280270000000
1461,2840027000000,1.08,1.25,,2,4,,,,,280270000000
1462,2840027000000,0.8132,1.08,,2,4,,,,,280270000000
1463,2840019290000,2.5509,3.0081,,2,5,,,,,280192900254
1464,2840027000000,0.0,0.1461,,2,4,,,,,280270000000
1465,2840027000000,1.25,1.28,,2,4,,,,,280270000000
1466,2840019290000,2.54,2.5509,,2,5,,,,,280192900254
1467,2840007050000,0.343,1.11,,2,5,,,,,280007050343
1468,2830104000000,1.733,1.93,,2,4,,,,,281040000165
1469,2840016000000,1.77,2.5,,2,4,,,,,280160000170
1470,2840024000000,0.3,0.52,,2,6,,,,,280240000300
1471,2840019290000,3.04,3.32,,2,5,,,,,280192900254
1472,2830020000000,12.05,12.21,,2,4,,,,,280200001205
1473,2830020000000,12.21,12.47,,2,4,,,,,280200001205
1474,2840024000000,0.84,1.03,,2,6,,,,,280240000300
1475,2830020000000,10.32,10.4031,,2,4,,,,,280200001032
1476,2840027000000,2.4056,2.59,,2,4,,,,,280270000212
1477,2840014000000,0.0,0.1597,,2,5,,,,,280140000000
1478,2840016100000,0.08,0.315,,2,5,,,,,280161000000
1479,2830020000000,12.47,12.6447,,2,4,,,,,280200001205
1480,2840016100000,0.4036,0.54,,2,5,,,,,280161000000
1481,2840024000000,0.591,0.7704,,2,6,,,,,280240000300
1482,2840014000000,0.2734,0.5432,,2,5,,,,,280140000000
1483,2830104000000,2.2021,2.3219,,2,4,,,,,281040000165
1484,2840024000000,0.1,0.3,,2,6,,,,,280240000000
1485,2840027000000,2.12,2.4056,,2,4,,,,,280270000212
1486,2840007050000,0.0,0.3,,2,5,,,,,280007050000
1487,2830104000000,1.971,2.1067,,2,4,,,,,281040000165
1488,2840016100000,0.0,0.08,,2,5,,,,,280161000000
1489,2840024000000,0.0,0.1,,2,6,,,,,280240000000
1490,2830020000000,10.8541,10.949,,2,4,,,,,280200001032
1491,2830104000000,2.36,2.4448,,2,4,,,,,281040000165
1492,2840014000000,0.5432,0.63,,2,5,,,,,280140000000
1493,2830020000000,11.1813,11.2662,,2,4,,,,,280200001032
1494,2840024000000,0.7704,0.8246,,2,6,,,,,280240000300
1495,2840014000000,0.1597,0.2734,,2,5,,,,,280140000000
1496,2830020000000,10.769,10.8434,,2,4,,,,,280200001032
1497,2830104000000,2.1312,2.2021,,2,4,,,,,281040000165
1498,2877013001900,0.42,0.499,,2,5,,,,,280701300042
1499,2830020000000,11.3348,11.383,,2,4,,,,,280200001032
1500,2830104000000,2.48,2.593,,2,4,,,,,281040000165
1501,2840016100000,0.6,0.66,,2,5,,,,,280161000000
1502,2840024000000,1.03,1.13,,2,6,,,,,280240000300
1503,2830104000000,2.62,2.65,,2,4,,,,,281040000165
1504,2830020000000,10.7016,10.769,,2,4,,,,,280200001032
1505,2830020000000,11.0621,11.12,,2,4,,,,,280200001032
1506,2830020000000,11.0272,11.0621,,2,4,,,,,280200001032
1507,2830020000000,10.949,11.0024,,2,4,,,,,280200001032
1508,2830020000000,12.647,12.71,,2,4,,,,,280200001205
1509,2830104000000,2.4448,2.48,,2,4,,,,,281040000165
1510,2830104000000,1.6907,1.733,,2,4,,,,,281040000165
1511,2830020000000,11.2759,11.3348,,2,4,,,,,280200001032
1512,2830020000000,11.1346,11.1813,,2,4,,,,,280200001032
1513,2840016010000,0.59,0.6592,,2,5,,,,,280160100590
1514,2840016010000,0.6592,0.7011,,2,5,,,,,280160100590
1515,2840024000000,0.52,0.591,,2,6,,,,,280240000300
1516,2830020000000,10.5067,10.5555,,2,4,,,,,280200001032
1517,2830020000000,10.5842,10.6307,,2,4,,,,,280200001032
1518,2830020000000,10.6307,10.7016,,2,4,,,,,280200001032
1519,2840016100000,0.3333,0.3993,,2,5,,,,,280161000000
1520,2830104000000,2.3219,2.36,,2,4,,,,,281040000165
1521,2877019001900,0.0,0.0472,,2,5,,,,,280701900000
1522,2840016000000,1.7,1.77,,2,4,,,,,280160000170
1523,2830104000000,1.65,1.6907,,2,4,,,,,281040000165
1524,2830020000000,12.71,12.78,,2,4,,,,,280200001205
1525,2830020000000,10.4031,10.468,,2,4,,,,,280200001032
1526,2840016010000,0.7011,0.74,,2,5,,,,,280160100590
1527,2877019001900,0.0891,0.13,,2,5,,,,,280701900000
1528,2840016100000,0.54,0.6,,2,5,,,,,280161000000
1529,2830020000000,11.0024,11.0272,,2,4,,,,,280200001032
1530,2830020000000,10.5555,10.5842,,2,4,,,,,280200001032
1531,2840019290000,3.0081,3.04,,2,5,,,,,280192900254
1532,2830104000000,2.1067,2.1312,,2,4,,,,,281040000165
1533,2840016100000,0.315,0.3333,,2,5,,,,,280161000000
1534,2830020000000,10.47,10.5067,,2,4,,,,,280200001032
1535,2877019001900,0.0472,0.0891,,2,5,,,,,280701900000
1536,2877013001900,0.499,0.52,,2,5,,,,,280701300042
1537,2840007050000,0.3,0.324,,2,5,,,,,280007050000
1538,2840016000000,2.55,2.59,,2,6,,,,,280160002500
1539,2830104000000,1.953,1.971,,2,4,,,,,281040000165
1540,2830104000000,2.599,2.62,,2,4,,,,,281040000165
1541,2830020000000,11.12,11.1346,,2,4,,,,,280200001032
1542,2830020000000,11.2662,11.2759,,2,4,,,,,280200001032
1543,2840024000000,0.8246,0.84,,2,6,,,,,280240000300
1544,2830020000000,10.8434,10.8541,,2,4,,,,,280200001032
1545,2830020000000,11.3909,11.4,,2,4,,,,,280200001032
1546,2830104000000,1.93,1.9478,,2,4,,,,,281040000165
1547,2840016000000,2.536,2.55,,2,6,,,,,280160002500
1548,2840016000000,2.59,2.6,,2,6,,,,,280160002500
1549,2840016000000,2.5,2.518,,2,6,,,,,280160002500
1550,2840016000000,2.52,2.534,,2,6,,,,,280160002500
1551,2830104000000,2.593,2.599,,2,4,,,,,281040000165
1552,2840016100000,0.3993,0.4036,,2,5,,,,,280161000000
1553,2840016000000,2.61,2.614,,2,6,,,,,280160002500
1554,2830020000000,11.383,11.3909,,2,4,,,,,280200001032
1555,2840016000000,2.6,2.607,,2,6,,,,,280160002500
1556,2830020000000,10.468,10.47,,2,4,,,,,280200001032
1557,2830104000000,1.95,1.953,,2,4,,,,,281040000165
1558,2840016000000,2.607,2.61,,2,6,,,,,280160002500
1559,2830020000000,12.6447,12.647,,2,4,,,,,280200001205
1560,2830104000000,1.9478,1.95,,2,4,,,,,281040000165
1561,2840016000000,2.518,2.52,,2,6,,,,,280160002500
1562,2840016000000,2.534,2.536,,2,6,,,,,280160002500
1563,2840016000000,2.5,2.5,,2,6,,,,,280160002500
1564,2840016010000,0.59,0.59,,2,5,,,,,280160100590
1565,2840024000000,1.13,1.47,,2,6,,,,,280240000300
1566,2840007050000,1.111,1.55,,2,5,,,,,280070500111
1567,2840007050000,1.551,1.83,,2,5,,,,,280070500111
1568,2840024000000,1.47,1.59,,2,6,,,,,280240000300
1569,2840024000000,1.86,2.0,,2,6,,,,,280240000300
1570,2840024000000,2.4069,2.5394,,2,6,,,,,280240000300
1571,2840024000000,2.5394,2.7816,,2,6,,,,,280240000300
1572,2840024000000,2.0,2.2867,,2,6,,,,,280240000300
1573,2840024000000,1.59,1.8161,,2,6,,,,,280240000300
