,RouteId,BeginPoint,EndPoint,ShoulderTypeVn,SampleId
0,2440009000000,7.8715,9.2,,240090000787
1,2430016000000,4.47,5.1746,,240160000405
2,2430016000000,0.9065,1.6236,,240160000006
3,2430016000000,5.1746,5.6556,,240160000405
4,2430016000000,4.05,4.47,,240160000405
5,2430016000000,5.9942,6.16,,240160000405
6,2430016000000,5.6556,5.9942,,240160000405
7,2430016000000,0.4329,0.6778,,240160000006
8,2430016000000,0.6778,0.9065,,240160000006
9,2430016000000,1.6236,1.73,,240160000006
10,2430016000000,0.157,0.284,,240160000006
11,2430016000000,0.06,0.1412,,240160000006
12,2430016000000,0.3716,0.4329,,240160000006
13,2430016000000,0.284,0.3535,,240160000006
14,2430016000000,0.3535,0.3716,,240160000006
15,2430016000000,0.147,0.157,,240160000006
16,2430016000000,6.16,6.18,,240160000405
17,2430016000000,0.1412,0.147,,240160000006
18,2440009000000,7.87,7.8715,,240090000787
19,30200520004NB,0.22,0.3051,,30052N000096
20,30200520004NB,0.3051,0.39,,30052N000096
21,30200520004NB,0.17,0.2191,,30052N000096
22,30200520004NB,0.096,0.17,,30052N000096
23,30200520004NB,0.2191,0.22,,30052N000096
24,2430016000000,9.49,10.14,,240160000947
25,2430016000000,13.75,13.9463,,240160001375
26,2430016000000,13.9833,14.0431,,240160001375
27,2430016000000,13.9463,13.9833,,240160001375
28,2430016000000,9.474,9.49,,240160000947
29,2430016000000,14.0431,14.05,,240160001375
30,2430016000000,9.47,9.474,,240160000947
31,3040065050000,5.74,6.1303,,300650500574
32,3040065050000,6.1303,6.2,,300650500574
33,3030065000000,10.6141,10.9014,,300650001003
34,3030065000000,10.3052,10.5351,,300650001003
35,3030065000000,10.0768,10.23,,300650001003
36,3030065000000,10.9014,11.05,,300650001003
37,3030065000000,10.5351,10.6,,300650001003
38,3030065000000,10.23,10.3052,,300650001003
39,3030065000000,10.03,10.0768,,300650001003
40,3030065000000,10.6,10.6141,,300650001003
41,3040065050000,6.2,6.948,,300650500574
42,3040065050000,6.948,7.1034,,300650500574
43,3040065050000,7.109,7.117,,300650500574
44,3040065050000,7.1034,7.109,,300650500574
45,3040065050000,7.117,7.12,,300650500574
46,2340005000000,1.64,1.736,,230050000045
47,2330044000000,16.16,16.46,,230440001602
48,2330044000000,16.46,16.62,,230440001602
49,2340005000000,0.57,0.71,,230050000045
50,2340005000000,1.3748,1.53,,230050000045
51,2340005000000,1.9473,2.17,,230050000045
52,2330044000000,16.6642,16.9,,230440001602
53,2340005000000,1.2,1.3519,,230050000045
54,2340005000000,2.4084,2.57,,230050000045
55,2340005000000,0.92,1.08,,230050000045
56,2340005000000,2.2312,2.32,,230050000045
57,2340005000000,0.45,0.55,,230050000045
58,2340005000000,0.71,0.86,,230050000045
59,2340005000000,2.17,2.224,,230050000045
60,2340005000000,2.6442,2.75,,230050000045
61,2340005000000,1.805,1.8696,,230050000045
62,2340005000000,2.32,2.4084,,230050000045
63,2340005000000,1.08,1.129,,230050000045
64,2330044000000,16.9,16.997,,230440001602
65,2330044000000,17.0254,17.07,,230440001602
66,2340005000000,1.59,1.62,,230050000045
67,2340005000000,1.56,1.59,,230050000045
68,2340005000000,1.16,1.2,,230050000045
69,2340005000000,0.86,0.91,,230050000045
70,2340005000000,1.5347,1.56,,230050000045
71,2340005000000,1.8696,1.9473,,230050000045
72,2330044000000,16.62,16.6642,,230440001602
73,2340005000000,2.5832,2.6442,,230050000045
74,2340005000000,2.75,2.789,,230050000045
75,2340005000000,1.736,1.77,,230050000045
76,2340005000000,1.77,1.79,,230050000045
77,2340005000000,1.13,1.16,,230050000045
78,2340005000000,0.55,0.57,,230050000045
79,2330044000000,16.997,17.017,,230440001602
80,2340005000000,1.62,1.64,,230050000045
81,2340005000000,1.3589,1.3748,,230050000045
82,2340005000000,1.79,1.805,,230050000045
83,2340005000000,2.224,2.2312,,230050000045
84,2340005000000,2.57,2.58,,230050000045
85,2340005000000,0.91,0.92,,230050000045
86,2340005000000,1.53,1.5347,,230050000045
87,2340005000000,1.3519,1.3589,,230050000045
88,2330044000000,17.017,17.0254,,230440001602
89,2340005000000,2.58,2.5832,,230050000045
90,2340005000000,1.129,1.13,,230050000045
91,2330017000000,0.6002,1.1,,230170000032
92,2340110580000,0.0214,0.2456,,231105800000
93,2340110580000,0.4573,0.5992,,231105800044
94,2330017000000,0.328,0.6002,,230170000032
95,2340110580000,0.8872,0.9714,,231105800044
96,2340110580000,0.66,0.7808,,231105800044
97,2340110580000,0.2456,0.3448,,231105800000
98,2340110580000,0.3448,0.44,,231105800000
99,2330044000000,16.02,16.16,,230440001602
100,2340110580000,0.8327,0.8872,,231105800044
101,2340110580000,0.5992,0.6574,,231105800044
102,2340110580000,0.7808,0.8244,,231105800044
103,2340110580000,0.0,0.0214,,231105800000
104,2340110580000,0.44,0.4573,,231105800044
105,2340110580000,0.9714,0.98,,231105800044
106,2340110580000,0.8244,0.8327,,231105800044
107,2330017000000,0.32,0.328,,230170000032
108,2340110580000,0.6574,0.66,,231105800044
109,2340119900000,0.0991,0.36,,231199000000
110,2340119900000,0.0,0.0991,,231199000000
111,2340119900000,0.3991,0.5,,231199000000
112,2340119900000,0.36,0.3991,,231199000000
113,2330010000000,27.1812,27.4442,,230100002714
114,2330010000000,27.95,28.15,,230100002714
115,2330010000000,28.15,28.3215,,230100002714
116,2330010000000,28.3215,28.6,,230100002714
117,2330010000000,27.4442,27.6103,,230100002714
118,2330010000000,27.8311,27.95,,230100002714
119,2330010000000,27.7486,27.8,,230100002714
120,2330010000000,27.6103,27.6737,,230100002714
121,2330010000000,27.6737,27.7486,,230100002714
122,2330010000000,27.8,27.8311,,230100002714
123,2330010000000,27.14,27.16,,230100002714
124,2330010000000,27.16,27.1693,,230100002714
125,2330010000000,27.1693,27.1812,,230100002714
126,0330085000000,10.814,11.3338,,030850001067
127,0330085000000,11.3338,11.7953,,030850001067
128,0330085000000,10.67,10.814,,030850001067
129,0330085000000,12.24,12.6447,,030850001067
130,0330085000000,12.8802,13.0709,,030850001067
131,0330085000000,12.7265,12.82,,030850001067
132,0330085000000,12.1759,12.24,,030850001067
133,0330085000000,12.6447,12.7265,,030850001067
134,0330085000000,12.82,12.8802,,030850001067
135,0330085000000,13.0709,13.13,,030850001067
136,0330085000000,11.7953,12.1759,,030850001067
137,5030152000000,29.86,29.866,,501520002986
138,5030152000000,30.3731,30.39,,501520002986
139,5030152000000,29.86,29.86,,501520002986
140,5040012000000,3.7197,4.2822,,500120003176
141,5040012000000,3.176,3.5162,,500120003176
142,5040012000000,3.5162,3.7197,,500120003176
143,5030152000000,29.866,30.1073,,501520002986
144,5030152000000,30.143,30.2453,,501520002986
145,5030152000000,30.2453,30.3731,,501520002986
146,5030152000000,30.1154,30.143,,501520002986
147,5030152000000,30.1073,30.1154,,501520002986
148,5040060070000,1.1477,1.44,,500600700087
149,5040007000000,17.84,18.01,,500070001784
150,5040060070000,0.24,0.67,,500600700024
151,5040008000000,0.0,0.2036,,500080000000
152,5040008000000,0.2036,0.45,,500080000000
153,5040060070000,0.87,1.1477,,500600700087
154,5040060070000,0.7285,0.85,,500600700024
155,5040001000000,2.2191,2.29,,500010000216
156,5040003000000,3.94,4.06,,500030000394
157,5073253001900,0.1948,0.2394,,500325300130
158,5040003000000,3.7835,3.85,,500030000375
159,5073253001900,0.1534,0.1948,,500325300130
160,5073253001900,0.0133,0.087,,500325300000
161,5040060070000,0.69,0.7285,,500600700024
162,5073253001900,0.2394,0.26,,500325300130
163,5040001000000,2.16,2.2191,,500010000216
164,5073253001900,0.087,0.13,,500325300000
165,5073253001900,0.13,0.1534,,500325300130
166,5040003000000,3.75,3.77,,500030000375
167,5040003000000,3.77,3.7835,,500030000375
168,5040060070000,0.67,0.69,,500600700024
169,5040060070000,0.85,0.87,,500600700024
170,5073253001900,0.0,0.0133,,500325300000
171,5040007000000,17.84,17.84,,500070001784
172,5040060040000,1.24,2.33,,500600400124
173,5030152000000,43.1158,43.79,,501520004040
174,5040009000000,2.7331,3.49,,500090000192
175,5040009000000,1.92,2.6625,,500090000192
176,5040009000000,0.65,1.92,,500090000650
177,5030152000000,42.71,43.1158,,501520004040
178,5040007000000,18.2793,18.65,,500070001784
179,5030152000000,41.84,42.3336,,501520004040
180,5030152000000,41.065,41.49,,501520004040
181,5030152000000,44.17,44.5228,,501520004398
182,5040060050000,0.0,0.18,,500600500000
183,0673272001900,0.7542,0.8698,,060327200035
184,5040007000000,18.01,18.21,,500070001784
185,5030152000000,41.65,41.83,,501520004040
186,0640060700000,0.3424,0.4982,,060607000018
187,5030152000000,40.77,40.9423,,501520004040
188,5030152000000,42.5098,42.71,,501520004040
189,5040007000000,19.4162,19.62,,500070001935
190,5040012000000,4.2822,4.447,,500120003176
191,5040007000000,18.7641,18.8609,,500070001784
192,5030152000000,43.79,43.98,,501520004040
193,5030152000000,43.98,44.17,,501520004398
194,0640060700000,0.0,0.18,,060607000000
195,0640052030000,0.0,0.22,,060520300000
196,0630152000000,0.78,0.99,,061520000076
197,5030152000000,40.409,40.6,,501520004040
198,0673272001900,0.4292,0.708,,060327200035
199,5030152000000,40.63,40.7111,,501520004040
200,0640060700000,0.2782,0.3424,,060607000018
201,5040007000000,18.21,18.2793,,500070001784
202,5040009000000,2.6625,2.7331,,500090000192
203,5030152000000,40.9423,41.065,,501520004040
204,5030152000000,42.3938,42.5098,,501520004040
205,5040012000000,4.447,4.58,,500120003176
206,5040060040000,2.33,2.4,,500600400124
207,0673272001900,0.35,0.4292,,060327200035
208,5040007000000,19.62,19.76,,500070001935
209,0640060700000,0.6857,0.76,,060607000056
210,5040060030000,1.37,1.47,,500600300137
211,5030152000000,41.49,41.549,,501520004040
212,5030152000000,41.565,41.65,,501520004040
213,0640060700000,0.56,0.648,,060607000056
214,5040007000000,18.65,18.7,,500070001784
215,5030152000000,40.75,40.77,,501520004040
216,5030152000000,40.6,40.63,,501520004040
217,0673272001900,0.8994,0.9535,,060327200035
218,0640060700000,0.1952,0.2782,,060607000018
219,0673272001900,0.9906,1.0275,,060327200035
220,5040007000000,18.7,18.7359,,500070001784
221,5030152000000,42.3336,42.3938,,501520004040
222,5040007000000,19.35,19.4162,,500070001935
223,5040009000000,3.5025,3.57,,500090000192
224,5030152000000,44.5228,44.59,,501520004398
225,0640060700000,0.4982,0.56,,060607000018
226,0673272001900,0.72,0.7542,,060327200035
227,5040012000000,4.58,4.61,,500120003176
228,5030152000000,40.7111,40.75,,501520004040
229,0673272001900,0.9556,0.9906,,060327200035
230,0673272001900,0.8698,0.8994,,060327200035
231,5040007000000,18.7359,18.7641,,500070001784
232,5040009000000,3.57,3.59,,500090000192
233,5040007000000,18.8609,18.87,,500070001784
234,0640060700000,0.18,0.1952,,060607000018
235,0673272001900,1.08,1.1008,,060327200108
236,5040012000000,4.621,4.65,,500120003176
237,5030152000000,41.549,41.565,,501520004040
238,0640060700000,0.654,0.68,,060607000056
239,5030152000000,41.83,41.84,,501520004040
240,5040009000000,3.49,3.5025,,500090000192
241,0673272001900,1.0275,1.04,,060327200035
242,0630152000000,0.76,0.78,,061520000076
243,5040012000000,4.61,4.621,,500120003176
244,5030152000000,40.4,40.409,,501520004040
245,0673272001900,0.708,0.72,,060327200035
246,0640060700000,0.68,0.6857,,060607000056
247,0640060700000,0.648,0.654,,060607000056
248,0673272001900,0.9535,0.9556,,060327200035
249,0673263001900,0.3898,0.48,,060326300026
250,0673272001900,1.3642,1.44,,060327200108
251,0673272001900,1.1381,1.1753,,060327200108
252,0673281001900,0.7336,0.7818,,060328100060
253,0673281001900,0.8787,0.9186,,060328100060
254,0673281001900,0.7818,0.8307,,060328100060
255,0673281001900,0.8307,0.8787,,060328100060
256,0673281001900,0.6867,0.7336,,060328100060
257,0673263001900,0.336,0.3898,,060326300026
258,0673272001900,1.2123,1.2491,,060327200108
259,0673272001900,1.3168,1.3642,,060327200108
260,0673263001900,0.26,0.3051,,060326300026
261,0673281001900,0.9186,0.96,,060328100060
262,0673272001900,1.1753,1.2123,,060327200108
263,0673263001900,0.3051,0.336,,060326300026
264,0673272001900,1.1008,1.1381,,060327200108
265,0673272001900,1.2491,1.28,,060327200108
266,0673272001900,1.28,1.2961,,060327200108
267,0673272001900,1.2961,1.3168,,060327200108
268,0640039000000,2.08,2.4021,,060390000208
269,0673317001900,0.0,0.24,,060331700000
270,0673292001900,0.0,0.2612,,060329200000
271,0673292001900,0.2612,0.4156,,060329200000
272,0673295001900,0.0648,0.2594,,060329500000
273,0673292001900,0.5549,0.69,,060329200000
274,0673285001900,0.0,0.1192,,060328500000
275,0673295001900,0.2594,0.4369,,060329500000
276,0673289001900,1.7475,1.8902,,060328900172
277,0640039000000,2.4174,2.62,,060390000208
278,0640035000000,7.83,7.98,,060350000783
279,0673285001900,0.1192,0.32,,060328500000
280,0673289001900,1.8902,2.0011,,060328900172
281,0673295001900,0.4369,0.5233,,060329500000
282,0673287001900,0.0393,0.1085,,060328700000
283,0673295001900,0.5233,0.6535,,060329500000
284,0673274001900,1.46,1.56,,060327400146
285,0673287001900,0.0,0.0393,,060328700000
286,0673295001900,0.0103,0.0648,,060329500000
287,0673292001900,0.5006,0.5549,,060329200000
288,0673292001900,0.4225,0.4627,,060329200000
289,0673287001900,0.1085,0.1531,,060328700000
290,0673289001900,1.72,1.7475,,060328900172
291,0673288001900,0.78,0.8496,,060328800078
292,0673288001900,0.8496,0.89,,060328800078
293,0673292001900,0.4627,0.5006,,060329200000
294,0640039000000,2.4021,2.4174,,060390000208
295,0673289001900,2.0011,2.02,,060328900172
296,0673295001900,0.0,0.0103,,060329500000
297,0673287001900,0.1531,0.1765,,060328700000
298,0673292001900,0.4156,0.4225,,060329200000
299,0630010000100,1.98,2.49,,06010A000194
300,0640031060000,0.0,0.3659,,060310600000
301,0640031000000,0.3633,0.4247,,060310000016
302,0640031000000,0.16,0.2602,,060310000016
303,0640031000000,0.4247,0.4798,,060310000016
304,0640031060000,0.41,0.48,,060310600041
305,0640031000000,0.2798,0.3075,,060310000016
306,0640031000000,0.3075,0.3355,,060310000016
307,0640031000000,0.3355,0.3633,,060310000016
308,0630010000100,1.9621,1.98,,06010A000194
309,0630010000100,1.94,1.9621,,06010A000194
310,0640031000000,0.4798,0.5,,060310000016
311,0640031000000,0.2602,0.2798,,060310000016
312,0640031060000,0.3659,0.38,,060310600000
313,0640031060000,0.396,0.41,,060310600038
314,0640031060000,0.38,0.388,,060310600038
315,0640031060000,0.388,0.396,,060310600038
316,0673295001900,0.8406,1.0616,,060329500000
317,0640035000000,8.19,8.39,,060350000783
318,0640035000000,8.39,8.5051,,060350000783
319,0673295001900,0.6535,0.8406,,060329500000
320,0640035000000,8.0671,8.15,,060350000783
321,0673313001900,0.1228,0.17,,060331300000
322,0673263001900,0.125,0.2163,,060326300000
323,0673287001900,0.5164,0.5929,,060328700510
324,0640035000000,8.56,8.63,,060350000783
325,0640035000000,8.15,8.19,,060350000783
326,0640060760000,0.0,0.0423,,060607600000
327,0673281001900,0.19,0.2373,,060328100019
328,0673281001900,0.284,0.332,,060328100019
329,0673281001900,0.332,0.3786,,060328100019
330,0673281001900,0.3786,0.4252,,060328100019
331,0673281001900,0.4252,0.4741,,060328100019
332,0640060760000,0.1203,0.16,,060607600000
333,0673287001900,1.0342,1.0835,,060328700103
334,0640060760000,0.0806,0.1203,,060607600000
335,0630101000000,0.16,0.2123,,061010000016
336,0630101000000,0.2123,0.2755,,061010000016
337,0673313001900,0.0,0.0482,,060331300000
338,0673287001900,0.1765,0.236,,060328700000
339,0640035000000,8.01,8.0671,,060350000783
340,0673287001900,0.6425,0.7443,,060328700510
341,0673263001900,0.0,0.0362,,060326300000
342,0673287001900,0.5929,0.6425,,060328700510
343,0673281001900,0.6394,0.6867,,060328100060
344,0673313001900,0.0726,0.1228,,060331300000
345,0673263001900,0.0362,0.0808,,060326300000
346,0673263001900,0.0808,0.125,,060326300000
347,0673281001900,0.6,0.6394,,060328100060
348,0673263001900,0.2163,0.26,,060326300000
349,0673287001900,0.236,0.28,,060328700000
350,0630101000000,0.2755,0.36,,061010000016
351,0640035000000,8.5051,8.54,,060350000783
352,0640035000000,7.98,8.01,,060350000783
353,0673281001900,0.2373,0.284,,060328100019
354,0673287001900,1.1058,1.1325,,060328700103
355,0673287001900,0.7801,0.8083,,060328700510
356,0640060760000,0.0423,0.0806,,060607600000
357,0673313001900,0.0482,0.0618,,060331300000
358,0673287001900,0.8083,0.8367,,060328700510
359,0673287001900,0.7443,0.7801,,060328700510
360,0673295001900,1.0616,1.08,,060329500000
361,0640035000000,8.54,8.56,,060350000783
362,0673287001900,1.0835,1.1058,,060328700103
363,0673313001900,0.0618,0.0726,,060331300000
364,0673287001900,0.8435,0.86,,060328700510
365,0673287001900,0.8367,0.8435,,060328700510
366,0673287001900,1.1325,1.14,,060328700103
367,0673287001900,1.03,1.0342,,060328700103
368,0673281001900,0.4741,0.48,,060328100019
369,0673287001900,0.51,0.5164,,060328700510
370,0640017000000,0.016,1.2516,,060170000000
371,0640060090000,0.0076,0.35,,060600900000
372,0640060050000,0.4532,0.56,,060600500000
373,0640060050000,1.859,1.97,,060600500168
374,0640060050000,1.6,1.68,,060600500088
375,0640060050000,1.12,1.2,,060600500088
376,0640060050000,0.1,0.17,,060600500000
377,0640060050000,0.95,1.0,,060600500088
378,0640060050000,0.65,0.7209,,060600500000
379,0640060050000,1.4601,1.54,,060600500088
380,0640060050000,0.7209,0.8058,,060600500000
381,0640060050000,0.36,0.4317,,060600500000
382,0640060050000,0.0,0.0617,,060600500000
383,0640060050000,0.83,0.88,,060600500000
384,0630010000100,2.5142,2.56,,06010A000194
385,0640060050000,1.06,1.1,,060600500088
386,0640060050000,1.6872,1.74,,060600500168
387,0640060050000,1.74,1.82,,060600500168
388,0640060050000,1.54,1.57,,060600500088
389,0640060050000,1.0,1.06,,060600500088
390,0640060050000,1.37,1.4143,,060600500088
391,0640060050000,0.9163,0.95,,060600500088
392,0640060050000,1.2,1.2362,,060600500088
393,0640060050000,0.56,0.6072,,060600500000
394,0640060050000,0.6072,0.6393,,060600500000
395,0640060050000,0.26,0.3021,,060600500000
396,0640060050000,1.2758,1.3413,,060600500088
397,0640060050000,0.17,0.232,,060600500000
398,0630010000100,2.49,2.5142,,06010A000194
399,0640060050000,1.57,1.6,,060600500088
400,0640060050000,1.35,1.37,,060600500088
401,0640060050000,1.1,1.12,,060600500088
402,0640060050000,1.2362,1.26,,060600500088
403,0640060050000,1.4143,1.4353,,060600500088
404,0640060050000,1.4353,1.4601,,060600500088
405,0640060050000,0.4317,0.4532,,060600500000
406,0640060050000,0.3151,0.352,,060600500000
407,0640060050000,1.8316,1.859,,060600500168
408,0640060050000,0.0617,0.1,,060600500000
409,0640060050000,0.232,0.26,,060600500000
410,0640060050000,0.8154,0.83,,060600500000
411,0640060050000,0.88,0.9163,,060600500088
412,0640060050000,0.6393,0.65,,060600500000
413,0640060050000,0.3021,0.3151,,060600500000
414,0640060050000,1.26,1.2758,,060600500088
415,0640060050000,1.82,1.8316,,060600500168
416,0640060090000,0.0,0.0076,,060600900000
417,0640060050000,1.68,1.6872,,060600500168
418,0640060050000,1.3413,1.35,,060600500088
419,0640060050000,0.352,0.36,,060600500000
420,0640060050000,0.8058,0.8154,,060600500000
421,0640017000000,0.0,0.008,,060170000000
422,0640017000000,0.008,0.016,,060170000000
423,2230010000000,18.9934,19.07,,220100001781
424,2230010000000,18.92,18.9934,,220100001781
425,2230010000000,17.81,18.92,,220100001781
426,2230010000000,17.81,17.81,,220100001781
427,2230003000000,5.84,5.9123,,220030000571
428,2230003000000,5.92,6.0085,,220030000571
429,2230003000000,5.71,5.81,,220030000571
430,2230003000000,6.0085,6.1,,220030000571
431,2230003000000,5.81,5.84,,220030000571
432,2230003000000,5.9123,5.92,,220030000571
433,0340006000000,4.2936,5.0227,,030060000299
434,0330003000000,8.4724,9.0109,,030030000817
435,0330003000000,10.13,10.4058,,030030000817
436,0340006000000,5.1282,5.53,,030060000299
437,0340006000000,3.8391,4.0561,,030060000299
438,0340006000000,3.01,3.4282,,030060000299
439,0340006000000,3.4282,3.8391,,030060000299
440,0330003000000,9.829,10.13,,030030000817
441,0340006000000,5.0227,5.1282,,030060000299
442,0330003000000,9.0803,9.18,,030030000817
443,0340006000000,4.0561,4.2936,,030060000299
444,0330003000000,9.197,9.37,,030030000817
445,0330003000000,10.7319,10.8759,,030030000817
446,0330003000000,8.2812,8.4028,,030030000817
447,0330003000000,10.49,10.6069,,030030000817
448,0330003000000,9.4336,9.63,,030030000817
449,0330003000000,10.8759,11.14,,030030000817
450,0330003000000,10.4058,10.49,,030030000817
451,0330003000000,8.17,8.2812,,030030000817
452,0330003000000,9.63,9.78,,030030000817
453,0330085000000,34.2954,34.3361,,030850003405
454,0330003000000,10.6589,10.7319,,030030000817
455,0330003000000,9.0109,9.0803,,030030000817
456,0330085000000,34.2054,34.27,,030850003405
457,0330085000000,34.1558,34.2054,,030850003405
458,0330003000000,8.4028,8.4724,,030030000817
459,0330085000000,34.1009,34.1558,,030850003405
460,0330003000000,10.6069,10.6589,,030030000817
461,0330003000000,9.37,9.4336,,030030000817
462,0330085000000,34.0689,34.1009,,030850003405
463,0330003000000,9.78,9.815,,030030000817
464,0330085000000,34.27,34.2954,,030850003405
465,0330003000000,9.18,9.197,,030030000817
466,0330085000000,34.05,34.0689,,030850003405
467,0340006000000,2.99,3.01,,030060000299
468,0330085000000,34.3361,34.35,,030850003405
469,0330003000000,9.815,9.829,,030030000817
470,0340005000000,5.42,6.96,,030050000542
471,0330094000000,0.03,0.1725,,030940000000
472,0330094000000,0.0,0.017,,030940000000
473,0330094000000,0.023,0.03,,030940000000
474,0330094000000,0.017,0.023,,030940000000
475,0340005000000,15.1,16.1557,,030050001510
476,0340005000000,17.0666,17.57,,030050001510
477,0340005000000,16.8111,17.0666,,030050001510
478,0340005000000,16.3186,16.64,,030050001510
479,0340005000000,16.64,16.7169,,030050001510
480,0340005000000,16.25,16.3186,,030050001510
481,0340005000000,16.7169,16.7581,,030050001510
482,0340005000000,16.1557,16.206,,030050001510
483,0340005000000,16.7581,16.7785,,030050001510
484,0340005000000,16.7785,16.8111,,030050001510
485,0340005000000,16.22,16.25,,030050001510
486,0340005000000,16.206,16.22,,030050001510
487,2240012000000,4.9825,5.18,,220120000491
488,2240012000000,4.945,4.9825,,220120000491
489,2240012000000,4.91,4.937,,220120000491
490,2240012000000,4.937,4.945,,220120000491
491,2040015000000,0.0,0.1,,200150000000
492,2040011000000,0.93,0.95,,200110000899
493,2040011000000,0.916,0.93,,200110000899
494,2040011000000,0.899,0.916,,200110000899
495,0330094000000,0.2693,0.382,,030940000000
496,0330094000000,0.1725,0.2398,,030940000000
497,0330094000000,0.2398,0.2693,,030940000000
498,0330094000000,0.382,0.39,,030940000000
499,0330094000000,1.9738,3.01,,030940000000
500,0330094000000,0.39,1.3986,,030940000000
501,0330094000000,1.4801,1.8123,,030940000000
502,0330094000000,1.8123,1.9419,,030940000000
503,0330094000000,1.4151,1.4801,,030940000000
504,0330094000000,1.9419,1.9738,,030940000000
505,0330094000000,1.3986,1.4151,,030940000000
506,2040023000000,2.8053,2.9765,,200230002670
507,2040023000000,2.48,2.67,,200230000248
508,2040023000000,2.7002,2.7833,,200230002670
509,2040023000000,2.67,2.7002,,200230002670
510,2040023000000,2.7833,2.8053,,200230002670
511,2040038000000,0.92,1.8205,,200380000000
512,2071058001900,0.578,0.999,,200105800009
513,2071058001900,1.0078,1.4713,,200105800009
514,2071056001900,0.0902,0.38,,200105600000
515,2030061000000,20.73,21.0131,,200610002073
516,2040038000000,0.0,0.359,,200380000000
517,2040038000000,0.363,0.7404,,200380000000
518,2030061000000,20.2535,20.3545,,200610002018
519,2040038000000,1.9912,2.2216,,200380000000
520,2040038000000,1.8205,1.9912,,200380000000
521,2040023000000,2.9765,3.2884,,200230002670
522,2071058001900,1.5041,1.6213,,200105800009
523,2040023000000,3.2884,3.4092,,200230002670
524,2030061000000,21.0701,21.2,,200610002073
525,2071056001900,0.0,0.0902,,200105600000
526,2040038000000,2.2915,2.43,,200380000000
527,2040038000000,0.82,0.92,,200380000000
528,2071058001900,1.6882,1.81,,200105800009
529,2071058001900,1.6213,1.6724,,200105800009
530,2040038000000,2.2216,2.2915,,200380000000
531,2030061000000,21.0131,21.07,,200610002073
532,2040038000000,0.7404,0.82,,200380000000
533,2040023000000,3.5354,3.6,,200230002670
534,2030061000000,20.18,20.2179,,200610002018
535,2040023000000,3.4092,3.51,,200230002670
536,2030061000000,20.2179,20.2535,,200610002018
537,2071058001900,1.4713,1.5041,,200105800009
538,2030061000000,20.3545,20.38,,200610002018
539,2071058001900,1.6724,1.6882,,200105800009
540,2040023000000,3.51,3.524,,200230002670
541,2040023000000,3.524,3.5354,,200230002670
542,2071058001900,0.999,1.0078,,200105800009
543,2040038000000,0.359,0.363,,200380000000
544,2030061000000,21.07,21.0701,,200610002073
545,0640021000000,1.51,1.81,,060210000151
546,0640021000000,1.203,1.51,,060210000090
547,0640017000000,1.2516,1.577,,060170000000
548,0640021000000,0.537,0.7205,,060021000537
549,0640021000000,0.7205,0.9,,060021000537
550,0640021000000,0.9,1.169,,060210000090
551,0640017000000,4.47,4.66,,060170000447
552,0640017000000,4.05,4.17,,060170000405
553,0640001000000,2.477,2.619,,060001002477
554,0640017000000,4.7353,4.887,,060170000447
555,0640017000000,4.66,4.7353,,060170000447
556,0640001000000,2.17,2.224,,060001000021
557,0640017000000,4.36,4.41,,060170000430
558,0640017000000,4.887,4.97,,060170000447
559,0640021000000,1.169,1.1935,,060210000090
560,0640017000000,4.97,5.02,,060170000447
561,0640001000000,2.145,2.17,,060001000021
562,0640001000000,2.102,2.14,,060001000021
563,0640017000000,4.331,4.36,,060170000430
564,0640017000000,4.3,4.317,,060170000430
565,0640021000000,1.1935,1.203,,060210000090
566,0640017000000,4.317,4.331,,060170000430
567,0640001000000,2.14,2.145,,060001000021
568,0640001000000,2.1,2.102,,060001000021
569,0640021000000,1.81,2.939,,060210000151
570,0640013000000,0.11,0.2454,,060130000002
571,0640013000000,0.02,0.11,,060130000002
572,0640009000000,1.706,1.803,,060090001688
573,0640013000000,0.3171,0.37,,060130000002
574,0640013000000,0.2454,0.2934,,060130000002
575,0640013000000,0.2934,0.3171,,060130000002
576,0640013000000,0.384,0.42,,060130000002
577,0640021000000,2.964,2.98,,060210002947
578,0640013000000,0.37,0.384,,060130000002
579,0640021000000,2.95,2.964,,060210002947
580,0640009000000,1.7,1.706,,060090001688
581,0640009000000,1.688,1.694,,060090001688
582,0640009000000,1.694,1.7,,060090001688
583,0640021000000,2.947,2.95,,060210002947
584,4040050000000,13.391,13.9466,,400500001338
585,4040050000000,13.9466,14.06,,400500001338
586,4040050000000,13.38,13.387,,400500001338
587,4040050000000,13.387,13.391,,400500001338
588,4040050000000,13.38,13.38,,400500001338
589,4040046000000,2.83,3.1445,,400460000255
590,4040046000000,3.1445,3.3594,,400460000255
591,4030034000000,16.1495,16.6231,,400340001568
592,4030034000000,17.081,17.416,,400034017081
593,4030034000000,15.68,16.05,,400340001568
594,4030034000000,16.7826,16.941,,400340001568
595,4040046000000,2.55,2.83,,400460000255
596,4030034000000,17.6992,17.88,,400034017081
597,4030034000000,14.57,14.6863,,400340001457
598,4030034000000,16.05,16.1495,,400340001568
599,4030034000000,14.8336,14.9478,,400340001457
600,4030034000000,17.539,17.6941,,400034017081
601,4030034000000,15.4743,15.5682,,400340001539
602,4030034000000,16.6231,16.706,,400340001568
603,4040046000000,3.3594,3.42,,400460000255
604,4030034000000,14.69,14.7508,,400340001457
605,4030034000000,14.7508,14.8336,,400340001457
606,4030034000000,15.3124,15.3581,,400340001527
