,RouteId,BeginPoint,EndPoint,CrackingPercentVn,FacilityTypeVn,FsystemVn,NhsVn,SampleId,DirThroughLanesVn,PsrVn,IriVn
422,28200520000EB,10.6,10.7,,2,3,1.0,,,,138
423,28200520000EB,10.7433,10.7797,,2,3,1.0,,,,52
424,28200520000EB,10.78,10.8,,2,3,1.0,,,,52
425,28200520000EB,10.7,10.719,,2,3,1.0,,,,52
426,28200520000EB,10.719,10.7414,,2,3,1.0,,,,52
427,28200520000EB,10.7414,10.7433,,2,3,1.0,,,,52
428,28200520000EB,10.7797,10.78,,2,3,1.0,,,,52
429,24200520000EB,31.9037,31.993,,2,3,1.0,,,,172
430,24200520000EB,31.993,32.0,,2,3,1.0,,,,172
431,24200520000EB,31.9,31.9037,,2,3,1.0,,,,172
432,28200520000EB,3.5,3.556,,2,3,1.0,,,,190
433,28200520000EB,3.5605,3.6,,2,3,1.0,,,,190
434,28200520000EB,3.556,3.5605,,2,3,1.0,,,,190
435,5530016000000,11.5,11.517,,2,3,1.0,,,,175
436,5530016000000,11.517,11.54,,2,3,1.0,,,,175
437,28200190000NB,5.4519,5.5,,2,3,1.0,280190000534,,,67
438,28200190000NB,5.407,5.4519,,2,3,1.0,280190000534,,,67
439,28200190000NB,5.4,5.407,,2,3,1.0,280190000534,,,67
440,28100770000NB,6.9,6.9557,,2,1,1.0,280770000512,2.0,,211
441,28100770000NB,6.97,7.0,,2,1,1.0,280770000512,2.0,,211
442,28100770000NB,6.959,6.97,,2,1,1.0,280770000512,2.0,,211
443,28100770000NB,6.9557,6.959,,2,1,1.0,280770000512,2.0,,211
444,28204600000EB,21.7,21.7326,,2,3,1.0,,,,166
445,28204600000EB,21.745,21.79,,2,3,1.0,,,,166
446,28204600000EB,21.79,21.8,,2,3,1.0,,,,166
447,28204600000EB,21.7326,21.745,,2,3,1.0,,,,166
448,28100770016NB,17.622,17.7,,2,1,1.0,,2.0,,107
449,28100770016NB,17.504,17.6,,2,1,1.0,,2.0,,126
450,28100770016NB,17.7,17.79,,2,1,1.0,,2.0,,139
451,28100770016NB,17.6,17.622,,2,1,1.0,,2.0,,107
452,28100770016NB,17.79,17.8,,2,1,1.0,,2.0,,139
453,28100770016NB,17.5,17.504,,2,1,1.0,,2.0,,126
454,41100770016NB,43.5,43.5453,,2,1,1.0,410770004313,3.0,,117
455,41100770016NB,41.9463,41.975,,2,1,1.0,410770004168,3.0,,148
456,41100770016NB,43.5453,43.568,,2,1,1.0,410770004313,3.0,,117
457,41100770016NB,43.568,43.6,,2,1,1.0,410770004313,3.0,,117
458,41100770016NB,41.909,41.9271,,2,1,1.0,410770004168,3.0,,148
459,41100770016NB,41.975,42.0,,2,1,1.0,410770004168,3.0,,148
460,41100770016NB,41.9271,41.9364,,2,1,1.0,410770004168,3.0,,148
461,41100770016NB,41.9364,41.9463,,2,1,1.0,410770004168,3.0,,148
462,41100770016NB,41.9,41.909,,2,1,1.0,410770004168,3.0,,148
463,41100770016NB,51.435,51.5,,2,1,1.0,,2.0,,153
464,41200190001EB,0.2397,0.2586,,2,3,1.0,,,,200
465,41200190001EB,0.2,0.226,,2,3,1.0,,,,200
466,41200190001EB,0.278,0.3,,2,3,1.0,,,,200
467,41100770016NB,51.4,51.4213,,2,1,1.0,,2.0,,153
468,41200190001EB,0.226,0.2397,,2,3,1.0,,,,200
469,41200190001EB,0.2586,0.278,,2,3,1.0,,,,200
470,41100770016NB,51.4213,51.435,,2,1,1.0,,2.0,,153
471,41100640000EB,123.0,123.0742,,2,1,1.0,410640012271,2.0,,195
472,41100770016NB,39.6,39.7,,2,1,1.0,,2.0,,86
473,41200190014NB,2.0,2.1,,2,3,1.0,41019BP00000,,,135
474,41200190014NB,2.1,2.2,,2,3,1.0,41019BP00000,,,164
475,41200190023EB,0.2,0.3,,2,3,1.0,410190000034,,,198
476,41200190023EB,0.331,0.4,,2,3,1.0,410190000034,,,127
477,41200190023EB,0.4,0.5,,2,3,1.0,410190000034,,,116
478,41100640000EB,123.109,123.18,,2,1,1.0,410640012271,2.0,,179
479,41100770016NB,40.737,40.8,,2,1,1.0,410770004060,2.0,,105
480,41100640000EB,119.9,119.952,,1,1,1.0,410640011892,3.0,,149
481,41100640000EB,118.5,118.53,,1,1,1.0,,1.0,,192
482,41100640000EB,118.53,118.6,,1,1,1.0,,2.0,,192
483,41200190014NB,2.2,2.251,,2,3,1.0,41019BP00000,,,103
484,41100770016NB,40.7,40.737,,2,1,1.0,410770004060,2.0,,105
485,41100640000EB,123.18,123.2,,2,1,1.0,,2.0,,179
486,41100640000EB,123.0752,123.1,,2,1,1.0,410640012271,2.0,,195
487,41200190023EB,0.3,0.331,,2,3,1.0,410190000034,,,127
488,41100640000EB,119.952,119.976,,1,1,1.0,410640011892,3.0,,149
489,41100640000EB,119.976,120.0,,1,1,1.0,410640011892,3.0,,149
490,41100770016NB,39.8,39.9,,2,1,1.0,,2.0,,103
491,41100640000EB,123.1,123.109,,2,1,1.0,410640012271,2.0,,179
492,41100640000EB,123.0742,123.0752,,2,1,1.0,410640012271,2.0,,195
493,41100640000EB,129.8,129.9,,2,1,1.0,410064012949,2.0,,185
494,41100640000EB,129.7,129.8,,2,1,1.0,410064012949,2.0,,132
495,41100640000EB,129.5,129.6,,2,1,1.0,410064012949,2.0,,151
496,41100640000EB,129.6,129.7,,2,1,1.0,410064012949,2.0,,134
497,45100640000EB,138.01,138.1,,2,1,1.0,450640013801,2.0,,131
498,41100640000EB,137.9193,138.0,,2,1,1.0,410640013748,2.0,,115
499,41100640000EB,137.9,137.9193,,2,1,1.0,410640013748,2.0,,115
500,41100640000EB,138.0,138.01,,2,1,1.0,410640013748,2.0,,105
501,41200190014NB,2.251,2.3,,2,3,1.0,41019BP00000,,,103
502,10200190000NB,1.0282,1.1,,2,3,1.0,,,,68
503,10200190000NB,3.847,3.89,,2,3,1.0,,,,160
504,10200190000NB,3.82,3.8458,,2,3,1.0,,,,160
505,10200190000NB,3.8,3.82,,2,3,1.0,100190000285,,,160
506,10200190000NB,1.02,1.0282,,2,3,1.0,,,,68
507,10200190000NB,3.89,3.9,,2,3,1.0,100190000389,,,160
508,10200190000NB,1.001,1.02,,2,3,1.0,100190000000,,,68
509,10200190000NB,3.8458,3.847,,2,3,1.0,,,,160
510,10200190000NB,1.0,1.001,,2,3,1.0,100190000000,,,68
511,13202190000NB,6.5469,6.6,,2,3,1.0,132190000639,,,215
512,13202190000NB,6.413,6.493,,2,3,1.0,132190000639,,,225
513,13202190000NB,6.52,6.5469,,2,3,1.0,132190000639,,,215
514,13202190000NB,6.6368,6.67,,2,3,1.0,132190000639,,,248
515,13202190000NB,6.67,6.69,,2,3,1.0,132190000639,,,248
516,13202190000NB,6.6,6.6368,,2,3,1.0,132190000639,,,248
517,13202190000NB,6.5048,6.52,,2,3,1.0,132190000639,,,215
518,13202190000NB,6.4,6.413,,2,3,1.0,132190000639,,,225
519,13202190000NB,6.69,6.7,,2,3,1.0,132190000669,,,248
520,13202190000NB,6.493,6.5,,2,3,1.0,132190000639,,,225
521,13202190000NB,6.5,6.5048,,2,3,1.0,132190000639,,,215
522,13100640000EB,172.817,172.9,,2,1,1.0,130640017262,2.0,,82
523,13100640000EB,176.044,176.094,,2,1,1.0,130640017531,2.0,,147
524,13100640000EB,176.0,176.044,,2,1,1.0,130640017531,2.0,,147
525,13100640000EB,172.8,172.817,,2,1,1.0,130640017262,2.0,,82
526,13100640000EB,176.094,176.1,,2,1,1.0,130640017531,2.0,,147
527,13100640000EB,179.3,179.3503,,2,1,1.0,130640017843,2.0,,101
528,13100640000EB,179.3503,179.386,,2,1,1.0,130640017843,2.0,,101
529,13100640000EB,179.386,179.4,,2,1,1.0,130640017843,2.0,,101
530,13100640000EB,180.2502,180.3,,2,1,1.0,130640017843,2.0,,154
531,13100640000EB,180.2,180.244,,2,1,1.0,130640017843,2.0,,154
532,13100640000EB,180.244,180.2502,,2,1,1.0,130640017843,2.0,,154
533,20100770016NB,74.2583,74.3,,2,1,1.0,,2.0,,223
534,20100770016NB,74.2,74.256,,2,1,1.0,,2.0,,223
535,20100770016NB,74.256,74.2583,,2,1,1.0,,2.0,,223
536,10100770016NB,62.9,62.9753,,2,1,1.0,100770006273,2.0,,153
537,10100770016NB,63.5,63.6,,2,1,1.0,100770006273,2.0,,113
538,10100770016NB,65.4024,65.5,,2,1,1.0,100770006273,2.0,,161
539,10100770016NB,63.2,63.2436,,2,1,1.0,100770006273,2.0,,133
540,10100770016NB,63.2436,63.3,,2,1,1.0,100770006273,2.0,,133
541,10100770016NB,63.7,63.755,,2,1,1.0,100770006273,2.0,,146
542,10100770016NB,63.755,63.7923,,2,1,1.0,100770006273,2.0,,146
543,10100770016NB,62.976,63.0,,2,1,1.0,100770006273,2.0,,153
544,10100770016NB,63.7923,63.8,,2,1,1.0,100770006273,2.0,,146
545,10100770016NB,65.4,65.4024,,2,1,1.0,100770006273,2.0,,161
546,10100770016NB,62.9753,62.976,,2,1,1.0,100770006273,2.0,,153
547,20100770016NB,83.4,83.4484,,2,1,1.0,,2.0,,165
548,20100770016NB,83.45,83.5,,2,1,1.0,200770008345,2.0,,165
549,20100770016NB,83.4484,83.45,,2,1,1.0,,2.0,,165
550,20100770016NB,94.72,94.8,,2,1,1.0,200770009469,2.0,,245
551,20100770016NB,94.6,94.69,,2,1,1.0,200770009443,2.0,,209
552,20200600000EB,22.8357,22.88,,2,3,1.0,,,,200
553,20100770000NB,95.8191,95.87,,2,1,1.0,200770009534,2.0,,149
554,20100770000NB,95.8,95.8191,,2,1,1.0,200770009534,2.0,,149
555,20100770016NB,94.8,94.844,,2,1,1.0,200770009469,2.0,,261
556,20100770016NB,94.8503,94.8805,,2,1,1.0,200770009469,2.0,,261
557,20100770000NB,95.8761,95.9,,2,1,1.0,200770009587,2.0,,149
558,20100770016NB,94.7,94.72,,2,1,1.0,200770009469,2.0,,245
559,20100770016NB,94.8805,94.9,,2,1,1.0,200770009469,2.0,,261
560,20100770016NB,94.5677,94.6,,2,1,1.0,200770009443,2.0,,202
561,20200600000EB,22.807,22.8357,,2,3,1.0,,,,200
562,20100770016NB,94.69,94.7,,2,1,1.0,200770009469,2.0,,209
563,20200600000EB,22.88,22.889,,2,3,1.0,,,,200
564,20100770016NB,94.5629,94.5677,,2,1,1.0,200770009443,2.0,,202
565,20100770000NB,95.87,95.8761,,2,1,1.0,200770009587,2.0,,149
566,20100770016NB,94.844,94.849,,2,1,1.0,200770009469,2.0,,261
567,20200600000EB,22.89,22.9,,2,3,1.0,,,,200
568,20200600000EB,22.8,22.807,,2,3,1.0,,,,200
569,20100770016NB,94.849,94.8503,,2,1,1.0,200770009469,2.0,,261
570,20200600000EB,22.889,22.89,,2,3,1.0,,,,200
571,20200600000EB,44.2,44.3,,2,3,1.0,,,,215
572,20200600000EB,44.32,44.4,,2,3,1.0,,,,275
573,20200600000EB,44.3,44.32,,2,3,1.0,,,,275
574,10200190000NB,15.9,16.0,,2,3,1.0,,,,147
575,10200190000NB,15.4,15.4751,,2,3,1.0,100190001464,,,77
576,10200190000NB,15.5,15.6,,2,3,1.0,100190001464,,,94
577,10200190000NB,15.627,15.7,,2,3,1.0,,,,91
578,10200190000NB,15.7,15.7879,,2,3,1.0,,,,70
579,10200190000NB,15.8,15.8992,,2,3,1.0,,,,81
580,10200190000NB,15.4751,15.5,,2,3,1.0,100190001464,,,77
581,10200190000NB,15.6,15.627,,2,3,1.0,100190001464,,,91
582,10200190000NB,15.7879,15.8,,2,3,1.0,,,,70
583,10200190000NB,15.8992,15.9,,2,3,1.0,,,,81
584,10200190000NB,26.2,26.29,,2,3,1.0,,,,149
585,34200190000NB,0.0,0.1,,2,3,1.0,,,,143
586,20100790000NB,9.3568,9.4,,2,1,1.0,,2.0,,163
587,20100790000NB,7.5225,7.58,,2,1,1.0,,2.0,,172
588,20100790000NB,7.6,7.658,,2,1,1.0,,2.0,,171
589,20100790000NB,7.658,7.7,,2,1,1.0,,2.0,,171
590,20100790000NB,9.3,9.346,,2,1,1.0,,2.0,,163
591,20100790000NB,7.5,7.5225,,2,1,1.0,,2.0,,172
592,20100790000NB,7.58,7.6,,2,1,1.0,,2.0,,172
593,20100790000NB,9.346,9.3568,,2,1,1.0,,2.0,,163
594,20100790000NB,16.122,16.1722,,2,1,1.0,200790001604,2.0,,189
595,20100790000NB,15.614,15.6671,,2,1,1.0,200790001064,2.0,,96
596,20100790000NB,15.6671,15.698,,2,1,1.0,200790001064,2.0,,96
597,20100790000NB,16.1722,16.192,,2,1,1.0,200790001604,2.0,,189
598,20100790000NB,16.1,16.122,,2,1,1.0,200790001604,2.0,,189
599,20100790000NB,15.6,15.614,,2,1,1.0,200790001064,2.0,,96
600,20100790000NB,16.192,16.2,,2,1,1.0,200790001604,2.0,,189
601,20100790000NB,15.698,15.7,,2,1,1.0,200790001064,2.0,,96
602,20100790000NB,20.627,20.7,,2,1,1.0,200790002062,2.0,,109
603,20100790000NB,20.611,20.62,,2,1,1.0,200790001922,2.0,,109
604,20100790000NB,20.6,20.6099,,2,1,1.0,200790001922,2.0,,109
605,20100790000NB,20.62,20.627,,2,1,1.0,200790002062,2.0,,109
606,20100790000NB,20.6099,20.611,,2,1,1.0,200790001922,2.0,,109
607,44100790000NB,26.0,26.05,,2,1,1.0,440790002579,2.0,,179
608,44100790000NB,26.05,26.1,,2,1,1.0,440790002579,2.0,,179
609,44100790000NB,29.2,29.23,,2,1,1.0,440790002579,2.0,,143
610,44100790000NB,29.2551,29.3,,2,1,1.0,440790002579,2.0,,143
611,44100790000NB,29.23,29.2551,,2,1,1.0,440790002579,2.0,,143
612,44100790000NB,34.1432,34.183,,2,1,1.0,440790003399,2.0,,222
613,44100790000NB,34.1,34.125,,2,1,1.0,440790003399,2.0,,222
614,44100790000NB,34.125,34.1432,,2,1,1.0,440790003399,2.0,,222
615,44100790000NB,34.1856,34.2,,2,1,1.0,440790003399,2.0,,222
616,44100790000NB,34.183,34.1856,,2,1,1.0,440790003399,2.0,,222
617,08100790000NB,40.0,40.031,,2,1,1.0,080790003991,2.0,,120
618,08100790000NB,40.031,40.0811,,2,1,1.0,080790003991,2.0,,120
619,08100790000NB,40.0811,40.093,,2,1,1.0,080790003991,2.0,,120
620,08100790000NB,40.093,40.1,,2,1,1.0,080790003991,2.0,,120
621,34200190000NB,8.2,8.3,,2,3,1.0,,,,129
622,34200190000NB,8.3,8.4,,2,3,1.0,,,,133
623,34200190000NB,8.1,8.141,,2,3,1.0,,,,146
624,34200190000NB,8.141,8.2,,2,3,1.0,,,,146
625,34200190000NB,28.63,28.695,,2,3,1.0,,,,160
626,34200190000NB,28.61,28.63,,2,3,1.0,,,,160
627,34200190000NB,28.6,28.61,,2,3,1.0,,,,160
628,34200190000NB,28.695,28.7,,2,3,1.0,,,,160
629,04100790000NB,56.4,56.5,,2,1,1.0,040790005418,2.0,,93
630,04100790000NB,51.61,51.6874,,2,1,1.0,040790005161,2.0,,89
631,04100790000NB,56.2,56.3,,2,1,1.0,040790005418,2.0,,82
632,04100790000NB,56.3,56.4,,2,1,1.0,040790005418,2.0,,73
633,04100790000NB,51.6874,51.6963,,2,1,1.0,040790005161,2.0,,89
634,04100790000NB,51.6039,51.6089,,2,1,1.0,040790005035,2.0,,89
635,04100790000NB,51.6,51.6039,,2,1,1.0,040790005035,2.0,,89
636,04100790000NB,51.6963,51.7,,2,1,1.0,040790005161,2.0,,89
637,04100790000NB,51.6089,51.61,,2,1,1.0,040790005035,2.0,,89
638,04100790000NB,60.9,60.958,,2,1,1.0,040790005900,2.0,,171
639,04100790000NB,60.958,61.0,,2,1,1.0,040790005900,2.0,,171
640,04100790000NB,61.0202,61.076,,2,1,1.0,040790005900,2.0,,122
641,04100790000NB,61.4258,61.47,,2,1,1.0,040790005900,2.0,,106
642,04100790000NB,61.4,61.4258,,2,1,1.0,040790005900,2.0,,106
643,04100790000NB,61.47,61.49,,2,1,1.0,040790006147,2.0,,106
644,04100790000NB,61.076,61.1,,2,1,1.0,040790005900,2.0,,122
645,04100790000NB,61.0,61.0202,,2,1,1.0,040790005900,2.0,,122
646,04100790000NB,61.49,61.5,,2,1,1.0,040790006147,2.0,,106
647,54100770000NB,173.7,173.7896,,2,1,1.0,540770017321,4.0,,121
648,5475798001900,0.3,0.3755,,2,3,1.0,,,,247
649,54200500000EB,7.6,7.669,,2,3,1.0,,,,118
650,54200500000EB,7.7,7.8,,2,3,1.0,,,,72
651,54200500000EB,7.8296,7.9,,2,3,1.0,,,,122
652,5475798001900,0.2,0.3,,2,3,1.0,,,,329
653,54200500000EB,9.269,9.3,,2,3,1.0,540500000894,,,94
654,5475798001900,0.3755,0.4,,2,3,1.0,,,,247
655,5430014000000,12.957,13.0,,2,3,1.0,540140001288,,,330
656,5430014000000,12.9,12.957,,2,3,1.0,540140001288,,,330
657,54200500000EB,9.2,9.267,,2,3,1.0,540500000894,,,94
658,54200500000EB,7.669,7.7,,2,3,1.0,,,,118
659,54200500000EB,7.8,7.8296,,2,3,1.0,,,,122
660,5430014000000,12.88,12.9,,2,3,1.0,540140001288,,,134
661,54100770000NB,173.7896,173.8,,2,1,1.0,540770017321,4.0,,121
662,54200500000EB,9.267,9.269,,2,3,1.0,540500000894,,,94
663,5430068000000,22.7475,22.7624,,2,3,1.0,,,,211
664,54100770000NB,177.928,177.9513,,2,1,1.0,,2.0,,168
665,5430068000000,22.7843,22.8,,2,3,1.0,,,,211
666,54100770000NB,177.912,177.928,,2,1,1.0,540770017676,2.0,,168
667,54100770000NB,177.968,178.0,,2,1,1.0,,2.0,,168
668,5430068000000,22.7,22.725,,2,3,1.0,,,,211
669,5430068000000,22.725,22.7452,,2,3,1.0,,,,211
670,54100770000NB,177.9,177.912,,2,1,1.0,540770017676,2.0,,168
671,54100770000NB,177.9513,177.968,,2,1,1.0,,2.0,,168
672,5430068000000,22.7624,22.779,,2,3,1.0,,,,211
673,5430068000000,22.779,22.7843,,2,3,1.0,,,,211
674,5430068000000,22.7452,22.7475,,2,3,1.0,,,,211
675,43200500000EB,12.4636,12.5,,2,3,1.0,,,,132
676,43200500000EB,12.434,12.4636,,2,3,1.0,,,,132
677,43200500000EB,12.4,12.434,,2,3,1.0,,,,132
678,43200500000EB,10.01,10.064,,2,3,1.0,,,,178
679,43200500000EB,10.08,10.1,,2,3,1.0,,,,178
680,43200500000EB,10.0,10.01,,2,3,1.0,,,,178
681,43200500000EB,10.064,10.08,,2,3,1.0,,,,178
682,04100790000NB,75.651,75.7,,2,1,1.0,040790007083,2.0,,127
683,04100790000NB,75.6,75.6229,,2,1,1.0,040790007083,2.0,,127
684,04100790000NB,75.6229,75.651,,2,1,1.0,040790007083,2.0,,127
685,04200190000NB,27.5,27.553,,2,5,,040190002657,,,166
686,04200190000NB,27.56,27.6,,2,5,,040190002657,,,166
687,04200190000NB,27.553,27.56,,2,5,,040190002657,,,166
688,04100790000NB,79.2,79.2928,,2,1,1.0,040790007908,2.0,,168
689,04100790000NB,78.21,78.272,,2,1,1.0,040790007083,2.0,,144
690,04100790000NB,79.178,79.2,,2,1,1.0,040790007908,2.0,,189
691,04100790000NB,78.272,78.3,,2,1,1.0,040790007083,2.0,,144
692,04100790000NB,79.114,79.152,,2,1,1.0,040790007908,2.0,,189
693,04100790000NB,79.158,79.178,,2,1,1.0,040790007908,2.0,,189
694,04100790000NB,78.2,78.21,,2,1,1.0,040790007083,2.0,,144
695,04100790000NB,79.1,79.114,,2,1,1.0,040790007908,2.0,,189
696,04100790000NB,79.152,79.158,,2,1,1.0,040790007908,2.0,,189
697,04100790000NB,79.2928,79.2978,,2,1,1.0,040790007908,2.0,,168
698,04100790000NB,79.2978,79.3,,2,1,1.0,040790007908,2.0,,168
699,21100790000NB,98.4,98.455,,2,1,1.0,210790009840,2.0,,124
700,21100790000NB,98.455,98.5,,2,1,1.0,210790009840,2.0,,124
701,49200330000EB,9.5408,9.6,,2,3,1.0,490330000831,,,145
702,49200330000EB,9.5,9.536,,2,3,1.0,490330000831,,,145
703,49200330000EB,9.536,9.5408,,2,3,1.0,490330000831,,,145
704,21100790000NB,101.319,101.3688,,2,1,1.0,210790010039,2.0,,200
705,21100790000NB,101.3,101.319,,2,1,1.0,210790010039,2.0,,200
706,21100790000NB,101.377,101.4,,2,1,1.0,210790010039,2.0,,200
707,21100790000NB,101.3688,101.377,,2,1,1.0,210790010039,2.0,,200
708,21100790000NB,106.3,106.37,,2,1,1.0,210790010469,2.0,,123
709,21100790000NB,106.3816,106.4,,2,1,1.0,210790010469,2.0,,123
710,21100790000NB,106.37,106.3816,,2,1,1.0,210790010469,2.0,,123
711,17200500000EB,15.3347,15.3845,,2,3,1.0,,,,146
712,17200500000EB,14.6458,14.6788,,2,3,1.0,,,,160
713,17200500000EB,15.31,15.3347,,2,3,1.0,,,,146
714,17200500000EB,15.3845,15.4,,2,3,1.0,,,,146
715,17200500000EB,14.6,14.636,,2,3,1.0,170500014324,,,160
716,17200500000EB,14.6788,14.688,,2,3,1.0,,,,160
717,17200500000EB,14.688,14.7,,2,3,1.0,,,,160
718,17200500000EB,15.306,15.31,,2,3,1.0,170500001496,,,146
719,17200500000EB,15.3,15.306,,2,3,1.0,170500001496,,,146
720,17200500000EB,14.636,14.64,,2,3,1.0,170500014324,,,160
721,17200500000EB,14.64,14.6458,,2,3,1.0,,,,160
722,17200500000EB,14.2,14.25,,2,3,1.0,170500014030,,,124
723,17200500000EB,14.25,14.3,,2,3,1.0,,,,124
724,17200500000EB,15.6322,15.6697,,2,3,1.0,,,,162
725,17100790000NB,115.8,115.8604,,2,1,1.0,170790011533,2.0,,120
726,17200500000EB,18.161,18.2,,2,3,1.0,170500000018,,,211
727,17100790000NB,115.866,115.9,,2,1,1.0,170790011533,2.0,,120
728,17200500000EB,18.1123,18.134,,2,3,1.0,170500000018,,,211
729,17200500000EB,18.1,18.1123,,2,3,1.0,170500000018,,,211
730,17200500000EB,15.68,15.7,,2,3,1.0,170500001568,,,162
731,17200500000EB,15.6,15.6322,,2,3,1.0,,,,162
732,17200500000EB,18.1417,18.161,,2,3,1.0,170500000018,,,211
733,17200500000EB,15.6697,15.68,,2,3,1.0,,,,162
734,17200500000EB,18.134,18.1417,,2,3,1.0,170500000018,,,211
735,17100790000NB,115.8604,115.866,,2,1,1.0,170790011533,2.0,,120
736,17100790000NB,119.9,119.9473,,2,1,1.0,170790011953,4.0,,194
737,17100790000NB,119.9473,119.9728,,2,1,1.0,170790011953,4.0,,194
738,17100790000NB,119.9728,120.0,,2,1,1.0,170790011953,4.0,,194
739,42202190000NB,32.8,32.885,,2,3,1.0,,,,48
740,42202190000NB,32.885,32.9,,2,3,1.0,,,,48
741,01200330000EB,4.3,4.352,,2,3,1.0,,,,136
742,01200330000EB,4.352,4.4,,2,3,1.0,,,,136
743,01200330000EB,4.4,4.4295,,2,3,1.0,,,,109
744,01200330000EB,4.4295,4.43,,2,3,1.0,,,,109
745,42200330000EB,7.9,7.94,,2,3,1.0,420330000776,,,123
746,42200330000EB,6.8,6.8528,,2,3,1.0,420330000452,,,144
747,42200330000EB,7.94,7.97,,2,3,1.0,420330000776,,,123
748,42200330000EB,7.97,8.0,,2,3,1.0,420330000776,,,123
749,42200330000EB,6.874,6.9,,2,3,1.0,420330000452,,,144
750,42200330000EB,6.8528,6.874,,2,3,1.0,420330000452,,,144
751,47202190000NB,8.9,8.95,,2,3,1.0,,,,120
752,47202190000NB,8.95,9.0,,2,3,1.0,,,,120
753,36200330000EB,5.9,5.92,,2,4,,360330000549,,,182
754,12200480000EB,15.2,15.3,,2,3,1.0,,,,171
755,12200480000EB,11.0,11.1,,2,3,1.0,,,,141
756,12200480000EB,11.6112,11.663,,2,3,1.0,,,,108
757,12200480000EB,11.663,11.6956,,2,3,1.0,,,,108
758,12200480000EB,11.138,11.2,,2,3,1.0,,,,109
759,12200480000EB,11.1,11.1177,,2,3,1.0,,,,109
760,12200480000EB,11.1177,11.138,,2,3,1.0,,,,109
761,12200480000EB,11.6,11.6112,,2,3,1.0,,,,108
762,12200480000EB,11.6956,11.7,,2,3,1.0,,,,108
763,12200480000EB,1.8,1.9,,2,3,1.0,120480000000,,,86
764,12200480000EB,1.9,1.948,,2,3,1.0,120480000000,,,77
765,12200480000EB,1.948,2.0,,2,3,1.0,120480000000,,,77
766,12200480000EB,1.311,1.365,,2,3,1.0,120480000000,,,180
767,12200480000EB,1.365,1.4,,2,3,1.0,120480000000,,,180
768,12200480000EB,2.919,2.963,,2,3,1.0,120480000000,,,211
769,12200480000EB,2.969,3.0,,2,3,1.0,120480000000,,,211
770,12200480000EB,2.9,2.919,,2,3,1.0,120480000000,,,211
771,12200480000EB,1.3,1.311,,2,3,1.0,120480000000,,,180
772,12200480000EB,2.963,2.969,,2,3,1.0,120480000000,,,211
773,12200480000EB,8.7,8.8,,2,3,1.0,,,,114
774,16200480000EB,9.0,9.1,,2,3,1.0,,,,126
775,16200480000EB,8.2,8.3,,2,3,1.0,,,,50
776,16200480000EB,8.3,8.4,,2,3,1.0,,,,57
777,16200480000EB,8.4,8.5,,2,3,1.0,,,,56
778,1630055000000,11.545,11.593,,2,3,1.0,,,,166
779,16200480000EB,8.103,8.171,,2,3,1.0,,,,117
780,1630055000000,11.4458,11.5,,2,3,1.0,,,,142
781,1630055000000,11.4,11.427,,2,3,1.0,,,,142
782,1630055000000,11.5,11.545,,2,3,1.0,,,,166
783,16200480000EB,8.171,8.2,,2,3,1.0,,,,117
784,1630055000000,11.427,11.4458,,2,3,1.0,,,,142
785,1630055000000,11.593,11.6,,2,3,1.0,,,,166
786,16200480000EB,8.1,8.103,,2,3,1.0,,,,117
787,16200480000EB,13.8,13.9,,2,3,1.0,,,,68
788,16200480000EB,13.9,14.0,,2,3,1.0,,,,67
789,16200480000EB,21.655,21.7,,2,3,1.0,,,,133
790,16200480000EB,21.6,21.6288,,2,3,1.0,,,,133
791,16200480000EB,21.6288,21.655,,2,3,1.0,,,,133
792,14200500000EB,7.48,7.5,,2,4,,140500000748,,,131
793,54100770000NB,187.0,187.1,,2,1,1.0,540770018672,2.0,,108
794,54100770000NB,187.1,187.2,,2,1,1.0,540770018672,2.0,,91
795,54100770000NB,186.8,186.859,,2,1,1.0,540770018672,2.0,,91
796,54100770000NB,186.859,186.9,,2,1,1.0,540770018672,2.0,,91
797,54100770000NB,186.9,187.0,,2,1,1.0,540770018672,2.0,,121
798,54100770000NB,187.2,187.21,,2,1,1.0,540770018672,2.0,,112
799,3730002000000,10.9,10.958,,2,3,1.0,,,,199
800,3730002000000,10.7126,10.7926,,2,3,1.0,370020001051,,,136
801,3730002000000,10.87,10.9,,2,3,1.0,,,,202
802,3730002000000,10.96,11.0,,2,3,1.0,,,,199
803,3730002000000,10.6,10.6422,,2,3,1.0,370020001051,,,177
804,3730002000000,10.84,10.87,,2,3,1.0,,,,202
805,3730002000000,10.6422,10.7,,2,3,1.0,370020001051,,,177
806,3730002000000,10.8,10.84,,2,3,1.0,370020001051,,,202
807,3730002000000,10.7,10.7126,,2,3,1.0,370020001051,,,136
808,3730002000000,10.7926,10.8,,2,3,1.0,370020001051,,,136
809,3730002000000,10.958,10.96,,2,3,1.0,,,,199
810,5230002000000,5.209,5.261,,2,3,1.0,,,,233
811,5230002000000,5.261,5.29,,2,3,1.0,,,,233
812,5230002000000,5.29,5.3,,2,3,1.0,520020000529,,,233
813,5230002000000,5.2,5.209,,2,3,1.0,,,,233
814,52202500000NB,9.13,9.2,,2,3,1.0,522500000905,,,201
815,52202500000NB,9.1,9.13,,2,3,1.0,522500000905,,,201
816,25100790000NB,132.841,132.9,,2,1,1.0,250790013053,2.0,,123
817,25100790000NB,132.9,133.0,,2,1,1.0,250790013053,2.0,,166
