,RouteId,BeginPoint,EndPoint,CurvesAVn,CurvesBVn,CurvesCVn,CurvesDVn,CurvesEVn,CurvesFVn,FsystemVn,UrbanIdVn,SurfaceTypeVn,SampleId
74,2330010000000,21.77,21.779,,,,,,,3,99998,6.0,230100002039
75,2330010000000,20.837,20.8493,,,,,,,3,99998,6.0,230100002039
76,2330010000000,16.0552,16.0766,,,,,,,3,99998,6.0,230100001525
77,2330010000000,20.39,20.4,,,,,,,3,99998,6.0,230100002039
78,2330010000000,15.29,15.3,,,,,,,3,99998,6.0,230100001525
79,2330010000000,16.0,16.01,,,,,,,3,99998,6.0,230100001525
80,2330010000000,19.8,19.81,,,,,,,3,99998,6.0,230100001941
81,2330010000000,21.99,22.0,,,,,,,3,99998,6.0,230100002039
82,2330010000000,21.779,21.791,,,,,,,3,99998,6.0,230100002039
83,2330010000000,16.156,16.17,,,,,,,3,99998,6.0,230100001525
84,2330010000000,19.707,19.729,,,,,,,3,99998,6.0,230100001941
85,2330010000000,19.729,19.7446,,,,,,,3,99998,6.0,230100001941
86,2330010000000,19.7446,19.75,,,,,,,3,99998,6.0,230100001941
87,2330010000000,15.3,15.3061,,,,,,,3,99998,6.0,230100001525
88,2330010000000,21.791,21.8,,,,,,,3,99998,6.0,230100002039
89,2330010000000,19.7,19.707,,,,,,,3,99998,6.0,230100001941
90,2330010000000,20.0489,20.05,,,,,,,3,99998,6.0,230100001941
91,2330010000000,19.5,19.5005,,,,,,,3,99998,6.0,230100001941
92,06200600000EB,8.7,8.78,,,,,,,3,40753,6.0,060600000843
93,06200600000EB,8.5,8.6,,,,,,,3,40753,6.0,060600000843
94,06200600000EB,8.6,8.68,,,,,,,3,40753,6.0,060600000843
95,06200600000EB,8.78,8.8,,,,,,,3,40753,6.0,060600000843
96,06200600000EB,8.43,8.5,,,,,,,3,40753,6.0,060600000843
97,06200600000EB,8.68,8.7,,,,,,,3,40753,6.0,060600000843
98,06200600000EB,8.8,8.82,,,,,,,3,40753,6.0,060600000843
99,22201190000NB,3.6,3.7,,,,,,,3,99999,6.0,221190000337
100,22201190000NB,3.8,3.9,,,,,,,3,99999,6.0,221190000337
101,22201190000NB,4.0,4.1,,,,,,,3,99999,6.0,221190000337
102,22201190000NB,3.51,3.6,,,,,,,3,99999,6.0,221190000337
103,22201190000NB,3.72,3.8,,,,,,,3,99999,6.0,221190000337
104,22201190000NB,3.9449,4.0,,,,,,,3,99999,6.0,221190000337
105,22201190000NB,3.37,3.4,,,,,,,3,99999,3.0,221190000337
106,22201190000NB,3.4,3.5,,,,,,,3,99999,6.0,221190000337
107,22201190000NB,3.7,3.72,,,,,,,3,99999,6.0,221190000337
108,22201190000NB,3.9,3.9449,,,,,,,3,99999,6.0,221190000337
109,22201190000NB,3.5,3.51,,,,,,,3,99999,6.0,221190000337
110,22201190000NB,4.7,4.8,,,,,,,3,99999,6.0,221190000337
111,22201190000NB,4.1,4.2,,,,,,,3,99999,6.0,221190000337
112,22201190000NB,4.2,4.3,,,,,,,3,99999,6.0,221190000337
113,22201190000NB,4.3,4.4,,,,,,,3,99999,6.0,221190000337
114,22201190000NB,4.4,4.5,,,,,,,3,99999,6.0,221190000337
115,22201190000NB,4.5,4.6,,,,,,,3,99999,6.0,221190000337
116,22201190000NB,4.8,4.9,,,,,,,3,99999,6.0,221190000337
117,22201190000NB,4.9,5.0,,,,,,,3,99999,6.0,221190000337
118,22201190000NB,5.0,5.1,,,,,,,3,99999,6.0,221190000337
119,22201190000NB,5.1,5.2,,,,,,,3,99999,6.0,221190000337
120,22201190000NB,5.2,5.3,,,,,,,3,99999,6.0,221190000337
121,22201190000NB,5.3,5.4,,,,,,,3,99999,6.0,221190000337
122,22201190000NB,4.62,4.7,,,,,,,3,99999,6.0,221190000337
123,22201190000NB,4.6,4.62,,,,,,,3,99999,6.0,221190000337
125,40100640000EB,41.6,41.646,,,,,,,1,99999,6.0,400064041546
126,40100640000EB,41.565,41.591,,,,,,,1,99999,3.0,400064041546
127,40100640000EB,41.546,41.565,,,,,,,1,99999,3.0,400064041546
128,40100640000EB,41.591,41.6,,,,,,,1,99999,3.0,400064041546
129,20201190023NB,1.1,1.17,,,,,,,3,15481,6.0,201190000070
130,20201190023NB,0.9,1.0,,,,,,,3,15481,6.0,201190000070
131,20201190023NB,1.0,1.1,,,,,,,3,15481,6.0,201190000070
132,20201190023NB,0.8629,0.9,,,,,,,3,15481,6.0,201190000070
133,20201190023NB,0.8178,0.8338,,,,,,,3,15481,6.0,201190000070
134,20201190023NB,0.8338,0.8629,,,,,,,3,15481,6.0,201190000070
135,20201190023NB,0.8,0.8178,,,,,,,3,15481,6.0,201190000070
136,20200600000EB,19.2,19.3,,,,,,,3,15481,6.0,200600001864
137,20200600000EB,19.4224,19.5,,,,,,,3,15481,6.0,200600001864
138,20200600000EB,19.8,19.9,,,,,,,3,15481,6.0,200600001864
139,20200600000EB,18.7145,18.783,,,,,,,3,15481,6.0,200600001864
140,20200600000EB,19.301,19.4,,,,,,,3,15481,6.0,200600001864
141,20100770023NB,0.0,0.1,,,,,,,1,15481,6.0,20077C000000
142,20100770023NB,0.1,0.2,,,,,,,1,15481,6.0,20077C000000
143,20100770023NB,0.2,0.3,,,,,,,1,15481,6.0,20077C000000
144,20100770023NB,0.3,0.4,,,,,,,1,15481,6.0,20077C000000
145,20100770023NB,0.6,0.7,,,,,,,1,15481,6.0,20077C000000
146,20100770023NB,0.7,0.8,,,,,,,1,15481,6.0,20077C000000
147,20200600000EB,18.9,19.0,,,,,,,3,15481,6.0,200600001864
148,20200600000EB,19.0,19.1,,,,,,,3,15481,6.0,200600001864
149,20200600000EB,19.1,19.1729,,,,,,,3,15481,6.0,200600001864
150,20200600000EB,19.6,19.7,,,,,,,3,15481,6.0,200600001864
151,20200600000EB,20.0,20.08,,,,,,,3,15481,6.0,200600001864
152,20100770023NB,0.8,0.9,,,,,,,1,15481,6.0,20077C000000
153,20100770023NB,0.9,1.0,,,,,,,1,15481,6.0,20077C000000
154,20201190023NB,0.7,0.8,,,,,,,3,15481,6.0,201190000070
155,20200600000EB,19.9051,19.9608,,,,,,,3,15481,6.0,200600001864
156,20100770023NB,0.5391,0.6,,,,,,,1,15481,6.0,20077C000000
157,20200600000EB,19.5,19.55,,,,,,,3,15481,6.0,200600001864
158,20200600000EB,19.7423,19.8,,,,,,,3,15481,6.0,200600001864
159,20100770023NB,0.4,0.4621,,,,,,,1,15481,6.0,20077C000000
160,20100770023NB,0.5,0.5391,,,,,,,1,15481,6.0,20077C000000
161,20200600000EB,18.8,18.8594,,,,,,,3,15481,6.0,200600001864
162,20200600000EB,19.55,19.6,,,,,,,3,15481,6.0,200600001864
163,20200600000EB,19.7,19.7423,,,,,,,3,15481,6.0,200600001864
164,20200600000EB,18.64,18.6731,,,,,,,3,15481,6.0,200600001864
165,20200600000EB,19.1729,19.2,,,,,,,3,15481,6.0,200600001864
166,20200600000EB,19.4,19.4224,,,,,,,3,15481,6.0,200600001864
167,20100770023NB,0.4687,0.5,,,,,,,1,15481,6.0,20077C000000
168,20200600000EB,18.6731,18.7,,,,,,,3,15481,6.0,200600001864
169,20200600000EB,18.8712,18.9,,,,,,,3,15481,6.0,200600001864
170,20200600000EB,19.97,20.0,,,,,,,3,15481,6.0,200600001864
171,20100770023NB,1.0,1.02,,,,,,,1,15481,6.0,20077C000000
172,20200600000EB,18.8647,18.8712,,,,,,,3,15481,6.0,200600001864
173,20200600000EB,18.7,18.7145,,,,,,,3,15481,6.0,200600001864
174,20200600000EB,18.783,18.8,,,,,,,3,15481,6.0,200600001864
175,20200600000EB,19.9608,19.9649,,,,,,,3,15481,6.0,200600001864
176,20200600000EB,19.9,19.9051,,,,,,,3,15481,6.0,200600001864
177,20100770023NB,0.4621,0.4687,,,,,,,1,15481,6.0,20077C000000
178,20200600000EB,19.9649,19.97,,,,,,,3,15481,6.0,200600001864
179,20200600000EB,18.8594,18.8647,,,,,,,3,15481,6.0,200600001864
180,20200600000EB,19.3,19.301,,,,,,,3,15481,6.0,200600001864
196,27200350000NB,10.26,10.3,,,,,,,3,99999,3.0,270350009644
197,27200350000NB,10.3,10.36,,,,,,,3,99999,3.0,270350009644
198,27200350000NB,11.76,11.8,,,,,,,3,99999,3.0,270350011532
199,27200350000NB,11.8,11.87,,,,,,,3,99999,3.0,270350011532
202,27200350000NB,10.36,10.37,,,,,,,3,99999,3.0,270350009644
203,2830598000000,2.6,2.7,,,,,,,3,99998,6.0,285980000259
204,2830598000000,2.7617,2.7969,,,,,,,3,99998,6.0,285980000259
205,2830598000000,2.8,2.8405,,,,,,,3,99998,6.0,285980000259
206,2830598000000,2.7,2.7317,,,,,,,3,99998,6.0,285980000259
207,2830598000000,2.7317,2.7617,,,,,,,3,99998,6.0,285980000259
208,2830598000000,2.59,2.5956,,,,,,,3,99998,6.0,285980000259
209,2830598000000,2.7969,2.8,,,,,,,3,99998,6.0,285980000259
210,2830598000000,2.5956,2.6,,,,,,,3,99998,6.0,285980000259
211,2830598000000,2.9353,2.98,,,,,,,3,99998,6.0,285980000259
212,2830598000000,2.8405,2.9,,,,,,,3,99998,6.0,285980000259
213,2830598000000,2.9,2.9353,,,,,,,3,99998,6.0,285980000259
215,4130003000000,36.1,36.18,,,,,,,3,6139,6.0,410030035980
216,4130003000000,36.051,36.0749,,,,,,,3,6139,6.0,410030035980
217,4130003000000,36.0749,36.1,,,,,,,3,6139,6.0,410030035980
218,4130003000000,36.0,36.013,,,,,,,3,6139,6.0,410030035980
219,4130003000000,36.013,36.0294,,,,,,,3,6139,6.0,410030035980
220,4130003000000,36.0361,36.051,,,,,,,3,6139,6.0,410030035980
221,4130003000000,36.0294,36.0361,,,,,,,3,6139,6.0,410030035980
222,4130003000000,35.998,36.0,,,,,,,3,6139,6.0,410030035980
223,41200190023EB,0.0,0.0326,,,,,,,3,6139,3.0,41019C000000
224,41200190023EB,0.033,0.034,,,,,,,3,6139,3.0,41019C000003
225,41200190023EB,0.0326,0.033,,,,,,,3,6139,3.0,41019C000000
226,13202190000NB,8.6,8.7,,,,,,,3,99998,6.0,132190000859
227,13202190000NB,8.8,8.9,,,,,,,3,99998,6.0,132190000859
228,13202190000NB,8.73,8.8,,,,,,,3,99998,6.0,132190000859
229,13202190000NB,8.9,8.9616,,,,,,,3,99998,6.0,132190000859
230,13202190000NB,9.0,9.0407,,,,,,,3,99998,6.0,132190000859
231,13202190000NB,8.9616,8.9887,,,,,,,3,99998,6.0,132190000859
232,13202190000NB,8.7,8.73,,,,,,,3,99998,6.0,132190000859
233,13202190000NB,9.0407,9.06,,,,,,,3,99998,6.0,132190000859
234,13202190000NB,8.59,8.6,,,,,,,3,99998,6.0,132190000859
235,13202190000NB,8.9887,9.0,,,,,,,3,99998,6.0,132190000859
236,07200330000EB,10.2,10.3,,,,,,,4,99999,6.0,070330001013
237,07200330000EB,10.8,10.9,,,,,,,4,99999,6.0,070330001013
238,07200330000EB,11.5,11.6,,,,,,,4,99999,6.0,070330001013
239,07200330000EB,12.2,12.3,,,,,,,4,99999,6.0,070330001013
240,07200330000EB,10.13,10.2,,,,,,,4,99999,6.0,070330001013
241,07200330000EB,10.9,10.9682,,,,,,,4,99999,6.0,070330001013
242,07200330000EB,11.0,11.0768,,,,,,,4,99999,6.0,070330001013
243,07200330000EB,10.3,10.4,,,,,,,4,99999,6.0,070330001013
244,07200330000EB,10.4,10.5,,,,,,,4,99999,6.0,070330001013
245,07200330000EB,10.5,10.6,,,,,,,4,99999,6.0,070330001013
246,07200330000EB,10.6,10.7,,,,,,,4,99999,6.0,070330001013
247,07200330000EB,10.7,10.8,,,,,,,4,99999,6.0,070330001013
248,07200330000EB,11.1,11.2,,,,,,,4,99999,6.0,070330001013
249,07200330000EB,11.2,11.3,,,,,,,4,99999,6.0,070330001013
250,07200330000EB,11.3,11.4,,,,,,,4,99999,6.0,070330001013
251,07200330000EB,11.4,11.5,,,,,,,4,99999,6.0,070330001013
252,07200330000EB,11.6,11.7,,,,,,,4,99999,6.0,070330001013
253,07200330000EB,11.7,11.8,,,,,,,4,99999,6.0,070330001013
254,07200330000EB,11.8,11.9,,,,,,,4,99999,6.0,070330001013
255,07200330000EB,11.9,12.0,,,,,,,4,99999,6.0,070330001013
256,07200330000EB,12.0,12.1,,,,,,,4,99999,6.0,070330001013
257,07200330000EB,12.1,12.2,,,,,,,4,99999,6.0,070330001013
258,07200330000EB,12.3,12.4,,,,,,,4,99999,6.0,070330001013
259,07200330000EB,10.9682,11.0,,,,,,,4,99999,6.0,070330001013
260,07200330000EB,11.0768,11.1,,,,,,,4,99999,6.0,070330001013
261,07200330000EB,14.0,14.1,,,,,,,4,99999,6.0,070330001013
262,07200330000EB,14.2,14.3,,,,,,,4,99999,6.0,070330001013
263,07200330000EB,13.6,13.7,,,,,,,4,99999,6.0,070330001013
264,07200330000EB,12.5,12.6,,,,,,,4,99999,6.0,070330001013
265,07200330000EB,14.1,14.2,,,,,,,4,99999,6.0,070330001013
266,07200330000EB,12.4,12.5,,,,,,,4,99999,6.0,070330001013
267,07200330000EB,12.6,12.7,,,,,,,4,99999,6.0,070330001013
268,07200330000EB,12.7,12.8,,,,,,,4,99999,6.0,070330001013
269,07200330000EB,12.8,12.9,,,,,,,4,99999,6.0,070330001013
270,07200330000EB,12.9,13.0,,,,,,,4,99999,6.0,070330001013
271,07200330000EB,13.0,13.1,,,,,,,4,99999,6.0,070330001013
272,07200330000EB,13.1,13.2,,,,,,,4,99999,6.0,070330001013
273,07200330000EB,13.2,13.3,,,,,,,4,99999,6.0,070330001013
274,07200330000EB,13.3,13.3884,,,,,,,4,99999,6.0,070330001013
275,07200330000EB,13.4,13.5,,,,,,,4,99999,6.0,070330001013
276,07200330000EB,13.5,13.6,,,,,,,4,99999,6.0,070330001013
277,07200330000EB,13.7,13.8,,,,,,,4,99999,6.0,070330001013
278,07200330000EB,13.8,13.9,,,,,,,4,99999,6.0,070330001013
279,07200330000EB,13.9,14.0,,,,,,,4,99999,6.0,070330001013
280,07200330000EB,13.3884,13.4,,,,,,,4,99999,6.0,070330001013
281,54200500000EB,9.6,9.7,,,,,,,3,67672,6.0,540500000894
282,54200500000EB,9.9487,9.9987,,,,,,,3,67672,6.0,540500000894
283,54200500000EB,8.94,9.0,,,,,,,3,67672,6.0,540500000894
284,54200500000EB,9.4,9.4665,,,,,,,3,67672,6.0,540500000894
285,54200500000EB,9.0,9.1,,,,,,,3,67672,6.0,540500000894
286,54200500000EB,9.1,9.2,,,,,,,3,67672,6.0,540500000894
287,54200500000EB,9.5,9.5977,,,,,,,3,67672,6.0,540500000894
288,54200500000EB,9.7,9.8,,,,,,,3,67672,6.0,540500000894
289,54200500000EB,9.8,9.8831,,,,,,,3,67672,6.0,540500000894
290,5430068000000,17.7,17.7646,,,,,,,3,67672,6.0,540680001719
291,5430068000000,17.8,17.9,,,,,,,3,67672,6.0,540680001719
292,5430068000000,17.2,17.2908,,,,,,,3,67672,6.0,540680001719
293,5430068000000,17.3,17.3894,,,,,,,3,67672,6.0,540680001719
294,5430068000000,17.5,17.5913,,,,,,,3,67672,6.0,540680001719
295,5430068000000,17.6,17.7,,,,,,,3,67672,6.0,540680001719
296,54200500000EB,9.329,9.4,,,,,,,3,67672,6.0,540500000894
297,5430068000000,18.2392,18.29,,,,,,,3,67672,6.0,540680001719
298,54200500000EB,9.269,9.3,,,,,,,3,67672,3.0,540500000894
299,5430068000000,17.7646,17.8,,,,,,,3,67672,6.0,540680001719
300,5430068000000,18.0517,18.1,,,,,,,3,67672,6.0,540680001719
301,5430068000000,18.142,18.2,,,,,,,3,67672,6.0,540680001719
302,5430068000000,18.2,18.2392,,,,,,,3,67672,6.0,540680001719
303,5430068000000,17.4,17.4509,,,,,,,3,67672,6.0,540680001719
304,5430068000000,17.4509,17.5,,,,,,,3,67672,6.0,540680001719
305,5430068000000,17.9507,18.0,,,,,,,3,67672,6.0,540680001719
306,5430068000000,18.0,18.0517,,,,,,,3,67672,6.0,540680001719
307,54200500000EB,9.2,9.267,,,,,,,3,67672,3.0,540500000894
308,54200500000EB,9.9071,9.9196,,,,,,,3,67672,6.0,540500000894
309,54200500000EB,9.9196,9.9487,,,,,,,3,67672,6.0,540500000894
310,54200500000EB,9.8831,9.9,,,,,,,3,67672,6.0,540500000894
311,54200500000EB,10.0,10.02,,,,,,,3,67672,6.0,540500000894
312,5430068000000,17.9,17.9507,,,,,,,3,67672,6.0,540680001719
313,5430068000000,18.1,18.142,,,,,,,3,67672,6.0,540680001719
314,54200500000EB,9.3,9.329,,,,,,,3,67672,6.0,540500000894
315,54200500000EB,9.4665,9.486,,,,,,,3,67672,6.0,540500000894
316,54200500000EB,9.49,9.5,,,,,,,3,67672,6.0,540500000894
317,5430068000000,17.2908,17.3,,,,,,,3,67672,6.0,540680001719
318,54200500000EB,9.9,9.9071,,,,,,,3,67672,6.0,540500000894
319,5430068000000,17.19,17.2,,,,,,,3,67672,6.0,540680001719
320,5430068000000,17.3894,17.4,,,,,,,3,67672,6.0,540680001719
321,5430068000000,17.5913,17.6,,,,,,,3,67672,6.0,540680001719
322,54200500000EB,9.486,9.49,,,,,,,3,67672,6.0,540500000894
323,54200500000EB,9.5977,9.6,,,,,,,3,67672,6.0,540500000894
324,54200500000EB,9.267,9.269,,,,,,,3,67672,3.0,540500000894
325,54200500000EB,9.9987,10.0,,,,,,,3,67672,6.0,540500000894
326,5430014000000,16.1,16.2,,,,,,,3,67672,6.0,540140001610
327,5430014000000,16.3,16.4,,,,,,,3,67672,6.0,540140001610
328,5430014000000,16.4,16.5,,,,,,,3,67672,6.0,540140001610
329,5430014000000,16.5,16.5965,,,,,,,3,67672,6.0,540140001610
330,5430014000000,16.6,16.7,,,,,,,3,67672,6.0,540140001610
331,5430014000000,16.2206,16.2815,,,,,,,3,67672,6.0,540140001610
332,5430014000000,16.7023,16.76,,,,,,,3,67672,6.0,540140001610
333,5430014000000,16.2,16.2206,,,,,,,3,67672,6.0,540140001610
334,5430014000000,16.2815,16.3,,,,,,,3,67672,6.0,540140001610
335,5430014000000,16.5965,16.6,,,,,,,3,67672,6.0,540140001610
336,5430014000000,16.7,16.7023,,,,,,,3,67672,6.0,540140001610
378,17200500000EB,18.0199,18.0618,,,,,,,3,99998,6.0,170500000018
379,17200500000EB,18.2088,18.25,,,,,,,3,99998,6.0,170500000018
380,17200500000EB,18.0618,18.087,,,,,,,3,99998,6.0,170500000018
381,17200500000EB,18.161,18.2,,,,,,,3,99998,3.0,170500000018
382,17200500000EB,18.1123,18.134,,,,,,,3,99998,3.0,170500000018
383,17200500000EB,18.0,18.0199,,,,,,,3,99998,6.0,170500000018
384,17200500000EB,18.1,18.1123,,,,,,,3,99998,3.0,170500000018
385,17200500000EB,18.1417,18.161,,,,,,,3,99998,3.0,170500000018
386,17200500000EB,18.087,18.1,,,,,,,3,99998,6.0,170500000018
387,17200500000EB,18.134,18.1417,,,,,,,3,99998,3.0,170500000018
388,17200500000EB,18.2,18.2088,,,,,,,3,99998,6.0,170500000018
391,42200330000EB,9.4,9.5,,,,,,,3,99998,6.0,420330000805
392,42200330000EB,4.6,4.7,,,,,,,3,99998,3.0,420330000452
393,42200330000EB,4.9,5.0,,,,,,,3,99998,3.0,420330000452
394,42200330000EB,5.2,5.3,,,,,,,3,99998,3.0,420330000452
395,42200330000EB,5.5,5.6,,,,,,,3,99998,3.0,420330000452
396,42200330000EB,4.522,4.6,,,,,,,3,99998,3.0,420330000452
397,42200330000EB,4.7,4.8,,,,,,,3,99998,3.0,420330000452
398,42200330000EB,4.8,4.9,,,,,,,3,99998,3.0,420330000452
399,42200330000EB,5.0,5.1,,,,,,,3,99998,3.0,420330000452
400,42200330000EB,5.1,5.2,,,,,,,3,99998,3.0,420330000452
401,42200330000EB,5.3,5.4,,,,,,,3,99998,3.0,420330000452
402,42200330000EB,5.6,5.7,,,,,,,3,99998,3.0,420330000452
403,42200330000EB,5.8,5.9,,,,,,,3,99998,3.0,420330000452
404,42200330000EB,5.9,6.0,,,,,,,3,99998,3.0,420330000452
405,42200330000EB,5.4463,5.5,,,,,,,3,99998,3.0,420330000452
406,42200330000EB,5.4,5.4463,,,,,,,3,99998,3.0,420330000452
407,42200330000EB,5.7,5.76,,,,,,,3,99998,3.0,420330000452
408,42200330000EB,5.76,5.8,,,,,,,3,99998,3.0,420330000452
409,42200330000EB,7.5,7.6,,,,,,,3,99998,3.0,420330000452
410,42200330000EB,6.5,6.6,,,,,,,3,99998,3.0,420330000452
411,42200330000EB,7.2,7.26,,,,,,,3,99998,3.0,420330000452
412,42200330000EB,8.8389,8.9,,,,,,,3,99998,6.0,420330000805
413,42200330000EB,6.1,6.2,,,,,,,3,99998,3.0,420330000452
414,42200330000EB,6.2,6.3,,,,,,,3,99998,3.0,420330000452
415,42200330000EB,6.3,6.4,,,,,,,3,99998,3.0,420330000452
416,42200330000EB,6.4,6.5,,,,,,,3,99998,3.0,420330000452
417,42200330000EB,6.6,6.7,,,,,,,3,99998,3.0,420330000452
418,42200330000EB,6.9,7.0,,,,,,,3,99998,3.0,420330000452
419,42200330000EB,7.0,7.1,,,,,,,3,99998,3.0,420330000452
420,42200330000EB,7.1,7.2,,,,,,,3,99998,3.0,420330000452
421,42200330000EB,7.3,7.4,,,,,,,3,99998,3.0,420330000452
422,42200330000EB,7.4,7.5,,,,,,,3,99998,3.0,420330000452
423,42200330000EB,7.6,7.7,,,,,,,3,99998,3.0,420330000452
424,42200330000EB,8.2,8.3,,,,,,,3,99998,6.0,420330000805
425,42200330000EB,9.1417,9.2,,,,,,,3,99998,6.0,420330000805
426,42200330000EB,9.3,9.4,,,,,,,3,99998,6.0,420330000805
427,42200330000EB,6.7,6.774,,,,,,,3,99998,6.0,420330000452
428,42200330000EB,8.535,8.6,,,,,,,3,99998,6.0,420330000805
429,42200330000EB,8.9422,8.99,,,,,,,3,99998,6.0,420330000805
430,42200330000EB,8.05,8.09,,,,,,,3,99998,3.0,420330000805
431,42200330000EB,8.7451,8.78,,,,,,,3,99998,6.0,420330000805
432,42200330000EB,8.1,8.1504,,,,,,,3,99998,6.0,420330000805
433,42200330000EB,6.8,6.8528,,,,,,,3,99998,3.0,420330000452
434,42200330000EB,8.8,8.836,,,,,,,3,99998,6.0,420330000805
435,42200330000EB,6.0,6.0669,,,,,,,3,99998,3.0,420330000452
436,42200330000EB,7.7,7.76,,,,,,,3,99998,3.0,420330000452
437,42200330000EB,8.3,8.353,,,,,,,3,99998,6.0,420330000805
438,42200330000EB,8.353,8.4,,,,,,,3,99998,6.0,420330000805
439,42200330000EB,8.4,8.463,,,,,,,3,99998,6.0,420330000805
440,42200330000EB,8.7,8.7451,,,,,,,3,99998,6.0,420330000805
441,42200330000EB,9.0,9.0706,,,,,,,3,99998,6.0,420330000805
442,42200330000EB,9.0706,9.1,,,,,,,3,99998,6.0,420330000805
443,42200330000EB,9.2,9.2571,,,,,,,3,99998,6.0,420330000805
444,42200330000EB,9.2571,9.3,,,,,,,3,99998,6.0,420330000805
445,42200330000EB,6.874,6.9,,,,,,,3,99998,3.0,420330000452
446,42200330000EB,8.1504,8.1877,,,,,,,3,99998,6.0,420330000805
447,42202190000NB,42.36,42.373,,,,,,,3,99998,,422190004236
448,42200330000EB,7.26,7.278,,,,,,,3,99998,3.0,420330000452
449,42200330000EB,8.64,8.6746,,,,,,,3,99998,6.0,420330000805
450,42200330000EB,7.278,7.3,,,,,,,3,99998,3.0,420330000452
451,42200330000EB,8.9,8.9422,,,,,,,3,99998,6.0,420330000805
452,42200330000EB,6.0669,6.1,,,,,,,3,99998,3.0,420330000452
453,42200330000EB,8.463,8.5,,,,,,,3,99998,6.0,420330000805
454,42200330000EB,8.6,8.63,,,,,,,3,99998,6.0,420330000805
455,42200330000EB,9.1,9.1417,,,,,,,3,99998,6.0,420330000805
456,42200330000EB,6.774,6.8,,,,,,,3,99998,6.0,420330000452
