BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2023|54|17200500000EB|16.27|17.79|SAMPLES|170500001627|||
01/01/2023|54|17200500000EB|17.79|18.0|SAMPLES|170500001779|||
01/01/2023|54|17200500000EB|18.0|18.32|SAMPLES|170500000018|||
01/01/2023|54|17200500000EB|18.32|18.45|SAMPLES|170500001832|||
01/01/2023|54|17200500000EB|18.45|18.52|SAMPLES|170500001845|||
01/01/2023|54|17200500000EB|18.52|18.8|SAMPLES|170500001852|||
01/01/2023|54|17200500000EB|18.85|19.21|SAMPLES|170500001885|||
01/01/2023|54|2940220010000|0.11|1.09|SAMPLES|292200100110|||
01/01/2023|54|38202500000NB|0.0|5.0|SAMPLES|382500000000|||
01/01/2023|54|38202500000NB|5.01|7.0|SAMPLES|382500000501|||
01/01/2023|54|1771783001900|0.0|0.64|SAMPLES|170178300000|||
01/01/2023|54|0130076000000|1.75|6.62|SAMPLES|010760000175|||
01/01/2023|54|0540507020000|0.0|1.22|SAMPLES|055070200000|||
01/01/2023|54|3430020000000|28.29|29.07|SAMPLES|340200028290|||
01/01/2023|54|2040060630000|0.06|0.354|SAMPLES|200606300006|||
01/01/2023|54|5530010000000|24.14|24.38|SAMPLES|550100002414|||
01/01/2023|54|1740019570000|0.0|0.49|SAMPLES|170195700000|||
01/01/2023|54|2630002000300|0.0|0.43|SAMPLES|260020000000|||
01/01/2023|54|0240013000000|0.43|1.03|SAMPLES|020130000043|||
01/01/2023|54|0240013000000|1.03|1.5|SAMPLES|020130000103|||
01/01/2023|54|0240013000000|2.75|3.716|SAMPLES|020130000275|||
01/01/2023|54|5130015000000|6.3|8.48|SAMPLES|510150000630|||
01/01/2023|54|39100680000EB|14.66|18.12|SAMPLES|390680001466|||
01/01/2023|54|39100680000EB|18.12|23.34|SAMPLES|390680001812|||
01/01/2023|54|39100680000EB|26.75|28.64|SAMPLES|390680002675|||
01/01/2023|54|39100680000EB|28.64|29.23|SAMPLES|390680002864|||
01/01/2023|54|39100680000EB|29.23|31.24|SAMPLES|390680002923|||
01/01/2023|54|39100680000EB|31.24|31.42|SAMPLES|390680003124|||
01/01/2023|54|39100680000EB|31.42|32.06|SAMPLES|390680003142|||
01/01/2023|54|3174770001900|0.0|0.4|SAMPLES|310477000000|||
01/01/2023|54|3174770001900|0.4|0.44|SAMPLES|317700000040|||
01/01/2023|54|2540060000000|2.11|2.61|SAMPLES|250600002110|||
01/01/2023|54|2540060000000|4.38|4.86|SAMPLES|250600000438|||
01/01/2023|54|0830016000000|19.19|20.35|SAMPLES|080160001919|||
01/01/2023|54|1040014020000|0.2|0.35|SAMPLES|100140200020|||
01/01/2023|54|52300070007WB|0.0|0.23|SAMPLES|52007W000000|||
01/01/2023|54|52300070007WB|0.23|0.33|SAMPLES|52007W000023|||
