StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_GREEN_TIME_VN,PCT_GREEN_TIME_VT,PCT_GREEN_TIME_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,0630101000000,0.16,0.36,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,70.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0630193000000,0.46,3.55,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,3.09,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0630527000000,0.89,0.98,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.09,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0630527000100,0.0,0.19,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,43.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.19,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0630527000100,0.19,0.39,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0640013000000,0.02,0.42,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,33.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.4,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0640060050000,0.0,0.88,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.88,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0640060050000,0.88,1.68,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.8,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0673272001900,0.35,1.04,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,20.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.69,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0673281001900,0.19,0.48,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.29,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0673281001900,0.6,0.96,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,41.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.36,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,0673295001900,0.0,1.08,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.08,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1030016000000,14.84,14.97,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,42.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.13,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,13202190000NB,10.01,10.2,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.19,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,13202190000NB,10.2,10.4,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,13202190000NB,10.4,10.48,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.08,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,13202190000NB,10.48,10.85,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.37,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1340045010000,0.0,0.559,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.559,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530002000000,0.1,0.28,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.18,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530002000000,0.28,0.56,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,55.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.28,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530002000000,1.49,2.3,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,55.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.81,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530105000000,0.38,1.14,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.76,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530105000000,1.14,3.27,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,2.13,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530105000000,3.27,4.14,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.87,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1530105000000,4.26,4.58,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.32,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1540013000000,0.0,0.2,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,49.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1540507000000,0.43,0.92,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.49,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1540507000000,0.92,1.16,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,0.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.24,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1540507000000,1.51,3.33,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,41.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.82,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1577261001900,0.0,0.73,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.73,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1577264001900,0.0,0.35,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.35,f81b82c0-9383-4284-94ab-50364c983bb0,,
