BeginDate|StateID|RouteID|BeginPoint|EndPoint|Data_Item|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|0640002360000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640002370000|0.0|0.18|ACCESS_CONTROL|3|||
12/31/2021|54|0640002380000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640002390000|0.0|0.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640002400000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640003000000|0.0|2.81|ACCESS_CONTROL|3|||
12/31/2021|54|0640003000000|3.25|5.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640003010000|0.0|1.43|ACCESS_CONTROL|3|||
12/31/2021|54|0640003020000|0.0|2.0|ACCESS_CONTROL|3|||
12/31/2021|54|0640003030000|0.0|1.53|ACCESS_CONTROL|3|||
12/31/2021|54|0640003040000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640004010000|0.0|2.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640005000000|0.0|1.99|ACCESS_CONTROL|3|||
12/31/2021|54|0640005000000|2.73|2.91|ACCESS_CONTROL|3|||
12/31/2021|54|0640006000000|0.0|2.71|ACCESS_CONTROL|3|||
12/31/2021|54|0640006010000|0.0|0.47|ACCESS_CONTROL|3|||
12/31/2021|54|0640006020000|0.0|1.75|ACCESS_CONTROL|3|||
12/31/2021|54|0640007000000|0.0|0.433|ACCESS_CONTROL|3|||
12/31/2021|54|0640007000000|0.433|2.44|ACCESS_CONTROL|3|||
12/31/2021|54|0640007000000|2.44|2.66|ACCESS_CONTROL|3|||
12/31/2021|54|0640007000000|2.66|6.46|ACCESS_CONTROL|3|||
12/31/2021|54|0640007010000|0.0|3.27|ACCESS_CONTROL|3|||
12/31/2021|54|0640007010000|3.27|6.66|ACCESS_CONTROL|3|||
12/31/2021|54|0640007010000|7.3|9.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640007020000|0.0|0.004|ACCESS_CONTROL|3|||
12/31/2021|54|0640007020000|0.004|0.85|ACCESS_CONTROL|3|||
12/31/2021|54|0640007030000|0.0|0.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640007040000|0.0|0.39|ACCESS_CONTROL|3|||
12/31/2021|54|0640007050000|0.0|1.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640008000000|0.0|2.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640008010000|0.0|1.03|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.0|0.602|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.602|0.774|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.774|0.776|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.776|0.801|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.801|0.883|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.883|0.935|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|0.935|1.15|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.15|1.43|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.43|1.588|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.588|1.591|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.591|1.68|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.68|1.684|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.684|1.688|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.688|1.803|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.803|1.81|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.81|1.826|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.826|1.875|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|1.875|2.492|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|2.492|2.51|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|2.51|5.56|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|5.56|7.36|ACCESS_CONTROL|3|||
12/31/2021|54|0640009000000|7.36|9.98|ACCESS_CONTROL|3|||
12/31/2021|54|0640009010000|0.0|0.72|ACCESS_CONTROL|3|||
12/31/2021|54|0640009020000|0.0|0.003|ACCESS_CONTROL|3|||
12/31/2021|54|0640009020000|0.003|0.9|ACCESS_CONTROL|3|||
12/31/2021|54|0640009030000|0.0|0.6|ACCESS_CONTROL|3|||
12/31/2021|54|0640010020000|0.0|0.004|ACCESS_CONTROL|3|||
12/31/2021|54|0640010020000|0.004|0.76|ACCESS_CONTROL|3|||
12/31/2021|54|0640010030000|0.0|2.37|ACCESS_CONTROL|3|||
12/31/2021|54|0640010040000|0.0|1.38|ACCESS_CONTROL|3|||
12/31/2021|54|0640010050000|0.0|1.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640010070000|0.0|1.67|ACCESS_CONTROL|3|||
12/31/2021|54|0640010080000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.0|0.03|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.05|0.161|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.161|0.182|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.182|0.193|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.193|0.196|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.196|0.218|ACCESS_CONTROL|3|||
12/31/2021|54|0640010100000|0.218|1.0|ACCESS_CONTROL|3|||
12/31/2021|54|0640010110000|0.0|0.36|ACCESS_CONTROL|3|||
12/31/2021|54|0640010120000|0.0|0.15|ACCESS_CONTROL|3|||
12/31/2021|54|0640010130000|0.0|0.98|ACCESS_CONTROL|3|||
12/31/2021|54|0640010140000|0.0|1.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640010150000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640010160000|0.0|0.24|ACCESS_CONTROL|3|||
12/31/2021|54|0640010170000|0.0|0.003|ACCESS_CONTROL|3|||
12/31/2021|54|0640010170000|0.003|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640010180000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640010190000|0.0|0.35|ACCESS_CONTROL|3|||
12/31/2021|54|0640010200000|0.0|1.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640010210000|0.0|0.75|ACCESS_CONTROL|3|||
12/31/2021|54|0640010220000|0.0|0.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640010230000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640010240000|0.0|0.15|ACCESS_CONTROL|3|||
12/31/2021|54|0640010250000|0.0|0.28|ACCESS_CONTROL|3|||
12/31/2021|54|0640010260000|0.0|0.27|ACCESS_CONTROL|3|||
12/31/2021|54|0640010270000|0.0|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640010280000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640010290000|0.0|0.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640010300000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640010310000|0.0|0.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640010320000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640010330000|0.0|0.03|ACCESS_CONTROL|3|||
12/31/2021|54|0640010340000|0.0|0.22|ACCESS_CONTROL|3|||
12/31/2021|54|0640010350000|0.0|0.6|ACCESS_CONTROL|3|||
12/31/2021|54|0640010360000|0.0|0.21|ACCESS_CONTROL|3|||
12/31/2021|54|0640010370000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640010380000|0.0|0.61|ACCESS_CONTROL|3|||
12/31/2021|54|0640010390000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640010400000|0.0|0.28|ACCESS_CONTROL|3|||
12/31/2021|54|0640010410000|0.0|0.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640011000000|0.0|0.005|ACCESS_CONTROL|3|||
12/31/2021|54|0640011000000|0.005|5.88|ACCESS_CONTROL|3|||
12/31/2021|54|0640011000000|5.99|12.06|ACCESS_CONTROL|3|||
12/31/2021|54|0640011000000|12.06|15.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640011010000|0.0|1.59|ACCESS_CONTROL|3|||
12/31/2021|54|0640011030000|0.0|0.6|ACCESS_CONTROL|3|||
12/31/2021|54|0640011040000|0.0|0.6|ACCESS_CONTROL|3|||
12/31/2021|54|0640011050000|0.0|0.89|ACCESS_CONTROL|3|||
12/31/2021|54|0640011060000|0.0|1.4|ACCESS_CONTROL|3|||
12/31/2021|54|0640011070000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640011080000|0.0|0.57|ACCESS_CONTROL|3|||
12/31/2021|54|0640011090000|0.0|0.24|ACCESS_CONTROL|3|||
12/31/2021|54|0640011100000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640012000000|0.0|0.92|ACCESS_CONTROL|3|||
12/31/2021|54|0640012000000|1.13|3.71|ACCESS_CONTROL|3|||
12/31/2021|54|0640012010000|0.0|1.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640013000000|0.0|0.02|ACCESS_CONTROL|3|||
12/31/2021|54|0640013000000|0.02|0.42|ACCESS_CONTROL|3|||
12/31/2021|54|0640013000000|0.42|0.438|ACCESS_CONTROL|3|||
12/31/2021|54|0640013000000|0.438|5.51|ACCESS_CONTROL|3|||
12/31/2021|54|0640013010000|0.0|1.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640013030000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640014000000|0.0|0.002|ACCESS_CONTROL|3|||
12/31/2021|54|0640014000000|0.002|2.06|ACCESS_CONTROL|3|||
12/31/2021|54|0640014000000|2.52|6.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640014010000|0.0|1.32|ACCESS_CONTROL|3|||
12/31/2021|54|0640015000000|0.0|0.873|ACCESS_CONTROL|3|||
12/31/2021|54|0640015000000|0.873|3.94|ACCESS_CONTROL|3|||
12/31/2021|54|0640016000000|0.0|0.077|ACCESS_CONTROL|3|||
12/31/2021|54|0640016000000|0.077|5.9|ACCESS_CONTROL|3|||
12/31/2021|54|0640016010000|0.0|1.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|0.0|1.577|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|1.577|4.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|4.05|4.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|4.17|4.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|4.3|4.41|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|4.41|4.47|ACCESS_CONTROL|3|||
12/31/2021|54|0640017000000|4.47|5.02|ACCESS_CONTROL|3|||
12/31/2021|54|0640017010000|0.0|1.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640017020000|0.0|0.59|ACCESS_CONTROL|3|||
12/31/2021|54|0640017040000|0.0|0.326|ACCESS_CONTROL|3|||
12/31/2021|54|0640017040000|0.326|0.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640017050000|0.0|1.74|ACCESS_CONTROL|3|||
12/31/2021|54|0640017060000|0.0|0.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640017070000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640017080000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640017090000|0.0|0.06|ACCESS_CONTROL|3|||
12/31/2021|54|0640017100000|0.0|0.45|ACCESS_CONTROL|3|||
12/31/2021|54|0640017110000|0.0|0.4|ACCESS_CONTROL|3|||
12/31/2021|54|0640017120000|0.0|0.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.0|0.121|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.121|0.129|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.129|0.146|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.146|0.167|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.167|0.554|ACCESS_CONTROL|3|||
12/31/2021|54|0640017130000|0.554|0.58|ACCESS_CONTROL|3|||
12/31/2021|54|0640017140000|0.0|0.16|ACCESS_CONTROL|3|||
12/31/2021|54|0640017150000|0.0|0.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640017160000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640017170000|0.0|0.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640017180000|0.0|0.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640017190000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640017200000|0.0|0.002|ACCESS_CONTROL|3|||
12/31/2021|54|0640017200000|0.002|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640017210000|0.0|0.24|ACCESS_CONTROL|3|||
12/31/2021|54|0640017220000|0.0|0.33|ACCESS_CONTROL|3|||
12/31/2021|54|0640017230000|0.0|0.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640017240000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640017250000|0.0|0.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640017260000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640017270000|0.0|0.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640017280000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640018000000|0.0|2.58|ACCESS_CONTROL|3|||
12/31/2021|54|0640019000000|0.0|3.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640019010000|0.0|0.079|ACCESS_CONTROL|3|||
12/31/2021|54|0640019010000|0.265|0.87|ACCESS_CONTROL|3|||
12/31/2021|54|0640019020000|0.0|0.025|ACCESS_CONTROL|3|||
12/31/2021|54|0640019020000|0.025|0.978|ACCESS_CONTROL|3|||
12/31/2021|54|0640019020000|0.978|0.98|ACCESS_CONTROL|3|||
12/31/2021|54|0640019030000|0.0|0.83|ACCESS_CONTROL|3|||
12/31/2021|54|0640019040000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640019050000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640019060000|0.0|0.19|ACCESS_CONTROL|3|||
12/31/2021|54|0640020000000|0.0|3.42|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.0|0.025|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.025|0.361|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.361|0.481|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.481|0.537|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.537|0.9|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|0.9|1.51|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|1.51|2.939|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|2.939|2.947|ACCESS_CONTROL|3|||
12/31/2021|54|0640021000000|2.947|2.98|ACCESS_CONTROL|3|||
12/31/2021|54|0640021010000|0.0|0.001|ACCESS_CONTROL|3|||
12/31/2021|54|0640021010000|0.001|0.35|ACCESS_CONTROL|3|||
12/31/2021|54|0640021020000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640021030000|0.0|0.001|ACCESS_CONTROL|3|||
12/31/2021|54|0640021030000|0.001|0.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640022000000|0.0|2.87|ACCESS_CONTROL|3|||
12/31/2021|54|0640022010000|0.0|0.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640023000000|0.0|1.16|ACCESS_CONTROL|3|||
12/31/2021|54|0640023000000|1.16|1.33|ACCESS_CONTROL|3|||
12/31/2021|54|0640023010000|0.0|0.68|ACCESS_CONTROL|3|||
12/31/2021|54|0640023020000|0.0|0.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640023030000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640023040000|0.0|0.15|ACCESS_CONTROL|3|||
12/31/2021|54|0640023050000|0.0|0.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640023060000|0.0|0.03|ACCESS_CONTROL|3|||
12/31/2021|54|0640023070000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640024000000|0.0|0.542|ACCESS_CONTROL|3|||
12/31/2021|54|0640024000000|0.542|0.669|ACCESS_CONTROL|3|||
12/31/2021|54|0640024000000|0.669|1.059|ACCESS_CONTROL|3|||
12/31/2021|54|0640024000000|1.059|1.62|ACCESS_CONTROL|3|||
12/31/2021|54|0640025000000|0.0|6.737|ACCESS_CONTROL|3|||
12/31/2021|54|0640025000000|6.737|8.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640025000000|8.7|9.26|ACCESS_CONTROL|3|||
12/31/2021|54|0640025010000|0.0|0.21|ACCESS_CONTROL|3|||
12/31/2021|54|0640025010000|0.21|2.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640025020000|0.0|4.358|ACCESS_CONTROL|3|||
12/31/2021|54|0640025020000|4.358|4.45|ACCESS_CONTROL|3|||
12/31/2021|54|0640025030000|0.0|0.82|ACCESS_CONTROL|3|||
12/31/2021|54|0640025040000|0.0|1.59|ACCESS_CONTROL|3|||
12/31/2021|54|0640025050000|0.0|0.26|ACCESS_CONTROL|3|||
12/31/2021|54|0640025060000|0.0|1.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640025070000|0.0|0.51|ACCESS_CONTROL|3|||
12/31/2021|54|0640025070200|0.0|0.026|ACCESS_CONTROL|3|||
12/31/2021|54|0640025080000|0.0|0.35|ACCESS_CONTROL|3|||
12/31/2021|54|0640025090000|0.0|0.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640025100000|0.0|0.47|ACCESS_CONTROL|3|||
12/31/2021|54|0640025110000|0.0|0.6|ACCESS_CONTROL|3|||
12/31/2021|54|0640025120000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640025130000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640025160000|0.0|0.33|ACCESS_CONTROL|3|||
12/31/2021|54|0640025170000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640025180000|0.0|0.28|ACCESS_CONTROL|3|||
12/31/2021|54|0640025190000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640025200000|0.0|0.35|ACCESS_CONTROL|3|||
12/31/2021|54|0640025210000|0.0|0.18|ACCESS_CONTROL|3|||
12/31/2021|54|0640025220000|0.0|0.42|ACCESS_CONTROL|3|||
12/31/2021|54|0640025230000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640025240000|0.0|0.06|ACCESS_CONTROL|3|||
12/31/2021|54|0640025250000|0.0|0.006|ACCESS_CONTROL|3|||
12/31/2021|54|0640025250000|0.006|0.22|ACCESS_CONTROL|3|||
12/31/2021|54|0640025260000|0.0|0.11|ACCESS_CONTROL|3|||
12/31/2021|54|0640025270000|0.0|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640025280000|0.0|0.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640025290000|0.0|0.46|ACCESS_CONTROL|3|||
12/31/2021|54|0640026000000|0.0|7.83|ACCESS_CONTROL|3|||
12/31/2021|54|0640026000000|7.83|8.451|ACCESS_CONTROL|3|||
12/31/2021|54|0640026000000|8.451|8.46|ACCESS_CONTROL|3|||
12/31/2021|54|0640026010000|0.0|0.66|ACCESS_CONTROL|3|||
12/31/2021|54|0640026020000|0.0|1.62|ACCESS_CONTROL|3|||
12/31/2021|54|0640026030000|0.0|2.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640026040000|0.0|0.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640026050000|0.0|0.42|ACCESS_CONTROL|3|||
12/31/2021|54|0640026060000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640026070000|0.0|0.12|ACCESS_CONTROL|3|||
12/31/2021|54|0640026080000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640026090000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640026100000|0.0|0.2|ACCESS_CONTROL|3|||
12/31/2021|54|0640026110000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640026120000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640026130000|0.0|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640026140000|0.0|0.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640026150000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640026160000|0.0|0.65|ACCESS_CONTROL|3|||
12/31/2021|54|0640026170000|0.0|1.42|ACCESS_CONTROL|3|||
12/31/2021|54|0640026180000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640026190000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640026200000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640027000000|0.0|2.788|ACCESS_CONTROL|3|||
12/31/2021|54|0640027000000|2.788|2.8|ACCESS_CONTROL|3|||
12/31/2021|54|0640027000000|2.8|4.0|ACCESS_CONTROL|3|||
12/31/2021|54|0640027010000|0.0|0.68|ACCESS_CONTROL|3|||
12/31/2021|54|0640027020000|0.0|0.76|ACCESS_CONTROL|3|||
12/31/2021|54|0640028000000|0.0|0.345|ACCESS_CONTROL|3|||
12/31/2021|54|0640028000000|0.345|3.41|ACCESS_CONTROL|3|||
12/31/2021|54|0640028010000|0.0|0.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640028020000|0.0|0.16|ACCESS_CONTROL|3|||
12/31/2021|54|0640029000000|0.0|1.67|ACCESS_CONTROL|3|||
12/31/2021|54|0640029000000|1.67|9.687|ACCESS_CONTROL|3|||
12/31/2021|54|0640029000000|9.687|9.69|ACCESS_CONTROL|3|||
12/31/2021|54|0640029010000|0.0|1.98|ACCESS_CONTROL|3|||
12/31/2021|54|0640029020000|0.0|0.3|ACCESS_CONTROL|3|||
12/31/2021|54|0640029030000|0.0|0.74|ACCESS_CONTROL|3|||
12/31/2021|54|0640029040000|0.0|1.58|ACCESS_CONTROL|3|||
12/31/2021|54|0640029050000|0.0|0.32|ACCESS_CONTROL|3|||
12/31/2021|54|0640029060000|0.0|0.61|ACCESS_CONTROL|3|||
12/31/2021|54|0640029070000|0.0|0.38|ACCESS_CONTROL|3|||
12/31/2021|54|0640030000000|0.0|2.254|ACCESS_CONTROL|3|||
12/31/2021|54|0640030000000|2.254|3.33|ACCESS_CONTROL|3|||
12/31/2021|54|0640030010000|0.0|1.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640030020000|0.0|0.002|ACCESS_CONTROL|3|||
12/31/2021|54|0640030020000|0.002|0.64|ACCESS_CONTROL|3|||
12/31/2021|54|0640030030000|0.0|0.979|ACCESS_CONTROL|3|||
12/31/2021|54|0640030030000|0.979|1.02|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|0.0|0.16|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|0.16|0.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|0.5|2.56|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|2.56|5.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|5.17|5.323|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|5.323|5.972|ACCESS_CONTROL|3|||
12/31/2021|54|0640031000000|5.972|11.36|ACCESS_CONTROL|3|||
12/31/2021|54|0640031010000|0.0|1.74|ACCESS_CONTROL|3|||
12/31/2021|54|0640031020000|0.0|0.002|ACCESS_CONTROL|3|||
12/31/2021|54|0640031020000|0.002|0.61|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|0.0|0.093|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|0.093|0.113|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|0.113|1.012|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|1.012|1.032|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|1.032|2.074|ACCESS_CONTROL|3|||
12/31/2021|54|0640031030000|2.074|3.29|ACCESS_CONTROL|3|||
12/31/2021|54|0640031040000|0.0|2.125|ACCESS_CONTROL|3|||
12/31/2021|54|0640031040000|2.125|2.43|ACCESS_CONTROL|3|||
12/31/2021|54|0640031050000|0.0|0.93|ACCESS_CONTROL|3|||
12/31/2021|54|0640031050000|1.23|1.7|ACCESS_CONTROL|3|||
12/31/2021|54|0640031060000|0.0|0.38|ACCESS_CONTROL|3|||
12/31/2021|54|0640031060000|0.38|0.41|ACCESS_CONTROL|3|||
12/31/2021|54|0640031060000|0.41|0.48|ACCESS_CONTROL|3|||
12/31/2021|54|0640031060000|0.48|0.52|ACCESS_CONTROL|3|||
12/31/2021|54|0640031070000|0.0|0.84|ACCESS_CONTROL|3|||
12/31/2021|54|0640031080000|0.0|0.95|ACCESS_CONTROL|3|||
12/31/2021|54|0640031090000|0.0|0.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640031100000|0.0|0.33|ACCESS_CONTROL|3|||
12/31/2021|54|0640031110000|0.0|0.32|ACCESS_CONTROL|3|||
12/31/2021|54|0640031120000|0.0|0.25|ACCESS_CONTROL|3|||
12/31/2021|54|0640031130000|0.0|0.09|ACCESS_CONTROL|3|||
12/31/2021|54|0640031140000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640031150000|0.0|0.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640031160000|0.0|0.14|ACCESS_CONTROL|3|||
12/31/2021|54|0640031170000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640031180000|0.0|0.15|ACCESS_CONTROL|3|||
12/31/2021|54|0640031190000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640031200000|0.0|0.13|ACCESS_CONTROL|3|||
12/31/2021|54|0640031210000|0.0|0.23|ACCESS_CONTROL|3|||
12/31/2021|54|0640031220000|0.0|0.5|ACCESS_CONTROL|3|||
12/31/2021|54|0640031230000|0.0|0.16|ACCESS_CONTROL|3|||
12/31/2021|54|0640031240000|0.0|0.1|ACCESS_CONTROL|3|||
12/31/2021|54|0640031250000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640031260000|0.0|0.06|ACCESS_CONTROL|3|||
12/31/2021|54|0640031270000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640031280000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640031290000|0.0|0.17|ACCESS_CONTROL|3|||
12/31/2021|54|0640031300000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640031310000|0.0|0.07|ACCESS_CONTROL|3|||
12/31/2021|54|0640031320000|0.0|0.05|ACCESS_CONTROL|3|||
12/31/2021|54|0640031330000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640031340000|0.0|0.04|ACCESS_CONTROL|3|||
12/31/2021|54|0640031350000|0.0|0.001|ACCESS_CONTROL|3|||
12/31/2021|54|0640031350000|0.001|0.26|ACCESS_CONTROL|3|||
12/31/2021|54|0640031360000|0.0|0.22|ACCESS_CONTROL|3|||
12/31/2021|54|0640031370000|0.0|0.08|ACCESS_CONTROL|3|||
12/31/2021|54|0640031380000|0.0|0.38|ACCESS_CONTROL|3|||
12/31/2021|54|0640031390000|0.0|0.07|ACCESS_CONTROL|3|||
