BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date
12/31/2021|54.0|17100790000NB|125.38|125.8|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17100790000NB|125.8|129.217|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|0.0|1.53|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|1.53|3.37|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|3.42|3.8|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|6.11|7.16|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|11.38|12.29|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|12.29|12.88|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|13.25|13.78|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|13.78|14.03|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|14.03|14.25|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|14.324|14.64|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|14.96|15.31|LAST_OVERLAY_THICKNESS|2.0||
||||||||
12/31/2021|54.0|17200500000EB|15.68|16.24|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|16.27|17.79|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|17.79|18.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|18.32|18.45|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|18.45|18.52|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|18.52|18.8|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|17200500000EB|18.85|19.21|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1730131000000|4.33|5.47|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|1730020002300|0.0|0.13|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|1730098000000|0.42|1.96|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2540019310000|0.4|0.89|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2540060000000|4.38|4.86|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2540072040000|0.0|0.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2540073000000|2.45|3.55|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2540073730000|2.11|2.33|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2540073730000|2.673|3.34|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|129.22|129.52|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|129.52|130.48|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|130.53|133.37|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|133.37|134.97|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|134.97|135.66|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|25100790000NB|135.66|136.64|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|25100790000NB|136.64|139.1|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|25100790000NB|139.1|139.82|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25100790000NB|139.82|140.352|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25200190000NB|7.97|8.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25202500000NB|2.87|3.0|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|25202500000NB|3.785|4.16|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2530310000000|7.16|7.808|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2530310000000|8.35|8.45|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3140049000000|0.66|1.25|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3140060000000|0.0|0.85|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3140060000000|0.85|1.75|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3140061040000|0.0|0.25|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3140061040000|0.45|0.91|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3140065000000|0.0|0.263|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3140069060000|0.0|0.32|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3140081000000|7.25|8.03|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3140082000000|0.0|1.88|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3140857000000|10.85|11.35|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680004NB|0.0|0.84|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100680006EB|0.0|0.89|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100680005SB|0.65|1.14|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100680000EB|1.15|2.67|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100680000EB|2.67|4.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100680000EB|7.2|7.54|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680000EB|7.54|8.89|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680000EB|8.89|9.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680000EB|10.28|10.32|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680000EB|10.32|10.79|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100680000EB|10.79|13.149|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|142.37|143.81|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|143.81|145.2|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|145.2|145.65|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|145.65|147.85|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|147.85|148.022|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|148.29|148.47|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|148.47|148.66|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|148.66|149.05|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|149.05|149.38|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|149.38|149.68|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100790000NB|149.68|150.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100790000NB|150.74|151.07|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100790000NB|151.07|152.32|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100790000NB|152.32|152.501|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31100790000NB|152.92|156.983|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|31100790000NB|157.0|160.52|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31201190000NB|17.44|18.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31201190000NB|18.2|19.66|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31201190000NB|19.66|20.0|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31201190000NB|20.0|20.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|31200190000NB|8.29|8.806|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3130007000000|4.42|4.54|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3130007000000|25.15|25.85|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|3130007000000|25.85|26.01|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3130007000000|26.01|27.03|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3130007000000|27.03|27.265|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3130007000000|34.71|35.76|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3130007000000|35.76|36.13|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3130007000000|38.29|38.65|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3940003000000|4.6|7.27|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|39100680000EB|18.12|23.34|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|39100680000EB|26.75|28.64|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39100680000EB|28.64|29.23|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39100680000EB|29.23|31.24|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39100680000EB|31.24|31.42|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|39100680000EB|31.42|32.06|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|39202190000NB|0.0|0.8|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39202190000NB|0.8|3.01|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39202190000NB|3.01|3.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|39202190000NB|3.31|4.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3930072000000|18.42|20.44|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4640009000000|1.16|1.59|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|46202500000NB|6.95|7.082|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|46202500000NB|16.38|16.52|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|46200500000EB|12.99|13.65|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1940031000000|0.0|0.029|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|4.81|6.17|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940029000000|1.26|2.19|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|12.047|12.88|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|33205220000NB|14.68|15.97|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|33205220000NB|12.67|13.11|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|33205220000NB|6.35|7.81|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|33205220000NB|0.0|6.35|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3330009000000|31.29|33.3|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3330009000000|26.67|29.17|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930972000000|1.48|2.19|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930972000000|0.0|1.48|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|29202200000NB|13.78|13.96|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|29202200000NB|12.61|13.26|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2930093000000|0.0|3.42|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|29200500000EB|8.0|10.56|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2940046040000|4.532|4.93|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930046000000|19.82|19.94|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930046000000|15.38|16.59|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930028000100|2.42|2.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930028000100|2.05|2.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930028000100|1.03|2.05|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930028000100|0.54|1.03|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2930028000100|0.0|0.54|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2940028010000|1.19|2.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2940028010000|0.1|1.09|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2940028010000|0.0|0.1|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930028000000|12.86|13.545|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930028000000|11.93|12.86|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930028000000|7.69|9.22|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2940014000000|4.19|4.6|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2940008000000|0.0|0.24|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2930028000000|11.868|11.93|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940340180000|0.64|1.24|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|14.86|15.31|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|14.66|14.86|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|13.26|13.82|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|12.88|13.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|11.9|12.047|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|10.41|11.86|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|19203400000NB|9.55|10.41|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1930115000000|1.59|4.09|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1930115000000|0.64|1.15|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1930115000000|0.0|0.22|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940029000000|0.0|1.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940017040000|0.63|0.92|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940016000000|0.0|0.417|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940003000000|2.02|2.36|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940003000000|1.82|2.02|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1940003000000|1.403|1.82|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|16202200000NB|11.8|12.96|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|16202200000NB|10.7|11.7|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|16202200000NB|10.0|10.53|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1630055000000|35.57|36.3|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|16202200000NB|10.53|10.69|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1640010000000|4.6|5.8|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1640007000000|5.61|6.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1640007000000|19.2|20.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|14200500000EB|29.25|30.33|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|14200500000EB|15.88|16.97|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|14200500000EB|13.37|14.67|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|14200500000EB|8.56|8.92|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|14200500000EB|7.48|7.98|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1430028000000|16.47|22.27|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|12202200000NB|4.41|5.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|15.85|18.046|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|13.45|15.85|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|9.71|13.45|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|9.6|9.71|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|3.77|4.05|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230093000000|2.36|2.98|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230042000000|21.78|22.74|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230042000000|16.97|21.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230028000000|13.03|13.38|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1230028000000|8.23|12.58|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1230028000000|3.35|4.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230901000000|4.86|5.44|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|24.53|26.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|23.46|24.53|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|23.0|23.46|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|20.37|23.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|18.13|20.37|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|17.3|18.13|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|16.23|17.3|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|15.95|16.23|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|15.62|15.95|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|15.22|15.62|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|14.26|15.22|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|13.54|14.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|11.63|13.54|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|6.27|11.63|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|1.39|6.27|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|02100810000NB|0.0|1.39|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240051070000|2.28|3.56|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230051000000|4.54|4.58|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230051000000|4.13|4.54|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230051000000|2.841|4.13|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230051000000|1.87|2.841|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230051000000|5.4|8.591|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|19.08|19.61|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|17.53|18.23|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|14.85|15.31|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|14.52|14.85|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|14.39|14.52|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240034030000|0.0|1.01|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240032000000|1.565|2.15|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240032000000|1.26|1.565|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240030000000|4.175|4.37|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240019000000|3.438|4.04|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240019000000|1.55|3.438|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240015000000|2.78|3.06|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240013000000|2.75|3.716|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240013000000|1.03|1.5|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240012000000|0.0|1.29|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240011370000|0.0|0.23|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0240011330000|0.0|0.26|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0240011240000|0.0|0.85|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240011190000|0.0|0.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0240011130000|0.41|0.55|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0240010010000|0.0|0.69|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230009000000|7.584|9.95|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|6.381|6.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|15.79|16.09|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0230009000000|15.57|15.79|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0230009000000|14.55|14.9|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0230009000000|10.84|11.15|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230009000000|10.52|10.84|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|6.47|7.58|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|6.17|6.27|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0230009000000|0.35|2.2|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0230045000000|13.355|13.76|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240032000000|0.0|1.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0240001000000|8.14|9.32|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0540001000000|1.07|1.34|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540001000000|3.26|4.01|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|0540001000000|4.01|4.8|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|0530002000000|6.8|7.06|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0530002000000|7.06|7.47|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0530002000000|7.59|8.67|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0530002000000|10.14|10.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0530002000000|12.63|13.08|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0530002000000|15.75|16.16|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0530002000000|3.33|3.88|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0540002010000|0.0|0.13|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540002010000|0.13|1.03|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540007010000|0.0|0.84|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540007010000|0.84|1.99|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540013000000|0.0|0.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0540014000000|2.43|3.45|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540027040000|0.0|0.13|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|0540027040000|0.44|0.84|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|0.0|0.1|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|0.1|0.28|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|1.49|2.3|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|2.3|2.66|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|2.66|3.03|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|4.69|6.69|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|10.8|11.14|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|1530002000000|11.14|11.45|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|1530002000000|12.89|13.84|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|1530002000000|16.52|17.44|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|17.55|18.12|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530002000000|19.71|20.25|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1540003060000|2.171|2.32|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530105000000|4.14|4.26|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1540011000000|0.0|2.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1540011000000|2.31|2.9|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1540011020000|0.0|0.57|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1540011020000|0.57|2.75|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1540011030000|0.06|0.352|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1540013000000|0.0|0.2|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1540013000000|0.2|0.5|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1540015000000|0.0|1.44|LAST_OVERLAY_THICKNESS|4.5||
12/31/2021|54.0|1530105000000|0.38|1.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1530105000000|1.14|3.27|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1530105000000|3.27|4.14|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|1530105000000|4.26|4.58|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1530105000000|4.58|4.82|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|2640001000000|0.0|0.44|LAST_OVERLAY_THICKNESS|1.5||
