BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Comments
12/31/2021|54|01201190000NB|9.29|9.36|NN|2||
12/31/2021|54|01201190000NB|9.36|9.363|NN|2||
12/31/2021|54|01201190000NB|9.363|9.631|NN|2||
12/31/2021|54|01201190000NB|9.631|9.651|NN|2||
12/31/2021|54|01201190000NB|9.651|10.33|NN|2||
12/31/2021|54|01201190000NB|10.33|10.47|NN|2||
12/31/2021|54|01201190000NB|10.47|10.494|NN|2||
12/31/2021|54|01201190000NB|10.494|10.66|NN|2||
12/31/2021|54|01201190000NB|10.66|10.936|NN|2||
12/31/2021|54|01201190000NB|10.936|10.944|NN|2||
12/31/2021|54|01201190000NB|10.944|11.5|NN|2||
12/31/2021|54|01201190000NB|11.5|11.61|NN|2||
12/31/2021|54|01202500000NB|0.0|1.025|NN|2||
12/31/2021|54|01202500000NB|1.025|2.02|NN|2||
12/31/2021|54|01202500000NB|2.02|2.043|NN|2||
12/31/2021|54|01202500000NB|2.043|3.97|NN|2||
12/31/2021|54|01202500000NB|3.97|4.027|NN|2||
12/31/2021|54|01202500000NB|4.027|4.31|NN|2||
12/31/2021|54|01202500000NB|4.31|4.86|NN|2||
12/31/2021|54|01202500000NB|4.86|5.3|NN|2||
12/31/2021|54|01202500000NB|5.3|5.43|NN|2||
12/31/2021|54|01202500000NB|5.43|5.78|NN|2||
12/31/2021|54|01202500000NB|5.78|6.048|NN|2||
12/31/2021|54|01202500000NB|6.048|6.068|NN|2||
12/31/2021|54|01202500000NB|6.068|6.089|NN|2||
12/31/2021|54|01202500000NB|6.089|7.07|NN|2||
12/31/2021|54|01202500000NB|7.07|9.29|NN|2||
12/31/2021|54|01202500000NB|9.29|10.48|NN|2||
12/31/2021|54|01202500000NB|10.48|12.516|NN|2||
12/31/2021|54|01202500000NB|12.516|13.734|NN|2||
12/31/2021|54|01202500000NB|13.734|14.02|NN|2||
12/31/2021|54|01202500000NB|14.02|14.157|NN|2||
12/31/2021|54|01202500000NB|14.157|14.17|NN|2||
12/31/2021|54|01202500000NB|14.17|15.14|NN|2||
12/31/2021|54|01202500000NB|15.14|16.0|NN|2||
12/31/2021|54|01202500000NB|16.0|16.04|NN|2||
12/31/2021|54|01202500000NB|16.04|16.06|NN|2||
12/31/2021|54|01202500000NB|16.06|16.58|NN|2||
12/31/2021|54|01202500000NB|16.58|17.15|NN|2||
12/31/2021|54|01202500002NB|0.0|0.033|NN|2||
12/31/2021|54|02100810000NB|0.0|1.39|NN|1||
12/31/2021|54|02100810000NB|1.39|3.29|NN|1||
12/31/2021|54|02100810000NB|3.29|3.3|NN|1||
12/31/2021|54|02100810000NB|3.3|6.27|NN|1||
12/31/2021|54|02100810000NB|6.27|8.42|NN|1||
12/31/2021|54|02100810000NB|8.42|11.63|NN|1||
12/31/2021|54|02100810000NB|11.63|11.66|NN|1||
12/31/2021|54|02100810000NB|11.66|11.938|NN|1||
12/31/2021|54|02100810000NB|11.938|12.837|NN|1||
12/31/2021|54|02100810000NB|12.837|13.51|NN|1||
12/31/2021|54|02100810000NB|13.51|13.54|NN|1||
12/31/2021|54|02100810000NB|13.54|14.26|NN|1||
12/31/2021|54|02100810000NB|14.26|15.22|NN|1||
12/31/2021|54|02100810000NB|15.22|15.32|NN|1||
12/31/2021|54|02100810000NB|15.32|15.62|NN|1||
12/31/2021|54|02100810000NB|15.62|15.95|NN|1||
12/31/2021|54|02100810000NB|15.95|16.23|NN|1||
12/31/2021|54|02100810000NB|16.23|17.3|NN|1||
12/31/2021|54|02100810000NB|17.3|18.11|NN|1||
12/31/2021|54|02100810000NB|18.11|18.13|NN|1||
12/31/2021|54|02100810000NB|18.13|19.1|NN|1||
12/31/2021|54|02100810000NB|19.1|19.12|NN|1||
12/31/2021|54|02100810000NB|19.12|20.37|NN|1||
12/31/2021|54|02100810000NB|20.37|21.74|NN|1||
12/31/2021|54|02100810000NB|21.74|21.76|NN|1||
12/31/2021|54|02100810000NB|21.76|23.0|NN|1||
12/31/2021|54|02100810000NB|23.0|23.42|NN|1||
12/31/2021|54|02100810000NB|23.42|23.46|NN|1||
12/31/2021|54|02100810000NB|23.46|24.53|NN|1||
12/31/2021|54|02100810000NB|24.53|25.93|NN|1||
12/31/2021|54|02100810000NB|25.93|26.0|NN|1||
12/31/2021|54|02200110000NB|0.31|2.75|NN|1||
12/31/2021|54|02200110000NB|5.13|5.24|NN|2||
12/31/2021|54|02200110000NB|5.24|6.05|NN|2||
12/31/2021|54|02200110000NB|6.05|6.1|NN|2||
12/31/2021|54|02200110000NB|6.1|6.73|NN|2||
12/31/2021|54|02200110000NB|6.73|7.23|NN|2||
12/31/2021|54|02200110000NB|7.23|7.71|NN|2||
12/31/2021|54|02200110000NB|7.71|10.86|NN|2||
12/31/2021|54|02200110000NB|10.86|11.26|NN|2||
12/31/2021|54|02200110000NB|11.26|11.64|NN|2||
12/31/2021|54|03201190000NB|0.0|2.93|NN|2||
12/31/2021|54|03201190000NB|2.93|7.24|NN|2||
12/31/2021|54|03201190000NB|7.24|9.44|NN|2||
12/31/2021|54|03201190000NB|9.44|10.416|NN|2||
12/31/2021|54|03201190000NB|10.416|11.254|NN|2||
12/31/2021|54|03201190000NB|11.254|11.49|NN|2||
12/31/2021|54|03201190000NB|11.49|12.36|NN|2||
12/31/2021|54|03201190000NB|12.36|12.644|NN|2||
12/31/2021|54|03201190000NB|12.644|12.66|NN|2||
12/31/2021|54|03201190000NB|12.66|12.83|NN|2||
12/31/2021|54|03201190000NB|12.83|12.99|NN|2||
12/31/2021|54|03201190000NB|12.99|13.54|NN|2||
12/31/2021|54|03201190000NB|13.54|14.618|NN|2||
12/31/2021|54|03201190000NB|14.618|16.22|NN|2||
12/31/2021|54|03201190000NB|16.22|16.38|NN|2||
12/31/2021|54|03201190000NB|16.38|16.43|NN|2||
12/31/2021|54|03201190000NB|16.43|16.67|NN|2||
12/31/2021|54|03201190000NB|16.67|16.72|NN|2||
12/31/2021|54|03201190000NB|16.72|16.88|NN|2||
12/31/2021|54|03201190000NB|16.88|16.93|NN|2||
12/31/2021|54|03201190000NB|16.93|16.97|NN|2||
12/31/2021|54|03201190000NB|16.97|17.83|NN|2||
12/31/2021|54|03201190000NB|17.83|18.19|NN|2||
12/31/2021|54|03201190000NB|18.19|18.68|NN|2||
12/31/2021|54|03201190000NB|18.68|20.7|NN|2||
12/31/2021|54|03201190000NB|20.77|22.95|NN|2||
12/31/2021|54|04100790000NB|44.6|46.18|NN|1||
12/31/2021|54|04100790000NB|46.18|46.22|NN|1||
12/31/2021|54|04100790000NB|46.22|49.4|NN|1||
12/31/2021|54|04100790000NB|49.4|49.41|NN|1||
12/31/2021|54|04100790000NB|49.41|49.73|NN|1||
12/31/2021|54|04100790000NB|49.73|50.35|NN|1||
12/31/2021|54|04100790000NB|50.35|51.02|NN|1||
12/31/2021|54|04100790000NB|51.02|51.47|NN|1||
12/31/2021|54|04100790000NB|51.47|51.61|NN|1||
12/31/2021|54|04100790000NB|51.61|52.61|NN|1||
12/31/2021|54|04100790000NB|52.61|53.27|NN|1||
12/31/2021|54|04100790000NB|53.27|53.8|NN|1||
12/31/2021|54|04100790000NB|53.8|54.18|NN|1||
12/31/2021|54|04100790000NB|54.18|54.21|NN|1||
12/31/2021|54|04100790000NB|54.21|55.69|NN|1||
12/31/2021|54|04100790000NB|55.69|57.51|NN|1||
12/31/2021|54|04100790000NB|57.51|57.8|NN|1||
12/31/2021|54|04100790000NB|57.8|59.0|NN|1||
12/31/2021|54|04100790000NB|59.0|61.35|NN|1||
12/31/2021|54|04100790000NB|61.35|61.47|NN|1||
12/31/2021|54|04100790000NB|61.47|62.04|NN|1||
12/31/2021|54|04100790000NB|62.04|62.694|NN|1||
12/31/2021|54|04100790000NB|62.694|62.76|NN|1||
12/31/2021|54|04100790000NB|62.76|62.95|NN|1||
12/31/2021|54|04100790000NB|62.95|62.991|NN|1||
12/31/2021|54|04100790000NB|62.991|63.46|NN|1||
12/31/2021|54|04100790000NB|63.46|64.81|NN|1||
12/31/2021|54|04100790000NB|64.81|64.83|NN|1||
12/31/2021|54|04100790000NB|64.83|65.8|NN|1||
12/31/2021|54|04100790000NB|65.8|66.5|NN|1||
12/31/2021|54|04100790000NB|66.5|67.52|NN|1||
12/31/2021|54|04100790000NB|67.52|67.674|NN|1||
12/31/2021|54|04100790000NB|67.674|68.231|NN|1||
12/31/2021|54|04100790000NB|68.231|69.32|NN|1||
12/31/2021|54|04100790000NB|69.32|70.83|NN|1||
12/31/2021|54|04100790000NB|70.83|71.4|NN|1||
12/31/2021|54|04100790000NB|71.4|71.43|NN|1||
12/31/2021|54|04100790000NB|71.43|74.34|NN|1||
12/31/2021|54|04100790000NB|74.34|74.44|NN|1||
12/31/2021|54|04100790000NB|74.44|75.61|NN|1||
12/31/2021|54|04100790000NB|75.61|78.391|NN|1||
12/31/2021|54|04100790000NB|78.391|78.41|NN|1||
12/31/2021|54|04100790000NB|78.41|78.85|NN|1||
12/31/2021|54|04100790000NB|78.85|79.08|NN|1||
12/31/2021|54|04100790000NB|79.08|79.56|NN|1||
12/31/2021|54|04100790000NB|79.56|79.64|NN|1||
12/31/2021|54|04100790000NB|79.64|79.956|NN|1||
12/31/2021|54|04100790000NB|79.956|83.15|NN|1||
12/31/2021|54|04200190000NB|0.0|0.17|NN|1||
12/31/2021|54|04200190000NB|0.17|1.79|NN|1||
12/31/2021|54|04200190000NB|1.79|2.0|NN|1||
12/31/2021|54|04200190000NB|2.0|3.72|NN|1||
12/31/2021|54|04200190000NB|3.72|6.95|NN|1||
12/31/2021|54|05200220000EB|0.0|0.279|NN|2||
12/31/2021|54|05200220000EB|0.279|0.29|NN|2||
12/31/2021|54|05200220000EB|0.29|0.6|NN|2||
12/31/2021|54|05200220000EB|0.6|1.0|NN|2||
12/31/2021|54|05200220000EB|1.0|2.06|NN|2||
12/31/2021|54|05200220000EB|2.45|3.17|NN|2||
12/31/2021|54|05200220000EB|3.17|3.35|NN|2||
12/31/2021|54|05200220000EB|3.35|3.45|NN|2||
12/31/2021|54|05200220000EB|3.45|3.84|NN|2||
12/31/2021|54|05200220000EB|3.84|4.73|NN|2||
12/31/2021|54|05200220000EB|4.73|5.19|NN|2||
12/31/2021|54|05200220000EB|5.19|5.89|NN|2||
12/31/2021|54|06100640000EB|5.87|5.99|NN|1||
12/31/2021|54|06100640000EB|5.99|6.13|NN|1||
12/31/2021|54|06100640000EB|6.13|6.28|NN|1||
12/31/2021|54|06100640000EB|6.28|6.33|NN|1||
12/31/2021|54|06100640000EB|6.33|6.45|NN|1||
12/31/2021|54|06100640000EB|6.45|6.47|NN|1||
12/31/2021|54|06100640000EB|6.47|6.695|NN|1||
12/31/2021|54|06100640000EB|6.695|6.699|NN|1||
12/31/2021|54|06100640000EB|6.699|6.74|NN|1||
12/31/2021|54|06100640000EB|6.74|7.18|NN|1||
12/31/2021|54|06100640000EB|7.18|7.26|NN|1||
12/31/2021|54|06100640000EB|7.26|7.72|NN|1||
12/31/2021|54|06100640000EB|7.72|8.19|NN|1||
12/31/2021|54|06100640000EB|8.19|9.22|NN|1||
12/31/2021|54|06100640000EB|9.22|9.27|NN|1||
12/31/2021|54|06100640000EB|9.27|9.52|NN|1||
12/31/2021|54|06100640000EB|9.52|10.92|NN|1||
12/31/2021|54|06100640000EB|10.92|11.02|NN|1||
12/31/2021|54|06100640000EB|11.02|11.25|NN|1||
12/31/2021|54|06100640000EB|11.25|11.37|NN|1||
12/31/2021|54|06100640000EB|11.37|11.98|NN|1||
12/31/2021|54|06100640000EB|11.98|12.03|NN|1||
12/31/2021|54|06100640000EB|12.03|13.34|NN|1||
12/31/2021|54|06100640000EB|13.34|13.37|NN|1||
12/31/2021|54|06100640000EB|13.37|14.0|NN|1||
12/31/2021|54|06100640000EB|14.0|14.074|NN|1||
12/31/2021|54|06100640000EB|14.074|14.09|NN|1||
12/31/2021|54|06100640000EB|14.09|14.12|NN|1||
12/31/2021|54|06100640000EB|14.12|14.15|NN|1||
12/31/2021|54|06100640000EB|14.15|14.53|NN|1||
12/31/2021|54|06100640000EB|14.53|14.57|NN|1||
12/31/2021|54|06100640000EB|14.57|16.751|NN|1||
12/31/2021|54|06100640000EB|16.751|16.804|NN|1||
12/31/2021|54|06100640000EB|16.804|17.45|NN|1||
12/31/2021|54|06100640000EB|17.45|17.68|NN|1||
12/31/2021|54|06100640000EB|17.68|18.02|NN|1||
12/31/2021|54|06100640000EB|18.02|18.08|NN|1||
12/31/2021|54|06100640000EB|18.08|18.47|NN|1||
12/31/2021|54|06100640000EB|18.47|18.49|NN|1||
12/31/2021|54|06100640000EB|18.49|19.25|NN|1||
12/31/2021|54|06100640000EB|19.25|19.27|NN|1||
12/31/2021|54|06100640000EB|19.27|19.32|NN|1||
12/31/2021|54|06100640000EB|19.32|19.71|NN|1||
12/31/2021|54|06100640000EB|19.71|19.73|NN|1||
12/31/2021|54|06100640000EB|19.73|19.81|NN|1||
12/31/2021|54|06100640000EB|19.81|20.19|NN|1||
12/31/2021|54|06100640000EB|20.19|20.201|NN|1||
12/31/2021|54|06100640000EB|20.201|20.27|NN|1||
12/31/2021|54|06100640000EB|20.27|21.04|NN|1||
12/31/2021|54|06100640000EB|21.04|21.16|NN|1||
12/31/2021|54|06100640000EB|21.16|21.75|NN|1||
12/31/2021|54|06100640000EB|21.75|21.83|NN|1||
12/31/2021|54|06100640000EB|21.83|22.39|NN|1||
12/31/2021|54|06100640000EB|22.39|22.46|NN|1||
12/31/2021|54|06100640000EB|22.46|23.02|NN|1||
12/31/2021|54|06100640000EB|23.02|23.04|NN|1||
12/31/2021|54|06100640000EB|23.04|23.91|NN|1||
12/31/2021|54|06100640000EB|23.91|23.95|NN|1||
12/31/2021|54|06100640000EB|23.95|25.202|NN|1||
12/31/2021|54|06100640000EB|25.202|25.21|NN|1||
12/31/2021|54|06100640000EB|25.21|25.3|NN|1||
12/31/2021|54|06100640000EB|25.3|26.45|NN|1||
12/31/2021|54|06100640000EB|26.45|26.51|NN|1||
12/31/2021|54|06100640000EB|26.51|27.07|NN|1||
12/31/2021|54|06100640000EB|27.07|27.11|NN|1||
12/31/2021|54|06100640000EB|27.11|27.51|NN|1||
12/31/2021|54|06100640000EB|27.51|27.55|NN|1||
12/31/2021|54|06100640000EB|27.55|28.67|NN|1||
12/31/2021|54|06100640000EB|28.67|28.7|NN|1||
12/31/2021|54|06100640000EB|28.7|28.824|NN|1||
12/31/2021|54|06100640000EB|28.824|29.44|NN|1||
12/31/2021|54|06100640000EB|29.44|29.47|NN|1||
12/31/2021|54|06100640000EB|29.47|30.73|NN|1||
12/31/2021|54|06100640000EB|30.73|31.65|NN|1||
12/31/2021|54|06100640000EB|31.65|31.68|NN|1||
12/31/2021|54|06100640000EB|31.68|31.77|NN|1||
12/31/2021|54|06200600000EB|3.46|3.94|NN|2||
12/31/2021|54|06200600000EB|3.94|4.02|NN|2||
12/31/2021|54|06200600000EB|4.02|5.76|NN|2||
12/31/2021|54|06200600000EB|5.76|5.96|NN|2||
12/31/2021|54|06200600000EB|5.96|6.02|NN|2||
12/31/2021|54|06200600000EB|6.02|6.44|NN|2||
12/31/2021|54|06200600000EB|6.44|6.49|NN|2||
12/31/2021|54|06200600000EB|6.49|6.67|NN|2||
12/31/2021|54|06200600000EB|6.67|6.97|NN|2||
12/31/2021|54|06200600000EB|6.97|7.488|NN|2||
12/31/2021|54|06200600000EB|7.488|7.51|NN|2||
12/31/2021|54|06200600000EB|7.51|7.59|NN|2||
12/31/2021|54|06200600000EB|7.59|7.96|NN|2||
12/31/2021|54|06200600000EB|7.96|8.43|NN|2||
12/31/2021|54|06200600000EB|8.43|8.78|NN|2||
12/31/2021|54|06200600000EB|8.78|8.82|NN|2||
12/31/2021|54|06200600000EB|8.82|8.975|NN|2||
12/31/2021|54|06200600000EB|8.975|9.18|NN|2||
12/31/2021|54|06200600000EB|9.18|9.315|NN|2||
12/31/2021|54|06200600000EB|9.315|9.5|NN|2||
12/31/2021|54|06200600000EB|22.08|22.3|NN|2||
12/31/2021|54|06200600000EB|22.39|22.49|NN|2||
12/31/2021|54|06200600007WB|0.15|0.43|NN|2||
12/31/2021|54|08100790000NB|36.0|39.91|NN|1||
12/31/2021|54|08100790000NB|39.91|39.97|NN|1||
12/31/2021|54|08100790000NB|39.97|40.0|NN|1||
12/31/2021|54|08100790000NB|40.0|41.43|NN|1||
12/31/2021|54|08100790000NB|41.43|44.6|NN|1||
12/31/2021|54|09200500000EB|0.0|3.78|NN|1||
12/31/2021|54|09200500000EB|3.78|3.98|NN|1||
12/31/2021|54|09200500000EB|3.98|5.61|NN|1||
12/31/2021|54|09200500000EB|5.61|5.63|NN|1||
12/31/2021|54|09200500000EB|5.63|6.54|NN|1||
12/31/2021|54|09200500000EB|6.54|8.26|NN|1||
12/31/2021|54|09200500000EB|8.26|8.8|NN|1||
12/31/2021|54|09200500000EB|8.8|9.75|NN|1||
12/31/2021|54|09200500000EB|9.75|11.01|NN|1||
12/31/2021|54|09200500000EB|11.01|11.09|NN|1||
12/31/2021|54|09200500000EB|11.09|11.26|NN|1||
12/31/2021|54|09200500000EB|11.26|11.43|NN|1||
12/31/2021|54|09200500000EB|11.43|12.1|NN|1||
12/31/2021|54|09200500000EB|12.1|12.96|NN|1||
12/31/2021|54|09200500000EB|12.96|13.05|NN|1||
12/31/2021|54|09200500000EB|13.05|15.03|NN|1||
12/31/2021|54|09200500000EB|15.03|15.67|NN|1||
12/31/2021|54|09200500000EB|15.67|17.75|NN|1||
12/31/2021|54|09200500000EB|17.75|18.87|NN|1||
12/31/2021|54|10100770016NB|52.58|53.06|NN|1||
12/31/2021|54|10100770016NB|53.06|53.14|NN|1||
12/31/2021|54|10100770016NB|53.14|53.897|NN|1||
12/31/2021|54|10100770016NB|53.897|54.13|NN|1||
12/31/2021|54|10100770016NB|54.13|54.622|NN|1||
12/31/2021|54|10100770016NB|54.622|54.692|NN|1||
12/31/2021|54|10100770016NB|54.692|54.711|NN|1||
12/31/2021|54|10100770016NB|54.711|54.822|NN|1||
12/31/2021|54|10100770016NB|54.822|54.838|NN|1||
12/31/2021|54|10100770016NB|54.838|55.02|NN|1||
12/31/2021|54|10100770016NB|55.02|58.32|NN|1||
12/31/2021|54|10100770016NB|58.32|59.38|NN|1||
12/31/2021|54|10100770016NB|59.38|59.59|NN|1||
12/31/2021|54|10100770016NB|59.59|59.62|NN|1||
12/31/2021|54|10100770016NB|59.62|61.6|NN|1||
12/31/2021|54|10100770016NB|61.6|62.5|NN|1||
12/31/2021|54|10100770016NB|62.5|62.73|NN|1||
12/31/2021|54|10100770016NB|62.73|66.15|NN|1||
12/31/2021|54|10100770016NB|66.15|67.21|NN|1||
12/31/2021|54|10200190000NB|0.0|0.002|NN|1||
12/31/2021|54|10200190000NB|0.002|0.97|NN|1||
12/31/2021|54|10200190000NB|0.97|1.02|NN|1||
12/31/2021|54|10200190000NB|1.02|2.087|NN|1||
12/31/2021|54|10200190000NB|2.087|2.85|NN|1||
12/31/2021|54|10200190000NB|2.85|3.82|NN|1||
12/31/2021|54|10200190000NB|3.82|3.89|NN|1||
12/31/2021|54|10200190000NB|3.89|6.16|NN|1||
12/31/2021|54|10200190000NB|6.16|6.175|NN|1||
12/31/2021|54|10200190000NB|6.175|6.19|NN|1||
12/31/2021|54|10200190000NB|6.19|6.66|NN|1||
12/31/2021|54|10200190000NB|6.66|8.23|NN|1||
12/31/2021|54|10200190000NB|8.23|9.62|NN|1||
12/31/2021|54|10200190000NB|9.62|10.21|NN|1||
12/31/2021|54|10200190000NB|10.21|10.417|NN|1||
12/31/2021|54|10200190000NB|10.417|10.54|NN|1||
12/31/2021|54|10200190000NB|10.54|10.98|NN|1||
12/31/2021|54|10200190000NB|10.98|10.987|NN|1||
12/31/2021|54|10200190000NB|10.987|11.25|NN|1||
12/31/2021|54|10200190000NB|11.25|14.55|NN|1||
12/31/2021|54|10200190000NB|14.55|14.64|NN|1||
12/31/2021|54|10200190000NB|14.64|14.655|NN|1||
12/31/2021|54|10200190000NB|14.655|15.48|NN|1||
12/31/2021|54|10200190000NB|15.48|15.627|NN|1||
12/31/2021|54|10200190000NB|15.627|15.629|NN|1||
12/31/2021|54|10200190000NB|15.629|16.22|NN|1||
12/31/2021|54|10200190000NB|16.22|20.82|NN|1||
12/31/2021|54|10200190000NB|20.82|22.08|NN|1||
12/31/2021|54|10200190000NB|22.08|23.28|NN|1||
12/31/2021|54|10200190000NB|23.28|26.12|NN|1||
12/31/2021|54|10200190000NB|26.12|26.29|NN|1||
12/31/2021|54|10200600000EB|0.0|0.04|NN|2||
12/31/2021|54|10200600000EB|0.04|0.32|NN|2||
12/31/2021|54|10200600000EB|0.32|0.34|NN|2||
12/31/2021|54|10200600000EB|0.34|1.01|NN|2||
12/31/2021|54|10200600000EB|1.01|1.03|NN|2||
12/31/2021|54|10200600000EB|1.03|2.111|NN|2||
12/31/2021|54|10200600000EB|2.111|2.79|NN|2||
12/31/2021|54|10200600000EB|2.79|3.92|NN|2||
12/31/2021|54|10200600000EB|4.14|4.532|NN|2||
12/31/2021|54|10200600000EB|4.532|5.29|NN|2||
12/31/2021|54|10200600000EB|5.29|5.68|NN|2||
12/31/2021|54|10200600000EB|5.68|6.18|NN|2||
12/31/2021|54|10200600000EB|6.18|6.38|NN|2||
12/31/2021|54|10200600000EB|6.38|6.64|NN|2||
12/31/2021|54|10200600000EB|6.64|7.9|NN|2||
12/31/2021|54|10200600000EB|7.9|8.35|NN|2||
12/31/2021|54|10200600000EB|8.35|8.44|NN|2||
12/31/2021|54|10200600000EB|8.44|8.55|NN|2||
12/31/2021|54|10200600000EB|8.55|8.565|NN|2||
12/31/2021|54|10200600000EB|8.565|8.605|NN|2||
12/31/2021|54|10200600000EB|8.605|8.716|NN|2||
12/31/2021|54|10200600000EB|8.716|8.936|NN|2||
12/31/2021|54|10200600000EB|8.936|8.98|NN|2||
12/31/2021|54|10200600000EB|8.98|9.624|NN|2||
12/31/2021|54|10200600000EB|9.624|9.67|NN|2||
12/31/2021|54|10200600000EB|9.67|10.093|NN|2||
12/31/2021|54|10200600000EB|10.093|10.55|NN|2||
12/31/2021|54|10200600000EB|10.55|10.625|NN|2||
12/31/2021|54|10200600000EB|10.625|10.7|NN|2||
12/31/2021|54|10200600000EB|10.7|10.735|NN|2||
12/31/2021|54|10200600000EB|10.735|11.789|NN|2||
12/31/2021|54|10200600000EB|11.789|12.36|NN|2||
12/31/2021|54|10200600000EB|12.36|12.54|NN|2||
12/31/2021|54|10200600000EB|12.54|14.47|NN|2||
12/31/2021|54|10200600000EB|14.47|15.13|NN|2||
12/31/2021|54|10200600000EB|15.13|15.3|NN|2||
12/31/2021|54|10200600000EB|15.3|15.33|NN|2||
12/31/2021|54|10200600000EB|15.33|15.35|NN|2||
12/31/2021|54|10200600000EB|15.35|16.38|NN|2||
12/31/2021|54|10200600000EB|16.38|18.003|NN|2||
12/31/2021|54|10200600000EB|18.003|18.16|NN|2||
12/31/2021|54|10200600000EB|18.16|19.84|NN|2||
12/31/2021|54|10200600000EB|19.84|19.9|NN|2||
12/31/2021|54|10200600000EB|19.9|20.01|NN|2||
12/31/2021|54|10200600000EB|20.01|20.07|NN|2||
12/31/2021|54|10200600000EB|20.07|20.2|NN|2||
12/31/2021|54|10200600000EB|20.2|21.001|NN|2||
12/31/2021|54|10200600000EB|21.001|21.6|NN|2||
12/31/2021|54|10200600000EB|21.6|23.14|NN|2||
12/31/2021|54|10200600000EB|23.14|25.9|NN|2||
12/31/2021|54|10200600000EB|25.9|25.97|NN|2||
12/31/2021|54|10200600000EB|25.97|26.17|NN|2||
12/31/2021|54|10200600000EB|26.17|26.22|NN|2||
12/31/2021|54|10200600000EB|26.22|26.64|NN|2||
12/31/2021|54|10200600000EB|26.64|29.56|NN|2||
12/31/2021|54|10200600000EB|29.56|31.87|NN|2||
12/31/2021|54|10200600000EB|31.87|33.38|NN|2||
12/31/2021|54|10200600000EB|33.38|35.84|NN|2||
12/31/2021|54|10200600000EB|35.84|38.13|NN|2||
12/31/2021|54|10200600000EB|38.13|41.02|NN|2||
12/31/2021|54|10200600000EB|41.02|44.47|NN|2||
12/31/2021|54|10200600000EB|44.47|46.06|NN|2||
12/31/2021|54|11100790000NB|83.15|83.31|NN|1||
12/31/2021|54|11100790000NB|83.31|83.34|NN|1||
12/31/2021|54|11100790000NB|83.34|83.55|NN|1||
12/31/2021|54|12200480000EB|4.87|5.82|NN|2||
12/31/2021|54|12200480000EB|5.82|10.6|NN|2||
12/31/2021|54|12200480000EB|10.6|16.42|NN|2||
12/31/2021|54|12200480000EB|16.42|21.29|NN|2||
12/31/2021|54|12200480000EB|0.0|4.87|NN|2||
12/31/2021|54|13100640000EB|147.6|147.93|NN|1||
12/31/2021|54|13100640000EB|147.93|149.83|NN|1||
12/31/2021|54|13100640000EB|149.83|149.84|NN|1||
12/31/2021|54|13100640000EB|149.84|155.5|NN|1||
12/31/2021|54|13100640000EB|155.5|156.18|NN|1||
12/31/2021|54|13100640000EB|156.18|158.0|NN|1||
12/31/2021|54|13100640000EB|158.0|158.23|NN|1||
12/31/2021|54|13100640000EB|158.23|159.39|NN|1||
12/31/2021|54|13100640000EB|159.39|159.41|NN|1||
12/31/2021|54|13100640000EB|159.41|161.46|NN|1||
12/31/2021|54|13100640000EB|161.46|162.23|NN|1||
12/31/2021|54|13100640000EB|162.23|163.09|NN|1||
12/31/2021|54|13100640000EB|163.09|165.87|NN|1||
12/31/2021|54|13100640000EB|165.87|165.9|NN|1||
12/31/2021|54|13100640000EB|165.9|165.95|NN|1||
12/31/2021|54|13100640000EB|165.95|166.2|NN|1||
12/31/2021|54|13100640000EB|166.2|166.44|NN|1||
12/31/2021|54|13100640000EB|166.44|168.89|NN|1||
12/31/2021|54|13100640000EB|168.89|168.96|NN|1||
12/31/2021|54|13100640000EB|168.96|168.961|NN|1||
12/31/2021|54|13100640000EB|168.961|169.38|NN|1||
12/31/2021|54|13100640000EB|169.38|169.41|NN|1||
12/31/2021|54|13100640000EB|169.41|170.09|NN|1||
12/31/2021|54|13100640000EB|170.09|170.23|NN|1||
12/31/2021|54|13100640000EB|170.23|172.62|NN|1||
12/31/2021|54|13100640000EB|172.62|172.66|NN|1||
12/31/2021|54|13100640000EB|172.66|172.74|NN|1||
12/31/2021|54|13100640000EB|172.74|172.9|NN|1||
12/31/2021|54|13100640000EB|172.9|174.1|NN|1||
12/31/2021|54|13100640000EB|174.1|174.16|NN|1||
12/31/2021|54|13100640000EB|174.16|174.61|NN|1||
12/31/2021|54|13100640000EB|174.61|174.67|NN|1||
12/31/2021|54|13100640000EB|174.67|175.308|NN|1||
12/31/2021|54|13100640000EB|175.308|175.31|NN|1||
12/31/2021|54|13100640000EB|175.31|175.33|NN|1||
12/31/2021|54|13100640000EB|175.33|175.375|NN|1||
12/31/2021|54|13100640000EB|175.375|175.948|NN|1||
12/31/2021|54|13100640000EB|175.948|175.958|NN|1||
12/31/2021|54|13100640000EB|175.958|176.11|NN|1||
12/31/2021|54|13100640000EB|176.11|176.16|NN|1||
12/31/2021|54|13100640000EB|176.16|178.43|NN|1||
12/31/2021|54|13100640000EB|178.43|179.27|NN|1||
12/31/2021|54|13100640000EB|179.27|179.3|NN|1||
12/31/2021|54|13100640000EB|179.3|179.319|NN|1||
12/31/2021|54|13100640000EB|179.319|179.36|NN|1||
12/31/2021|54|13100640000EB|179.36|179.45|NN|1||
12/31/2021|54|13100640000EB|179.45|179.6|NN|1||
12/31/2021|54|13100640000EB|179.6|179.809|NN|1||
12/31/2021|54|13100640000EB|179.809|180.29|NN|1||
