BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|0230051000000|5.4|8.591|K_FACTOR|16|||
12/31/2021|54|0230901000000|4.86|5.44|K_FACTOR|18|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240001000000|8.14|9.32|K_FACTOR|21|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240005000000|5.9|7.94|K_FACTOR|23|||
12/31/2021|54|0240009050000|1.67|3.26|K_FACTOR|23|||
12/31/2021|54|0240009130000|0.4|1.92|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240009270000|0.0|0.31|K_FACTOR|17|||
12/31/2021|54|0240010010000|0.0|0.69|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240011130000|0.28|0.41|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240011130000|0.41|0.55|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240011190000|0.0|0.31|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240011240000|0.0|0.85|K_FACTOR|17|||
12/31/2021|54|0240011330000|0.0|0.26|K_FACTOR|10|||
12/31/2021|54|0240011370000|0.0|0.23|K_FACTOR|17|||Est Pct_CU_Trucks; 
12/31/2021|54|0240012000000|0.0|1.29|K_FACTOR|18|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240013000000|0.43|1.03|K_FACTOR|18|||
12/31/2021|54|0240013000000|1.03|1.5|K_FACTOR|18|||
12/31/2021|54|0240013000000|2.75|3.716|K_FACTOR|17|||
12/31/2021|54|0240015000000|0.939|0.94|K_FACTOR|17|||
12/31/2021|54|0240015000000|2.78|3.06|K_FACTOR|17|||
12/31/2021|54|0240019000000|1.55|3.438|K_FACTOR|18|||
12/31/2021|54|0240019000000|3.438|4.04|K_FACTOR|18|||
12/31/2021|54|0240030000000|4.175|4.37|K_FACTOR|18|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240032000000|0.0|1.26|K_FACTOR|21|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240032000000|1.26|1.565|K_FACTOR|14|||
12/31/2021|54|0240032000000|1.565|2.15|K_FACTOR|14|||
12/31/2021|54|0240034030000|0.0|1.01|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240036010000|1.6|1.98|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240045050000|0.55|1.25|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0240051070000|2.28|3.56|K_FACTOR|17|||
12/31/2021|54|0274252001900|0.0|0.64|K_FACTOR|19|||
12/31/2021|54|0274256001900|0.0|0.66|K_FACTOR|17|||
12/31/2021|54|0274257001900|0.0|0.11|K_FACTOR|18|||
12/31/2021|54|0274257001900|0.11|0.42|K_FACTOR|18|||
12/31/2021|54|0274259001900|0.0|0.17|K_FACTOR|16|||
12/31/2021|54|0274265001900|0.0|0.57|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0274266001900|0.0|0.44|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0274268001900|0.0|0.48|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0274273001900|0.0|0.11|K_FACTOR|14|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|03201190000NB|0.0|2.93|K_FACTOR|16|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|03201190000NB|9.44|11.49|K_FACTOR|16|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|03201190000NB|11.49|12.83|K_FACTOR|16|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|03201190000NB|12.83|13.54|K_FACTOR|16|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|03201190000NB|16.97|17.83|K_FACTOR|18|||
12/31/2021|54|0330003000000|8.17|9.78|K_FACTOR|16|||
12/31/2021|54|0330003000000|9.78|11.14|K_FACTOR|16|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0330085000000|10.67|13.13|K_FACTOR|16|||
12/31/2021|54|0330085000000|34.05|34.35|K_FACTOR|16|||
12/31/2021|54|0330094000000|0.0|3.01|K_FACTOR|16|||
12/31/2021|54|0330099000000|0.0|1.84|K_FACTOR|14|||
12/31/2021|54|0340005000000|5.42|6.96|K_FACTOR|18|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0340005000000|15.1|17.57|K_FACTOR|18|||
12/31/2021|54|0340006000000|2.99|5.53|K_FACTOR|19|||Est Pct_Buses; 
12/31/2021|54|04100790000NB|44.6|46.18|K_FACTOR|13|||
12/31/2021|54|04100790000NB|46.18|46.22|K_FACTOR|13|||
12/31/2021|54|04100790000NB|46.22|49.73|K_FACTOR|13|||
12/31/2021|54|04100790000NB|49.73|50.35|K_FACTOR|13|||
12/31/2021|54|04100790000NB|50.35|51.47|K_FACTOR|15|||
12/31/2021|54|04100790000NB|51.47|51.61|K_FACTOR|15|||
12/31/2021|54|04100790000NB|51.61|52.61|K_FACTOR|15|||
12/31/2021|54|04100790000NB|52.61|53.27|K_FACTOR|15|||
12/31/2021|54|04100790000NB|53.27|54.18|K_FACTOR|15|||
12/31/2021|54|04100790000NB|54.18|57.51|K_FACTOR|15|||
12/31/2021|54|04100790000NB|57.51|59.0|K_FACTOR|13|||
12/31/2021|54|04100790000NB|59.0|61.47|K_FACTOR|13|||
12/31/2021|54|04100790000NB|61.47|62.04|K_FACTOR|13|||
12/31/2021|54|04100790000NB|62.04|63.46|K_FACTOR|13|||
12/31/2021|54|04100790000NB|63.46|64.83|K_FACTOR|13|||
12/31/2021|54|04100790000NB|64.83|67.01|K_FACTOR|15|||
12/31/2021|54|04100790000NB|67.01|67.52|K_FACTOR|15|||
12/31/2021|54|04100790000NB|67.52|69.32|K_FACTOR|17|||
12/31/2021|54|04100790000NB|69.32|70.83|K_FACTOR|17|||
12/31/2021|54|04100790000NB|70.83|78.41|K_FACTOR|17|||
12/31/2021|54|04100790000NB|78.41|78.9|K_FACTOR|17|||
12/31/2021|54|04100790000NB|78.9|79.08|K_FACTOR|17|||
12/31/2021|54|04100790000NB|79.08|83.15|K_FACTOR|15|||
12/31/2021|54|04200190000NB|26.57|27.64|K_FACTOR|13|||Est Pct_MC; 
12/31/2021|54|0440032000000|6.27|6.5|K_FACTOR|10|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|05200220000EB|3.17|3.35|K_FACTOR|14|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|05200220000EB|3.35|3.45|K_FACTOR|14|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|05200220000EB|3.45|3.84|K_FACTOR|13|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|05200220000EB|3.84|4.73|K_FACTOR|13|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|05200220000EB|4.73|5.19|K_FACTOR|15|||
12/31/2021|54|05200220000EB|5.19|5.89|K_FACTOR|15|||
12/31/2021|54|0530002000000|3.33|3.88|K_FACTOR|18|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0530002000000|6.8|6.83|K_FACTOR|15|||
12/31/2021|54|0530002000000|6.83|7.06|K_FACTOR|15|||
12/31/2021|54|0530002000000|7.06|7.47|K_FACTOR|15|||
12/31/2021|54|0530002000000|7.59|8.67|K_FACTOR|14|||
12/31/2021|54|0530002000000|10.14|10.72|K_FACTOR|15|||
12/31/2021|54|0530002000000|12.63|13.08|K_FACTOR|13|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0530002000000|14.5|14.83|K_FACTOR|14|||
12/31/2021|54|0530002000000|14.83|15.08|K_FACTOR|14|||
12/31/2021|54|0530002000000|15.08|15.29|K_FACTOR|14|||
12/31/2021|54|0530002000000|15.29|15.4|K_FACTOR|14|||
12/31/2021|54|0530002000000|15.75|16.16|K_FACTOR|13|||
12/31/2021|54|05300020005SB|0.0|0.34|K_FACTOR|14|||
12/31/2021|54|0530027000000|1.58|2.26|K_FACTOR|18|||
12/31/2021|54|0530027000100|0.4|0.96|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0530067000000|0.17|0.62|K_FACTOR|16|||
12/31/2021|54|0530067000000|6.14|6.71|K_FACTOR|20|||
12/31/2021|54|0540001000000|0.0|0.12|K_FACTOR|16|||
12/31/2021|54|0540001000000|0.12|0.5|K_FACTOR|16|||
12/31/2021|54|0540001000000|1.07|1.34|K_FACTOR|17|||
12/31/2021|54|0540001000000|3.26|4.01|K_FACTOR|20|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540001000000|4.01|4.8|K_FACTOR|19|||Est Pct_CU_Trucks; 
12/31/2021|54|0540001080000|0.81|0.95|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540001080000|0.95|1.45|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540001080000|1.9|2.41|K_FACTOR|15|||
