BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|06200600000EB|9.92|10.27|PEAK_PARKING|3|||
12/31/2021|54|06200600000EB|10.76|11.25|PEAK_PARKING|3|||
12/31/2021|54|06200600000EB|11.51|12.23|PEAK_PARKING|3|||
12/31/2021|54|06200600000EB|15.59|17.29|PEAK_PARKING|3|||
12/31/2021|54|06200600001EB|0.0|0.39|PEAK_PARKING|2|||
12/31/2021|54|0630002000000|0.1|0.21|PEAK_PARKING|3|||
12/31/2021|54|0630002001300|0.0|0.17|PEAK_PARKING|3|||
12/31/2021|54|0630002001300|0.17|0.39|PEAK_PARKING|3|||
12/31/2021|54|0630010000000|15.69|15.82|PEAK_PARKING|3|||
12/31/2021|54|0630010000000|15.82|16.27|PEAK_PARKING|3|||
12/31/2021|54|0630010000000|17.21|17.37|PEAK_PARKING|3|||
12/31/2021|54|0630010000000|17.46|18.41|PEAK_PARKING|3|||
12/31/2021|54|0630010000100|1.94|2.56|PEAK_PARKING|3|||
12/31/2021|54|0630101000000|0.16|0.36|PEAK_PARKING|3|||
12/31/2021|54|0630152000000|0.76|0.99|PEAK_PARKING|3|||
12/31/2021|54|0630193000000|0.46|3.55|PEAK_PARKING|3|||
12/31/2021|54|0630527000000|0.89|0.98|PEAK_PARKING|2|||
12/31/2021|54|0630527000100|0.0|0.19|PEAK_PARKING|2|||
12/31/2021|54|0630527000100|0.19|0.39|PEAK_PARKING|2|||
12/31/2021|54|0640001000000|2.1|2.224|PEAK_PARKING|3|||
12/31/2021|54|0640001000000|2.477|2.619|PEAK_PARKING|3|||
12/31/2021|54|0640009000000|1.688|1.803|PEAK_PARKING|3|||
12/31/2021|54|0640013000000|0.02|0.42|PEAK_PARKING|3|||
12/31/2021|54|0640017000000|0.0|1.577|PEAK_PARKING|3|||
12/31/2021|54|0640021000000|0.537|0.9|PEAK_PARKING|3|||
12/31/2021|54|0640021000000|0.9|1.51|PEAK_PARKING|3|||
12/31/2021|54|0640021000000|1.51|2.939|PEAK_PARKING|3|||
12/31/2021|54|0640021000000|2.947|2.98|PEAK_PARKING|3|||
12/31/2021|54|0640031000000|0.16|0.5|PEAK_PARKING|3|||
12/31/2021|54|0640031060000|0.0|0.38|PEAK_PARKING|3|||
12/31/2021|54|0640031060000|0.38|0.41|PEAK_PARKING|3|||
12/31/2021|54|0640031060000|0.41|0.48|PEAK_PARKING|3|||
12/31/2021|54|0640035000000|7.83|8.63|PEAK_PARKING|3|||
12/31/2021|54|0640039000000|2.08|2.62|PEAK_PARKING|3|||
12/31/2021|54|0640052030000|0.0|0.22|PEAK_PARKING|3|||
12/31/2021|54|0640060050000|0.0|0.88|PEAK_PARKING|3|||
12/31/2021|54|0640060050000|0.88|1.68|PEAK_PARKING|3|||
12/31/2021|54|0640060050000|1.68|1.97|PEAK_PARKING|3|||
12/31/2021|54|0640060090000|0.0|0.35|PEAK_PARKING|3|||
12/31/2021|54|0640060700000|0.0|0.18|PEAK_PARKING|3|||
12/31/2021|54|0640060700000|0.18|0.56|PEAK_PARKING|3|||
12/31/2021|54|0640060700000|0.56|0.76|PEAK_PARKING|3|||
12/31/2021|54|0640060760000|0.0|0.16|PEAK_PARKING|1|||
12/31/2021|54|0673263001900|0.0|0.26|PEAK_PARKING|2|||
12/31/2021|54|0673263001900|0.26|0.48|PEAK_PARKING|3|||
12/31/2021|54|0673272001900|0.35|1.04|PEAK_PARKING|3|||
12/31/2021|54|0673272001900|1.08|1.44|PEAK_PARKING|3|||
12/31/2021|54|0673274001900|1.46|1.56|PEAK_PARKING|3|||
12/31/2021|54|0673281001900|0.19|0.48|PEAK_PARKING|2|||
12/31/2021|54|0673281001900|0.6|0.96|PEAK_PARKING|2|||
12/31/2021|54|0673285001900|0.0|0.32|PEAK_PARKING|1|||
12/31/2021|54|0673287001900|0.0|0.28|PEAK_PARKING|2|||
12/31/2021|54|0673287001900|0.51|0.86|PEAK_PARKING|3|||
12/31/2021|54|0673287001900|1.03|1.14|PEAK_PARKING|1|||
12/31/2021|54|0673288001900|0.78|0.89|PEAK_PARKING|2|||
12/31/2021|54|0673289001900|1.72|2.02|PEAK_PARKING|3|||
12/31/2021|54|0673292001900|0.0|0.69|PEAK_PARKING|1|||
12/31/2021|54|0673295001900|0.0|1.08|PEAK_PARKING|1|||
12/31/2021|54|0673313001900|0.0|0.17|PEAK_PARKING|1|||
12/31/2021|54|0673317001900|0.0|0.24|PEAK_PARKING|2|||
12/31/2021|54|10200190000NB|0.0|1.02|PEAK_PARKING|1|||
12/31/2021|54|10200190000NB|2.85|3.82|PEAK_PARKING|3|||
12/31/2021|54|10200190000NB|3.89|6.16|PEAK_PARKING|1|||
12/31/2021|54|10200190000NB|6.16|6.66|PEAK_PARKING|1|||
12/31/2021|54|10200190000NB|6.66|8.23|PEAK_PARKING|3|||
12/31/2021|54|10200190000NB|14.64|15.627|PEAK_PARKING|3|||
12/31/2021|54|1030016000000|1.75|2.38|PEAK_PARKING|3|||
12/31/2021|54|1030016000000|14.84|14.97|PEAK_PARKING|2|||
12/31/2021|54|1030016000000|15.75|16.89|PEAK_PARKING|3|||
12/31/2021|54|1030061000000|0.0|1.12|PEAK_PARKING|3|||
12/31/2021|54|1030061000000|8.74|9.33|PEAK_PARKING|3|||
12/31/2021|54|1030061000100|0.0|0.16|PEAK_PARKING|3|||
12/31/2021|54|1040008000000|1.3|2.0|PEAK_PARKING|3|||
12/31/2021|54|1040008000000|2.47|2.82|PEAK_PARKING|3|||
12/31/2021|54|1040009000000|4.52|4.528|PEAK_PARKING|3|||
12/31/2021|54|1040009010000|0.0|1.93|PEAK_PARKING|3|||
12/31/2021|54|1040012000000|0.18|1.9|PEAK_PARKING|3|||
12/31/2021|54|1040012000000|1.9|3.28|PEAK_PARKING|3|||
12/31/2021|54|1040014020000|0.2|0.35|PEAK_PARKING|3|||
12/31/2021|54|1040015000000|0.0|1.58|PEAK_PARKING|3|||
12/31/2021|54|1040018230000|0.0|0.44|PEAK_PARKING|3|||
12/31/2021|54|1040019020000|0.0|0.82|PEAK_PARKING|3|||
12/31/2021|54|1040019430000|0.09|0.34|PEAK_PARKING|3|||
12/31/2021|54|1040021200000|0.0|0.98|PEAK_PARKING|3|||
12/31/2021|54|1040061100000|0.08|0.45|PEAK_PARKING|3|||
12/31/2021|54|1040061280000|0.0|0.59|PEAK_PARKING|3|||
12/31/2021|54|13100640000EB|168.96|170.09|PEAK_PARKING|3|||
12/31/2021|54|13100640000EB|170.09|170.23|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|5.37|5.69|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|5.69|6.03|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|6.03|6.04|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|6.04|6.39|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|6.39|6.69|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|6.69|7.11|PEAK_PARKING|1|||
12/31/2021|54|13202190000NB|7.43|8.59|PEAK_PARKING|2|||
12/31/2021|54|13202190000NB|8.59|9.06|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|9.06|9.9|PEAK_PARKING|1|||
12/31/2021|54|13202190000NB|10.01|10.85|PEAK_PARKING|1|||
12/31/2021|54|13202190000NB|10.85|11.06|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|11.06|11.26|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|14.16|14.34|PEAK_PARKING|3|||
12/31/2021|54|13202190000NB|14.34|14.45|PEAK_PARKING|3|||
12/31/2021|54|13202190005SB|0.0|0.33|PEAK_PARKING|3|||
12/31/2021|54|13202190005SB|0.33|1.64|PEAK_PARKING|3|||
12/31/2021|54|1340037120000|0.0|0.14|PEAK_PARKING|3|||
12/31/2021|54|1340045000000|0.66|1.04|PEAK_PARKING|3|||
12/31/2021|54|1340045010000|0.0|0.539|PEAK_PARKING|3|||
12/31/2021|54|1374103001900|0.0|0.31|PEAK_PARKING|3|||
12/31/2021|54|15200220000EB|0.0|0.39|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|0.0|0.1|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|0.1|0.28|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|0.28|0.56|PEAK_PARKING|2|||
12/31/2021|54|1530002000000|1.49|2.3|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|2.3|2.66|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|2.66|3.03|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|3.91|4.68|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|16.52|17.44|PEAK_PARKING|3|||
12/31/2021|54|1530002000000|17.55|18.12|PEAK_PARKING|2|||
12/31/2021|54|1530002000000|19.71|20.25|PEAK_PARKING|3|||
12/31/2021|54|1530105000000|0.38|1.14|PEAK_PARKING|3|||
12/31/2021|54|1530105000000|1.14|3.27|PEAK_PARKING|3|||
12/31/2021|54|1530105000000|3.27|4.14|PEAK_PARKING|3|||
12/31/2021|54|1530105000000|4.14|4.26|PEAK_PARKING|2|||
12/31/2021|54|1530105000000|4.26|4.58|PEAK_PARKING|1|||
12/31/2021|54|1530105000000|4.58|4.82|PEAK_PARKING|3|||
12/31/2021|54|1540003060000|2.171|2.32|PEAK_PARKING|3|||
12/31/2021|54|1540009000000|0.0|0.79|PEAK_PARKING|3|||
12/31/2021|54|1540011000000|0.0|2.31|PEAK_PARKING|1|||
12/31/2021|54|1540011000000|2.31|2.9|PEAK_PARKING|3|||
12/31/2021|54|1540011000000|4.91|5.16|PEAK_PARKING|3|||
12/31/2021|54|1540011000000|5.16|5.35|PEAK_PARKING|3|||
12/31/2021|54|1540011000000|5.35|5.59|PEAK_PARKING|3|||
12/31/2021|54|1540011000000|5.59|5.61|PEAK_PARKING|2|||
12/31/2021|54|1540011020000|0.0|0.57|PEAK_PARKING|3|||
12/31/2021|54|1540011020000|0.57|2.75|PEAK_PARKING|3|||
12/31/2021|54|1540011020000|2.75|2.78|PEAK_PARKING|3|||
12/31/2021|54|1540011030000|0.06|0.352|PEAK_PARKING|3|||
12/31/2021|54|1540013000000|0.0|0.2|PEAK_PARKING|3|||
12/31/2021|54|1540013000000|0.2|0.5|PEAK_PARKING|3|||
12/31/2021|54|1540015000000|0.0|1.44|PEAK_PARKING|3|||
12/31/2021|54|1540015000000|1.44|1.95|PEAK_PARKING|3|||
12/31/2021|54|1540016000000|1.05|1.126|PEAK_PARKING|3|||
12/31/2021|54|1540507000000|0.43|0.92|PEAK_PARKING|3|||
12/31/2021|54|1540507000000|0.92|1.16|PEAK_PARKING|3|||
12/31/2021|54|1540507000000|1.51|3.33|PEAK_PARKING|3|||
12/31/2021|54|1577259001900|0.58|0.62|PEAK_PARKING|3|||
12/31/2021|54|1577259001900|0.62|1.16|PEAK_PARKING|3|||
12/31/2021|54|1577261001900|0.0|0.73|PEAK_PARKING|1|||
12/31/2021|54|1577264001900|0.0|0.35|PEAK_PARKING|3|||
12/31/2021|54|1577269001900|0.65|0.97|PEAK_PARKING|3|||
12/31/2021|54|1577270001900|0.0|0.5|PEAK_PARKING|3|||
12/31/2021|54|1577271001900|0.4|1.18|PEAK_PARKING|1|||
12/31/2021|54|17100790000NB|114.9|115.33|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|115.33|117.17|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|117.17|117.74|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|117.74|119.53|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|119.53|120.72|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|120.72|122.43|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|122.43|122.9|PEAK_PARKING|3|||
12/31/2021|54|17100790000NB|122.9|123.988|PEAK_PARKING|3|||
12/31/2021|54|17200190000NB|18.61|20.62|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|6.11|7.16|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|11.38|12.29|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|12.29|12.88|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|13.25|13.78|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|13.78|14.03|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|14.03|14.25|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|14.324|14.64|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|14.96|15.31|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|15.465|15.57|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|15.68|16.24|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|16.27|17.79|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|17.79|18.0|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|18.0|18.32|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|18.32|18.45|PEAK_PARKING|3|||
