BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Date|Value_Text
12/31/2021|54|28200520000EB|12.97|13.39|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2840007050000|0.343|1.11|THICKNESS_FLEXIBLE|6.0||
12/31/2021|54|2840007050000|0.0|0.324|THICKNESS_FLEXIBLE|6.0||
12/31/2021|54|4130210000000|1.2|1.89|THICKNESS_FLEXIBLE|6.0||
12/31/2021|54|2430083000000|14.092|17.6|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430083000000|17.6|18.01|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430083000000|7.94|8.06|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430083000000|6.42|7.46|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430083000000|0.0|6.42|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|24.59|26.77|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|9.59|12.82|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|6.4|7.91|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|5.19|6.4|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|2.54|3.72|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|24200520000EB|0.0|1.09|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|32.7|35.38|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|29.19|29.41|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|23.76|24.86|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|22.05|23.76|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|20.79|22.05|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|19.56|20.79|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|16.06|19.56|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|13.75|14.05|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|9.47|10.14|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|4.05|6.18|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2430016000000|0.06|1.73|THICKNESS_FLEXIBLE|9.0||
12/31/2021|54|2440009000000|7.87|9.2|THICKNESS_FLEXIBLE|6.0||
12/31/2021|54|54100770000NB|162.73|168.205|THICKNESS_FLEXIBLE|1.5||
12/31/2021|54|5430014000000|16.1|16.76|THICKNESS_FLEXIBLE|2.0||
12/31/2021|54|5430014000000|15.32|15.45|THICKNESS_FLEXIBLE|2.0||
12/31/2021|54|5430014000000|15.19|15.32|THICKNESS_FLEXIBLE|2.0||
