BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|31100680004NB|0.0|0.84|TURN_LANES_L|1|||
12/31/2021|54|31100680005SB|0.65|1.14|TURN_LANES_L|1|||
12/31/2021|54|31100680006EB|0.0|0.89|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|148.29|148.47|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|148.47|148.66|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|148.66|149.05|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|149.05|149.38|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|149.38|149.68|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|149.68|150.74|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|150.74|151.07|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|151.07|152.32|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|152.32|152.501|TURN_LANES_L|1|||
12/31/2021|54|31100790000NB|152.92|156.983|TURN_LANES_L|1|||
12/31/2021|54|3130043000000|0.0|2.65|TURN_LANES_L|1|||
12/31/2021|54|3130043000000|2.65|3.582|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|0.08|0.49|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|0.49|0.85|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|0.85|1.23|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|1.44|1.92|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|1.92|2.19|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|2.43|4.7|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|4.7|5.37|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|5.37|5.93|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|5.93|6.9|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|6.9|8.07|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|8.07|10.75|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|10.75|11.06|TURN_LANES_L|1|||
12/31/2021|54|35100700000EB|11.06|11.761|TURN_LANES_L|1|||
12/31/2021|54|35104700000EB|0.0|0.98|TURN_LANES_L|1|||
12/31/2021|54|35104700000EB|0.98|2.25|TURN_LANES_L|1|||
12/31/2021|54|35104700000EB|2.25|3.94|TURN_LANES_L|1|||
12/31/2021|54|35202500000NB|0.0|0.94|TURN_LANES_L|1|||
12/31/2021|54|35202500000NB|0.94|1.9|TURN_LANES_L|1|||
12/31/2021|54|35202500000NB|1.9|2.93|TURN_LANES_L|1|||
12/31/2021|54|35202500000NB|2.93|3.26|TURN_LANES_L|1|||
12/31/2021|54|35202500005SB|0.0|0.36|TURN_LANES_L|1|||
12/31/2021|54|35202500009NB|0.0|0.68|TURN_LANES_L|4|||
12/31/2021|54|35202500010SB|0.0|0.64|TURN_LANES_L|6|||
12/31/2021|54|40100640000EB|31.77|32.57|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|32.57|33.45|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|33.45|34.45|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|34.45|36.27|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|36.27|38.54|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|38.54|38.68|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|40.46|40.568|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|40.568|41.546|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|42.79|43.77|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|43.77|44.47|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|44.47|44.78|TURN_LANES_L|1|||
12/31/2021|54|40100640000EB|44.78|45.39|TURN_LANES_L|1|||
12/31/2021|54|40200350000NB|0.29|0.65|TURN_LANES_L|1|||
12/31/2021|54|40200350000NB|1.36|1.6|TURN_LANES_L|1|||
12/31/2021|54|40200350000NB|1.64|2.06|TURN_LANES_L|1|||
12/31/2021|54|40200350000NB|2.1|2.532|TURN_LANES_L|1|||
12/31/2021|54|41100640000EB|118.92|120.1|TURN_LANES_L|1|||
12/31/2021|54|41100640000EB|120.69|122.62|TURN_LANES_L|1|||
12/31/2021|54|41100640000EB|122.71|123.18|TURN_LANES_L|1|||
12/31/2021|54|41100640000EB|123.63|124.47|TURN_LANES_L|1|||
12/31/2021|54|41100640000EB|126.65|127.58|TURN_LANES_L|1|||
12/31/2021|54|41100640007WB|0.0|0.45|TURN_LANES_L|1|||
12/31/2021|54|41100640017WB|0.0|0.47|TURN_LANES_L|1|||
12/31/2021|54|41100640017WB|0.47|0.594|TURN_LANES_L|1|||
12/31/2021|54|41100640017WB|0.594|0.82|TURN_LANES_L|1|||
12/31/2021|54|41100770004NB|0.0|0.43|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|28.97|30.804|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|35.21|35.75|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|35.75|37.82|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|40.6|41.68|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|41.68|42.31|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|42.31|43.13|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|43.13|44.54|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|44.54|45.63|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|46.89|48.05|TURN_LANES_L|1|||
12/31/2021|54|41100770016NB|48.05|48.34|TURN_LANES_L|1|||
12/31/2021|54|41200190000NB|23.31|24.09|TURN_LANES_L|4|||
12/31/2021|54|41200190023EB|0.0|0.033|TURN_LANES_L|4|||
12/31/2021|54|41200190023EB|0.033|0.034|TURN_LANES_L|1|||
12/31/2021|54|41200190023EB|0.034|1.1|TURN_LANES_L|1|||
12/31/2021|54|41200190023EB|1.1|1.36|TURN_LANES_L|1|||
12/31/2021|54|42200330000EB|4.522|7.76|TURN_LANES_L|2|||
12/31/2021|54|42200330000EB|7.76|8.05|TURN_LANES_L|3|||
12/31/2021|54|42200330000EB|8.05|9.5|TURN_LANES_L|3|||
12/31/2021|54|42200330000EB|9.5|9.74|TURN_LANES_L|5|||
12/31/2021|54|42200330000EB|10.26|10.99|TURN_LANES_L|5|||
12/31/2021|54|49200330000EB|1.22|2.51|TURN_LANES_L|4|||
12/31/2021|54|49200330000EB|2.51|4.0|TURN_LANES_L|4|||
12/31/2021|54|49200330000EB|4.0|4.35|TURN_LANES_L|5|||
12/31/2021|54|49200330000EB|5.37|7.192|TURN_LANES_L|2|||
12/31/2021|54|50100640000EB|0.0|1.25|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|1.25|1.29|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|1.29|1.66|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|1.66|2.17|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|2.17|2.75|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|2.75|4.22|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|4.22|5.29|TURN_LANES_L|1|||
12/31/2021|54|50100640000EB|5.29|5.87|TURN_LANES_L|1|||
12/31/2021|54|50200520000EB|5.8|6.51|TURN_LANES_L|5|||
12/31/2021|54|54100770000NB|168.205|168.37|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|168.37|172.29|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|172.29|173.21|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|173.21|173.94|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|173.94|176.46|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|176.46|176.76|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|176.76|177.928|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|181.674|185.34|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|185.34|185.64|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|185.64|186.72|TURN_LANES_L|1|||
12/31/2021|54|54100770000NB|186.72|187.21|TURN_LANES_L|1|||
