BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Date|Value_Text
12/31/2021|54|5230002000000|4.21|4.442|BASE_TYPE|5||
12/31/2021|54|5230007000000|35.64|36.52|BASE_TYPE|2||
12/31/2021|54|5230007000000|2.0|2.55|BASE_TYPE|5||
12/31/2021|54|5230007000000|0.2|0.36|BASE_TYPE|2||
12/31/2021|54|5230020000000|19.48|20.04|BASE_TYPE|2||
12/31/2021|54|5240002090000|0.0|0.19|BASE_TYPE|2||
12/31/2021|54|5240003000000|0.15|0.28|BASE_TYPE|2||
12/31/2021|54|5275501001900|0.93|1.07|BASE_TYPE|2||
12/31/2021|54|5275501001900|0.07|0.22|BASE_TYPE|2||
12/31/2021|54|5275503001900|0.0|0.45|BASE_TYPE|2||
12/31/2021|54|5275511001900|0.57|0.84|BASE_TYPE|2||
12/31/2021|54|5275511001900|0.0|0.12|BASE_TYPE|2||
12/31/2021|54|5275515001900|0.0|0.22|BASE_TYPE|2||
12/31/2021|54|0540507000000|0.25|0.34|BASE_TYPE|2||
12/31/2021|54|0540507000000|0.62|1.2|BASE_TYPE|2||
12/31/2021|54|0530027000100|0.4|0.96|BASE_TYPE|5||
12/31/2021|54|1540507000000|1.51|3.33|BASE_TYPE|2||
12/31/2021|54|2640088120000|0.37|0.52|BASE_TYPE|2||
12/31/2021|54|26202500000NB|0.0|3.56|BASE_TYPE|5||
12/31/2021|54|26202500000NB|3.56|4.01|BASE_TYPE|5||
12/31/2021|54|26202500000NB|4.01|4.62|BASE_TYPE|5||
12/31/2021|54|26202500000NB|4.65|7.1|BASE_TYPE|5||
12/31/2021|54|26202500000NB|7.1|8.07|BASE_TYPE|2||
12/31/2021|54|26202500000NB|8.07|9.79|BASE_TYPE|2||
12/31/2021|54|26202500000NB|9.79|10.67|BASE_TYPE|2||
12/31/2021|54|26202500000NB|11.65|12.35|BASE_TYPE|5||
12/31/2021|54|26202500000NB|12.47|13.37|BASE_TYPE|5||
12/31/2021|54|26202500000NB|13.4|15.31|BASE_TYPE|5||
12/31/2021|54|26202500000NB|23.89|24.64|BASE_TYPE|2||
12/31/2021|54|26202500000NB|28.49|29.07|BASE_TYPE|2||
12/31/2021|54|26202500000NB|29.07|29.71|BASE_TYPE|2||
12/31/2021|54|26202500000NB|29.71|30.09|BASE_TYPE|2||
12/31/2021|54|26202500000NB|30.09|30.92|BASE_TYPE|2||
12/31/2021|54|26202500000NB|31.63|31.73|BASE_TYPE|5||
12/31/2021|54|26202500000NB|38.92|39.2|BASE_TYPE|2||
12/31/2021|54|35100700000EB|5.37|5.93|BASE_TYPE|5||
12/31/2021|54|35100700000EB|5.93|6.9|BASE_TYPE|5||
12/31/2021|54|35100700000EB|6.9|8.07|BASE_TYPE|5||
12/31/2021|54|35100700000EB|8.07|10.75|BASE_TYPE|5||
12/31/2021|54|35100700000EB|10.75|11.06|BASE_TYPE|5||
12/31/2021|54|35100700000EB|11.06|11.761|BASE_TYPE|5||
12/31/2021|54|3530088000000|7.12|7.47|BASE_TYPE|5||
12/31/2021|54|52202500000NB|9.63|11.07|BASE_TYPE|5||
12/31/2021|54|52202500000NB|9.2|9.63|BASE_TYPE|5||
12/31/2021|54|52202500000NB|8.68|9.05|BASE_TYPE|5||
12/31/2021|54|52202500000NB|8.1|8.64|BASE_TYPE|5||
12/31/2021|54|52202500000NB|7.02|7.97|BASE_TYPE|5||
12/31/2021|54|52202500000NB|5.54|6.88|BASE_TYPE|5||
12/31/2021|54|52202500000NB|1.18|1.89|BASE_TYPE|2||
12/31/2021|54|52300070006EB|0.1|0.27|BASE_TYPE|2||
12/31/2021|54|52300070006EB|0.0|0.1|BASE_TYPE|2||
12/31/2021|54|11200330000EB|22.28|25.09|BASE_TYPE|3||
12/31/2021|54|04100790000NB|53.27|54.18|BASE_TYPE|3||
12/31/2021|54|04100790000NB|54.18|57.51|BASE_TYPE|5||
12/31/2021|54|11200330000EB|1.12|1.39|BASE_TYPE|3||
12/31/2021|54|1140007000000|6.97|8.67|BASE_TYPE|3||
12/31/2021|54|04100790000NB|49.73|50.35|BASE_TYPE|3||
12/31/2021|54|0130076000000|1.75|6.62|BASE_TYPE|3||
12/31/2021|54|11200330000EB|18.2|19.62|BASE_TYPE|3||
12/31/2021|54|04100790000NB|69.32|70.83|BASE_TYPE|3||
12/31/2021|54|04100790000NB|67.52|69.32|BASE_TYPE|3||
12/31/2021|54|04100790000NB|78.41|79.08|BASE_TYPE|5||
12/31/2021|54|01200330000EB|0.0|1.87|BASE_TYPE|3||
12/31/2021|54|0140011000000|3.05|3.78|BASE_TYPE|3||
12/31/2021|54|04100790000NB|63.46|64.83|BASE_TYPE|5||
12/31/2021|54|11200330000EB|0.0|0.59|BASE_TYPE|3||
12/31/2021|54|11200330000EB|19.62|22.18|BASE_TYPE|3||
12/31/2021|54|04100790000NB|79.08|83.15|BASE_TYPE|5||
12/31/2021|54|01201190000NB|10.66|11.5|BASE_TYPE|3||
12/31/2021|54|11200330000EB|2.2|6.44|BASE_TYPE|3||
12/31/2021|54|04100790000NB|70.83|78.41|BASE_TYPE|5||
12/31/2021|54|04100790000NB|64.83|67.52|BASE_TYPE|3||
12/31/2021|54|11200330000EB|1.39|1.96|BASE_TYPE|3||
12/31/2021|54|04100790000NB|61.47|62.04|BASE_TYPE|3||
12/31/2021|54|11200330000EB|25.09|26.73|BASE_TYPE|3||
12/31/2021|54|04100790000NB|51.61|52.61|BASE_TYPE|3||
12/31/2021|54|0130092000000|8.64|10.73|BASE_TYPE|3||
12/31/2021|54|1130005000000|10.83|12.51|BASE_TYPE|3||
12/31/2021|54|0140024000000|2.79|4.74|BASE_TYPE|3||
12/31/2021|54|0130038000000|0.43|2.43|BASE_TYPE|3||
12/31/2021|54|04100790000NB|57.51|59.0|BASE_TYPE|3||
12/31/2021|54|04100790000NB|46.22|49.73|BASE_TYPE|3||
12/31/2021|54|04100790000NB|62.04|63.46|BASE_TYPE|5||
12/31/2021|54|01201190000NB|6.95|9.29|BASE_TYPE|3||
12/31/2021|54|11200330000EB|17.3|17.82|BASE_TYPE|3||
12/31/2021|54|0130020000000|0.0|2.15|BASE_TYPE|5||
12/31/2021|54|04100790000NB|50.35|51.61|BASE_TYPE|3||
12/31/2021|54|0140024000000|1.64|2.79|BASE_TYPE|3||
12/31/2021|54|0130038000000|5.53|6.31|BASE_TYPE|3||
12/31/2021|54|04100790000NB|59.0|61.47|BASE_TYPE|3||
12/31/2021|54|04200190000NB|26.57|27.64|BASE_TYPE|3||
12/31/2021|54|04100790000NB|44.6|46.22|BASE_TYPE|5||
12/31/2021|54|1130005000000|14.58|14.89|BASE_TYPE|3||
12/31/2021|54|04100790000NB|52.61|53.27|BASE_TYPE|3||
12/31/2021|54|21200330000EB|20.19|21.03|BASE_TYPE|3||
12/31/2021|54|21100790000NB|87.45|90.82|BASE_TYPE|5||
12/31/2021|54|21100790000NB|96.17|97.13|BASE_TYPE|5||
12/31/2021|54|21200330000EB|17.59|17.96|BASE_TYPE|3||
12/31/2021|54|21100790000NB|90.82|96.17|BASE_TYPE|5||
12/31/2021|54|21100790000NB|104.15|104.69|BASE_TYPE|5||
12/31/2021|54|2140007000000|3.84|4.17|BASE_TYPE|3||
12/31/2021|54|2140013000000|0.0|0.4|BASE_TYPE|3||
12/31/2021|54|21100790000NB|100.39|101.69|BASE_TYPE|5||
12/31/2021|54|21100790000NB|101.69|104.15|BASE_TYPE|5||
12/31/2021|54|21200330000EB|22.25|22.84|BASE_TYPE|3||
12/31/2021|54|21200330000EB|16.0|16.23|BASE_TYPE|3||
12/31/2021|54|21100790000NB|104.69|106.42|BASE_TYPE|5||
12/31/2021|54|21100790000NB|83.55|87.45|BASE_TYPE|5||
12/31/2021|54|21200190000NB|22.37|22.58|BASE_TYPE|5||
12/31/2021|54|21100790000NB|98.63|98.925|BASE_TYPE|5||
12/31/2021|54|21100790000NB|97.13|98.287|BASE_TYPE|5||
12/31/2021|54|21200330000EB|19.84|20.19|BASE_TYPE|3||
12/31/2021|54|21100790000NB|98.4|98.63|BASE_TYPE|5||
12/31/2021|54|21200330000EB|21.25|22.25|BASE_TYPE|3||
12/31/2021|54|21200190000NB|22.72|23.48|BASE_TYPE|5||
12/31/2021|54|49200330000EB|5.37|7.192|BASE_TYPE|5||
12/31/2021|54|49200330000EB|4.0|4.35|BASE_TYPE|5||
12/31/2021|54|4930020000000|22.87|23.54|BASE_TYPE|5||
12/31/2021|54|5130015000000|6.3|8.48|BASE_TYPE|3||
12/31/2021|54|49200330000EB|2.51|4.0|BASE_TYPE|5||
12/31/2021|54|49200330000EB|1.22|2.51|BASE_TYPE|5||
12/31/2021|54|4940001000000|2.28|3.17|BASE_TYPE|3||
12/31/2021|54|49200330000EB|8.31|10.87|BASE_TYPE|5||
12/31/2021|54|3630028000000|24.07|25.57|BASE_TYPE|5||
12/31/2021|54|42202500000NB|9.71|12.45|BASE_TYPE|5||
12/31/2021|54|4730032000000|16.09|16.45|BASE_TYPE|5||
12/31/2021|54|38202190000NB|26.37|29.12|BASE_TYPE|5||
12/31/2021|54|42200330000EB|7.76|8.05|BASE_TYPE|2||
12/31/2021|54|42202190000NB|17.4|19.15|BASE_TYPE|5||
12/31/2021|54|4730093000000|2.34|7.42|BASE_TYPE|7||
12/31/2021|54|38202190000NB|34.47|34.78|BASE_TYPE|5||
12/31/2021|54|38202190000NB|0.0|3.69|BASE_TYPE|5||
12/31/2021|54|47202190000NB|22.16|25.83|BASE_TYPE|5||
12/31/2021|54|38202190000NB|34.79|37.89|BASE_TYPE|5||
12/31/2021|54|42202190000NB|27.85|30.16|BASE_TYPE|5||
12/31/2021|54|4240033070000|0.0|2.01|BASE_TYPE|8||
12/31/2021|54|42202190000NB|8.74|9.68|BASE_TYPE|5||
12/31/2021|54|4730032000000|14.79|16.09|BASE_TYPE|5||
12/31/2021|54|4240011000000|2.48|2.491|BASE_TYPE|5||
12/31/2021|54|47202190000NB|26.1|27.76|BASE_TYPE|5||
12/31/2021|54|38202190000NB|6.01|7.15|BASE_TYPE|5||
12/31/2021|54|3830039000000|27.78|28.08|BASE_TYPE|5||
12/31/2021|54|42200330000EB|10.26|10.99|BASE_TYPE|5||
12/31/2021|54|38202190000NB|4.37|6.01|BASE_TYPE|5||
12/31/2021|54|42202190000NB|19.15|21.44|BASE_TYPE|5||
12/31/2021|54|47202190000NB|5.57|7.37|BASE_TYPE|5||
12/31/2021|54|36200330000EB|5.49|5.92|BASE_TYPE|5||
12/31/2021|54|42200330000EB|9.5|9.74|BASE_TYPE|5||
12/31/2021|54|4730032000000|0.0|3.26|BASE_TYPE|5||
12/31/2021|54|3830092000000|0.0|5.83|BASE_TYPE|5||
12/31/2021|54|38202190000NB|14.15|14.67|BASE_TYPE|5||
12/31/2021|54|4272254001900|0.0|0.3|BASE_TYPE|5||
12/31/2021|54|42202190000NB|0.0|3.24|BASE_TYPE|5||
12/31/2021|54|42202190000NB|15.89|17.4|BASE_TYPE|5||
12/31/2021|54|47300320005SB|0.04|0.19|BASE_TYPE|5||
12/31/2021|54|38202190000NB|19.58|21.84|BASE_TYPE|5||
12/31/2021|54|4240031000000|0.0|1.81|BASE_TYPE|5||
12/31/2021|54|47202190000NB|13.1|17.49|BASE_TYPE|5||
12/31/2021|54|4730093000000|0.15|0.91|BASE_TYPE|7||
12/31/2021|54|47202190000NB|17.49|18.0|BASE_TYPE|5||
12/31/2021|54|42202190000NB|21.48|21.67|BASE_TYPE|5||
12/31/2021|54|38202190000NB|7.77|9.82|BASE_TYPE|5||
12/31/2021|54|42202190000NB|8.55|8.74|BASE_TYPE|5||
12/31/2021|54|38202190000NB|3.69|4.37|BASE_TYPE|5||
12/31/2021|54|4730093000000|0.0|0.15|BASE_TYPE|5||
12/31/2021|54|28200520018EB|0.0|0.02|BASE_TYPE|3||
12/31/2021|54|28200520000EB|0.0|0.58|BASE_TYPE|3||
12/31/2021|54|41100640000EB|120.69|122.62|BASE_TYPE|3||
12/31/2021|54|5530097000000|28.09|32.88|BASE_TYPE|3||
12/31/2021|54|5530097000000|22.83|23.2|BASE_TYPE|3||
12/31/2021|54|5530097000000|21.56|22.26|BASE_TYPE|3||
12/31/2021|54|55200520000EB|7.65|8.34|BASE_TYPE|3||
12/31/2021|54|55200520000EB|4.78|7.65|BASE_TYPE|3||
12/31/2021|54|55200520000EB|0.0|1.4|BASE_TYPE|3||
12/31/2021|54|5530016000000|10.99|11.4|BASE_TYPE|3||
12/31/2021|54|5530016000000|6.42|8.95|BASE_TYPE|3||
12/31/2021|54|5530016000000|1.73|3.33|BASE_TYPE|3||
12/31/2021|54|5530010000000|24.14|24.38|BASE_TYPE|3||
12/31/2021|54|4130307000000|7.42|8.45|BASE_TYPE|3||
12/31/2021|54|4130307000000|4.55|5.59|BASE_TYPE|3||
12/31/2021|54|4130210000000|1.89|2.79|BASE_TYPE|3||
12/31/2021|54|41100640000EB|137.48|138.01|BASE_TYPE|3||
12/31/2021|54|41100640000EB|132.84|137.48|BASE_TYPE|3||
12/31/2021|54|41100640000EB|132.0|132.53|BASE_TYPE|3||
12/31/2021|54|41100640000EB|126.65|127.58|BASE_TYPE|3||
12/31/2021|54|41100640000EB|123.63|124.47|BASE_TYPE|3||
12/31/2021|54|41100640000EB|122.71|123.18|BASE_TYPE|3||
12/31/2021|54|4130061000000|2.604|3.29|BASE_TYPE|3||
12/31/2021|54|4130054000000|10.14|10.33|BASE_TYPE|3||
12/31/2021|54|4130054000000|7.41|8.84|BASE_TYPE|3||
12/31/2021|54|4130054000000|7.1|7.41|BASE_TYPE|3||
12/31/2021|54|4130054000000|6.54|7.1|BASE_TYPE|3||
12/31/2021|54|4130054000000|6.35|6.54|BASE_TYPE|3||
12/31/2021|54|4130054000000|4.86|5.72|BASE_TYPE|3||
12/31/2021|54|4130054000000|2.48|4.86|BASE_TYPE|3||
12/31/2021|54|4140048000000|0.0|1.9|BASE_TYPE|3||
12/31/2021|54|4140041210000|0.0|1.63|BASE_TYPE|3||
12/31/2021|54|4130041000000|1.99|2.19|BASE_TYPE|3||
12/31/2021|54|4130041000000|1.85|1.99|BASE_TYPE|3||
12/31/2021|54|4130041000000|0.0|0.71|BASE_TYPE|3||
12/31/2021|54|4140030000000|4.27|4.52|BASE_TYPE|3||
12/31/2021|54|4140025000000|3.7|5.9|BASE_TYPE|3||
12/31/2021|54|41200190014NB|0.0|2.7|BASE_TYPE|3||
12/31/2021|54|4140019210000|3.73|5.14|BASE_TYPE|3||
12/31/2021|54|4140019030000|0.5|0.98|BASE_TYPE|3||
12/31/2021|54|4140019030000|0.387|0.5|BASE_TYPE|3||
12/31/2021|54|41200190000NB|16.669|16.925|BASE_TYPE|3||
12/31/2021|54|41200190000NB|23.31|24.09|BASE_TYPE|3||
12/31/2021|54|41200190000NB|19.8|21.61|BASE_TYPE|3||
12/31/2021|54|41200190000NB|18.64|19.33|BASE_TYPE|3||
12/31/2021|54|41200190000NB|18.41|18.64|BASE_TYPE|3||
12/31/2021|54|41200190000NB|18.31|18.41|BASE_TYPE|3||
12/31/2021|54|41200190000NB|17.18|17.95|BASE_TYPE|3||
12/31/2021|54|41200190023EB|1.1|1.36|BASE_TYPE|3||
12/31/2021|54|41200190000NB|2.17|6.47|BASE_TYPE|3||
12/31/2021|54|41200190023EB|0.034|1.1|BASE_TYPE|3||
12/31/2021|54|41200190000NB|0.0|2.17|BASE_TYPE|3||
12/31/2021|54|4140018000000|3.51|4.41|BASE_TYPE|3||
12/31/2021|54|4140018000000|3.0|3.51|BASE_TYPE|3||
12/31/2021|54|4140018000000|2.99|3.0|BASE_TYPE|3||
12/31/2021|54|4140016390000|0.0|0.64|BASE_TYPE|3||
12/31/2021|54|4140016160000|0.0|0.42|BASE_TYPE|3||
12/31/2021|54|4140016100000|0.53|0.9|BASE_TYPE|3||
12/31/2021|54|4130016000000|15.08|15.61|BASE_TYPE|3||
12/31/2021|54|4130016000000|9.485|9.8|BASE_TYPE|3||
12/31/2021|54|4130016000000|18.96|19.79|BASE_TYPE|3||
12/31/2021|54|4130016000000|18.53|18.82|BASE_TYPE|3||
12/31/2021|54|4130016000000|15.65|15.81|BASE_TYPE|3||
12/31/2021|54|4130016000000|14.72|15.08|BASE_TYPE|3||
12/31/2021|54|4130016000000|14.42|14.72|BASE_TYPE|3||
12/31/2021|54|4130016000000|12.0|14.12|BASE_TYPE|3||
12/31/2021|54|4130016000000|8.47|9.485|BASE_TYPE|3||
12/31/2021|54|4140011000000|0.0|1.26|BASE_TYPE|3||
12/31/2021|54|4140009000000|5.28|5.54|BASE_TYPE|3||
12/31/2021|54|4140008030000|0.0|0.65|BASE_TYPE|3||
12/31/2021|54|4140008010000|1.02|1.6|BASE_TYPE|3||
12/31/2021|54|4140008000000|0.19|0.75|BASE_TYPE|3||
12/31/2021|54|4140008000000|0.0|0.11|BASE_TYPE|3||
12/31/2021|54|41100640000EB|129.49|132.0|BASE_TYPE|3||
12/31/2021|54|41100640000EB|128.91|129.49|BASE_TYPE|3||
12/31/2021|54|4140006030000|0.53|1.48|BASE_TYPE|3||
12/31/2021|54|4140006020000|1.57|1.69|BASE_TYPE|3||
12/31/2021|54|4140006000000|0.91|1.13|BASE_TYPE|3||
12/31/2021|54|4140006000000|0.0|0.14|BASE_TYPE|3||
12/31/2021|54|4140004030000|0.0|0.47|BASE_TYPE|3||
12/31/2021|54|4140003180000|2.77|3.51|BASE_TYPE|3||
12/31/2021|54|4130003000000|36.23|36.49|BASE_TYPE|3||
12/31/2021|54|4130003000000|35.98|36.18|BASE_TYPE|3||
12/31/2021|54|4130003000000|37.1|37.73|BASE_TYPE|3||
12/31/2021|54|4140001000000|3.4|4.14|BASE_TYPE|3||
12/31/2021|54|4140001000000|1.95|3.4|BASE_TYPE|3||
12/31/2021|54|4130016000000|18.82|18.96|BASE_TYPE|3||
12/31/2021|54|4140006090000|0.6|1.37|BASE_TYPE|3||
12/31/2021|54|41200190023EB|0.0|0.033|BASE_TYPE|3||
12/31/2021|54|41200190023EB|0.033|0.034|BASE_TYPE|3||
12/31/2021|54|2830598000000|2.59|2.98|BASE_TYPE|3||
12/31/2021|54|2830598000000|2.4|2.59|BASE_TYPE|3||
12/31/2021|54|2830598000000|0.0|2.13|BASE_TYPE|3||
12/31/2021|54|28204600000EB|14.72|15.15|BASE_TYPE|3||
12/31/2021|54|28204600000EB|13.48|14.72|BASE_TYPE|3||
12/31/2021|54|28204600000EB|4.29|5.38|BASE_TYPE|3||
12/31/2021|54|28204600000EB|2.9|3.09|BASE_TYPE|3||
12/31/2021|54|28204600000EB|1.33|2.9|BASE_TYPE|3||
12/31/2021|54|28204600000EB|0.029|1.06|BASE_TYPE|3||
12/31/2021|54|2830104000000|1.65|2.65|BASE_TYPE|3||
12/31/2021|54|28100770000NB|5.12|8.189|BASE_TYPE|3||
12/31/2021|54|28100770000NB|2.56|5.12|BASE_TYPE|3||
12/31/2021|54|28100770000NB|0.69|2.56|BASE_TYPE|3||
12/31/2021|54|28200520004NB|0.0|0.22|BASE_TYPE|3||
12/31/2021|54|28200520000EB|6.96|7.76|BASE_TYPE|3||
12/31/2021|54|28200520000EB|14.91|15.37|BASE_TYPE|3||
12/31/2021|54|28200520000EB|4.12|5.2|BASE_TYPE|3||
12/31/2021|54|2840027000000|2.12|2.59|BASE_TYPE|3||
12/31/2021|54|2840027000000|0.0|1.57|BASE_TYPE|3||
12/31/2021|54|2840025000000|0.57|1.53|BASE_TYPE|3||
12/31/2021|54|2840025000000|0.0|0.57|BASE_TYPE|3||
12/31/2021|54|2840024000000|0.3|2.789|BASE_TYPE|3||
12/31/2021|54|2840024000000|0.0|0.3|BASE_TYPE|3||
12/31/2021|54|2840021010000|0.0|0.89|BASE_TYPE|3||
12/31/2021|54|2830020000000|12.05|12.78|BASE_TYPE|3||
12/31/2021|54|2830020000000|10.32|11.4|BASE_TYPE|3||
12/31/2021|54|2830020000000|4.23|5.2|BASE_TYPE|3||
12/31/2021|54|2840019290000|2.54|3.32|BASE_TYPE|3||
12/31/2021|54|28200190000NB|10.76|11.7|BASE_TYPE|3||
12/31/2021|54|28200190000NB|6.01|7.44|BASE_TYPE|3||
12/31/2021|54|28200190000NB|5.34|6.01|BASE_TYPE|3||
12/31/2021|54|28200190000NB|2.88|3.87|BASE_TYPE|3||
12/31/2021|54|2840016100000|0.0|0.66|BASE_TYPE|3||
12/31/2021|54|2840016010000|0.59|0.74|BASE_TYPE|3||
12/31/2021|54|2840016000000|2.5|2.614|BASE_TYPE|3||
12/31/2021|54|2840016000000|1.7|2.5|BASE_TYPE|3||
12/31/2021|54|2840014000000|0.0|0.63|BASE_TYPE|3||
12/31/2021|54|2840011000000|0.08|0.58|BASE_TYPE|3||
12/31/2021|54|28100770000NB|8.189|8.98|BASE_TYPE|3||
12/31/2021|54|2840007050000|1.836|2.1|BASE_TYPE|3||
12/31/2021|54|2840007050000|1.11|1.83|BASE_TYPE|3||
12/31/2021|54|2840052200000|0.001|0.82|BASE_TYPE|3||
12/31/2021|54|28200520000EB|13.44|13.67|BASE_TYPE|3||
12/31/2021|54|28200520000EB|12.97|13.39|BASE_TYPE|3||
12/31/2021|54|2840007050000|0.343|1.11|BASE_TYPE|3||
12/31/2021|54|2840007050000|0.0|0.324|BASE_TYPE|3||
12/31/2021|54|4130210000000|1.2|1.89|BASE_TYPE|3||
12/31/2021|54|2430083000000|14.092|17.6|BASE_TYPE|3||
12/31/2021|54|2430083000000|17.6|18.01|BASE_TYPE|3||
12/31/2021|54|2430083000000|7.94|8.06|BASE_TYPE|3||
12/31/2021|54|2430083000000|6.42|7.46|BASE_TYPE|3||
12/31/2021|54|2430083000000|0.0|6.42|BASE_TYPE|3||
12/31/2021|54|24200520000EB|24.59|26.77|BASE_TYPE|3||
12/31/2021|54|24200520000EB|9.59|12.82|BASE_TYPE|3||
12/31/2021|54|24200520000EB|6.4|7.91|BASE_TYPE|3||
12/31/2021|54|24200520000EB|5.19|6.4|BASE_TYPE|3||
12/31/2021|54|24200520000EB|2.54|3.72|BASE_TYPE|3||
12/31/2021|54|24200520000EB|0.0|1.09|BASE_TYPE|3||
12/31/2021|54|2430016000000|32.7|35.38|BASE_TYPE|3||
12/31/2021|54|2430016000000|29.19|29.41|BASE_TYPE|3||
12/31/2021|54|2430016000000|23.76|24.86|BASE_TYPE|3||
12/31/2021|54|2430016000000|22.05|23.76|BASE_TYPE|3||
12/31/2021|54|2430016000000|20.79|22.05|BASE_TYPE|3||
12/31/2021|54|2430016000000|19.56|20.79|BASE_TYPE|3||
12/31/2021|54|2430016000000|16.06|19.56|BASE_TYPE|3||
12/31/2021|54|2430016000000|13.75|14.05|BASE_TYPE|3||
12/31/2021|54|2430016000000|9.47|10.14|BASE_TYPE|3||
12/31/2021|54|2430016000000|4.05|6.18|BASE_TYPE|3||
12/31/2021|54|2430016000000|0.06|1.73|BASE_TYPE|3||
12/31/2021|54|2440009000000|7.87|9.2|BASE_TYPE|3||
12/31/2021|54|1030006000000|0.12|0.33|BASE_TYPE|2||
12/31/2021|54|1030006000000|0.0|0.12|BASE_TYPE|2||
12/31/2021|54|1030016000000|1.75|2.38|BASE_TYPE|2||
12/31/2021|54|1030016000000|23.4|23.74|BASE_TYPE|2||
12/31/2021|54|1030016000000|14.84|14.97|BASE_TYPE|2||
12/31/2021|54|1030016000000|15.75|16.89|BASE_TYPE|2||
12/31/2021|54|1030061000000|8.74|9.33|BASE_TYPE|2||
12/31/2021|54|1030061000000|22.53|25.56|BASE_TYPE|2||
12/31/2021|54|1030061000000|0.0|1.12|BASE_TYPE|2||
12/31/2021|54|1030061000100|0.0|0.16|BASE_TYPE|2||
12/31/2021|54|1040005000000|0.06|0.62|BASE_TYPE|2||
12/31/2021|54|1040008000000|3.28|6.25|BASE_TYPE|2||
12/31/2021|54|1040008000000|1.3|2.0|BASE_TYPE|2||
12/31/2021|54|1040008000000|2.47|2.82|BASE_TYPE|2||
12/31/2021|54|1040009000000|4.52|4.528|BASE_TYPE|2||
12/31/2021|54|1040009010000|0.0|1.93|BASE_TYPE|2||
12/31/2021|54|1040012000000|1.9|3.28|BASE_TYPE|2||
12/31/2021|54|1040012000000|0.18|1.9|BASE_TYPE|2||
12/31/2021|54|1040014020000|0.2|0.35|BASE_TYPE|2||
12/31/2021|54|1040015000000|0.0|1.58|BASE_TYPE|2||
12/31/2021|54|1040018230000|0.0|0.44|BASE_TYPE|2||
12/31/2021|54|1040019020000|0.0|0.82|BASE_TYPE|2||
12/31/2021|54|1040019430000|0.09|0.34|BASE_TYPE|2||
12/31/2021|54|1040021200000|0.0|0.98|BASE_TYPE|2||
12/31/2021|54|1040061100000|0.08|0.45|BASE_TYPE|2||
12/31/2021|54|1040061280000|0.0|0.59|BASE_TYPE|2||
12/31/2021|54|10100770016NB|59.62|61.6|BASE_TYPE|2||
12/31/2021|54|10100770016NB|62.73|66.15|BASE_TYPE|2||
12/31/2021|54|10100770016NB|53.06|54.13|BASE_TYPE|2||
12/31/2021|54|10100770016NB|52.58|53.06|BASE_TYPE|2||
12/31/2021|54|10100770016NB|55.02|58.32|BASE_TYPE|2||
12/31/2021|54|10100770016NB|54.13|55.02|BASE_TYPE|2||
12/31/2021|54|10100770016NB|66.15|67.21|BASE_TYPE|2||
12/31/2021|54|10100770016NB|58.32|59.62|BASE_TYPE|2||
12/31/2021|54|10200190000NB|6.66|8.23|BASE_TYPE|2||
12/31/2021|54|10200190000NB|3.89|6.16|BASE_TYPE|2||
12/31/2021|54|10200190000NB|0.0|1.02|BASE_TYPE|2||
12/31/2021|54|10200190000NB|14.64|15.627|BASE_TYPE|2||
12/31/2021|54|10200190000NB|6.16|6.66|BASE_TYPE|2||
12/31/2021|54|10200190000NB|2.85|3.82|BASE_TYPE|2||
12/31/2021|54|10200600000EB|0.34|1.01|BASE_TYPE|2||
12/31/2021|54|1330063000000|6.06|7.63|BASE_TYPE|2||
12/31/2021|54|1340037120000|0.0|0.14|BASE_TYPE|2||
12/31/2021|54|1340045000000|0.66|1.04|BASE_TYPE|2||
12/31/2021|54|1340045010000|0.0|0.539|BASE_TYPE|2||
12/31/2021|54|1340060140000|6.25|6.39|BASE_TYPE|2||
12/31/2021|54|1374103001900|0.0|0.31|BASE_TYPE|2||
12/31/2021|54|13100640000EB|182.02|184.02|BASE_TYPE|2||
12/31/2021|54|13100640000EB|156.18|161.46|BASE_TYPE|2||
12/31/2021|54|13100640000EB|149.84|156.18|BASE_TYPE|2||
12/31/2021|54|13100640000EB|147.93|149.84|BASE_TYPE|2||
12/31/2021|54|13100640000EB|181.12|182.02|BASE_TYPE|2||
12/31/2021|54|13100640000EB|178.43|181.12|BASE_TYPE|2||
12/31/2021|54|13100640000EB|174.1|175.31|BASE_TYPE|2||
12/31/2021|54|13100640000EB|161.46|165.95|BASE_TYPE|2||
12/31/2021|54|13100640000EB|176.16|178.43|BASE_TYPE|2||
12/31/2021|54|13100640000EB|147.6|147.93|BASE_TYPE|2||
12/31/2021|54|13100640000EB|170.09|170.23|BASE_TYPE|2||
12/31/2021|54|13100640000EB|175.31|176.16|BASE_TYPE|2||
12/31/2021|54|13100640000EB|168.96|170.09|BASE_TYPE|2||
12/31/2021|54|13100640000EB|165.95|168.89|BASE_TYPE|2||
12/31/2021|54|13100640000EB|172.62|174.1|BASE_TYPE|2||
12/31/2021|54|13200600000EB|35.19|37.65|BASE_TYPE|2||
12/31/2021|54|13200600000EB|28.53|29.61|BASE_TYPE|2||
12/31/2021|54|13200600000EB|16.48|17.43|BASE_TYPE|2||
12/31/2021|54|13202190000NB|26.76|26.97|BASE_TYPE|2||
12/31/2021|54|13202190000NB|5.69|6.03|BASE_TYPE|2||
