YEAR_RECORD|STATE_CODE|ROUTE_ID|BEGIN_POINT|END_POINT|DATA_ITEM|SECTION_LENGTH|VALUE_NUMERIC|VALUE_TEXT|VALUE_DATE|COMMENTS
2021|54|02100810000NB|0.000|0.100|IRI|0.100|184||4/2021|
2021|54|02100810000NB|0.100|0.200|IRI|0.100|53||4/2021|
2021|54|02100810000NB|0.200|0.300|IRI|0.100|65||4/2021|
2021|54|02100810000NB|0.300|0.400|IRI|0.100|59||4/2021|
2021|54|02100810000NB|0.400|0.500|IRI|0.100|57||4/2021|
2021|54|02100810000NB|0.500|0.600|IRI|0.100|55||4/2021|
2021|54|02100810000NB|0.600|0.700|IRI|0.100|63||4/2021|
2021|54|02100810000NB|0.700|0.800|IRI|0.100|71||4/2021|
2021|54|02100810000NB|0.800|0.900|IRI|0.100|45||4/2021|
2021|54|02100810000NB|0.900|1.000|IRI|0.100|42||4/2021|
2021|54|02100810000NB|1.000|1.100|IRI|0.100|62||4/2021|
2021|54|02100810000NB|1.100|1.200|IRI|0.100|47||4/2021|
2021|54|02100810000NB|1.200|1.300|IRI|0.100|47||4/2021|
2021|54|02100810000NB|1.300|1.400|IRI|0.100|68||4/2021|
2021|54|02100810000NB|1.400|1.500|IRI|0.100|86||4/2021|
2021|54|02100810000NB|1.500|1.600|IRI|0.100|61||4/2021|
2021|54|02100810000NB|1.600|1.700|IRI|0.100|49||4/2021|
2021|54|02100810000NB|1.700|1.800|IRI|0.100|54||4/2021|
2021|54|02100810000NB|1.800|1.900|IRI|0.100|50||4/2021|
2021|54|02100810000NB|1.900|2.000|IRI|0.100|54||4/2021|
2021|54|02100810000NB|10.000|10.100|IRI|0.100|135||4/2021|
2021|54|02100810000NB|10.100|10.200|IRI|0.100|150||4/2021|
2021|54|02100810000NB|10.200|10.300|IRI|0.100|135||4/2021|
2021|54|02100810000NB|10.300|10.400|IRI|0.100|141||4/2021|
2021|54|02100810000NB|10.400|10.500|IRI|0.100|166||4/2021|
2021|54|02100810000NB|10.500|10.600|IRI|0.100|186||4/2021|
2021|54|02100810000NB|10.600|10.700|IRI|0.100|155||4/2021|
2021|54|02100810000NB|10.700|10.800|IRI|0.100|129||4/2021|
2021|54|02100810000NB|10.800|10.900|IRI|0.100|166||4/2021|
2021|54|02100810000NB|10.900|11.000|IRI|0.100|153||4/2021|
2021|54|02100810000NB|11.000|11.100|IRI|0.100|151||4/2021|
2021|54|02100810000NB|11.100|11.200|IRI|0.100|150||4/2021|
2021|54|02100810000NB|11.200|11.300|IRI|0.100|160||4/2021|
2021|54|02100810000NB|11.300|11.400|IRI|0.100|120||4/2021|
2021|54|02100810000NB|11.400|11.500|IRI|0.100|66||4/2021|
2021|54|02100810000NB|11.500|11.600|IRI|0.100|74||4/2021|
2021|54|02100810000NB|11.600|11.700|IRI|0.100|133||4/2021|
2021|54|02100810000NB|11.700|11.800|IRI|0.100|99||4/2021|
2021|54|02100810000NB|11.800|11.900|IRI|0.100|87||4/2021|
2021|54|02100810000NB|11.900|12.000|IRI|0.100|105||4/2021|
2021|54|02100810000NB|12.000|12.100|IRI|0.100|80||4/2021|
2021|54|02100810000NB|12.100|12.200|IRI|0.100|111||4/2021|
2021|54|02100810000NB|12.200|12.300|IRI|0.100|86||4/2021|
2021|54|02100810000NB|12.300|12.400|IRI|0.100|86||4/2021|
2021|54|02100810000NB|12.400|12.500|IRI|0.100|81||4/2021|
2021|54|02100810000NB|12.500|12.600|IRI|0.100|103||4/2021|
2021|54|02100810000NB|12.600|12.700|IRI|0.100|80||4/2021|
2021|54|02100810000NB|12.700|12.800|IRI|0.100|96||4/2021|
2021|54|02100810000NB|12.800|12.900|IRI|0.100|99||4/2021|
2021|54|02100810000NB|12.900|13.000|IRI|0.100|73||4/2021|
2021|54|02100810000NB|13.000|13.100|IRI|0.100|88||4/2021|
2021|54|02100810000NB|13.100|13.200|IRI|0.100|69||4/2021|
2021|54|02100810000NB|13.200|13.300|IRI|0.100|83||4/2021|
2021|54|02100810000NB|13.300|13.400|IRI|0.100|74||4/2021|
2021|54|02100810000NB|13.400|13.500|IRI|0.100|68||4/2021|
2021|54|02100810000NB|13.500|13.600|IRI|0.100|189||4/2021|
2021|54|02100810000NB|13.600|13.700|IRI|0.100|74||4/2021|
2021|54|02100810000NB|13.700|13.800|IRI|0.100|68||4/2021|
2021|54|02100810000NB|13.800|13.900|IRI|0.100|69||4/2021|
2021|54|02100810000NB|13.900|14.000|IRI|0.100|76||4/2021|
2021|54|02100810000NB|14.000|14.100|IRI|0.100|79||4/2021|
2021|54|02100810000NB|14.100|14.200|IRI|0.100|102||4/2021|
2021|54|02100810000NB|14.200|14.300|IRI|0.100|104||4/2021|
2021|54|02100810000NB|14.300|14.400|IRI|0.100|83||4/2021|
2021|54|02100810000NB|14.400|14.500|IRI|0.100|98||4/2021|
2021|54|02100810000NB|14.500|14.600|IRI|0.100|93||4/2021|
2021|54|02100810000NB|14.600|14.700|IRI|0.100|85||4/2021|
2021|54|02100810000NB|14.700|14.800|IRI|0.100|78||4/2021|
2021|54|02100810000NB|14.800|14.900|IRI|0.100|72||4/2021|
2021|54|02100810000NB|14.900|15.000|IRI|0.100|59||4/2021|
2021|54|02100810000NB|15.000|15.100|IRI|0.100|73||4/2021|
2021|54|02100810000NB|15.100|15.200|IRI|0.100|93||4/2021|
2021|54|02100810000NB|15.200|15.300|IRI|0.100|67||4/2021|
2021|54|02100810000NB|15.300|15.400|IRI|0.100|63||4/2021|
2021|54|02100810000NB|15.400|15.500|IRI|0.100|61||4/2021|
2021|54|02100810000NB|15.500|15.600|IRI|0.100|108||4/2021|
2021|54|02100810000NB|15.600|15.700|IRI|0.100|124||4/2021|
2021|54|02100810000NB|15.700|15.800|IRI|0.100|155||4/2021|
2021|54|02100810000NB|15.800|15.900|IRI|0.100|84||4/2021|
2021|54|02100810000NB|15.900|16.000|IRI|0.100|149||4/2021|
2021|54|02100810000NB|16.000|16.100|IRI|0.100|151||4/2021|
2021|54|02100810000NB|16.100|16.200|IRI|0.100|76||4/2021|
2021|54|02100810000NB|16.200|16.300|IRI|0.100|92||4/2021|
2021|54|02100810000NB|16.300|16.400|IRI|0.100|61||4/2021|
2021|54|02100810000NB|16.400|16.500|IRI|0.100|64||4/2021|
2021|54|02100810000NB|16.500|16.600|IRI|0.100|112||4/2021|
2021|54|02100810000NB|16.600|16.700|IRI|0.100|69||4/2021|
2021|54|02100810000NB|16.700|16.800|IRI|0.100|77||4/2021|
2021|54|02100810000NB|16.800|16.900|IRI|0.100|94||4/2021|
2021|54|02100810000NB|16.900|17.000|IRI|0.100|66||4/2021|
2021|54|02100810000NB|17.000|17.100|IRI|0.100|83||4/2021|
2021|54|02100810000NB|17.100|17.200|IRI|0.100|112||4/2021|
2021|54|02100810000NB|17.200|17.300|IRI|0.100|62||4/2021|
2021|54|02100810000NB|17.300|17.400|IRI|0.100|83||4/2021|
2021|54|02100810000NB|17.400|17.500|IRI|0.100|67||4/2021|
2021|54|02100810000NB|17.500|17.600|IRI|0.100|92||4/2021|
2021|54|02100810000NB|17.600|17.700|IRI|0.100|146||4/2021|
2021|54|02100810000NB|17.700|17.800|IRI|0.100|68||4/2021|
2021|54|02100810000NB|17.800|17.900|IRI|0.100|95||4/2021|
2021|54|02100810000NB|17.900|18.000|IRI|0.100|92||4/2021|
2021|54|02100810000NB|18.000|18.100|IRI|0.100|98||4/2021|
2021|54|02100810000NB|18.100|18.200|IRI|0.100|161||4/2021|
2021|54|02100810000NB|18.200|18.300|IRI|0.100|77||4/2021|
2021|54|02100810000NB|18.300|18.400|IRI|0.100|63||4/2021|
